"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Dion Prestia",11917,"RI","CA","1",6,2,4,10,0,0,0,1,0,1,2,1,1,0,0,6,4,0,0,1,0,0,24
"Hugo Ralphsmith",12902,"RI","CA","1",4,0,6,10,0,0,0,0,3,1,0,3,1,0,0,4,5,0,0,3,1,0,56
"Jack Riewoldt",11576,"RI","CA","1",5,2,1,6,1,2,0,1,0,2,0,4,2,1,0,2,5,0,1,2,0,0,79
"Daniel Rioli",12403,"RI","CA","1",8,6,5,13,0,0,0,1,3,2,0,2,0,0,0,2,11,0,0,1,2,1,89
"Jack Ross",12712,"RI","CA","1",14,8,6,20,0,0,0,0,4,4,1,5,1,1,0,5,16,0,0,5,1,0,84
"Jayden Short",12418,"RI","CA","1",19,2,2,21,0,0,0,1,11,2,0,3,0,1,0,1,10,0,0,3,4,0,89
"Ivan Soldo",12529,"RI","CA","1",2,0,3,5,0,0,7,0,0,3,3,2,2,1,0,4,1,0,0,2,0,1,60
"Robbie Tarrant",11859,"RI","CA","1",5,3,6,11,0,0,0,2,2,0,0,5,0,2,0,4,7,0,0,5,0,0,91
"Adam Cerra",12603,"CA","RI","1",14,2,16,30,1,1,0,6,0,7,6,5,5,2,3,10,21,0,0,1,1,0,83
"Patrick Cripps",12261,"CA","RI","1",17,5,13,30,3,0,0,2,0,11,8,5,0,2,1,11,20,0,2,0,0,0,83
"Charlie Curnow",12421,"CA","RI","1",5,2,3,8,0,2,1,1,0,0,0,2,0,1,0,4,4,0,1,2,0,0,83
"Tom De Koning",12674,"CA","RI","1",8,3,1,9,0,2,8,2,0,3,2,1,1,0,0,5,2,2,1,3,0,0,82
"Sam Docherty",12170,"CA","RI","1",15,6,11,26,1,0,0,1,3,5,3,1,0,0,0,7,19,0,0,4,0,0,87
"Corey Durdin",12936,"CA","RI","1",7,3,7,14,2,1,0,1,0,2,0,2,1,1,0,7,7,0,1,0,0,1,75
"Zac Fisher",12520,"CA","RI","1",8,0,8,16,1,0,0,1,0,3,1,2,1,0,0,5,11,0,0,0,0,0,79
"George Hewett",12411,"CA","RI","1",10,5,18,28,1,0,0,2,0,6,4,2,2,2,0,13,15,0,0,1,0,0,75
"Matthew Kennedy",12455,"CA","RI","1",19,3,14,33,1,2,0,4,3,7,8,4,4,0,2,14,19,0,0,1,0,0,73
"Jack Martin",12236,"CA","RI","1",6,5,7,13,1,1,0,3,0,3,1,1,1,0,0,5,8,0,1,0,0,1,74
"Oscar McDonald",12394,"CA","RI","1",11,6,4,15,0,0,0,0,4,0,0,3,3,0,0,7,9,0,0,6,0,0,100
"Mitch McGovern",12404,"CA","RI","1",11,5,3,14,0,1,0,1,4,3,0,3,1,2,0,2,9,1,0,4,0,2,73
"Harry McKay",12566,"CA","RI","1",6,5,3,9,1,1,0,3,0,1,0,1,2,0,0,4,5,0,1,1,0,0,95
"Nic Newman",12508,"CA","RI","1",10,4,4,14,0,0,0,1,5,1,0,2,0,0,0,3,8,0,0,5,0,0,78
"Lochie OBrien",12611,"CA","RI","1",5,0,8,13,1,0,0,2,0,2,1,6,1,3,0,6,10,0,0,0,0,2,86
"Matthew Owies",12839,"CA","RI","1",4,3,6,10,0,2,0,2,0,2,0,1,1,0,0,5,4,0,1,0,0,1,73
"Marc Pittonet",12417,"CA","RI","1",4,3,9,13,0,1,16,1,0,1,4,6,0,4,0,9,5,1,0,3,0,0,84
"Adam Saad",12330,"CA","RI","1",17,8,4,21,0,0,0,4,3,6,1,0,2,0,0,6,13,0,0,2,9,1,83
"Will Setterfield",12567,"CA","RI","1",9,3,7,16,0,0,0,0,2,1,0,1,0,0,0,3,13,0,0,1,0,1,71
"Jack Silvagni",12458,"CA","RI","1",8,6,4,12,1,2,1,3,0,0,1,3,1,1,0,2,11,0,3,0,0,0,81
"Jacob Weitering",12402,"CA","RI","1",6,6,3,9,0,0,0,1,3,0,0,1,1,0,0,3,6,0,0,8,4,0,92
"Tom Williamson",12517,"CA","RI","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zac Williams",12175,"CA","RI","1",7,1,4,11,0,0,0,1,2,0,0,4,1,2,0,4,6,0,0,2,3,0,89
"Josh Battle",12558,"SK","CW","1",9,5,4,13,0,0,0,1,4,0,0,3,0,1,0,5,8,0,0,3,0,0,83
"Dan Butler",12490,"SK","CW","1",5,3,8,13,0,0,0,6,0,2,2,0,0,0,0,4,10,0,0,2,0,1,85
"Ryan Byrnes",12802,"SK","CW","1",4,2,7,11,0,0,0,0,1,1,1,2,0,1,0,5,7,0,0,0,0,0,62
"Brad Crouch",12156,"SK","CW","1",14,2,13,27,0,0,0,6,1,3,4,4,2,3,0,10,17,0,0,1,0,0,86
"Jade Gresham",12415,"SK","CW","1",14,6,10,24,2,1,0,2,2,7,6,2,1,1,0,9,16,0,1,0,1,1,85
"Jack Hayes",12949,"SK","CW","1",10,10,8,18,3,0,2,3,1,2,3,1,3,0,1,11,7,4,0,1,0,0,86
"Jack Higgins",12609,"SK","CW","1",12,4,5,17,0,4,0,1,2,3,1,3,0,0,0,8,9,0,2,0,0,2,86
"Bradley Hill",12060,"SK","CW","1",14,5,12,26,0,0,0,1,0,2,0,5,0,1,0,10,18,0,0,3,0,0,85
"Dougal Howard",12420,"SK","CW","1",6,4,3,9,0,0,0,1,3,0,0,5,1,3,0,5,4,0,0,10,0,0,98
"Dean Kent",12184,"SK","CW","1",3,2,1,4,1,0,0,1,0,2,0,3,0,2,0,2,3,0,0,1,0,0,62
"Max King",12773,"SK","CW","1",12,6,4,16,1,3,0,1,0,4,0,0,2,0,0,9,7,3,2,2,0,1,90
"Rowan Marshall",12564,"SK","CW","1",18,4,3,21,0,0,25,4,0,3,6,4,4,3,0,12,10,1,0,2,0,0,91
"Daniel McKenzie",12350,"SK","CW","1",10,4,3,13,0,0,0,2,0,2,0,3,1,2,0,4,10,0,0,5,0,0,85
"Tim Membrey",12300,"SK","CW","1",12,6,1,13,3,2,0,0,0,3,0,2,0,0,0,3,8,1,3,1,0,0,92
"Mitch Owens",12948,"SK","CW","1",2,1,4,6,0,0,0,2,0,0,1,4,0,1,0,3,3,0,0,0,0,0,49
"Ben Paton",12671,"SK","CW","1",12,7,8,20,0,0,0,1,6,1,0,1,0,0,0,7,12,0,0,2,0,0,79
"Sebastian Ross",12132,"SK","CW","1",9,3,10,19,0,0,0,4,1,1,1,1,1,1,0,8,13,0,0,3,0,0,82
"Jack Sinclair",12325,"SK","CW","1",19,5,6,25,1,1,0,4,5,2,4,4,1,0,0,9,12,1,0,1,0,0,82
"Jack Steele",12368,"SK","CW","1",15,5,13,28,0,0,0,7,2,3,6,9,2,3,0,12,14,0,0,2,0,0,90
"Nasiah Wanganeen-Milera",12950,"SK","CW","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jimmy Webster",12188,"SK","CW","1",8,0,4,12,0,0,0,0,5,0,0,0,0,0,0,1,7,0,0,6,0,0,80
"Callum Wilkie",12703,"SK","CW","1",9,6,11,20,0,0,0,2,3,2,1,2,0,1,0,3,16,0,0,4,0,0,95
"Mason Wood",12312,"SK","CW","1",10,8,3,13,1,0,0,2,1,4,0,4,0,2,0,4,10,2,1,2,0,0,71
"Taylor Adams",12066,"CW","SK","1",9,0,16,25,0,0,0,3,1,5,11,4,3,1,0,16,11,0,0,3,1,2,73
"Trent Bianco",12908,"CW","SK","1",4,3,3,7,0,1,0,2,0,1,0,4,2,3,0,3,4,0,2,0,0,0,74
"Tyler Brown",12763,"CW","SK","1",2,1,7,9,0,0,0,3,1,1,0,1,0,0,0,6,3,0,0,0,0,0,53
"Mason Cox",12428,"CW","SK","1",6,3,3,9,0,1,4,1,0,2,0,6,2,1,0,9,2,3,1,4,0,0,81
"Jack Crisp",12061,"CW","SK","1",10,1,6,16,0,0,0,3,2,3,3,5,0,2,0,5,12,0,0,3,1,2,85
"Josh Daicos",12573,"CW","SK","1",7,4,14,21,1,0,0,1,1,1,3,3,1,1,0,7,14,0,0,1,0,0,82
"Nick Daicos",12943,"CW","SK","1",15,5,12,27,0,0,0,4,6,2,0,2,2,0,0,5,20,0,0,2,0,0,84
"Jordan de Goey",12318,"CW","SK","1",15,5,12,27,2,3,0,2,1,4,5,2,0,0,2,9,18,0,2,4,0,0,88
"Jamie Elliott",12083,"CW","SK","1",10,5,7,17,1,1,0,4,0,4,1,6,2,2,0,7,11,0,1,1,0,1,88
"Jack Ginnivan",12927,"CW","SK","1",8,3,2,10,2,2,0,2,0,0,0,2,0,0,0,3,7,0,1,2,0,1,63
"Brodie Grundy",12217,"CW","SK","1",9,2,8,17,0,0,37,5,1,5,5,7,2,4,0,9,7,0,0,4,0,1,85
"Oliver Henry",12851,"CW","SK","1",8,3,2,10,2,1,0,2,1,1,0,1,1,0,0,3,6,0,2,0,0,0,83
"Jeremy Howe",11967,"CW","SK","1",14,9,8,22,0,0,0,1,2,0,1,3,0,0,0,7,15,2,0,4,0,0,95
"Patrick Lipinski",12578,"CW","SK","1",17,5,13,30,1,0,0,4,1,7,5,3,3,0,3,13,18,0,0,0,0,2,81
"Jack Madgen",12665,"CW","SK","1",9,5,7,16,0,0,0,3,2,1,0,1,2,0,0,7,8,0,0,1,1,0,95
"Beau McCreery",12876,"CW","SK","1",3,2,10,13,1,0,0,5,0,1,2,2,1,1,0,6,7,0,1,1,0,0,60
"Brody Mihocek",12639,"CW","SK","1",9,4,5,14,3,2,0,3,0,0,0,2,2,1,0,7,7,1,2,0,0,1,90
"Darcy Moore",12372,"CW","SK","1",15,7,1,16,0,0,0,2,6,2,0,3,0,1,0,2,8,1,0,9,1,1,91
"John Noble",12743,"CW","SK","1",14,7,8,22,0,0,0,2,0,6,0,1,1,0,0,4,19,0,0,0,0,0,88
"Scott Pendlebury",4182,"CW","SK","1",16,4,8,24,0,0,0,2,4,3,1,2,0,0,0,7,15,0,0,4,0,1,88
"Isaac Quaynor",12740,"CW","SK","1",8,5,12,20,0,0,0,1,3,3,0,4,0,1,0,7,13,2,0,3,0,0,90
"Steele Sidebottom",11751,"CW","SK","1",10,4,6,16,2,0,0,5,2,2,1,2,1,0,0,5,12,0,0,2,1,0,82
"Tom Wilson",12901,"CW","SK","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kaine Baldwin",12944,"ES","GE","1",5,3,2,7,0,1,0,1,0,2,0,2,1,2,0,2,8,0,2,2,0,0,83
"Jye Caldwell",12755,"ES","GE","1",11,8,12,23,2,1,0,2,1,2,1,2,1,0,0,6,17,0,4,1,0,0,78
"Nik Cox",12852,"ES","GE","1",6,5,9,15,0,0,0,0,0,4,0,3,1,2,0,6,9,0,0,1,0,0,77
"Tom Cutler",12265,"ES","GE","1",16,9,8,24,1,0,0,2,5,3,1,2,0,1,0,5,18,1,0,2,2,0,79
"Sam Draper",12810,"ES","GE","1",5,1,7,12,0,0,33,3,1,1,6,2,4,1,0,10,3,0,0,9,0,0,83
"Matt Guelfi",12612,"ES","GE","1",6,6,7,13,0,1,0,4,0,2,0,1,2,1,0,4,10,1,1,2,0,2,76
"Brayden Ham",12713,"ES","GE","1",5,4,5,10,0,0,0,1,2,0,1,3,0,2,0,2,10,0,1,2,0,0,79
"Dyson Heppell",11896,"ES","GE","1",7,4,8,15,0,0,0,2,0,1,0,2,1,1,0,2,13,0,0,1,0,0,94
"Nick Hind",12734,"ES","GE","1",17,6,6,23,0,0,0,3,2,0,2,2,0,0,0,5,15,0,0,2,1,0,82
"Jake Kelly",12335,"ES","GE","1",8,4,5,13,0,0,0,2,1,1,0,4,1,2,0,3,10,0,0,4,0,0,95
"Kyle Langford",12349,"ES","GE","1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
"Jayden Laverde",12377,"ES","GE","1",4,4,2,6,0,0,0,2,4,0,0,2,0,1,0,0,6,0,0,4,0,0,59
"Nic Martin",12945,"ES","GE","1",17,10,10,27,5,0,0,0,1,1,1,1,2,1,2,4,22,0,1,0,0,0,77
"Andrew McGrath",12491,"ES","GE","1",19,6,10,29,0,0,0,3,6,5,5,4,1,0,0,9,19,0,0,1,1,0,85
"Zach Merrett",12241,"ES","GE","1",14,7,25,39,0,0,0,3,4,4,1,5,0,2,0,7,29,0,0,1,2,2,86
"Darcy Parish",12406,"ES","GE","1",14,6,20,34,0,0,0,1,2,6,4,1,0,0,0,10,23,1,0,1,1,1,87
"Archie Perkins",12879,"ES","GE","1",11,5,9,20,0,0,0,1,1,5,0,1,0,0,0,4,16,0,1,0,0,0,83
"Mason Redman",12437,"ES","GE","1",15,8,5,20,0,0,0,2,6,0,0,4,1,1,0,5,13,2,0,5,1,0,75
"Jordan Ridley",12631,"ES","GE","1",11,5,6,17,0,0,0,0,2,0,0,3,2,1,0,6,8,1,0,3,0,0,86
"Dylan Shiel",12022,"ES","GE","1",9,5,14,23,0,0,0,4,0,4,3,2,0,1,0,9,15,0,1,1,0,1,71
"Devon Smith",12029,"ES","GE","1",9,3,8,17,1,1,0,2,0,4,1,1,1,0,0,3,13,0,1,0,0,1,86
"James Stewart",12232,"ES","GE","1",9,5,4,13,0,0,0,2,5,1,1,0,1,0,0,4,7,1,0,4,0,0,83
"Peter Wright",12366,"ES","GE","1",4,5,4,8,2,0,12,0,0,2,0,1,0,0,0,2,6,1,2,1,1,2,92
"Tom Atkins",12690,"GE","ES","1",9,4,12,21,0,0,0,3,1,3,3,1,2,1,0,12,10,0,0,1,0,0,86
"Mark Blicavs",12153,"GE","ES","1",6,3,6,12,0,0,5,1,1,2,0,4,0,0,0,7,6,2,0,6,0,0,86
"Jeremy Cameron",12017,"GE","ES","1",4,2,1,5,2,0,0,0,1,0,1,0,1,0,0,2,3,0,1,0,0,0,17
"Brad Close",12806,"GE","ES","1",10,6,6,16,2,2,0,0,1,1,0,3,0,1,0,5,11,1,3,0,0,0,81
"Luke Dahlhaus",11974,"GE","ES","1",5,3,9,14,1,0,0,4,0,3,1,0,2,0,0,4,11,0,0,1,0,3,71
"Patrick Dangerfield",11700,"GE","ES","1",18,4,13,31,1,2,0,2,1,9,8,3,0,0,3,19,12,2,0,5,0,4,88
"Sam De Koning",12891,"GE","ES","1",2,2,4,6,0,0,0,0,2,1,0,0,0,0,0,3,3,0,0,2,0,0,44
"Francis Evans",12873,"GE","ES","1",2,2,6,8,1,0,0,0,0,0,1,3,0,0,0,3,5,0,0,0,0,1,57
"Cameron Guthrie",11884,"GE","ES","1",11,1,14,25,1,0,0,4,3,2,3,1,1,1,0,9,14,0,0,1,3,0,72
"Zach Guthrie",12551,"GE","ES","1",10,4,7,17,0,0,0,3,7,1,0,3,1,0,0,3,14,0,0,1,1,0,92
"Tom Hawkins",11548,"GE","ES","1",12,8,5,17,4,2,4,1,0,1,1,2,0,1,1,9,9,4,7,1,0,3,92
"Jack Henry",12607,"GE","ES","1",2,1,3,5,0,0,0,2,3,0,0,2,1,0,0,2,4,0,0,6,0,0,96
"Shaun Higgins",4180,"GE","ES","1",13,3,9,22,1,1,0,2,1,4,4,9,2,4,0,6,16,0,1,0,0,0,77
"Max Holmes",12881,"GE","ES","1",8,3,8,16,2,1,0,2,0,4,3,1,0,0,0,7,10,0,0,1,2,0,85
"Jake Kolodjashnij",12370,"GE","ES","1",5,4,7,12,0,0,0,2,1,0,0,1,1,1,0,2,9,0,0,3,0,0,89
"Brandan Parfitt",12506,"GE","ES","1",20,1,12,32,0,0,0,3,1,8,11,7,3,3,0,16,18,0,0,2,0,0,82
"Esava Ratugolea",12597,"GE","ES","1",2,1,2,4,0,0,5,2,0,0,0,0,0,0,0,2,2,1,0,3,0,0,74
"Joel Selwood",11538,"GE","ES","1",13,2,14,27,0,0,0,1,2,6,6,5,0,1,0,9,17,0,0,2,1,3,79
"Isaac Smith",11941,"GE","ES","1",12,5,10,22,0,1,0,0,4,4,0,7,0,2,0,3,17,1,0,2,4,1,87
"Rhys Stanley",11847,"GE","ES","1",10,6,7,17,0,0,19,3,0,6,4,7,2,4,0,8,8,3,0,5,0,0,82
"Tyson Stengle",12552,"GE","ES","1",15,4,5,20,4,3,0,1,0,6,3,1,2,0,0,10,9,0,1,2,1,1,87
"Tom Stewart",12505,"GE","ES","1",18,5,3,21,0,0,0,1,6,0,1,1,1,1,0,7,11,1,0,2,1,0,88
"Zach Tuohy",11973,"GE","ES","1",11,2,8,19,1,0,0,0,1,2,1,1,0,0,0,3,15,0,0,1,0,0,86
"Nick Blakey",12699,"SY","GW","1",18,5,4,22,0,0,0,1,5,5,1,1,0,0,0,4,12,0,0,4,0,0,83
"Braeden Campbell",12863,"SY","GW","1",7,2,4,11,1,0,0,2,0,3,0,1,0,0,0,2,7,0,0,0,0,0,77
"Harry Cunningham",12015,"SY","GW","1",4,2,3,7,0,0,0,2,0,1,1,0,0,0,0,1,6,0,0,3,0,0,82
"Oliver Florent",12497,"SY","GW","1",12,4,8,20,3,0,0,4,1,5,5,2,1,1,0,8,13,0,0,0,2,0,89
"Lance Franklin",4065,"SY","GW","1",7,3,1,8,1,0,0,1,0,2,0,4,3,2,0,4,5,0,1,2,0,1,88
"Errol Gulden",12862,"SY","GW","1",12,4,4,16,1,1,0,6,1,5,2,2,1,1,0,5,11,0,0,1,2,0,77
"Will Hayward",12509,"SY","GW","1",10,5,5,15,1,2,0,2,0,0,0,2,0,0,0,9,5,1,1,1,0,0,82
"Isaac Heeney",12326,"SY","GW","1",16,5,9,25,3,0,0,6,2,2,6,2,1,1,2,9,15,0,0,2,0,0,83
"Tom Hickey",12003,"SY","GW","1",8,4,8,16,0,0,33,4,1,0,7,2,0,1,0,9,7,0,0,2,0,0,78
"Josh Kennedy",11672,"SY","GW","1",6,2,6,12,0,0,0,3,2,0,0,2,0,1,0,0,10,0,0,0,0,0,81
"Paddy McCartin",12339,"SY","GW","1",12,6,2,14,0,0,0,0,6,0,0,3,1,0,0,5,7,1,0,6,0,0,90
"Tom McCartin",12627,"SY","GW","1",7,3,2,9,0,0,0,2,3,1,0,1,1,1,0,8,2,2,0,9,0,0,90
"Logan McDonald",12861,"SY","GW","1",4,2,1,5,0,1,0,1,0,1,0,4,1,0,0,2,3,0,1,0,0,0,66
"Justin McInerney",12711,"SY","GW","1",8,1,9,17,0,0,0,0,1,4,3,4,1,1,0,8,9,0,0,0,2,1,82
"Hayden McLean",12745,"SY","GW","1",8,3,4,12,2,0,7,2,0,0,1,0,2,0,0,5,5,2,1,1,0,1,82
"Callum Mills",12413,"SY","GW","1",16,6,5,21,0,0,0,5,6,8,3,6,0,3,0,8,14,1,0,6,0,2,81
"Colin ORiordan",12658,"SY","GW","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luke Parker",11953,"SY","GW","1",14,5,7,21,5,1,0,5,0,3,1,3,0,1,3,12,8,3,3,0,0,1,82
"Dane Rampe",12140,"SY","GW","1",9,3,3,12,0,0,0,2,6,0,0,2,0,1,0,3,7,0,0,4,0,0,96
