"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Shane Wakelin",297,"CW","RI","1",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Steven Baker",967,"SK","CA","1",5,1,5,10,0,0,0,2,0,2,2,0,0,0,0,5,5,0,0,5,0,0,0
"Heath Black",520,"SK","CA","1",11,4,6,17,1,0,0,4,1,4,5,0,0,0,0,7,11,0,0,5,3,0,0
"Jason Blake",974,"SK","CA","1",4,3,7,11,0,1,0,2,0,2,4,2,1,2,0,6,5,1,0,6,0,0,0
"Nathan Burke",919,"SK","CA","1",4,2,8,12,0,0,0,4,0,2,2,1,0,1,0,5,7,0,0,1,0,0,0
"Jason Cripps",951,"SK","CA","1",7,2,7,14,0,0,0,3,1,1,1,5,0,4,0,4,10,0,0,0,0,0,0
"Chad Davis",969,"SK","CA","1",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Fraser Gehrig",976,"SK","CA","1",11,8,7,18,0,0,0,2,4,2,0,2,2,1,0,7,10,2,0,1,2,0,0
"Aaron Hamill",171,"SK","CA","1",5,4,2,7,1,0,0,7,0,1,2,1,2,1,0,5,3,1,3,0,0,0,0
"Robert Harvey",930,"SK","CA","1",12,1,11,23,1,0,0,0,3,3,4,2,2,0,3,12,11,0,0,1,1,0,0
"Lenny Hayes",966,"SK","CA","1",6,1,5,11,1,0,0,5,0,4,2,1,3,0,0,9,3,0,0,1,0,0,0
"Max Hudghton",955,"SK","CA","1",11,7,3,14,1,0,0,0,1,1,0,0,2,0,0,4,10,2,0,3,0,0,0
"Austinn Jones",929,"SK","CA","1",13,5,2,15,1,0,0,0,3,3,2,1,0,0,0,6,10,2,0,2,3,0,0
"Trent Knobel",1094,"SK","CA","1",7,7,6,13,0,0,13,1,2,3,2,5,2,1,0,5,8,1,0,5,0,0,0
"Justin Koschitzke",977,"SK","CA","1",1,1,0,1,1,0,3,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0
"Steven Lawrence",118,"SK","CA","1",11,7,8,19,0,0,0,0,1,3,1,1,0,0,0,8,10,1,0,2,0,0,0
"Stewart Loewe",927,"SK","CA","1",8,3,4,12,1,0,14,1,0,3,2,1,2,1,0,7,6,0,0,0,0,0,0
"Stephen Milne",978,"SK","CA","1",11,4,1,12,2,0,0,5,0,3,0,5,2,4,0,9,5,1,3,0,3,0,0
"Justin Peckett",921,"SK","CA","1",8,5,2,10,1,1,0,3,0,3,4,4,0,1,0,6,7,0,0,2,1,0,0
"Nick Riewoldt",981,"SK","CA","1",7,3,2,9,1,1,1,2,1,2,0,1,0,1,0,3,6,0,1,1,0,0,0
"Troy Schwarze",971,"SK","CA","1",9,4,2,11,1,0,0,4,1,0,0,0,2,0,0,6,5,1,1,2,0,0,0
"Andrew Thompson",957,"SK","CA","1",20,7,4,24,1,0,0,1,3,7,4,0,2,0,1,10,12,1,0,1,0,0,0
"Brett Voss",975,"SK","CA","1",3,1,1,4,0,0,0,0,1,0,1,1,0,1,0,3,2,0,0,1,1,0,0
"Matthew Allan",153,"CA","SK","1",9,8,10,19,0,0,17,0,2,0,1,3,1,0,0,8,11,2,0,1,2,0,0
"Simon Beaumont",160,"CA","SK","1",14,7,3,17,1,0,0,3,6,0,0,2,0,0,0,3,13,0,1,2,0,0,0
"Craig Bradley",151,"CA","SK","1",17,5,4,21,1,0,0,1,3,6,3,3,0,1,0,7,12,0,0,0,2,0,0
"Scott Camporeale",143,"CA","SK","1",12,3,4,16,0,0,0,3,0,7,4,3,5,2,0,7,11,0,1,1,0,0,0
"Sam Cranage",963,"CA","SK","1",4,0,3,7,0,0,0,0,2,1,2,0,1,0,0,3,4,0,0,0,0,0,0
"Brendan Fevola",196,"CA","SK","1",4,2,2,6,0,0,0,2,0,1,0,4,0,2,0,1,6,1,0,2,0,0,0
"Simon Fletcher",193,"CA","SK","1",6,3,7,13,1,0,0,1,1,0,0,2,1,2,0,5,8,1,0,2,0,0,0
"Anthony Franchina",181,"CA","SK","1",4,2,1,5,0,0,0,6,0,0,0,1,1,1,0,2,3,0,0,1,0,0,0
"David Gallagher",69,"CA","SK","1",6,4,5,11,0,0,0,1,4,0,1,1,0,1,0,7,5,0,0,2,0,0,0
"Adrian Hickmott",166,"CA","SK","1",4,4,5,9,0,1,0,0,1,2,0,2,1,1,0,6,3,1,1,2,0,0,0
"Trent Hotton",197,"CA","SK","1",0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0
"Ryan Houlihan",201,"CA","SK","1",11,2,4,15,1,0,0,0,2,4,5,4,0,2,0,8,7,0,0,3,0,0,0
"Matthew Lappin",191,"CA","SK","1",6,2,1,7,0,0,1,3,0,2,1,1,3,0,0,6,1,1,1,0,0,0,0
"Michael Mansfield",198,"CA","SK","1",3,0,1,4,0,0,0,1,0,1,1,4,0,3,0,3,1,0,0,3,0,0,0
"Glenn Manton",161,"CA","SK","1",2,2,5,7,0,0,0,2,1,0,0,1,1,1,0,4,3,1,0,1,0,0,0
"Andrew McKay",140,"CA","SK","1",9,2,6,15,0,0,0,7,6,0,4,4,0,2,2,9,8,0,0,2,1,0,0
"Corey McKernan",775,"CA","SK","1",8,2,2,10,1,1,5,1,1,2,1,8,1,3,0,5,4,0,1,1,0,0,0
"Andrew Merrington",203,"CA","SK","1",8,7,3,11,2,1,2,0,0,1,0,2,1,2,0,6,6,1,2,1,0,0,0
"Justin Murphy",167,"CA","SK","1",11,5,3,14,1,0,0,5,2,3,3,2,1,0,0,6,11,0,1,0,0,0,0
"Jim Plunkett",205,"CA","SK","1",9,6,11,20,1,0,0,2,1,2,3,0,1,0,0,6,12,1,1,3,0,0,0
"Ian Prendergast",207,"CA","SK","1",3,4,3,6,0,0,1,1,1,1,0,0,0,0,0,2,5,0,0,2,0,0,0
"Brett Ratten",135,"CA","SK","1",7,1,5,12,1,1,0,5,0,2,6,0,0,0,0,9,4,0,1,2,0,0,0
"Paul Barnard",340,"ES","GE","1",8,2,6,14,1,1,0,2,1,3,0,2,1,1,0,3,11,0,0,2,1,0,0
"Justin Blumfield",341,"ES","GE","1",12,7,3,15,1,0,0,4,3,4,1,4,0,0,0,5,11,1,0,4,2,0,0
"Mark Bolton",350,"ES","GE","1",2,2,4,6,1,1,0,0,0,1,1,0,0,0,0,3,3,1,0,0,0,0,0
"Blake Caracella",343,"ES","GE","1",19,10,8,27,0,0,1,2,0,6,5,1,0,0,0,8,19,0,2,2,1,0,0
"Dustin Fletcher",304,"ES","GE","1",12,1,4,16,0,0,2,1,7,0,1,4,0,1,0,6,6,0,0,5,0,0,0
"Robert Forster-Knight",363,"ES","GE","1",6,1,6,12,0,0,0,0,0,2,2,1,0,1,0,6,6,0,0,1,1,0,0
"Chris Heffernan",347,"ES","GE","1",11,4,5,16,1,0,0,3,2,5,2,0,2,0,0,6,11,0,1,2,0,0,0
"Aaron Henneman",362,"ES","GE","1",4,2,5,9,0,1,2,1,0,2,1,0,0,0,0,2,7,0,1,1,0,0,0
"David Hille",365,"ES","GE","1",7,10,10,17,1,1,12,1,0,3,1,3,0,0,0,7,10,4,2,0,0,0,0
"James Hird",312,"ES","GE","1",20,9,9,29,2,0,0,4,0,6,7,2,1,0,3,14,15,1,3,2,0,0,0
"Danny Jacobs",359,"ES","GE","1",7,3,9,16,0,0,1,1,4,1,2,2,0,0,0,8,7,2,0,6,1,0,0
"Jason Johnson",346,"ES","GE","1",25,13,7,32,0,3,0,3,3,4,3,2,1,2,2,6,27,1,1,1,2,0,0
"Mark Johnson",354,"ES","GE","1",8,4,8,16,0,0,1,2,4,1,1,1,0,0,0,4,13,0,0,3,2,0,0
"Matthew Lloyd",336,"ES","GE","1",12,9,2,14,6,1,0,0,0,2,0,3,1,1,1,4,9,3,6,0,0,0,0
"Scott Lucas",339,"ES","GE","1",12,6,4,16,1,3,0,1,0,7,1,4,1,1,0,5,11,1,1,0,1,0,0
"Mark McVeigh",355,"ES","GE","1",6,3,2,8,0,2,0,2,0,2,0,2,0,0,0,4,4,1,1,0,0,0,0
"Mark Mercuri",310,"ES","GE","1",15,7,11,26,1,1,0,0,2,4,2,2,1,0,0,10,16,1,2,2,3,0,0
"Joe Misiti",316,"ES","GE","1",16,10,18,34,2,0,0,2,1,4,7,2,0,1,0,9,25,0,2,4,1,0,0
"Gary Moorcroft",331,"ES","GE","1",8,3,8,16,0,1,0,2,0,5,4,0,0,0,0,8,8,0,0,2,0,0,0
"Damien Peverill",364,"ES","GE","1",8,5,9,17,0,0,0,1,1,4,2,1,1,0,0,7,11,0,0,0,0,0,0
"Adam Ramanauskas",358,"ES","GE","1",14,5,9,23,1,0,1,1,0,4,2,0,0,0,0,5,15,1,0,0,1,0,0
"Sean Wellman",10,"ES","GE","1",15,6,5,20,0,0,0,0,6,0,0,2,0,2,0,8,12,2,0,5,2,0,0
"Gary Ablett",1105,"GE","ES","1",4,4,4,8,0,1,0,1,0,1,1,0,1,0,0,4,4,1,0,1,0,0,0
"Jimmy Bartel",1106,"GE","ES","1",8,4,5,13,0,0,0,1,1,4,0,0,1,0,0,4,7,0,0,1,0,0,0
"Paul Chapman",614,"GE","ES","1",4,2,4,8,0,0,0,2,0,2,1,1,0,1,0,2,6,0,0,1,0,0,0
"David Clarke",607,"GE","ES","1",14,9,15,29,0,0,0,3,5,7,0,3,0,2,0,5,23,1,0,0,0,0,0
"Joel Corey",616,"GE","ES","1",12,4,12,24,0,0,0,0,3,4,4,4,1,1,0,8,16,0,0,2,0,0,0
"Corey Enright",621,"GE","ES","1",12,2,10,22,1,0,0,1,0,4,2,0,0,0,0,9,13,0,0,1,0,0,0
"Daniel Foster",618,"GE","ES","1",2,2,1,3,0,0,0,2,2,0,1,1,0,0,0,1,2,0,0,3,0,0,0
"Ben Graham",556,"GE","ES","1",8,3,6,14,1,0,5,2,0,3,0,1,2,0,0,12,2,2,2,5,0,0,0
"Brent Grgic",729,"GE","ES","1",10,5,3,13,1,1,0,1,2,3,1,4,1,1,0,6,7,1,1,1,0,0,0
"Tom Harley",608,"GE","ES","1",10,5,6,16,0,0,0,1,5,0,0,2,0,0,0,8,8,3,0,2,0,0,0
"David Johnson",1107,"GE","ES","1",3,2,3,6,0,0,0,1,0,3,0,0,0,0,0,1,5,0,0,0,0,0,0
"Steven King",587,"GE","ES","1",12,10,11,23,0,0,28,3,3,5,4,2,0,0,0,11,12,2,1,3,0,0,0
"Kent Kingsley",623,"GE","ES","1",8,4,3,11,4,2,0,2,0,0,1,0,1,0,0,5,7,1,3,1,0,0,0
"Cameron Ling",617,"GE","ES","1",12,2,9,21,1,0,0,0,2,0,2,1,0,0,0,5,14,0,1,0,0,0,0
"Aaron Lord",574,"GE","ES","1",13,5,13,26,1,1,0,2,0,4,4,4,0,2,0,7,21,0,0,1,0,0,0
"Tim McGrath",558,"GE","ES","1",12,5,5,17,0,0,0,2,2,0,1,1,1,0,0,2,15,0,0,0,4,0,0
"Cameron Mooney",615,"GE","ES","1",4,1,4,8,1,1,1,0,0,1,1,0,0,0,0,7,1,1,1,1,0,0,0
"James Rahilly",599,"GE","ES","1",3,1,4,7,0,0,0,0,2,0,0,1,1,0,0,3,3,0,0,1,0,0,0
"Peter Riccardi",560,"GE","ES","1",14,2,6,20,1,1,0,3,1,9,3,3,0,0,0,7,13,0,0,2,1,0,0
"Brenton Sanderson",562,"GE","ES","1",15,7,7,22,0,0,0,0,7,2,0,2,0,1,0,6,16,1,0,2,0,0,0
"Matthew Scarlett",604,"GE","ES","1",6,4,5,11,0,0,0,1,4,0,0,1,0,1,0,4,7,1,0,3,1,0,0
"Brad Sholl",555,"GE","ES","1",9,3,4,13,0,1,0,0,7,0,0,0,1,0,0,2,13,0,0,5,1,0,0
"Glenn Archer",777,"NM","PA","1",7,6,5,12,1,0,0,3,1,0,1,0,1,0,0,6,6,1,0,7,1,0,0
"John Baird",1108,"NM","PA","1",11,4,1,12,0,0,0,1,3,2,0,2,0,1,0,3,9,1,0,1,2,0,0
"Matthew Burton",489,"NM","PA","1",2,3,1,3,0,0,8,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0
"Shane Clayton",408,"NM","PA","1",8,5,7,15,0,0,0,0,3,1,1,0,0,0,0,4,12,1,0,2,1,0,0
"Stuart Cochrane",795,"NM","PA","1",4,0,3,7,0,0,0,3,0,2,0,0,0,0,0,1,7,0,0,3,0,0,0
"Leigh Colbert",557,"NM","PA","1",5,2,2,7,0,0,0,1,0,1,0,2,0,2,0,2,6,0,0,0,0,0,0
"Shannon Grant",794,"NM","PA","1",16,7,4,20,3,1,0,3,1,7,1,3,1,0,3,3,16,1,2,1,0,0,0
"Leigh Harding",813,"NM","PA","1",7,4,4,11,1,1,0,1,0,2,1,2,0,1,0,7,5,0,1,2,0,0,0
"Brent Harvey",788,"NM","PA","1",14,3,7,21,2,1,0,2,1,2,2,2,1,1,1,5,14,0,0,1,5,0,0
"Corey Jones",808,"NM","PA","1",7,2,2,9,0,2,0,1,0,3,4,1,0,1,0,8,1,2,1,1,0,0,0
"David King",759,"NM","PA","1",17,1,3,20,0,0,0,0,4,2,1,1,0,0,0,8,12,0,0,1,5,0,0
"Troy Makepeace",802,"NM","PA","1",8,6,6,14,0,0,0,1,1,0,1,0,1,0,0,8,6,2,1,5,0,0,0
"Jason McCartney",11,"NM","PA","1",6,3,1,7,0,2,2,0,0,1,0,0,0,0,0,4,3,2,1,0,0,0,0
"Shannon Motlop",800,"NM","PA","1",4,0,1,5,0,1,0,0,0,2,1,1,0,0,0,2,3,0,0,0,0,0,0
"Byron Pickett",791,"NM","PA","1",8,5,4,12,2,0,1,9,2,4,4,1,0,1,0,6,6,0,1,1,4,0,0
"Mark Porter",180,"NM","PA","1",5,2,5,10,0,0,12,1,1,2,1,1,2,1,2,6,4,1,0,2,0,0,0
"Ben Robbins",133,"NM","PA","1",8,4,7,15,2,0,0,7,2,2,5,1,1,1,0,6,9,0,0,2,1,0,0
"Saverio Rocca",228,"NM","PA","1",7,6,2,9,1,0,5,4,0,4,0,2,0,1,0,4,5,1,1,1,0,0,0
"Adam Simpson",780,"NM","PA","1",22,5,9,31,0,0,0,4,5,8,10,1,4,1,0,16,16,0,0,3,0,0,0
"Jess Sinclair",523,"NM","PA","1",6,1,4,10,0,1,0,1,1,1,0,3,0,0,0,3,6,0,0,0,1,0,0
"Anthony Stevens",772,"NM","PA","1",6,2,2,8,0,0,0,1,2,0,0,1,0,1,0,1,6,0,0,0,3,0,0
"Shannon Watt",797,"NM","PA","1",4,3,0,4,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0
"Matthew Bishop",738,"PA","NM","1",10,5,6,16,0,0,0,0,3,1,0,0,0,0,0,3,13,0,0,2,0,0,0
"Peter Burgoyne",824,"PA","NM","1",17,8,6,23,2,1,0,5,3,5,4,3,1,0,0,6,17,0,1,0,2,0,0
"Josh Carr",851,"PA","NM","1",13,4,9,22,1,1,0,1,2,1,6,2,0,0,0,9,13,1,1,3,0,0,0
"Che Cockatoo-Collins",328,"PA","NM","1",11,6,3,14,1,0,0,2,0,4,0,3,0,1,0,6,7,3,3,1,0,0,0
"Chad Cornes",847,"PA","NM","1",12,5,6,18,1,0,2,1,0,7,2,2,2,1,0,8,11,1,0,3,0,0,0
"Stuart Dew",838,"PA","NM","1",9,1,1,10,2,0,0,0,2,3,2,0,1,0,0,3,8,0,0,0,0,0,0
"Josh Francou",819,"PA","NM","1",7,1,10,17,0,0,0,8,0,1,7,4,1,4,0,11,6,0,0,2,0,0,0
"Barnaby French",844,"PA","NM","1",2,1,2,4,0,0,5,2,0,1,0,1,1,1,0,1,3,0,0,0,0,0,0
"Brent Guerra",852,"PA","NM","1",6,3,2,8,0,1,0,1,0,2,1,0,0,0,0,3,5,0,0,1,0,0,0
"Roger James",835,"PA","NM","1",7,4,3,10,0,0,0,2,0,3,1,1,0,0,0,1,9,0,0,0,0,0,0
"Adam Kingsley",825,"PA","NM","1",17,4,5,22,0,0,0,0,5,2,3,1,2,0,0,8,13,0,0,5,1,0,0
"Brendon Lade",822,"PA","NM","1",4,3,3,7,0,1,5,1,0,2,2,1,0,1,0,4,3,0,1,0,0,0,0
"Brett Montgomery",454,"PA","NM","1",16,12,11,27,0,0,1,2,5,0,0,4,0,1,0,12,15,4,0,4,4,0,0
"Derek Murray",848,"PA","NM","1",7,4,1,8,0,0,0,4,3,2,3,1,1,0,0,4,4,0,0,0,0,0,0
"Jared Poulton",845,"PA","NM","1",5,2,1,6,0,0,0,0,1,1,0,0,0,0,0,1,6,0,0,0,0,0,0
"Matthew Primus",407,"PA","NM","1",3,2,6,9,1,0,21,5,1,0,3,2,1,1,0,7,3,0,0,2,0,0,0
"Jarrad Schofield",846,"PA","NM","1",12,5,8,20,2,0,0,1,2,2,1,1,0,0,0,4,14,0,1,1,4,0,0
"Michael Stevens",1102,"PA","NM","1",6,1,1,7,0,0,0,0,2,0,1,3,0,1,0,1,6,0,0,0,0,0,0
"Nick Stevens",842,"PA","NM","1",4,1,3,7,0,0,0,0,1,0,1,3,1,0,0,2,4,0,0,4,0,0,0
"Warren Tredrea",831,"PA","NM","1",11,4,4,15,0,1,1,1,2,5,0,0,0,0,0,4,10,1,1,2,0,0,0
"Darryl Wakelin",855,"PA","NM","1",7,8,7,14,0,0,1,4,2,0,1,1,1,0,0,4,10,1,0,3,0,0,0
"Gavin Wanganeen",303,"PA","NM","1",4,2,3,7,1,0,0,3,0,1,3,1,0,0,0,5,2,1,1,1,0,0,0
"Leo Barry",1003,"SY","BL","1",4,0,9,13,0,0,0,3,3,0,1,2,1,2,0,5,7,0,0,2,1,0,0
"Gerrard Bennett",1017,"SY","BL","1",7,4,10,17,0,0,0,0,1,3,3,0,0,0,0,10,7,1,0,0,0,0,0
"Jude Bolton",1013,"SY","BL","1",7,4,4,11,0,0,0,3,0,4,0,4,1,1,0,5,7,1,1,0,0,0,0
"Daryn Cresswell",992,"SY","BL","1",10,3,14,24,0,0,0,1,2,6,5,2,1,0,0,6,17,0,0,2,2,0,0
"Jared Crouch",1011,"SY","BL","1",5,0,5,10,0,0,0,3,2,2,2,0,1,0,0,6,5,0,0,5,0,0,0
"Nic Fosdike",1018,"SY","BL","1",12,1,5,17,0,1,0,4,1,3,5,2,0,1,0,6,12,0,0,3,1,0,0
"Adam Goodes",1012,"SY","BL","1",10,4,5,15,0,1,3,3,1,4,4,4,1,1,0,6,7,0,0,3,0,0,0
"Barry Hall",953,"SY","BL","1",10,6,4,14,4,4,2,1,0,2,2,0,1,0,0,7,8,1,6,3,0,0,0
"Paul Kelly",993,"SY","BL","1",13,6,4,17,1,1,0,3,1,5,4,0,0,0,0,7,10,0,0,2,0,0,0
"Tadhg Kennelly",1025,"SY","BL","1",3,1,2,5,0,0,0,0,0,1,2,1,0,0,0,1,4,0,1,4,0,0,0
"Brett Kirk",1015,"SY","BL","1",2,0,5,7,0,0,0,4,1,1,1,1,1,0,0,3,4,0,0,1,0,0,0
"Tony Lockett",990,"SY","BL","1",1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Ben Mathews",1009,"SY","BL","1",10,5,9,19,0,0,0,3,5,3,5,0,0,0,0,8,11,2,1,2,2,0,0
"Stuart Maxfield",867,"SY","BL","1",17,2,5,22,0,0,0,3,2,9,3,1,0,0,0,4,17,0,0,2,1,0,0
"Daniel McPherson",1001,"SY","BL","1",8,4,3,11,1,0,0,2,0,4,1,1,1,0,0,4,7,0,1,0,0,0,0
"Ricky Mott",1111,"SY","BL","1",7,0,2,9,0,0,38,3,2,3,2,0,1,0,0,4,3,0,0,3,0,0,0
"Matthew Nicks",1005,"SY","BL","1",11,4,3,14,3,2,0,3,1,4,1,1,1,1,0,6,8,0,2,1,0,0,0
"Michael OLoughlin",1000,"SY","BL","1",17,4,3,20,1,2,0,5,2,2,5,3,0,2,0,11,9,1,4,2,0,0,0
"Jason Saddington",1010,"SY","BL","1",3,1,4,7,0,0,0,3,0,1,0,0,1,0,0,4,3,0,0,6,0,0,0
"Andrew Schauble",241,"SY","BL","1",6,6,6,12,0,0,0,2,6,0,0,2,3,0,0,8,3,3,0,3,0,0,0
"Scott Stevens",1112,"SY","BL","1",1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Paul Williams",215,"SY","BL","1",12,2,8,20,1,2,0,1,2,5,2,1,0,0,0,7,13,0,0,0,0,0,0
"Jason Akermanis",119,"BL","SY","1",20,8,6,26,3,0,0,3,3,6,7,2,0,1,0,9,17,0,1,1,0,0,0
"Marcus Ashcroft",110,"BL","SY","1",8,2,9,17,0,0,0,1,1,4,2,1,1,1,0,10,8,0,0,3,0,0,0
"Simon Black",1083,"BL","SY","1",9,3,12,21,0,0,0,3,2,2,7,5,0,3,0,14,9,0,0,0,1,0,0
"Daniel Bradshaw",134,"BL","SY","1",1,1,0,1,0,0,0,1,0,1,0,2,0,2,0,0,1,0,0,0,0,0,0
"Jonathan Brown",1092,"BL","SY","1",11,6,5,16,0,1,1,3,0,3,1,4,2,3,0,11,5,3,1,0,1,0,0
"Robert Copeland",1099,"BL","SY","1",7,2,1,8,1,0,0,1,0,4,2,1,0,0,0,2,5,0,0,2,0,0,0
"Shaun Hart",111,"BL","SY","1",4,3,2,6,0,0,0,1,0,0,0,2,0,0,0,1,5,0,0,0,1,0,0
