"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Leigh Colbert",557,"NM","CA","1",14,10,4,18,0,0,0,0,4,1,0,0,3,0,0,7,12,1,0,6,1,0,84
"Michael Firrito",1457,"NM","CA","1",8,4,4,12,1,0,1,6,0,2,1,5,0,3,0,4,8,0,1,1,0,1,79
"Shannon Grant",794,"NM","CA","1",13,5,8,21,0,0,0,3,2,3,5,2,4,2,0,14,10,0,1,1,3,0,93
"David Hale",1445,"NM","CA","1",2,2,3,5,1,0,6,1,0,1,1,1,1,0,0,3,2,0,1,1,0,0,45
"Leigh Harding",813,"NM","CA","1",2,1,0,2,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,2,0,0,57
"Daniel Harris",805,"NM","CA","1",7,1,2,9,0,0,0,1,2,2,3,3,2,2,0,5,3,0,0,2,0,0,47
"Brent Harvey",788,"NM","CA","1",12,4,4,16,1,0,0,0,1,6,2,3,1,0,0,4,13,0,0,3,0,1,86
"Corey Jones",808,"NM","CA","1",14,5,4,18,2,0,1,4,2,2,1,2,4,1,0,9,11,0,0,1,1,0,89
"Troy Makepeace",802,"NM","CA","1",11,7,8,19,0,0,0,0,4,1,1,0,1,0,1,8,10,2,1,0,4,1,88
"Drew Petrie",806,"NM","CA","1",17,4,1,18,1,1,10,5,2,2,5,2,0,1,0,11,7,0,1,3,0,0,89
"Lance Picioane",58,"NM","CA","1",8,4,7,15,0,0,0,1,0,0,2,2,1,1,0,5,10,0,0,1,0,0,51
"Daniel Pratt",3982,"NM","CA","1",10,7,4,14,0,1,0,0,1,1,1,5,0,4,0,4,10,0,2,3,1,1,92
"Brady Rawlings",799,"NM","CA","1",12,5,3,15,1,0,0,1,0,3,2,2,1,1,0,5,9,0,0,0,0,0,94
"Saverio Rocca",228,"NM","CA","1",7,8,2,9,4,2,1,1,0,1,0,3,0,2,3,5,5,4,6,1,0,1,85
"Adam Simpson",780,"NM","CA","1",7,4,7,14,0,0,1,1,2,3,3,0,0,0,0,7,7,1,0,0,0,0,79
"Jess Sinclair",523,"NM","CA","1",14,9,7,21,1,0,0,3,3,4,1,2,0,0,0,2,19,0,1,2,1,1,93
"Michael Stevens",1102,"NM","CA","1",10,6,5,15,1,0,0,0,1,3,1,3,0,2,0,6,10,0,0,1,0,0,90
"Nathan Thompson",662,"NM","CA","1",12,9,1,13,1,0,4,1,1,7,0,3,0,1,0,1,12,0,2,2,0,1,93
"Shannon Watt",797,"NM","CA","1",11,8,5,16,0,0,0,1,3,3,0,5,0,2,0,4,12,0,0,4,0,0,98
"Daniel Wells",1427,"NM","CA","1",12,3,4,16,2,0,0,0,4,3,4,2,0,1,2,7,9,0,1,1,3,1,82
"Jordan Bannister",368,"CA","NM","1",7,3,6,13,0,1,0,3,1,2,0,2,2,1,0,6,7,0,0,6,0,0,85
"Eddie Betts",4060,"CA","NM","1",6,0,1,7,2,0,0,0,0,3,1,3,2,1,0,5,2,0,0,2,0,1,46
"Scott Camporeale",143,"CA","NM","1",9,0,4,13,0,0,0,2,4,4,0,4,1,3,0,7,6,0,0,0,3,0,96
"Andrew Carrazzo",4056,"CA","NM","1",8,0,5,13,0,1,0,3,2,2,1,2,1,1,0,4,8,0,0,1,0,0,100
"Justin Davies",1145,"CA","NM","1",9,3,5,14,1,3,0,1,2,2,1,2,4,2,0,7,6,0,0,1,1,0,75
"Adrian De Luca",3933,"CA","NM","1",4,2,2,6,0,0,2,0,2,0,0,0,2,0,0,2,4,0,0,5,0,0,59
"Brendan Fevola",196,"CA","NM","1",5,3,1,6,3,0,0,3,0,2,0,4,0,3,0,3,2,1,2,2,0,1,94
"Barnaby French",844,"CA","NM","1",1,2,9,10,0,0,26,3,0,0,1,0,0,0,0,8,2,2,0,4,0,0,91
"Ryan Houlihan",201,"CA","NM","1",10,4,5,15,1,1,0,2,0,6,1,3,0,1,0,5,10,1,1,0,0,1,83
"Anthony Koutoufides",144,"CA","NM","1",14,4,18,32,1,0,3,5,5,3,12,6,4,2,0,22,10,0,0,5,0,0,100
"Matthew Lappin",191,"CA","NM","1",14,6,5,19,0,0,0,2,4,5,3,1,1,0,0,7,12,2,0,1,0,0,100
"Luke Livingston",1130,"CA","NM","1",1,1,1,2,0,0,0,1,1,0,1,0,1,0,0,2,1,0,0,3,0,0,47
"Cory McGrath",366,"CA","NM","1",9,3,0,9,0,0,0,1,2,2,3,2,0,0,0,5,4,1,0,0,1,0,92
"Digby Morrell",810,"CA","NM","1",5,3,3,8,0,0,2,0,3,0,0,0,1,0,0,3,5,0,0,4,0,0,100
"Ian Prendergast",207,"CA","NM","1",9,5,6,15,0,0,6,4,0,4,5,1,1,1,0,5,9,1,0,1,0,2,76
"Heath Scotland",280,"CA","NM","1",14,3,8,22,1,0,0,3,3,2,2,2,1,0,0,5,19,0,0,0,5,0,96
"Trent Sporn",1120,"CA","NM","1",3,0,3,6,0,0,1,1,0,4,2,2,1,1,0,4,3,0,0,1,0,0,84
"Nick Stevens",842,"CA","NM","1",11,2,5,16,0,0,0,5,3,4,3,1,0,1,0,6,10,0,0,1,1,2,91
"David Teague",812,"CA","NM","1",7,3,2,9,0,0,0,3,1,0,0,0,2,0,0,4,7,0,0,7,0,0,100
"Jarrad Waite",1418,"CA","NM","1",7,5,3,10,2,2,0,3,0,2,0,2,0,2,0,3,7,1,2,3,1,0,80
"Andrew Walker",3969,"CA","NM","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"Lance Whitnall",173,"CA","NM","1",7,4,4,11,1,2,3,1,1,0,0,1,1,0,0,2,9,0,1,1,0,1,100
"Matthew Bishop",738,"PA","FR","1",10,7,5,15,0,0,0,0,3,3,0,1,1,1,0,4,9,0,0,3,0,0,100
"Dean Brogan",856,"PA","FR","1",9,2,5,14,0,0,6,5,0,2,3,3,5,2,0,9,5,1,0,2,0,0,73
"Peter Burgoyne",824,"PA","FR","1",16,3,9,25,0,1,0,3,2,4,8,4,3,1,0,13,14,0,1,0,3,0,97
"Shaun Burgoyne",1126,"PA","FR","1",1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,19
"Domenic Cassisi",1193,"PA","FR","1",9,3,4,13,0,0,0,1,1,2,2,1,3,0,0,8,5,1,0,2,0,0,88
"Stuart Cochrane",795,"PA","FR","1",4,2,2,6,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,0,55
"Chad Cornes",847,"PA","FR","1",9,4,6,15,0,0,0,2,4,1,1,2,0,1,0,8,7,1,0,5,0,0,100
"Kane Cornes",857,"PA","FR","1",18,5,10,28,1,0,1,2,4,4,4,1,2,1,0,12,16,0,0,4,1,0,89
"Stuart Dew",838,"PA","FR","1",8,3,2,10,1,0,0,1,3,4,0,3,1,0,0,5,5,1,1,2,0,0,94
"Brett Ebert",3955,"PA","FR","1",7,4,4,11,0,1,0,0,1,3,2,2,1,0,0,6,6,0,0,2,0,1,86
"Josh Francou",819,"PA","FR","1",3,0,6,9,0,0,0,3,0,1,3,2,0,1,0,6,4,0,0,1,0,0,90
"Adam Kingsley",825,"PA","FR","1",12,7,2,14,0,0,0,1,5,0,0,1,2,1,0,4,10,0,1,0,1,0,90
"Brendon Lade",822,"PA","FR","1",2,2,4,6,0,0,8,1,0,0,0,1,0,0,0,3,3,1,1,1,0,0,50
"Josh Mahoney",256,"PA","FR","1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14
"Brett Montgomery",454,"PA","FR","1",9,7,7,16,1,0,0,4,2,3,1,3,1,2,0,3,12,1,0,5,0,0,100
"Matthew Primus",407,"PA","FR","1",5,3,3,8,2,1,10,5,0,2,1,4,1,4,0,4,3,1,1,0,0,0,95
"Aaron Shattock",1093,"PA","FR","1",9,2,4,13,0,0,2,2,1,3,0,5,1,2,0,6,7,0,0,0,0,0,87
"Toby Thurstans",1429,"PA","FR","1",3,1,0,3,1,1,0,0,0,0,0,4,1,3,0,1,1,0,1,1,0,0,76
"Warren Tredrea",831,"PA","FR","1",17,9,5,22,0,1,0,1,1,7,0,2,3,1,0,8,13,2,2,2,0,2,99
"Darryl Wakelin",855,"PA","FR","1",8,4,5,13,0,0,1,1,4,1,1,0,0,0,0,4,9,1,0,6,0,0,100
"Peter Walsh",744,"PA","FR","1",6,2,2,8,0,0,0,5,3,0,0,1,0,0,0,1,7,0,0,6,3,0,100
"Gavin Wanganeen",303,"PA","FR","1",17,4,4,21,0,1,0,0,2,1,2,3,2,1,0,9,10,0,0,2,2,0,100
"Peter Bell",486,"FR","PA","1",12,4,6,18,0,0,0,4,1,4,4,0,2,0,0,7,13,0,0,3,2,0,95
"Heath Black",520,"FR","PA","1",20,8,2,22,1,0,0,0,0,4,3,6,0,4,3,3,19,0,0,3,1,1,79
"Josh Carr",851,"FR","PA","1",14,5,12,26,0,0,0,3,7,3,6,4,2,2,2,13,12,0,0,2,2,1,88
"Matthew Carr",548,"FR","PA","1",22,7,11,33,1,1,0,0,5,3,4,5,2,1,0,15,20,1,1,0,0,1,92
"Steven Dodd",4055,"FR","PA","1",7,2,3,10,0,0,2,2,0,3,1,2,2,2,0,3,5,0,0,4,0,0,85
"Jeff Farmer",703,"FR","PA","1",4,3,1,5,1,1,0,2,0,1,0,1,0,0,0,1,4,0,2,0,0,0,94
"Robert Haddrill",552,"FR","PA","1",2,1,4,6,0,0,0,0,0,0,0,1,1,1,0,4,2,0,0,1,1,0,53
"Paul Hasleby",542,"FR","PA","1",12,5,6,18,0,0,0,4,1,7,4,3,3,2,1,6,12,0,0,3,0,1,100
"Des Headland",1089,"FR","PA","1",19,6,4,23,1,1,0,4,1,5,2,4,3,3,0,6,17,0,0,4,0,0,80
"Justin Longmuir",535,"FR","PA","1",5,2,2,7,1,0,11,0,0,1,1,7,0,5,0,2,6,0,1,0,0,0,85
"Shaun McManus",504,"FR","PA","1",11,6,5,16,0,0,0,1,2,1,2,1,0,0,0,6,10,0,0,4,0,0,62
"Luke McPharlin",677,"FR","PA","1",15,12,3,18,0,0,1,0,6,0,0,4,1,3,0,6,13,1,0,2,1,0,97
"Paul Medhurst",1109,"FR","PA","1",9,5,0,9,2,3,0,2,0,3,0,3,1,1,0,4,5,1,2,0,1,0,84
"Ryan Murphy",4043,"FR","PA","1",3,2,1,4,1,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,44
"Shane Parker",501,"FR","PA","1",7,5,7,14,0,0,0,1,2,0,0,0,0,0,0,5,10,0,0,3,0,0,92
"Matthew Pavlich",544,"FR","PA","1",12,11,5,17,3,1,0,0,0,6,0,7,0,2,0,5,12,1,4,0,1,1,96
"Graham Polak",1116,"FR","PA","1",9,6,6,15,0,0,2,2,0,2,0,0,0,0,0,5,8,1,0,3,1,0,95
"Aaron Sandilands",1421,"FR","PA","1",2,5,9,11,0,0,11,0,0,2,3,0,1,0,0,5,6,0,0,4,0,0,55
"Scott Thornton",1148,"FR","PA","1",11,9,1,12,0,0,0,0,4,0,0,1,0,1,0,2,10,0,0,7,0,0,71
"James Walker",531,"FR","PA","1",9,5,8,17,0,0,0,0,1,4,0,0,0,0,0,1,16,0,0,6,1,0,94
"Luke Webster",1464,"FR","PA","1",4,3,6,10,0,1,0,2,1,0,0,0,2,0,0,6,4,0,0,3,0,1,90
"Dion Woods",549,"FR","PA","1",6,4,5,11,2,0,0,2,1,1,0,0,1,0,0,4,6,1,2,1,0,1,67
"Clint Bizzell",589,"ME","ES","1",12,5,7,19,0,0,0,0,11,0,3,1,0,1,0,6,13,0,0,3,1,0,85
"Nathan Brown",737,"ME","ES","1",8,5,8,16,0,0,0,0,2,0,0,4,0,3,0,6,10,0,0,2,0,0,89
"Cameron Bruce",747,"ME","ES","1",10,3,11,21,0,0,0,2,1,4,7,4,3,2,2,13,9,1,0,1,0,1,100
"Aaron Davey",3943,"ME","ES","1",8,1,1,9,2,2,0,0,1,3,1,0,0,0,0,5,3,0,1,0,1,0,98
"Ryan Ferguson",1424,"ME","ES","1",16,7,6,22,0,0,0,0,8,0,2,3,2,1,1,10,12,2,0,5,2,0,100
"Brad Green",748,"ME","ES","1",15,8,10,25,1,1,0,3,1,7,1,3,1,1,0,10,15,3,0,0,1,0,100
"Chris Heffernan",347,"ME","ES","1",5,2,2,7,0,1,0,4,1,1,0,2,1,1,0,2,7,0,1,3,0,0,54
"Mark Jamar",1425,"ME","ES","1",3,4,9,12,0,0,9,1,1,1,2,2,2,2,0,7,4,1,1,1,0,0,44
"Travis Johnstone",732,"ME","ES","1",12,2,2,14,1,1,0,2,1,6,1,3,1,2,0,5,10,0,0,1,5,0,65
"James McDonald",730,"ME","ES","1",16,4,5,21,1,1,0,2,0,3,4,1,3,1,0,10,11,0,0,0,1,1,67
"Brock McLean",3986,"ME","ES","1",10,4,3,13,0,1,0,1,1,4,1,3,0,0,0,5,7,0,0,5,1,1,81
"Brad Miller",1149,"ME","ES","1",7,11,13,20,2,0,0,3,0,4,2,3,1,1,0,10,10,2,2,3,0,1,100
"Brent Moloney",1465,"ME","ES","1",20,3,4,24,1,0,0,3,3,10,4,2,0,0,3,7,16,0,0,2,2,1,79
"David Neitz",689,"ME","ES","1",2,2,2,4,1,1,0,1,0,0,0,2,0,2,0,2,2,1,2,5,0,1,87
"Guy Rigoni",734,"ME","ES","1",8,5,4,12,0,1,0,1,2,3,1,1,0,0,0,3,9,0,0,1,3,0,39
"Jared Rivers",2309,"ME","ES","1",7,6,6,13,0,0,0,1,4,1,0,0,1,0,0,8,6,2,0,7,1,0,86
"Russell Robertson",731,"ME","ES","1",9,4,3,12,1,1,0,0,0,2,1,1,1,1,0,8,4,2,2,2,0,0,100
"Colin Sylvia",3981,"ME","ES","1",7,4,1,8,0,0,0,0,2,1,0,2,0,2,0,0,8,0,0,1,0,0,56
"Paul Wheatley",749,"ME","ES","1",9,6,5,14,0,0,0,3,4,1,1,1,0,0,0,4,10,0,0,5,0,0,100
"Matthew Whelan",750,"ME","ES","1",7,4,3,10,0,0,0,3,3,0,1,1,0,0,0,3,5,0,0,6,0,0,100
"Jeff White",502,"ME","ES","1",5,2,4,9,1,0,21,0,0,5,4,2,2,1,0,4,5,0,0,1,0,0,69
"Adem Yze",714,"ME","ES","1",8,5,3,11,4,2,0,1,0,1,0,3,0,1,0,4,7,0,5,1,0,1,100
"Matthew Allan",153,"ES","ME","1",6,4,0,6,0,0,17,0,1,0,1,5,0,4,0,1,5,0,0,2,0,0,63
"Mark Bolton",350,"ES","ME","1",13,6,4,17,0,0,1,1,1,6,0,1,3,0,0,7,10,1,0,3,0,1,96
"Kepler Bradley",3937,"ES","ME","1",15,10,10,25,0,0,1,1,4,1,2,1,1,1,0,10,15,0,0,3,0,0,100
"Marcus Bullen",367,"ES","ME","1",4,2,5,9,0,0,0,4,0,0,2,0,0,0,0,3,4,0,0,0,0,0,59
"Damian Cupido",1096,"ES","ME","1",12,6,4,16,0,0,0,2,0,6,0,2,1,0,0,6,11,0,0,1,0,1,100
"Dustin Fletcher",304,"ES","ME","1",14,1,2,16,0,0,0,2,10,0,0,4,2,2,0,4,8,0,0,8,0,0,100
"Ben Haynes",910,"ES","ME","1",10,4,3,13,0,0,0,1,1,2,4,1,1,1,0,6,7,0,0,2,2,0,61
"Aaron Henneman",362,"ES","ME","1",8,3,2,10,2,1,3,3,0,2,1,2,2,1,0,6,3,1,1,1,0,0,91
"James Hird",312,"ES","ME","1",11,6,4,15,0,0,1,2,1,2,3,0,2,0,0,10,7,1,1,1,0,1,99
"Jason Johnson",346,"ES","ME","1",13,8,7,20,1,0,0,5,2,4,2,4,0,1,0,3,17,0,1,0,0,0,70
"Mark Johnson",354,"ES","ME","1",8,6,4,12,0,0,0,2,6,1,0,2,2,1,0,5,9,0,0,6,3,0,100
"Scott Lucas",339,"ES","ME","1",14,4,1,15,3,1,0,4,0,7,0,2,0,1,0,8,8,2,1,1,1,0,93
"Adam McPhee",551,"ES","ME","1",16,11,6,22,0,1,1,5,2,6,1,8,0,2,0,6,16,3,0,2,1,1,95
"Mark McVeigh",355,"ES","ME","1",9,2,8,17,0,0,0,1,3,1,0,2,1,1,0,5,11,0,0,5,1,0,100
"Angus Monfries",4061,"ES","ME","1",8,4,4,12,0,1,0,1,0,2,0,2,3,0,0,7,7,0,1,0,0,0,58
"Justin Murphy",167,"ES","ME","1",14,9,12,26,0,0,0,2,4,3,3,1,3,0,0,12,14,0,0,3,1,0,100
"Damien Peverill",364,"ES","ME","1",12,8,7,19,0,1,0,1,2,2,0,0,0,0,0,6,13,1,2,2,0,0,88
"Adam Ramanauskas",358,"ES","ME","1",3,1,5,8,0,0,0,1,3,0,0,1,0,0,0,1,7,0,0,1,1,0,59
"Dean Solomon",352,"ES","ME","1",2,1,4,6,0,0,0,1,0,2,0,0,0,0,0,4,2,0,0,0,0,0,56
"Brent Stanton",3939,"ES","ME","1",7,6,4,11,1,0,0,0,0,2,1,2,0,1,0,1,10,0,1,1,0,0,57
"Andrew Welsh",1146,"ES","ME","1",15,11,8,23,0,0,0,2,6,0,0,1,0,0,0,4,18,2,0,1,0,0,100
"Jason Winderlich",1449,"ES","ME","1",8,6,4,12,1,0,0,1,0,3,1,1,1,1,0,2,9,0,1,0,2,0,55
"Chance Bateman",675,"HW","SY","1",15,3,10,25,0,1,0,2,5,5,2,7,3,1,0,5,20,0,0,2,4,0,95
"Luke Brennan",3988,"HW","SY","1",1,2,3,4,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,62
"Campbell Brown",1156,"HW","SY","1",7,2,7,14,0,0,0,3,2,2,0,1,2,0,0,7,7,0,0,0,5,0,81
"Robert Campbell",1133,"HW","SY","1",1,0,3,4,0,0,18,4,1,0,3,2,1,2,0,3,1,0,0,1,0,0,59
"Shane Crawford",633,"HW","SY","1",18,4,6,24,1,0,0,5,4,3,5,6,2,1,0,10,13,0,1,0,1,0,100
"Trent Croad",660,"HW","SY","1",10,7,6,16,0,0,0,0,3,3,0,1,0,1,0,5,11,1,0,6,4,1,100
"Ben Dixon",658,"HW","SY","1",6,2,2,8,2,1,0,1,0,2,1,2,2,1,0,5,3,0,1,1,0,1,100
"Peter Everitt",922,"HW","SY","1",9,2,5,14,1,0,27,4,1,2,8,2,1,1,0,11,3,0,0,3,1,1,100
"Lance Franklin",4065,"HW","SY","1",5,2,1,6,0,0,0,1,0,5,1,2,0,1,0,3,3,0,0,0,1,0,65
"Jonathan Hay",659,"HW","SY","1",2,2,6,8,0,0,0,1,2,0,0,2,0,2,0,3,4,0,0,5,0,0,92
"Luke Hodge",1134,"HW","SY","1",10,3,6,16,0,0,0,1,2,3,1,4,1,1,0,3,13,0,0,3,1,0,96
"Nick Holland",637,"HW","SY","1",6,9,8,14,1,2,1,2,0,1,0,3,1,3,0,4,9,1,2,1,0,0,80
"Danny Jacobs",359,"HW","SY","1",4,4,7,11,1,0,0,1,1,0,0,0,1,0,0,4,7,1,2,7,0,0,82
"Rick Ladson",1447,"HW","SY","1",10,2,5,15,1,1,0,4,1,5,2,4,2,2,0,8,7,0,0,1,0,1,93
"Nathan Lonie",681,"HW","SY","1",10,0,5,15,0,0,0,0,5,3,1,2,0,1,0,2,11,0,0,3,1,1,72
"Harry Miller",4066,"HW","SY","1",3,0,0,3,0,1,0,1,0,0,1,3,0,2,0,0,3,0,0,0,0,0,66
"Michael Osborne",684,"HW","SY","1",6,2,1,7,0,0,0,3,1,1,1,4,2,3,0,4,2,0,0,1,0,0,82
"Brad Sewell",3959,"HW","SY","1",3,2,12,15,0,0,0,1,0,0,5,2,1,1,0,9,9,0,0,0,1,0,77
"Joel Smith",672,"HW","SY","1",8,4,6,14,0,0,0,2,4,0,1,2,0,1,0,5,7,1,0,0,4,0,100
"Josh Thurgood",4067,"HW","SY","1",1,1,3,4,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,2,0,0,61
"Richard Vandenberg",667,"HW","SY","1",6,0,1,7,0,0,0,3,1,1,3,2,1,2,0,3,3,0,0,1,0,0,89
"Mark Williams",1117,"HW","SY","1",3,1,1,4,1,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,49
"Jason Ball",1020,"SY","HW","1",2,2,5,7,0,0,2,2,1,0,2,1,1,1,0,4,4,0,0,3,0,0,85
"Leo Barry",1003,"SY","HW","1",10,8,5,15,0,0,0,1,5,1,1,2,1,1,0,5,9,0,0,8,4,0,100
"Paul Bevan",3949,"SY","HW","1",10,6,4,14,1,0,0,2,2,3,0,4,2,1,0,4,9,0,0,2,1,0,72
"Craig Bolton",1090,"SY","HW","1",7,4,10,17,1,0,0,3,2,1,2,1,1,0,0,4,13,0,1,1,0,1,96
"Jude Bolton",1013,"SY","HW","1",12,6,6,18,1,0,0,3,0,6,5,2,0,2,2,8,10,1,0,2,1,1,79
"Amon Buchanan",1158,"SY","HW","1",7,0,9,16,0,1,0,7,1,4,3,4,3,2,0,8,10,0,0,1,1,1,79
"Jared Crouch",1011,"SY","HW","1",6,3,5,11,0,0,0,1,3,1,1,0,1,0,0,2,8,0,0,0,1,0,100
