"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Dane Swan",1460,"CW","FR","1",17,4,10,27,1,0,0,2,7,5,2,5,0,0,0,11,17,0,1,0,1,0,85
"Alan Toovey",11553,"CW","FR","1",1,0,4,5,0,0,0,3,2,0,0,2,0,1,0,3,3,0,0,9,0,0,86
"Jarrod Witts",12177,"CW","FR","1",5,4,3,8,0,1,11,3,0,1,1,3,0,1,0,4,4,1,1,2,0,0,88
"Clinton Young",4131,"CW","FR","1",13,6,4,17,1,1,0,1,2,5,1,1,0,0,0,3,12,0,0,0,0,0,90
"Hayden Ballantyne",11770,"FR","CW","1",8,4,2,10,3,1,0,0,0,3,0,3,0,1,0,7,4,0,1,3,1,1,82
"Michael Barlow",11809,"FR","CW","1",12,7,17,29,1,0,0,9,4,5,4,1,1,0,2,13,16,0,1,0,0,0,85
"Ryan Crowley",4115,"FR","CW","1",8,2,8,16,2,0,0,3,0,3,0,2,0,1,0,6,9,1,1,0,0,0,87
"Zac Dawson",4141,"FR","CW","1",4,4,8,12,0,0,0,1,2,1,0,2,1,0,0,6,5,0,0,6,0,0,89
"Matt de Boer",11746,"FR","CW","1",9,2,12,21,0,0,0,10,0,3,4,2,1,1,0,8,13,0,1,2,0,2,85
"Paul Duffield",4163,"FR","CW","1",9,5,5,14,0,0,0,3,3,0,0,2,0,1,0,1,13,0,0,2,0,0,95
"Nat Fyfe",11834,"FR","CW","1",8,1,12,20,1,1,0,2,0,2,9,1,1,1,0,15,7,1,1,2,0,1,64
"Jack Hannath",12173,"FR","CW","1",3,2,0,3,0,0,7,3,0,1,0,0,0,0,0,1,1,1,0,6,0,0,86
"Stephen Hill",11716,"FR","CW","1",16,2,9,25,1,1,0,0,1,7,2,2,0,1,0,5,17,0,0,4,1,1,80
"Michael Johnson",4083,"FR","CW","1",18,5,5,23,0,0,0,2,5,2,1,3,0,0,0,8,13,0,0,10,0,0,98
"Chris Mayne",11642,"FR","CW","1",4,2,4,8,0,2,0,7,0,2,1,2,2,1,0,6,3,0,2,3,1,0,78
"Luke McPharlin",677,"FR","CW","1",8,5,3,11,0,0,0,0,5,0,0,1,1,0,0,1,10,0,0,7,0,0,99
"David Mundy",4088,"FR","CW","1",15,5,7,22,2,0,0,3,1,5,2,1,1,0,0,6,15,0,1,2,1,0,86
"Tendai Mzungu",11956,"FR","CW","1",20,4,7,27,1,0,0,3,3,6,1,0,1,0,1,10,17,0,0,0,0,1,85
"Lachie Neale",12055,"FR","CW","1",2,1,3,5,0,0,0,2,0,1,0,1,0,0,0,3,2,0,0,0,0,0,20
"Matthew Pavlich",544,"FR","CW","1",10,7,5,15,1,4,0,3,1,2,1,2,1,0,0,7,8,2,4,3,0,0,86
"Danyle Pearce",4137,"FR","CW","1",19,3,7,26,2,1,0,2,4,10,2,3,0,1,0,6,17,0,0,2,0,1,77
"Aaron Sandilands",1421,"FR","CW","1",3,7,16,19,0,0,39,3,0,2,2,1,0,1,3,13,6,4,1,3,0,1,79
"Tom Sheridan",12137,"FR","CW","1",5,0,3,8,1,0,0,5,2,1,1,1,2,1,0,4,4,0,0,0,0,1,76
"Lee Spurr",12069,"FR","CW","1",10,6,8,18,0,0,0,2,3,2,0,6,0,2,0,7,10,1,0,5,0,0,96
"Cam Sutcliffe",12104,"FR","CW","1",11,6,5,16,0,0,0,3,2,5,0,0,1,0,0,3,13,0,1,3,0,1,90
"Michael Walters",11763,"FR","CW","1",9,2,7,16,2,2,0,5,0,2,3,3,1,1,0,8,8,0,0,2,0,0,79
"Craig Bird",11635,"SY","GW","1",9,2,7,16,1,1,0,6,2,2,0,3,0,1,0,5,12,0,0,1,0,0,86
"Harry Cunningham",12015,"SY","GW","1",9,3,4,13,1,0,0,4,1,5,0,2,3,0,0,6,5,0,0,2,0,0,70
"Lance Franklin",4065,"SY","GW","1",4,4,3,7,1,1,0,5,0,0,0,4,1,2,0,4,4,1,2,4,0,1,93
"Heath Grundy",1401,"SY","GW","1",12,4,4,16,0,0,0,1,1,1,0,2,1,1,0,9,7,1,0,15,1,0,98
"Dan Hannebery",11783,"SY","GW","1",6,1,6,12,0,0,0,9,1,1,1,2,0,1,0,7,5,0,1,0,0,0,83
"Lewis Jetta",11804,"SY","GW","1",10,3,6,16,1,2,0,0,0,5,1,1,0,0,0,1,15,0,0,2,0,1,84
"Josh Kennedy",11672,"SY","GW","1",12,2,10,22,0,2,0,5,0,4,8,5,2,1,0,20,4,1,1,0,0,1,85
"Jeremy Laidler",11778,"SY","GW","1",7,2,9,16,0,0,0,3,1,1,2,3,1,1,0,12,5,0,0,6,0,0,81
"Nick Malceski",4117,"SY","GW","1",14,3,4,18,0,0,0,5,4,3,0,2,0,2,0,6,12,0,0,2,0,0,76
"Ben McGlynn",4184,"SY","GW","1",6,2,8,14,2,1,0,5,1,3,2,3,3,2,0,9,6,0,0,4,0,0,84
"Jarrad McVeigh",3950,"SY","GW","1",10,5,10,20,0,0,0,4,3,2,7,3,2,0,0,11,7,1,1,0,0,0,88
"Tom Mitchell",12196,"SY","GW","1",11,4,10,21,1,0,0,6,2,3,4,4,1,1,0,9,12,0,0,1,0,0,77
"Ryan OKeefe",1024,"SY","GW","1",6,1,1,7,0,0,0,0,2,2,2,3,0,2,0,3,3,0,0,0,0,0,24
"Luke Parker",11953,"SY","GW","1",11,4,12,23,0,0,0,6,0,2,3,3,0,1,0,12,12,0,0,1,0,1,80
"Mike Pyke",11747,"SY","GW","1",8,3,2,10,0,0,34,4,4,4,3,2,3,2,0,6,4,1,0,4,0,0,97
"Dane Rampe",12140,"SY","GW","1",10,3,6,16,0,0,0,1,1,4,1,3,2,1,0,8,8,0,0,3,0,0,74
"Sam Reid",11880,"SY","GW","1",4,1,6,10,1,0,1,1,0,0,0,5,1,1,0,5,4,1,1,4,0,0,96
"Ted Richards",1119,"SY","GW","1",11,6,2,13,0,0,0,1,5,0,0,2,0,1,0,4,7,2,0,11,0,0,100
"Lewis Roberts-Thomson",1453,"SY","GW","1",4,3,0,4,0,0,2,2,0,0,0,6,0,4,0,2,2,1,1,1,0,0,62
"Gary Rohan",11842,"SY","GW","1",5,2,4,9,1,1,0,4,0,2,0,3,1,1,0,3,6,0,1,1,0,0,90
"Rhyce Shaw",291,"SY","GW","1",17,6,5,22,0,0,0,2,3,7,2,4,3,0,0,10,12,0,0,3,2,0,85
"Nick Smith",11653,"SY","GW","1",10,5,5,15,0,0,0,2,2,0,1,1,0,0,0,6,11,0,0,5,2,0,90
"Dylan Addison",4100,"GW","SY","1",3,3,6,9,0,1,0,5,0,1,0,2,1,1,0,3,4,0,0,2,0,0,89
"Tomas Bugg",12016,"GW","SY","1",10,3,1,11,0,0,0,7,2,1,2,2,4,1,0,7,5,0,0,2,0,0,87
"Jeremy Cameron",12017,"GW","SY","1",7,2,2,9,4,0,0,0,0,3,0,0,1,0,0,5,4,1,1,3,0,0,88
"Stephen Coniglio",12028,"GW","SY","1",18,2,9,27,1,0,0,11,2,2,7,3,2,0,2,11,15,0,0,2,0,0,79
"Phil Davis",11825,"GW","SY","1",7,4,0,7,0,0,0,1,1,1,0,3,1,2,0,2,6,1,0,4,0,0,96
"Sam Frost",12119,"GW","SY","1",8,5,4,12,1,0,0,2,4,1,1,0,1,0,0,2,10,0,0,5,1,0,88
"Jonathan Giles",12019,"GW","SY","1",6,2,1,7,0,2,10,1,0,3,1,2,0,2,0,6,2,1,1,5,0,1,93
"Toby Greene",12025,"GW","SY","1",13,3,10,23,1,0,0,3,1,4,7,3,2,1,0,12,10,0,0,1,0,0,81
"Curtly Hampton",12020,"GW","SY","1",8,2,8,16,0,0,0,2,2,0,1,3,1,2,0,10,8,0,0,5,1,0,87
"Nick Haynes",12091,"GW","SY","1",15,4,6,21,0,0,0,3,5,1,2,4,2,1,0,10,10,0,0,10,0,0,93
"Josh Hunt",624,"GW","SY","1",15,7,3,18,0,0,0,7,5,1,1,4,1,2,0,6,11,2,0,3,0,1,82
"Adam Kennedy",12031,"GW","SY","1",10,4,5,15,1,0,0,3,0,4,1,2,0,0,0,3,12,0,0,5,0,0,81
"Shane Mumford",11656,"GW","SY","1",3,5,10,13,0,1,45,7,0,2,5,3,1,3,3,8,5,0,1,5,0,0,86
"Rhys Palmer",11641,"GW","SY","1",2,1,2,4,0,0,0,0,0,0,1,1,0,1,0,3,1,0,0,0,0,0,29
"Jonathon Patton",12096,"GW","SY","1",9,4,4,13,3,1,0,3,1,5,1,3,1,2,0,11,2,2,3,1,0,1,84
"Tom Scully",11802,"GW","SY","1",6,1,13,19,1,1,0,6,1,2,4,0,1,0,0,13,6,0,0,0,0,0,87
"Heath Shaw",4132,"GW","SY","1",19,5,1,20,0,0,0,3,6,5,1,5,1,1,0,5,13,0,0,3,0,1,88
"Dylan Shiel",12022,"GW","SY","1",4,0,3,7,0,0,0,4,1,0,0,0,0,0,0,2,5,0,0,1,0,0,49
"Devon Smith",12029,"GW","SY","1",8,3,3,11,1,0,0,4,1,1,1,2,1,1,0,4,6,0,1,0,0,0,83
"Adam Treloar",12054,"GW","SY","1",16,2,18,34,0,1,0,8,0,7,8,2,1,0,1,15,17,0,0,0,3,0,84
"Callan Ward",11677,"GW","SY","1",18,2,13,31,1,0,3,5,5,5,11,5,2,2,0,24,6,1,0,1,0,1,86
"Lachie Whitfield",12143,"GW","SY","1",14,3,7,21,1,0,0,3,1,2,0,2,1,2,0,6,14,0,1,4,2,2,80
"David Astbury",11828,"RI","GC","1",5,5,9,14,0,0,0,4,2,0,0,2,0,2,0,4,11,1,0,3,0,0,96
"Troy Chaplin",3962,"RI","GC","1",9,3,3,12,0,0,0,1,3,0,0,1,2,0,0,5,6,0,0,6,0,0,100
"Reece Conca",11888,"RI","GC","1",9,4,14,23,0,0,0,8,3,3,8,2,1,1,0,13,10,1,0,3,0,0,80
"Trent Cotchin",11666,"RI","GC","1",25,3,13,38,1,0,0,3,2,6,2,5,2,1,1,11,28,0,0,4,0,2,79
"Brett Deledio",4068,"RI","GC","1",20,8,13,33,1,1,1,4,2,5,8,5,1,1,0,13,19,0,1,2,2,1,88
"Shane Edwards",11557,"RI","GC","1",10,2,8,18,1,2,0,1,2,4,4,3,1,0,0,12,6,0,0,2,0,0,77
"Brandon Ellis",12034,"RI","GC","1",10,2,6,16,0,0,0,1,0,4,0,2,1,1,0,3,12,0,0,0,2,0,83
"Nathan Foley",4112,"RI","GC","1",3,1,6,9,0,0,0,0,0,1,2,0,0,0,0,3,5,0,0,0,0,0,24
"Ben Griffiths",11850,"RI","GC","1",7,5,3,10,1,2,2,5,0,0,0,0,1,0,0,5,5,1,1,1,0,0,70
"Shaun Grigg",11594,"RI","GC","1",16,5,14,30,0,0,0,2,2,4,5,6,0,1,0,10,20,0,0,3,0,0,86
"Shaun Hampson",11619,"RI","GC","1",4,3,9,13,0,0,37,2,0,1,2,1,1,1,0,5,8,1,1,3,0,0,92
"Bachar Houli",11566,"RI","GC","1",9,6,12,21,0,0,0,1,3,2,2,1,0,0,0,2,19,0,0,1,0,1,81
"Dustin Martin",11794,"RI","GC","1",20,5,5,25,1,0,0,3,5,4,0,2,0,1,0,5,18,0,0,0,0,1,79
"Matt McDonough",12224,"RI","GC","1",4,0,7,11,0,0,0,3,0,2,0,1,1,0,0,3,8,0,0,5,0,0,73
"Steven Morris",12033,"RI","GC","1",5,1,11,16,0,0,0,1,1,1,0,3,2,1,0,7,10,0,0,2,0,0,74
"Chris Newman",1150,"RI","GC","1",12,6,3,15,0,1,0,2,1,7,0,4,1,0,0,5,9,0,0,2,0,1,81
"Ricky Petterd",11561,"RI","GC","1",11,6,9,20,1,0,0,2,1,2,2,3,1,1,0,10,11,1,0,2,0,0,75
"Alex Rance",11733,"RI","GC","1",9,3,5,14,0,0,0,4,0,0,0,1,2,1,0,5,10,0,0,14,0,0,98
"Jack Riewoldt",11576,"RI","GC","1",5,3,4,9,1,2,0,4,0,2,0,5,0,2,0,4,4,0,2,1,0,0,95
"Matt Thomas",4193,"RI","GC","1",8,7,21,29,0,0,0,7,1,3,10,3,2,3,0,16,16,1,0,4,0,1,90
"Ty Vickery",11767,"RI","GC","1",8,4,4,12,2,0,2,4,0,4,2,5,2,2,0,6,6,1,4,2,1,1,97
"Nick Vlastuin",12174,"RI","GC","1",9,5,9,18,1,0,0,2,3,3,0,2,1,1,0,3,15,0,0,3,0,0,84
"Gary Ablett",1105,"GC","RI","1",22,4,19,41,2,0,0,3,6,4,6,3,1,0,3,15,23,0,0,2,1,1,92
"Greg Broughton",11736,"GC","RI","1",9,9,15,24,0,0,0,2,4,0,2,1,2,0,0,11,12,2,0,5,2,0,88
"Clay Cameron",12235,"GC","RI","1",5,1,2,7,0,0,0,4,2,0,0,3,2,2,0,4,4,0,0,5,0,0,94
"Sam Day",11947,"GC","RI","1",7,5,2,9,2,1,7,2,0,0,0,4,0,2,0,4,5,2,2,3,0,0,78
"Charlie Dixon",11914,"GC","RI","1",1,1,4,5,0,0,0,2,0,1,0,2,2,1,0,4,2,0,0,0,0,0,49
"Aaron Hall",12041,"GC","RI","1",7,2,9,16,0,0,0,1,0,1,0,0,1,0,0,7,9,0,0,1,1,1,87
"Jarrod Harbrow",11555,"GC","RI","1",16,8,6,22,0,1,0,5,4,4,1,3,1,2,0,7,15,0,0,1,3,0,85
"Sean Lemmens",12234,"GC","RI","1",10,1,2,12,0,0,0,2,2,2,0,1,0,1,0,1,10,0,0,1,0,0,80
"Tom Lynch",11948,"GC","RI","1",7,4,5,12,2,1,0,1,0,1,0,0,0,0,0,3,8,2,3,3,0,1,95
"Jack Martin",12236,"GC","RI","1",0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5
"Brandon Matera",11915,"GC","RI","1",7,3,9,16,1,0,0,6,0,2,0,4,1,3,0,8,8,0,1,1,1,2,94
"Steven May",11940,"GC","RI","1",15,5,1,16,0,0,0,1,5,1,0,5,3,1,0,6,10,1,0,17,1,0,100
"Trent McKenzie",11912,"GC","RI","1",12,3,1,13,0,0,0,1,6,3,0,2,1,1,0,2,9,0,0,4,0,0,92
"Tom Nicholls",11951,"GC","RI","1",1,1,10,11,0,0,24,2,1,0,2,4,0,3,0,6,5,0,0,2,0,0,87
"Jaeger OMeara",12141,"GC","RI","1",12,5,10,22,1,0,0,10,1,4,5,4,1,2,0,10,13,0,0,2,1,1,46
"Dion Prestia",11917,"GC","RI","1",16,7,16,32,1,1,0,4,2,6,3,1,1,0,2,17,15,0,2,2,3,2,82
"Michael Rischitelli",4047,"GC","RI","1",13,2,15,28,0,1,0,5,1,4,4,4,1,1,0,10,16,0,0,0,2,0,91
"Matt Shaw",11931,"GC","RI","1",9,5,7,16,0,1,0,1,2,1,1,1,0,0,0,3,12,0,1,4,0,0,74
"Danny Stanley",11581,"GC","RI","1",6,2,13,19,2,0,0,1,1,5,0,2,0,0,0,10,8,1,0,2,0,0,88
"Timmy Sumner",12197,"GC","RI","1",9,1,5,14,0,3,0,2,0,5,0,2,2,2,0,8,5,0,0,2,2,0,84
"David Swallow",11919,"GC","RI","1",17,9,10,27,1,4,0,2,3,4,5,2,1,1,0,13,13,0,2,0,2,1,84
"Matthew Warnock",4157,"GC","RI","1",4,2,5,9,0,0,0,1,3,0,1,0,0,0,0,4,5,0,0,4,1,0,97
"Travis Boak",11583,"PA","CA","1",9,2,14,23,0,0,0,6,0,3,5,10,0,2,0,12,12,1,0,1,0,0,83
"Matthew Broadbent",11782,"PA","CA","1",8,4,1,9,0,1,0,0,0,3,1,1,0,0,0,2,7,0,0,1,0,1,23
"John Butcher",12001,"PA","CA","1",8,4,4,12,1,2,0,4,0,3,1,1,2,0,0,6,5,0,1,2,0,0,80
"Domenic Cassisi",1193,"PA","CA","1",3,1,3,6,0,0,0,2,0,0,1,0,0,0,0,3,4,0,0,4,0,0,60
"Tom Clurey",12238,"PA","CA","1",6,2,1,7,0,0,0,1,2,0,0,1,1,1,0,2,4,0,0,1,0,0,88
"Kane Cornes",857,"PA","CA","1",20,12,10,30,0,0,0,5,4,1,5,4,1,3,0,10,20,0,0,1,0,0,92
"Brad Ebert",11639,"PA","CA","1",11,6,5,16,1,0,1,8,3,2,0,0,0,0,0,2,13,0,1,3,0,1,82
"Robbie Gray",11578,"PA","CA","1",11,3,6,17,4,1,0,2,0,0,2,3,1,2,0,6,10,0,2,1,0,0,82
"Hamish Hartlett",11740,"PA","CA","1",10,4,11,21,2,0,0,1,1,2,0,1,0,0,0,7,14,0,1,0,0,0,82
"Jack Hombsch",12021,"PA","CA","1",10,7,5,15,0,0,0,1,3,0,0,2,0,1,0,7,8,2,0,9,0,0,98
"Jarman Impey",12237,"PA","CA","1",8,3,4,12,0,0,0,3,2,1,0,2,0,0,0,3,9,1,0,6,1,0,83
"Tom Jonas",12002,"PA","CA","1",2,2,8,10,0,0,0,3,0,1,1,2,0,2,0,3,7,0,0,1,0,0,94
"Matthew Lobbe",11836,"PA","CA","1",7,2,5,12,0,0,28,5,0,2,5,1,1,1,0,8,4,1,0,1,0,0,84
"Angus Monfries",4061,"PA","CA","1",16,8,4,20,0,0,0,3,1,5,1,1,3,1,0,2,18,0,0,0,1,1,86
"Jasper Pittard",11885,"PA","CA","1",11,5,5,16,0,0,0,1,2,1,0,1,0,0,0,3,13,0,0,0,0,0,77
"Jared Polec",11927,"PA","CA","1",15,4,9,24,1,1,0,1,2,6,5,6,2,1,1,12,15,1,0,1,4,0,85
"Jay Schulz",1451,"PA","CA","1",11,9,4,15,2,1,0,3,1,4,1,2,0,1,0,7,9,2,3,2,0,3,96
"Jackson Trengove",11812,"PA","CA","1",6,3,9,15,0,0,4,3,0,1,0,5,0,4,0,6,8,1,0,7,1,0,83
"Justin Westhoff",11579,"PA","CA","1",13,8,7,20,5,0,0,1,1,3,0,2,2,0,2,11,9,4,4,0,0,0,88
"Matt White",4185,"PA","CA","1",10,8,2,12,0,2,0,4,0,3,0,0,0,0,0,1,11,0,1,1,1,2,83
"Ollie Wines",12150,"PA","CA","1",13,6,15,28,2,2,1,9,0,3,11,1,1,1,3,19,8,2,1,1,0,0,80
"Chad Wingard",12047,"PA","CA","1",13,5,9,22,0,0,0,7,1,3,3,1,0,0,0,11,12,0,0,1,0,1,92
"Tom Bell",12115,"CA","PA","1",7,2,8,15,0,2,0,5,2,2,1,3,0,1,0,5,10,0,1,2,0,1,62
"Ed Curnow",11883,"CA","PA","1",9,1,10,19,2,0,0,8,0,2,4,1,0,0,0,13,6,0,0,1,1,0,96
"David Ellard",11659,"CA","PA","1",10,4,8,18,2,1,0,7,0,3,3,1,1,0,0,10,8,1,1,0,1,1,82
"Andrejs Everitt",11591,"CA","PA","1",6,5,6,12,1,0,0,2,2,2,1,1,0,0,0,7,5,2,1,4,1,2,96
"Jeff Garlett",11711,"CA","PA","1",6,3,1,7,1,2,0,2,0,1,0,3,0,0,0,2,6,0,2,4,1,1,94
"Bryce Gibbs",11535,"CA","PA","1",11,5,12,23,2,1,0,2,1,3,2,0,0,0,0,8,16,0,2,1,1,0,82
"Lachie Henderson",11637,"CA","PA","1",4,4,2,6,0,0,0,0,0,0,0,1,0,1,0,3,4,2,2,4,0,0,84
"Michael Jamison",11610,"CA","PA","1",6,6,2,8,0,0,0,2,3,1,0,1,0,0,0,1,7,1,0,9,0,0,100
"Matthew Kreuzer",11645,"CA","PA","1",9,3,5,14,0,0,13,0,1,1,0,4,3,1,0,7,6,0,0,7,0,0,69
"Andrew McInnes",12103,"CA","PA","1",7,1,4,11,0,0,0,2,0,1,1,1,0,0,0,4,7,0,0,7,0,0,89
"Brock McLean",3986,"CA","PA","1",5,4,12,17,0,0,0,3,0,2,5,5,1,2,0,12,5,0,0,0,0,0,71
"Troy Menzel",12189,"CA","PA","1",0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,17
"Marc Murphy",4148,"CA","PA","1",7,2,16,23,0,0,0,6,0,2,6,1,6,0,0,16,6,0,1,3,1,0,86
"Mitch Robinson",11710,"CA","PA","1",15,2,5,20,0,2,0,2,0,5,4,5,1,1,0,8,12,0,0,3,0,0,76
"Kade Simpson",1456,"CA","PA","1",12,1,13,25,0,0,1,4,3,4,6,0,2,0,0,9,14,0,0,1,0,1,90
"Dale Thomas",4152,"CA","PA","1",9,2,7,16,1,2,0,2,1,1,2,2,2,0,0,7,8,0,1,1,1,0,81
"Zach Tuohy",11973,"CA","PA","1",7,1,6,13,0,1,0,2,3,2,2,1,0,1,0,2,10,0,0,4,0,1,93
"Jarrad Waite",1418,"CA","PA","1",6,4,2,8,2,0,0,3,0,1,0,1,0,0,0,7,2,3,4,3,0,1,91
"Andrew Walker",3969,"CA","PA","1",16,3,6,22,0,0,0,1,6,3,0,6,1,4,0,4,18,0,0,3,2,0,91
"Robert Warnock",11565,"CA","PA","1",3,1,1,4,0,0,31,1,0,2,2,1,0,1,0,3,1,0,0,6,0,0,71
"Matthew Watson",11907,"CA","PA","1",6,3,7,13,0,0,0,2,3,1,0,3,2,2,0,8,6,0,0,4,0,0,94
"Chris Yarran",11750,"CA","PA","1",9,4,5,14,1,0,0,1,0,4,2,0,1,0,0,4,9,1,0,1,5,0,84
"Eddie Betts",4060,"AD","GE","1",8,2,8,16,2,1,0,4,0,3,1,2,0,0,0,9,7,0,0,1,0,1,88
"Luke Brown",12106,"AD","GE","1",13,4,7,20,0,0,0,4,3,0,2,2,1,0,0,6,13,0,0,1,0,0,82
"Brad Crouch",12156,"AD","GE","1",5,1,7,12,0,0,0,5,2,0,1,2,1,1,0,3,9,0,0,2,0,0,56
"Patrick Dangerfield",11700,"AD","GE","1",8,2,13,21,2,0,1,1,2,1,4,4,1,2,2,17,4,2,0,3,1,0,86
"Mitch Grigg",12216,"AD","GE","1",12,6,9,21,1,0,0,1,4,5,3,3,0,0,0,5,15,0,1,0,0,1,84
"Sam Jacobs",11708,"AD","GE","1",14,8,5,19,1,0,26,0,2,2,4,2,0,0,0,7,12,2,0,3,0,2,86
"Matthew Jaensch",11838,"AD","GE","1",11,3,14,25,1,0,0,3,5,4,0,0,1,0,0,6,16,0,0,2,2,0,85
"Lewis Johnston",11963,"AD","GE","1",8,4,4,12,3,0,0,0,0,2,1,1,0,1,0,2,9,1,3,2,0,0,78
"Sam Kerridge",12052,"AD","GE","1",9,5,15,24,0,0,0,4,4,2,2,3,0,0,0,7,16,0,1,0,0,1,89
"Jarryd Lyons",12067,"AD","GE","1",6,1,3,9,0,0,0,4,3,1,4,1,1,0,0,6,4,0,0,3,0,0,31
"David Mackay",11634,"AD","GE","1",6,2,11,17,0,0,0,3,2,2,0,2,2,1,0,5,12,0,0,4,3,2,74
"Brodie Martin",11781,"AD","GE","1",5,2,10,15,0,0,0,1,0,3,1,2,0,2,0,3,12,0,0,2,0,0,80
"Shaun McKernan",11774,"AD","GE","1",7,3,6,13,1,1,4,1,0,4,1,2,2,1,0,7,6,1,2,1,0,0,90
"James Podsiadly",11823,"AD","GE","1",3,3,8,11,0,1,0,3,0,2,0,5,0,1,0,7,4,0,1,3,0,0,85
"Jason Porplyzia",4158,"AD","GE","1",8,3,3,11,0,0,0,2,0,3,1,3,0,1,0,3,8,0,0,1,0,0,83
"Ben Rutten",2305,"AD","GE","1",4,3,6,10,0,0,0,3,1,0,0,2,0,1,0,2,7,1,0,4,0,0,91
"Sam Shaw",12056,"AD","GE","1",5,1,6,11,0,0,0,1,1,1,0,1,0,0,0,5,6,1,0,7,0,0,88
"Rory Sloane",11792,"AD","GE","1",9,3,11,20,0,2,0,12,0,7,2,0,1,0,0,7,13,0,0,1,0,0,82
"Brodie Smith",11891,"AD","GE","1",8,4,10,18,1,0,0,0,8,1,1,3,0,0,0,5,11,0,0,4,3,0,91
"Daniel Talia",11989,"AD","GE","1",6,4,8,14,0,0,0,0,2,0,0,3,2,1,0,5,9,0,0,4,0,0,93
"Scott Thompson",755,"AD","GE","1",7,1,13,20,0,1,0,3,2,1,3,2,0,2,0,6,14,0,1,0,0,0,90
"Matthew Wright",11929,"AD","GE","1",16,5,15,31,0,1,0,5,1,3,3,6,0,2,0,10,20,0,1,2,0,1,88
"Jimmy Bartel",1106,"GE","AD","1",15,5,6,21,4,1,0,2,2,5,2,3,0,2,1,10,11,1,2,1,2,2,99
"Mark Blicavs",12153,"GE","AD","1",4,2,2,6,0,0,3,2,0,1,1,1,1,0,0,3,3,0,0,1,0,0,38
"Mitch Brown",11987,"GE","AD","1",9,3,5,14,3,0,0,3,0,5,1,2,1,1,0,6,6,1,0,0,1,0,85
"Josh Caddy",12010,"GE","AD","1",10,5,10,20,1,0,0,4,3,1,3,5,1,1,0,12,8,2,2,2,1,1,75
"Mitch Duncan",11798,"GE","AD","1",14,5,5,19,1,0,0,3,1,2,1,1,0,0,0,7,13,0,0,3,0,0,89
