"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Stuart Cochrane",795,"PA","WC","1",3,2,1,4,0,0,0,8,1,2,0,2,0,2,0,0,4,0,0,1,0,0,66
"Chad Cornes",847,"PA","WC","1",10,8,6,16,0,2,1,1,1,3,1,2,1,1,0,10,6,3,1,0,1,0,100
"Kane Cornes",857,"PA","WC","1",10,4,3,13,2,0,1,6,2,1,0,5,0,5,0,0,11,0,0,0,0,0,100
"Stuart Dew",838,"PA","WC","1",9,1,2,11,1,1,0,0,1,4,3,2,0,1,0,6,5,0,0,0,0,1,97
"Josh Francou",819,"PA","WC","1",6,2,11,17,0,0,1,5,1,3,5,6,0,2,0,8,11,0,0,1,0,0,93
"Brent Guerra",852,"PA","WC","1",6,1,1,7,1,0,0,2,0,3,1,3,2,1,0,5,3,0,0,1,0,1,70
"Damien Hardwick",324,"PA","WC","1",10,2,3,13,0,0,0,2,3,1,2,4,2,2,0,8,4,0,0,1,0,0,65
"Brendon Lade",822,"PA","WC","1",5,4,5,10,0,0,9,1,0,1,2,2,0,2,0,6,3,1,0,0,0,0,60
"Brett Montgomery",454,"PA","WC","1",10,7,7,17,0,0,1,3,3,1,1,3,1,0,0,5,11,0,0,2,3,0,82
"Stephen Paxman",379,"PA","WC","1",3,1,0,3,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,3,0,0,100
"Byron Pickett",791,"PA","WC","1",10,6,4,14,0,1,0,1,1,4,2,1,2,0,0,5,8,0,1,0,4,0,96
"Matthew Primus",407,"PA","WC","1",3,2,4,7,0,0,14,3,3,1,0,4,0,4,0,4,3,0,0,0,0,0,70
"Steven Salopek",1428,"PA","WC","1",6,4,2,8,2,0,0,0,1,3,1,0,0,0,0,3,6,0,1,2,0,0,59
"Nick Stevens",842,"PA","WC","1",14,3,7,21,0,0,0,5,0,4,2,1,1,1,0,10,10,0,0,2,0,0,92
"Toby Thurstans",1429,"PA","WC","1",6,3,2,8,0,0,1,2,4,0,2,3,1,1,0,5,3,1,0,2,0,0,74
"Warren Tredrea",831,"PA","WC","1",10,8,5,15,2,0,0,0,0,7,0,1,3,1,0,7,9,1,1,1,1,5,100
"Darryl Wakelin",855,"PA","WC","1",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,26
"Gavin Wanganeen",303,"PA","WC","1",19,7,1,20,0,0,0,1,6,2,1,2,2,0,0,6,13,1,0,1,2,0,100
"Drew Banfield",1031,"WC","PA","1",13,7,3,16,0,0,0,0,7,0,3,6,0,1,0,5,10,1,0,1,0,0,100
"Michael Braun",1058,"WC","PA","1",10,0,3,13,0,0,0,3,3,2,1,1,1,1,0,5,9,0,0,2,0,0,60
"Trent Carroll",522,"WC","PA","1",14,5,2,16,0,0,0,1,4,2,1,1,0,1,0,4,12,0,0,0,0,0,100
"Ben Cousins",1051,"WC","PA","1",15,3,10,25,2,1,0,3,0,7,7,2,6,1,3,19,9,0,0,2,0,1,96
"Dean Cox",1079,"WC","PA","1",7,3,5,12,2,0,10,0,2,2,2,2,3,1,0,6,7,0,0,4,0,0,62
"Andrew Embley",1065,"WC","PA","1",11,9,11,22,1,2,0,2,0,3,1,2,2,1,0,11,12,4,3,0,2,0,73
"Chad Fletcher",1067,"WC","PA","1",17,6,13,30,0,1,0,7,2,5,7,3,4,0,0,15,15,0,0,3,1,0,86
"Michael Gardiner",1056,"WC","PA","1",10,7,4,14,0,4,17,0,0,4,0,0,0,0,1,4,10,2,1,0,0,1,86
"Travis Gaspar",1080,"WC","PA","1",9,7,4,13,1,0,0,2,0,4,0,5,1,1,0,5,11,2,0,2,0,1,90
"Kasey Green",1070,"WC","PA","1",5,3,5,10,0,0,0,3,3,0,0,1,0,1,0,5,5,0,0,1,0,0,100
"David Haynes",1071,"WC","PA","1",11,4,5,16,3,0,0,3,1,6,1,5,1,0,0,9,6,0,1,1,0,0,83
"Jeremy Humm",1081,"WC","PA","1",3,2,9,12,0,0,0,1,2,0,2,1,0,1,0,8,5,0,0,4,0,1,75
"Glen Jakovich",1038,"WC","PA","1",8,4,3,11,0,0,0,1,0,2,0,4,0,1,0,3,8,1,0,1,1,1,71
"Rowan Jones",1064,"WC","PA","1",5,3,9,14,0,0,0,4,0,2,2,3,1,1,0,8,4,0,0,6,0,0,88
"Chris Judd",1122,"WC","PA","1",18,6,8,26,3,2,0,2,2,6,3,3,1,0,2,12,14,0,2,1,0,1,85
"Daniel Kerr",1077,"WC","PA","1",9,1,8,17,0,1,0,5,0,5,2,3,1,2,0,9,6,0,0,1,2,1,85
"Phillip Matera",1052,"WC","PA","1",10,2,0,10,4,1,0,0,1,1,0,4,1,1,0,2,8,1,2,1,1,1,74
"Ashley McIntosh",1034,"WC","PA","1",3,0,2,5,0,0,0,0,1,0,0,1,2,1,0,6,0,0,0,3,0,0,63
"Chad Morrison",1050,"WC","PA","1",7,1,3,10,0,0,0,1,2,1,1,1,1,0,0,2,7,0,0,4,1,0,90
"Troy Wilson",1078,"WC","PA","1",4,2,2,6,1,2,0,1,0,0,0,1,2,0,0,4,2,1,2,1,0,0,75
"David Wirrpanda",1053,"WC","PA","1",17,4,2,19,0,0,0,0,3,8,3,4,1,0,0,7,11,1,0,3,0,0,69
"Josh Wooden",1055,"WC","PA","1",12,3,6,18,0,1,0,3,0,6,1,1,2,1,0,7,11,0,0,0,2,1,90
"John Baird",1108,"NM","SK","1",6,6,6,12,0,0,0,2,6,1,0,1,0,0,1,4,6,1,0,6,0,0,100
"Leigh Brown",539,"NM","SK","1",8,4,8,16,0,0,2,0,0,6,1,2,0,1,0,9,5,2,0,2,0,0,92
"Jeremy Clayton",1426,"NM","SK","1",0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,46
"Shane Clayton",408,"NM","SK","1",11,6,4,15,0,0,0,0,4,3,1,0,0,0,0,3,12,1,0,2,0,0,79
"Leigh Colbert",557,"NM","SK","1",1,5,7,8,0,0,0,0,1,0,3,0,1,0,0,5,4,1,0,3,3,0,49
"Shannon Grant",794,"NM","SK","1",17,6,6,23,1,2,0,2,1,5,0,3,0,2,0,1,22,0,2,1,0,2,87
"Leigh Harding",813,"NM","SK","1",9,1,0,9,1,2,0,3,0,3,0,1,1,0,0,6,4,0,0,0,1,0,90
"Brent Harvey",788,"NM","SK","1",16,4,4,20,1,3,0,1,1,6,1,2,1,1,0,5,14,0,1,2,11,1,92
"David King",759,"NM","SK","1",12,5,0,12,2,1,0,3,0,8,0,0,2,0,0,6,10,0,0,1,9,1,93
"Troy Makepeace",802,"NM","SK","1",17,2,3,20,0,0,0,2,5,2,1,5,2,0,0,7,11,0,0,3,3,0,100
"Digby Morrell",810,"NM","SK","1",10,7,1,11,2,3,0,2,0,3,0,2,0,2,0,5,6,3,3,3,0,0,80
"Drew Petrie",806,"NM","SK","1",8,5,3,11,3,0,8,2,0,1,1,1,0,1,0,8,3,3,2,3,0,0,94
"Mark Porter",180,"NM","SK","1",3,2,5,8,0,0,13,1,0,1,3,3,2,1,0,7,2,1,0,6,0,0,68
"Brady Rawlings",799,"NM","SK","1",17,6,6,23,1,0,0,2,4,2,0,1,0,0,2,5,15,0,1,7,1,0,100
"Ben Robbins",133,"NM","SK","1",7,0,16,23,0,0,0,2,1,2,7,3,0,0,0,13,11,0,0,1,0,0,75
"Saverio Rocca",228,"NM","SK","1",3,2,0,3,1,0,2,0,0,1,0,3,0,0,0,0,2,0,1,1,0,0,52
"Adam Simpson",780,"NM","SK","1",17,8,12,29,0,0,3,4,2,5,10,7,1,0,0,12,18,0,0,2,0,1,94
"Jess Sinclair",523,"NM","SK","1",14,6,5,19,1,0,0,1,3,4,2,1,1,1,0,6,13,0,0,0,0,1,100
"Anthony Stevens",772,"NM","SK","1",11,6,5,16,1,0,1,4,3,1,1,4,0,0,0,4,12,0,0,3,1,0,88
"David Teague",812,"NM","SK","1",3,0,4,7,0,0,0,2,2,0,1,0,0,0,0,2,5,0,0,5,0,0,56
"Shannon Watt",797,"NM","SK","1",4,5,2,6,0,0,0,0,3,0,0,0,0,0,0,2,4,1,0,6,0,0,100
"Daniel Wells",1427,"NM","SK","1",4,1,7,11,0,0,0,2,0,4,2,0,0,0,0,5,6,0,0,3,0,0,65
"Steven Baker",967,"SK","NM","1",11,6,6,17,0,0,0,3,3,1,1,0,2,0,0,6,11,0,0,0,0,1,73
"Luke Ball",1430,"SK","NM","1",8,5,9,17,1,0,0,5,1,4,2,2,0,0,0,6,12,0,0,1,0,0,73
"Heath Black",520,"SK","NM","1",8,6,5,13,0,1,0,2,3,3,0,3,0,2,0,2,11,0,0,2,0,0,83
"Jason Blake",974,"SK","NM","1",5,4,6,11,0,0,0,1,2,0,1,1,1,1,0,6,6,1,0,3,0,0,56
"Barry Brooks",1431,"SK","NM","1",0,0,1,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25
"Nathan Burke",919,"SK","NM","1",11,7,5,16,0,1,0,3,1,3,0,1,0,0,0,2,15,0,1,3,0,1,93
"Mathew Capuano",774,"SK","NM","1",11,5,5,16,1,0,15,2,1,6,6,2,1,0,0,7,9,0,1,1,0,0,70
"Xavier Clarke",1127,"SK","NM","1",16,9,3,19,0,0,0,2,8,0,0,2,1,0,3,8,11,2,0,1,5,0,100
"Fraser Gehrig",976,"SK","NM","1",11,8,4,15,1,0,1,1,3,2,0,0,0,0,0,5,9,1,1,4,4,0,93
"Robert Harvey",930,"SK","NM","1",16,6,11,27,0,1,0,3,0,5,1,2,0,0,0,4,22,0,1,0,1,0,92
"Lenny Hayes",966,"SK","NM","1",7,3,16,23,1,0,1,5,2,0,8,4,0,3,0,18,7,0,1,0,0,0,100
"Max Hudghton",955,"SK","NM","1",11,9,5,16,0,0,1,1,5,2,0,4,2,0,0,4,12,1,0,5,0,0,100
"Austinn Jones",929,"SK","NM","1",20,4,4,24,1,0,0,2,3,3,1,5,1,0,0,4,17,0,1,1,2,0,93
"Matt Maguire",1136,"SK","NM","1",2,0,1,3,0,0,2,2,0,0,2,1,0,1,0,1,1,0,0,0,0,0,28
"Stephen Milne",978,"SK","NM","1",7,2,1,8,4,0,0,0,0,1,1,0,0,0,0,4,4,0,1,1,0,0,100
"Brett Moyle",972,"SK","NM","1",6,7,12,18,0,0,0,0,1,3,2,2,0,1,0,4,14,1,0,0,0,0,80
"Luke Penny",469,"SK","NM","1",8,6,7,15,0,0,1,1,2,2,0,1,0,1,0,5,10,1,0,2,0,0,97
"Stephen Powell",456,"SK","NM","1",12,3,9,21,1,0,0,0,0,5,4,7,0,0,0,8,12,0,0,3,0,2,91
"Nick Riewoldt",981,"SK","NM","1",6,6,4,10,0,0,3,0,0,1,0,0,0,0,0,2,8,1,1,0,1,0,97
"Troy Schwarze",971,"SK","NM","1",4,3,3,7,0,0,0,0,0,1,0,1,0,1,0,1,6,0,0,5,1,0,100
"Andrew Thompson",957,"SK","NM","1",12,3,11,23,0,3,0,2,2,3,2,3,2,1,0,12,13,0,1,3,0,0,82
"Daniel Wulf",979,"SK","NM","1",14,8,1,15,0,1,0,1,2,4,0,2,0,0,0,6,9,2,3,2,0,0,72
"Jason Akermanis",119,"BL","ES","1",18,5,2,20,1,6,0,6,0,6,2,4,0,1,0,5,13,1,1,1,3,0,88
"Marcus Ashcroft",110,"BL","ES","1",7,4,5,12,0,0,0,1,1,0,0,2,0,0,0,2,8,0,0,1,1,0,100
"Simon Black",1083,"BL","ES","1",12,1,6,18,1,0,0,2,0,7,5,4,2,3,0,9,11,0,0,2,0,1,97
"Daniel Bradshaw",134,"BL","ES","1",12,9,4,16,4,2,0,0,0,2,1,3,1,0,0,6,10,1,4,3,0,0,100
"Jonathan Brown",1092,"BL","ES","1",11,9,8,19,0,0,1,2,0,8,0,3,0,1,0,4,13,0,0,2,1,1,100
"Blake Caracella",343,"BL","ES","1",8,3,2,10,0,0,0,2,0,2,3,0,0,0,0,5,5,0,0,2,0,0,52
"Jamie Charman",1098,"BL","ES","1",4,2,2,6,0,1,13,3,0,3,1,1,1,0,0,2,4,0,0,1,0,0,58
"Shaun Hart",111,"BL","ES","1",11,2,5,16,1,0,0,2,1,2,1,1,2,0,0,7,7,0,0,2,0,0,92
"Chris Johnson",385,"BL","ES","1",5,3,5,10,0,1,0,0,4,1,1,1,0,1,0,4,6,1,1,4,0,0,96
"Nigel Lappin",100,"BL","ES","1",20,8,7,27,0,1,0,2,1,10,4,4,1,1,2,10,17,0,0,1,0,0,70
"Justin Leppitsch",98,"BL","ES","1",13,6,2,15,0,0,0,1,3,1,1,1,2,0,0,8,6,1,0,6,0,0,100
"Alastair Lynch",104,"BL","ES","1",9,7,2,11,2,3,0,0,1,1,0,4,0,2,0,4,6,2,6,0,0,1,89
"Dylan McLaren",1101,"BL","ES","1",0,1,1,1,0,0,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,45
"Mal Michael",255,"BL","ES","1",8,4,6,14,0,0,0,0,8,0,0,1,0,1,0,9,3,2,0,6,0,0,100
"Tim Notting",1087,"BL","ES","1",12,4,4,16,1,0,0,0,1,4,1,0,0,0,0,4,12,0,0,1,0,0,60
"Martin Pike",373,"BL","ES","1",8,2,2,10,0,0,0,0,0,4,3,2,0,2,0,4,4,0,0,1,0,1,68
"Luke Power",1084,"BL","ES","1",6,2,2,8,2,1,0,0,0,3,2,2,1,1,0,5,3,0,0,1,2,0,71
"Brad Scott",657,"BL","ES","1",11,8,7,18,0,1,0,1,2,2,0,2,0,2,1,1,18,0,1,2,6,0,100
"Chris Scott",97,"BL","ES","1",9,6,5,14,0,0,0,0,3,1,0,2,2,2,0,4,9,0,0,5,1,0,100
"Aaron Shattock",1093,"BL","ES","1",6,4,5,11,0,1,0,3,1,3,1,0,1,0,0,7,5,2,1,3,1,1,64
"Michael Voss",102,"BL","ES","1",21,4,5,26,2,1,0,3,2,7,7,3,4,2,3,16,11,1,0,3,4,0,100
"Darryl White",114,"BL","ES","1",2,0,1,3,0,0,1,2,1,1,0,1,1,1,0,2,2,0,0,2,1,0,50
"Steven Alessio",307,"ES","BL","1",7,1,3,10,0,0,13,1,2,1,4,0,1,0,0,7,4,0,0,1,0,0,73
"Jordan Bannister",368,"ES","BL","1",6,4,5,11,0,0,0,1,0,1,0,0,0,0,0,3,8,0,0,1,1,0,43
"Damian Cupido",1096,"ES","BL","1",15,5,0,15,2,2,0,2,1,3,0,4,2,2,0,7,10,0,2,0,1,0,100
"Robert Forster-Knight",363,"ES","BL","1",6,5,4,10,0,0,0,1,2,0,2,0,0,0,0,2,8,0,0,0,0,0,30
"David Hille",365,"ES","BL","1",2,2,5,7,1,0,10,0,0,0,2,3,1,1,0,4,4,0,1,1,0,1,67
"James Hird",312,"ES","BL","1",15,4,3,18,0,0,0,2,1,3,5,1,2,0,0,10,9,0,0,1,0,0,92
"Danny Jacobs",359,"ES","BL","1",16,4,5,21,0,0,0,1,9,0,1,2,2,0,0,9,9,0,0,10,6,0,100
"Jason Johnson",346,"ES","BL","1",14,12,8,22,0,1,1,1,2,3,3,1,0,0,0,5,17,0,0,0,3,0,76
"Mark Johnson",354,"ES","BL","1",9,3,7,16,0,0,0,2,3,1,1,3,2,3,0,7,7,0,0,1,1,0,93
"Matthew Lloyd",336,"ES","BL","1",6,3,3,9,4,1,0,1,0,1,0,0,1,0,0,5,3,1,2,2,0,0,100
"Scott Lucas",339,"ES","BL","1",12,7,6,18,0,0,0,2,4,3,1,4,1,2,0,5,15,0,0,2,0,0,100
"Adam McPhee",551,"ES","BL","1",10,7,3,13,0,0,1,1,2,1,0,1,0,0,0,4,9,0,0,2,0,0,100
"Mark McVeigh",355,"ES","BL","1",12,5,3,15,0,1,0,4,1,6,0,1,1,1,0,2,12,0,0,2,1,1,85
"Mark Mercuri",310,"ES","BL","1",5,5,8,13,0,1,0,2,1,2,0,0,0,0,0,3,9,0,1,0,0,0,85
"Joe Misiti",316,"ES","BL","1",13,6,7,20,0,0,0,3,0,3,3,2,2,1,0,7,11,0,0,0,0,1,82
"Damien Peverill",364,"ES","BL","1",12,6,7,19,0,0,0,1,4,0,2,0,2,0,0,7,12,0,0,4,1,0,87
"Adam Ramanauskas",358,"ES","BL","1",11,6,12,23,0,2,1,4,2,3,2,1,1,0,0,9,13,0,0,2,0,0,100
"Joel Reynolds",1125,"ES","BL","1",7,4,1,8,0,0,0,3,1,6,0,4,1,2,0,2,6,0,0,1,0,0,82
"Dean Rioli",356,"ES","BL","1",10,3,7,17,1,1,0,1,1,5,6,1,0,0,0,10,8,1,1,0,3,0,63
"Dean Solomon",352,"ES","BL","1",13,7,0,13,0,0,0,0,2,2,0,3,0,2,0,3,10,0,0,3,0,0,100
"Sean Wellman",10,"ES","BL","1",14,7,3,17,0,0,0,1,6,2,0,7,0,3,0,6,12,2,0,3,0,0,100
"Andrew Welsh",1146,"ES","BL","1",7,3,2,9,0,0,0,3,1,1,0,1,1,1,0,4,5,1,0,2,0,0,41
"Jason Ball",1020,"SY","CA","1",6,3,3,9,0,0,7,0,2,2,2,3,0,2,0,4,4,1,0,2,0,0,66
"Leo Barry",1003,"SY","CA","1",12,10,4,16,0,0,0,2,5,0,1,1,1,1,0,7,8,3,0,3,1,0,100
"Craig Bolton",1090,"SY","CA","1",7,5,4,11,0,0,1,1,6,0,0,1,0,1,0,3,9,0,0,8,0,0,100
"Jude Bolton",1013,"SY","CA","1",21,7,8,29,0,0,1,2,1,10,7,4,4,1,0,15,15,0,1,4,0,2,91
"Daryn Cresswell",992,"SY","CA","1",2,1,5,7,0,0,0,0,1,1,0,1,0,1,0,0,6,0,0,0,0,0,60
"Jared Crouch",1011,"SY","CA","1",9,2,6,15,1,0,0,2,0,8,4,0,0,0,0,7,7,0,0,4,0,0,95
"Nick Davis",272,"SY","CA","1",8,4,1,9,3,1,0,1,0,1,2,6,0,2,0,4,5,1,3,1,0,0,85
"Stephen Doyle",1023,"SY","CA","1",3,1,0,3,2,1,1,1,0,0,1,0,1,0,0,3,0,1,1,0,0,0,66
"Nic Fosdike",1018,"SY","CA","1",17,1,3,20,1,0,0,5,1,7,2,3,4,0,0,9,9,0,0,3,1,1,75
"Adam Goodes",1012,"SY","CA","1",23,9,5,28,0,3,18,2,4,7,5,4,2,2,2,12,14,3,2,2,1,0,95
"Barry Hall",953,"SY","CA","1",13,10,0,13,4,2,1,0,0,4,0,3,1,2,0,5,8,3,6,1,0,2,100
"Tadhg Kennelly",1025,"SY","CA","1",10,4,8,18,1,0,0,2,0,2,3,2,2,2,0,5,12,1,1,2,4,1,96
"Brett Kirk",1015,"SY","CA","1",5,2,10,15,1,0,0,2,0,1,5,1,0,0,0,8,7,1,1,2,0,0,78
"Ben Mathews",1009,"SY","CA","1",9,4,7,16,0,0,0,4,3,0,0,1,0,0,0,1,13,0,0,2,0,0,100
"Stuart Maxfield",867,"SY","CA","1",14,5,2,16,1,0,0,1,2,4,0,5,0,3,0,6,10,2,1,0,0,1,85
"Matthew Nicks",1005,"SY","CA","1",9,7,1,10,2,1,0,4,0,3,1,1,0,1,0,3,7,0,4,0,0,2,92
"Ryan OKeefe",1024,"SY","CA","1",8,4,3,11,1,0,0,2,3,1,1,2,0,1,0,4,7,0,1,0,0,0,50
"Jason Saddington",1010,"SY","CA","1",4,4,8,12,0,0,0,1,0,0,1,0,1,0,0,6,6,2,0,4,1,0,100
"Adam Schneider",1432,"SY","CA","1",14,9,0,14,2,2,0,2,0,5,1,2,0,0,1,1,11,1,3,2,0,1,62
"Scott Stevens",1112,"SY","CA","1",6,4,1,7,0,0,0,0,0,3,0,4,0,2,0,5,2,2,0,1,0,0,76
"Rowan Warfe",369,"SY","CA","1",7,4,4,11,0,0,0,1,1,2,0,0,2,0,0,6,6,0,0,1,0,0,86
"Paul Williams",215,"SY","CA","1",11,2,11,22,3,1,0,2,0,6,3,1,1,1,3,14,8,0,1,1,3,3,94
"Simon Beaumont",160,"CA","SY","1",9,2,3,12,0,0,0,0,5,0,0,3,1,2,0,6,6,0,0,1,0,0,100
"Scott Camporeale",143,"CA","SY","1",10,1,2,12,2,0,0,0,1,3,2,2,1,0,0,4,4,0,1,0,0,0,97
"Brendan Fevola",196,"CA","SY","1",14,8,0,14,2,5,0,0,0,5,0,4,1,0,0,8,5,5,5,5,1,0,99
"Anthony Franchina",181,"CA","SY","1",2,1,2,4,0,0,0,0,0,1,1,1,0,1,0,3,1,0,0,1,0,0,32
"Barnaby French",844,"CA","SY","1",3,1,4,7,1,0,6,1,0,1,3,2,2,2,0,5,2,0,0,1,0,0,60
"Adrian Hickmott",166,"CA","SY","1",7,1,4,11,0,0,0,1,1,1,2,1,1,0,0,6,6,0,0,0,0,1,72
"Ryan Houlihan",201,"CA","SY","1",6,1,3,9,0,1,1,0,0,2,2,4,0,1,0,6,3,1,0,1,0,1,88
