"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Lochie OBrien",12611,"CA","RI","1",7,1,2,9,1,0,0,4,1,1,0,2,2,0,0,3,7,0,0,1,1,0,74
"Sam Petrevski-Seton",12487,"CA","RI","1",12,3,3,15,0,0,0,1,5,0,1,2,1,0,0,3,11,0,0,2,0,0,74
"Marc Pittonet",12417,"CA","RI","1",4,3,5,9,0,0,33,0,3,0,2,1,1,0,0,2,5,0,0,5,0,0,87
"Lachie Plowman",12142,"CA","RI","1",8,3,1,9,1,0,0,1,4,0,0,0,1,0,0,2,6,0,0,6,0,0,84
"Adam Saad",12330,"CA","RI","1",16,4,9,25,0,0,0,4,6,4,2,3,2,0,0,10,13,0,0,2,4,0,83
"Will Setterfield",12567,"CA","RI","1",11,6,6,17,0,2,0,2,0,2,2,0,0,0,0,4,13,0,1,0,1,1,75
"Jack Silvagni",12458,"CA","RI","1",6,2,1,7,1,0,0,2,0,2,0,1,0,0,0,0,6,0,0,1,0,0,40
"Sam Walsh",12684,"CA","RI","1",12,6,19,31,0,1,0,3,3,3,6,5,2,4,2,13,18,0,1,1,1,1,82
"Jacob Weitering",12402,"CA","RI","1",11,5,3,14,0,0,0,1,9,0,1,2,0,1,0,3,5,1,0,11,2,0,90
"Tom Williamson",12517,"CA","RI","1",8,3,4,12,0,0,0,0,2,2,0,1,0,1,0,3,10,0,0,1,0,1,81
"Taylor Adams",12066,"CW","WB","1",8,2,12,20,0,0,0,4,0,3,8,7,1,1,0,9,10,0,0,0,0,0,81
"Callum Brown",12545,"CW","WB","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Brown",12763,"CW","WB","1",6,5,7,13,0,0,0,2,0,2,0,1,0,0,0,6,7,1,0,3,0,0,75
"Mason Cox",12428,"CW","WB","1",11,6,4,15,2,1,7,0,1,3,1,2,1,1,0,9,4,4,2,1,0,0,80
"Jack Crisp",12061,"CW","WB","1",17,7,6,23,1,0,0,2,6,3,4,6,2,3,0,9,13,0,0,1,0,0,90
"Josh Daicos",12573,"CW","WB","1",2,1,7,9,0,0,0,1,1,2,2,3,1,3,0,5,5,0,0,1,0,0,78
"Jordan de Goey",12318,"CW","WB","1",10,1,6,16,0,3,0,4,1,4,5,3,0,1,0,7,9,0,0,0,0,2,87
"Jamie Elliott",12083,"CW","WB","1",7,3,5,12,2,0,0,2,1,2,0,1,1,1,0,4,8,0,1,0,0,0,82
"Brodie Grundy",12217,"CW","WB","1",8,3,3,11,0,0,39,3,2,1,3,3,1,2,0,4,7,0,0,4,0,0,84
"Oliver Henry",12851,"CW","WB","1",4,1,0,4,0,0,0,0,1,0,0,3,0,0,0,1,2,0,0,0,0,0,64
"Will Hoskin-Elliott",12026,"CW","WB","1",4,2,8,12,0,0,0,4,0,1,1,5,0,3,0,5,7,0,0,0,0,1,84
"Jeremy Howe",11967,"CW","WB","1",11,6,2,13,0,0,0,3,5,0,0,0,1,0,0,3,8,1,0,1,0,0,91
"Jack Madgen",12665,"CW","WB","1",8,7,11,19,0,0,0,3,4,0,0,2,0,0,0,5,14,0,0,2,0,0,85
"Brayden Maynard",12371,"CW","WB","1",18,4,3,21,0,0,0,4,7,2,0,2,2,0,0,6,14,0,0,5,1,0,90
"Brody Mihocek",12639,"CW","WB","1",7,6,4,11,2,2,0,2,0,3,0,3,0,1,0,4,7,1,2,1,0,0,81
"Darcy Moore",12372,"CW","WB","1",14,12,4,18,0,0,0,1,5,0,0,3,1,2,0,9,8,6,0,8,1,0,96
"John Noble",12743,"CW","WB","1",18,5,4,22,0,0,0,2,3,0,2,3,4,1,0,9,14,0,0,0,0,0,84
"Scott Pendlebury",4182,"CW","WB","1",15,4,10,25,0,1,0,5,2,7,4,8,1,2,0,13,13,1,0,2,3,2,77
"Isaac Quaynor",12740,"CW","WB","1",9,4,3,12,0,0,0,3,3,2,0,1,0,0,0,4,9,1,0,7,0,0,85
"Jordan Roughead",11833,"CW","WB","1",9,6,5,14,0,0,0,1,6,2,0,4,1,1,0,8,6,2,0,7,0,0,96
"Trey Ruscoe",12815,"CW","WB","1",2,2,1,3,0,0,0,2,0,1,0,2,0,2,0,1,2,0,0,0,0,1,74
"Brayden Sier",12649,"CW","WB","1",1,0,8,9,0,0,0,4,0,1,2,0,0,0,0,4,5,0,0,0,0,0,60
"Josh Thomas",12144,"CW","WB","1",8,4,5,13,0,3,0,0,1,1,0,1,3,0,0,6,8,0,0,0,0,0,77
"Marcus Bontempelli",12269,"WB","CW","1",13,9,15,28,0,1,0,3,1,2,3,6,1,3,2,11,18,2,2,4,1,1,83
"Josh Bruce",12065,"WB","CW","1",11,11,4,15,1,0,0,1,0,4,0,3,1,0,0,4,11,1,3,0,0,1,81
"Bailey Dale",12354,"WB","CW","1",12,3,4,16,0,0,0,1,3,2,0,2,1,1,0,7,6,2,0,2,0,0,71
"Caleb Daniel",12373,"WB","CW","1",18,5,10,28,0,0,0,5,5,3,1,1,2,0,0,3,20,0,0,2,1,0,85
"Josh Dunkley",12408,"WB","CW","1",13,7,17,30,0,1,0,3,2,3,2,3,0,0,0,11,19,1,0,6,1,1,83
"Taylor Duryea",12163,"WB","CW","1",15,9,7,22,0,0,0,1,2,0,0,1,0,1,0,4,15,1,0,2,0,0,80
"Tim English",12537,"WB","CW","1",10,8,4,14,1,1,4,2,0,0,1,1,1,0,0,9,5,4,2,4,0,0,81
"Ryan Gardner",12732,"WB","CW","1",7,7,4,11,0,0,0,1,1,0,0,0,0,0,0,4,7,1,0,9,0,0,100
"Lachie Hunter",12203,"WB","CW","1",16,11,15,31,0,0,0,1,1,4,3,2,0,0,0,5,27,0,1,0,0,2,81
"Alex Keath",12560,"WB","CW","1",15,9,3,18,0,0,0,4,4,2,0,1,2,0,0,5,12,1,0,5,0,0,95
"Tom Liberatore",11898,"WB","CW","1",14,3,14,28,0,1,0,7,2,5,7,2,1,2,0,10,21,0,0,4,0,0,80
"Patrick Lipinski",12578,"WB","CW","1",9,4,17,26,0,0,0,2,3,3,2,1,1,0,0,6,20,0,0,1,0,0,82
"Jack Macrae",12166,"WB","CW","1",17,7,18,35,0,0,0,7,1,4,3,4,2,1,1,7,27,0,0,2,0,1,78
"Stefan Martin",11684,"WB","CW","1",6,1,9,15,1,0,15,2,0,0,6,3,3,1,0,12,2,1,0,2,0,0,84
"Lachlan McNeil",12854,"WB","CW","1",5,1,4,9,1,0,0,0,0,1,0,8,0,2,0,7,4,0,1,1,0,0,74
"Aaron Naughton",12594,"WB","CW","1",10,7,5,15,2,0,0,1,0,6,0,3,0,0,0,3,12,1,2,1,0,0,76
"Anthony Scott",12855,"WB","CW","1",9,1,7,16,0,1,0,1,0,5,0,1,3,0,0,5,11,0,0,1,0,0,82
"Bailey Smith",12692,"WB","CW","1",23,8,13,36,2,0,0,3,2,5,3,9,3,5,3,10,25,0,0,1,0,0,86
"Adam Treloar",12054,"WB","CW","1",7,2,11,18,0,0,0,3,1,3,5,4,1,1,0,10,8,0,0,1,1,1,77
"Laitham Vandermeer",12776,"WB","CW","1",5,1,9,14,2,0,0,4,0,2,1,0,1,0,0,9,7,0,0,3,0,0,76
"Mitch Wallis",11934,"WB","CW","1",4,3,9,13,0,1,0,1,0,2,1,3,0,1,0,6,7,0,0,1,0,0,78
"Rhylee West",12748,"WB","CW","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bailey Williams",12441,"WB","CW","1",21,8,7,28,0,0,0,4,6,3,0,3,1,2,0,8,21,0,0,3,0,0,87
"Angus Brayshaw",12322,"ME","FR","1",9,4,9,18,0,1,0,4,0,3,0,5,2,1,0,8,10,1,1,0,0,0,71
"Kade Chandler",12756,"ME","FR","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bayley Fritsch",12598,"ME","FR","1",9,6,1,10,2,1,0,2,0,3,0,1,1,1,0,1,8,0,3,1,0,0,96
"Max Gawn",11966,"ME","FR","1",6,4,6,12,0,0,30,1,4,1,3,4,0,2,0,8,5,2,0,7,0,0,92
"James Harmes",12379,"ME","FR","1",11,6,9,20,1,1,0,2,2,3,1,6,2,0,0,5,15,0,1,0,0,0,76
"Jayden Hunt",4729,"ME","FR","1",7,3,3,10,0,0,0,2,3,3,2,2,0,2,0,3,6,0,0,1,0,0,88
"Luke Jackson",12779,"ME","FR","1",6,4,4,10,0,1,5,2,0,2,2,3,3,1,0,7,3,2,3,1,0,1,74
"Neville Jetta",11723,"ME","FR","1",5,4,5,10,0,0,0,1,2,0,0,0,0,0,0,4,4,1,0,7,0,0,82
"Nathan Jones",2447,"ME","FR","1",9,4,9,18,0,1,0,0,3,4,0,2,0,0,0,2,15,0,1,0,0,1,72
"James Jordon",12860,"ME","FR","1",10,5,5,15,1,1,0,6,0,3,1,3,1,1,0,3,13,0,1,1,0,2,73
"Ed Langdon",12393,"ME","FR","1",13,5,9,22,1,1,0,4,4,2,1,3,0,0,0,8,14,0,1,1,0,0,94
"Jake Lever",12351,"ME","FR","1",15,7,3,18,0,1,0,3,5,3,0,2,2,0,0,9,8,4,0,6,0,0,98
"Steven May",11940,"ME","FR","1",21,8,3,24,0,0,0,0,8,3,1,4,2,1,1,7,12,3,0,4,0,0,100
"Tom McDonald",12009,"ME","FR","1",12,9,6,18,2,2,5,5,0,6,0,5,2,2,2,6,11,2,2,1,0,1,91
"Alex Neal-Bullen",12367,"ME","FR","1",11,3,6,17,0,0,0,0,1,5,5,3,2,0,0,9,7,0,0,2,2,0,74
"Clayton Oliver",12410,"ME","FR","1",10,6,25,35,0,0,0,3,3,3,7,5,0,1,3,15,21,0,0,1,0,0,88
"Christian Petracca",12430,"ME","FR","1",13,2,11,24,2,1,0,3,1,5,1,7,1,1,0,7,17,0,2,1,2,0,90
"Kysaiah Pickett",12771,"ME","FR","1",7,3,4,11,1,0,0,4,1,3,0,6,1,3,0,6,6,0,1,0,3,0,74
"Trent Rivers",12778,"ME","FR","1",7,3,7,14,0,0,0,0,2,1,0,4,0,1,0,3,9,0,0,0,0,0,55
"Christian Salem",12272,"ME","FR","1",11,6,7,18,0,0,0,1,4,1,1,3,0,1,0,5,10,0,0,2,0,0,81
"Charlie Spargo",12622,"ME","FR","1",8,2,8,16,1,0,0,4,1,3,0,2,2,1,0,7,9,0,2,1,0,3,69
"Tom Sparrow",12693,"ME","FR","1",5,3,5,10,0,1,0,6,1,2,2,2,0,0,0,6,4,0,1,2,0,0,65
"Adam Tomlinson",12027,"ME","FR","1",13,7,2,15,0,0,0,2,4,2,0,3,0,1,0,3,12,1,0,7,0,0,96
"Blake Acres",12276,"FR","ME","1",6,2,6,12,0,0,1,2,2,2,1,6,0,2,0,3,8,0,0,1,0,0,81
"James Aish",12250,"FR","ME","1",14,2,3,17,0,1,0,1,4,5,4,3,1,0,0,6,12,0,0,2,1,0,78
"Connor Blakely",12397,"FR","ME","1",5,2,9,14,1,0,0,2,0,2,3,2,1,1,0,5,9,0,1,1,0,0,65
"Andrew Brayshaw",12589,"FR","ME","1",13,5,16,29,1,0,0,4,3,5,0,2,0,1,0,9,24,0,0,1,0,0,79
"Adam Cerra",12603,"FR","ME","1",14,7,10,24,0,1,0,5,1,8,3,2,1,1,0,9,15,0,2,2,0,2,78
"Travis Colyer",11821,"FR","ME","1",9,3,4,13,0,1,0,2,0,3,0,4,0,0,0,5,9,1,1,2,0,1,84
"Reece Conca",11888,"FR","ME","1",6,3,10,16,0,0,0,0,5,1,1,6,1,2,0,9,7,0,0,2,0,0,83
"Brennan Cox",12544,"FR","ME","1",4,6,6,10,0,0,1,0,2,1,0,1,0,0,0,6,6,3,0,4,0,0,87
"Nat Fyfe",11834,"FR","ME","1",10,5,17,27,0,0,0,5,2,4,9,8,1,4,0,13,14,1,0,2,1,2,89
"Stefan Giro",12641,"FR","ME","1",5,2,3,8,0,0,0,1,0,1,1,3,0,0,0,2,6,0,0,0,0,0,53
"Joel Hamling",12359,"FR","ME","1",3,0,7,10,0,0,2,1,1,0,0,1,3,0,0,6,4,0,0,7,0,0,77
"Liam Henry",12831,"FR","ME","1",7,1,1,8,1,1,0,0,0,1,1,3,2,0,0,6,4,0,0,0,0,0,75
"Ethan Hughes",12395,"FR","ME","1",9,4,7,16,0,0,0,2,5,1,1,5,2,1,0,7,11,0,0,3,0,0,82
"Lloyd Meek",12856,"FR","ME","1",0,0,6,6,0,0,13,1,0,0,1,3,1,1,0,4,3,0,0,3,0,0,93
"David Mundy",4088,"FR","ME","1",9,5,10,19,0,1,0,3,3,2,3,2,0,1,0,6,14,0,0,4,0,0,77
"Alex Pearce",12352,"FR","ME","1",1,0,1,2,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,26
"Luke Ryan",12542,"FR","ME","1",15,4,6,21,0,0,0,5,9,0,0,6,0,2,0,5,9,1,0,2,0,0,88
"Lachie Schultz",12700,"FR","ME","1",9,0,1,10,1,0,0,5,0,5,0,5,4,1,0,7,3,0,0,0,0,1,83
"Caleb Serong",12786,"FR","ME","1",13,2,13,26,0,1,0,3,1,6,3,3,1,0,0,11,14,0,0,0,0,1,73
"Sam Switkowski",12672,"FR","ME","1",5,3,10,15,1,1,0,5,1,3,3,1,0,0,0,7,8,0,1,1,0,0,75
"Matthew Taberner",12205,"FR","ME","1",10,4,3,13,3,1,0,0,0,3,1,0,0,0,0,9,3,2,2,0,0,0,100
"Tobe Watson",12805,"FR","ME","1",4,3,4,8,0,0,0,2,2,1,0,2,0,2,0,2,6,0,0,3,0,0,89
"Hayden Young",12777,"FR","ME","1",17,6,2,19,0,0,0,0,8,3,0,4,1,2,0,4,13,1,0,5,0,0,86
"Sam Berry",12849,"AD","GE","1",6,1,2,8,0,1,0,7,0,2,3,2,2,2,0,4,5,0,0,0,0,1,80
"Luke Brown",12106,"AD","GE","1",2,0,3,5,0,0,0,2,0,0,0,0,1,0,0,2,3,0,0,0,0,0,23
"Jordon Butts",12829,"AD","GE","1",5,3,5,10,0,0,0,0,5,0,0,3,1,0,0,5,5,1,0,8,0,0,93
"Tom Doedee",12583,"AD","GE","1",9,4,4,13,0,0,0,4,5,1,1,0,2,0,0,8,6,0,0,7,0,0,84
"Billy Frampton",12676,"AD","GE","1",10,8,4,14,2,2,7,0,2,0,0,1,0,0,0,5,9,3,4,2,0,0,90
"Will Hamill",12781,"AD","GE","1",5,0,1,6,0,0,0,5,0,0,0,0,0,0,0,1,3,0,0,0,0,0,80
"Mitch Hinge",12727,"AD","GE","1",6,3,1,7,0,0,0,0,2,1,0,1,1,0,0,2,5,1,0,1,0,0,44
"Ben Keays",12434,"AD","GE","1",15,4,8,23,0,1,0,4,2,8,7,3,1,1,1,10,12,0,0,1,1,1,87
"Jake Kelly",12335,"AD","GE","1",2,0,2,4,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,37
"Rory Laird",12165,"AD","GE","1",18,7,9,27,0,2,0,6,1,4,4,4,3,1,2,8,19,1,1,0,0,1,78
"Tom Lynch",11865,"AD","GE","1",12,8,5,17,1,0,0,2,0,6,0,0,1,0,0,4,12,1,1,2,0,4,83
"Shane McAdam",12783,"AD","GE","1",3,4,4,7,1,0,0,1,0,2,0,2,0,1,0,4,3,1,2,0,0,1,70
"Ned McHenry",12775,"AD","GE","1",7,1,5,12,2,1,0,3,0,1,2,3,1,2,0,5,6,0,1,0,0,0,87
"Andrew McPherson",12791,"AD","GE","1",7,2,3,10,0,0,0,4,1,1,0,5,1,2,0,5,3,1,0,1,0,0,85
"Lachlan Murphy",12585,"AD","GE","1",6,0,5,11,1,1,0,4,1,2,3,4,3,0,0,8,5,0,0,0,0,0,87
"Reilly OBrien",12473,"AD","GE","1",3,2,5,8,0,0,22,1,1,1,1,3,3,1,0,8,3,1,0,0,0,0,90
"James Rowe",12850,"AD","GE","1",11,5,5,16,2,0,0,3,0,4,2,0,2,0,0,9,7,1,0,0,1,0,82
"Harry Schoenberg",12813,"AD","GE","1",6,3,10,16,1,1,0,3,1,1,2,1,2,1,0,7,9,0,0,1,0,1,78
"Paul Seedsman",12035,"AD","GE","1",14,8,7,21,0,1,0,1,4,4,1,5,1,2,0,6,13,0,0,1,0,1,81
"Lachlan Sholl",12814,"AD","GE","1",16,9,7,23,0,0,0,3,0,4,1,4,1,0,0,5,17,0,0,0,1,0,95
"Rory Sloane",11792,"AD","GE","1",11,5,9,20,0,0,0,4,3,5,7,1,3,0,0,13,8,0,0,4,0,0,80
"Brodie Smith",11891,"AD","GE","1",14,6,7,21,0,1,0,0,6,3,0,7,0,2,0,4,14,0,0,5,0,0,89
"Taylor Walker",11713,"AD","GE","1",11,7,7,18,5,2,2,1,0,1,2,3,2,1,3,14,7,1,4,3,0,2,95
"Tom Atkins",12690,"GE","AD","1",9,1,10,19,0,0,0,4,0,1,1,6,0,5,0,8,12,0,0,1,0,1,87
"Jed Bews",12278,"GE","AD","1",6,2,2,8,0,0,0,2,2,3,0,4,1,2,0,2,7,0,0,1,0,0,85
"Mark Blicavs",12153,"GE","AD","1",8,5,9,17,1,0,6,2,2,0,2,4,2,2,0,6,12,0,0,5,0,0,88
"Jordan Clark",12688,"GE","AD","1",10,1,8,18,0,0,0,2,4,3,1,1,0,1,0,3,12,0,0,3,0,1,85
"Charlie Constable",12687,"GE","AD","1",4,3,2,6,0,0,0,0,1,0,1,0,0,0,0,2,4,0,0,0,0,0,13
"Luke Dahlhaus",11974,"GE","AD","1",7,2,6,13,1,1,0,0,0,3,2,0,2,0,0,8,4,0,0,0,0,0,66
"Patrick Dangerfield",11700,"GE","AD","1",17,6,9,26,0,0,0,2,4,8,6,3,1,0,0,9,17,1,0,2,1,2,84
"Cameron Guthrie",11884,"GE","AD","1",11,3,12,23,1,1,0,5,2,2,6,5,1,4,0,13,10,1,0,3,0,0,71
"Zach Guthrie",12551,"GE","AD","1",6,3,5,11,0,1,0,3,1,1,0,0,0,0,0,0,11,0,0,1,1,0,74
"Tom Hawkins",11548,"GE","AD","1",5,3,3,8,2,2,1,4,0,1,1,2,0,2,0,3,4,0,2,2,0,0,97
"Lachie Henderson",11637,"GE","AD","1",7,6,4,11,0,0,0,2,3,2,0,2,0,2,0,2,9,0,0,4,0,0,92
"Shaun Higgins",4180,"GE","AD","1",9,3,13,22,0,2,0,2,1,3,4,2,1,2,0,7,14,0,0,0,1,1,80
"Josh Jenkins",12074,"GE","AD","1",5,2,3,8,0,2,3,2,0,3,1,4,1,2,0,5,4,1,2,0,0,1,72
"Jake Kolodjashnij",12370,"GE","AD","1",4,7,9,13,0,0,0,5,2,1,0,0,0,0,0,3,10,0,0,7,0,0,91
"Sam Menegola",12464,"GE","AD","1",7,5,7,14,1,0,0,3,0,1,2,3,1,1,0,7,8,1,1,1,0,0,73
"Gryan Miers",12689,"GE","AD","1",8,3,8,16,1,0,0,2,0,3,1,6,0,0,0,4,11,0,1,0,0,1,87
"Mark OConnor",12531,"GE","AD","1",8,2,10,18,0,0,0,0,0,0,1,2,0,1,0,9,9,1,0,1,1,0,86
"Brandan Parfitt",12506,"GE","AD","1",11,1,7,18,2,0,0,9,1,3,3,3,4,1,0,10,9,0,1,2,1,0,72
"Gary Rohan",11842,"GE","AD","1",5,3,1,6,1,1,0,1,0,1,0,2,0,2,0,4,3,1,3,0,0,2,80
"Joel Selwood",11538,"GE","AD","1",13,4,5,18,0,0,0,5,1,7,3,3,1,3,0,7,11,0,0,2,0,1,71
"Isaac Smith",11941,"GE","AD","1",15,6,6,21,2,1,0,2,2,4,0,7,0,0,0,3,19,0,2,1,2,0,89
"Rhys Stanley",11847,"GE","AD","1",3,2,11,14,1,0,21,1,0,2,3,1,0,1,0,8,6,0,0,4,0,0,72
"Tom Stewart",12505,"GE","AD","1",17,5,4,21,0,0,0,1,9,0,0,1,1,0,0,5,11,1,0,1,0,0,84
"Nick Blakey",12699,"SY","BL","1",13,5,2,15,1,0,0,2,0,3,0,2,1,0,0,4,9,0,1,1,2,0,87
"Braeden Campbell",12863,"SY","BL","1",6,2,6,12,0,0,0,2,2,1,1,1,2,0,0,6,6,0,0,1,0,0,75
"Harry Cunningham",12015,"SY","BL","1",6,1,3,9,0,0,0,4,3,0,0,2,1,2,0,4,5,0,0,3,0,0,89
"Jordan Dawson",12516,"SY","BL","1",13,1,8,21,0,0,0,0,8,1,0,2,3,0,0,8,11,0,0,4,0,0,87
"Oliver Florent",12497,"SY","BL","1",8,3,8,16,0,0,0,5,4,3,2,5,1,3,0,8,11,0,0,4,0,1,79
"Errol Gulden",12862,"SY","BL","1",17,10,2,19,3,1,0,1,1,7,1,3,3,1,2,6,14,1,2,4,0,3,81
"Will Hayward",12509,"SY","BL","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isaac Heeney",12326,"SY","BL","1",12,8,1,13,3,2,0,1,0,5,0,2,0,2,0,3,11,2,4,1,0,4,85
"George Hewett",12411,"SY","BL","1",15,6,5,20,0,0,0,2,2,3,0,4,2,0,0,6,14,0,1,0,0,0,84
"Tom Hickey",12003,"SY","BL","1",12,3,11,23,0,0,24,1,2,5,9,3,3,2,1,14,9,0,0,6,0,1,82
"Josh Kennedy",11672,"SY","BL","1",8,2,9,17,0,2,0,3,0,2,2,7,0,1,0,10,6,0,2,0,0,1,72
"Jake Lloyd",12268,"SY","BL","1",13,3,11,24,0,0,0,3,8,1,1,4,0,2,0,5,12,0,0,7,3,0,82
"Tom McCartin",12627,"SY","BL","1",9,4,2,11,0,0,0,1,1,1,0,3,2,0,0,6,4,1,0,4,0,0,87
"Logan McDonald",12861,"SY","BL","1",9,5,2,11,3,1,0,0,0,2,0,1,0,0,0,4,7,1,2,2,0,0,72
"Hayden McLean",12745,"SY","BL","1",5,4,4,9,0,0,1,0,0,2,0,2,1,1,0,4,5,1,2,2,0,3,92
"Callum Mills",12413,"SY","BL","1",14,8,15,29,2,0,0,2,4,2,3,4,1,0,3,7,21,0,2,3,0,1,84
"Tom Papley",12412,"SY","BL","1",12,6,3,15,1,1,0,0,0,2,1,1,1,1,0,7,7,0,2,0,0,2,83
"Luke Parker",11953,"SY","BL","1",11,5,12,23,2,0,0,3,0,2,3,6,1,0,0,7,16,1,2,2,0,1,74
"Dane Rampe",12140,"SY","BL","1",16,5,6,22,0,0,0,3,7,4,1,6,3,4,0,8,11,0,0,3,0,0,95
