"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Sean Wellman",10,"ES","NM","1",14,8,3,17,0,0,0,1,4,1,3,0,0,3,1,8,9,2,0,0,0,0,0
"John Barker",387,"HW","CW","1",5,3,2,7,0,0,2,1,0,2,0,0,1,1,0,3,5,1,1,2,0,0,0
"Glen Bowyer",673,"HW","CW","1",18,7,3,21,0,1,0,3,2,3,2,2,3,1,0,6,14,1,0,2,0,0,0
"Daniel Chick",649,"HW","CW","1",16,9,3,19,1,0,0,3,2,4,1,2,1,0,2,6,12,2,2,3,4,0,0
"Tim Clarke",679,"HW","CW","1",5,3,4,9,0,0,0,1,0,1,1,0,0,0,0,4,5,0,0,1,0,0,0
"Shane Crawford",633,"HW","CW","1",9,2,5,14,1,0,0,2,3,3,2,5,2,4,0,5,7,1,1,2,0,0,0
"Trent Croad",660,"HW","CW","1",12,7,4,16,0,1,0,0,6,0,1,2,2,4,0,5,11,1,3,2,1,0,0
"Ben Dixon",658,"HW","CW","1",5,3,0,5,2,0,0,0,0,1,0,2,0,2,0,1,4,0,2,1,0,0,0
"Mark Graham",628,"HW","CW","1",13,6,4,17,1,0,0,0,4,1,0,1,0,0,0,8,9,1,1,2,0,0,0
"Daniel Harford",648,"HW","CW","1",14,8,11,25,2,0,0,1,6,5,5,1,0,4,0,6,20,0,1,5,0,0,0
"Jonathan Hay",659,"HW","CW","1",9,6,4,13,0,0,0,2,4,0,1,3,1,2,0,2,10,0,0,3,3,0,0
"Nick Holland",637,"HW","CW","1",10,6,5,15,3,1,0,1,0,3,2,1,5,1,0,10,5,1,2,1,0,0,0
"Angelo Lekkas",655,"HW","CW","1",7,2,5,12,1,0,0,3,2,2,0,0,2,1,0,6,5,0,0,1,1,0,0
"Aaron Lord",574,"HW","CW","1",7,2,5,12,0,2,0,0,0,4,0,1,1,1,0,2,10,0,0,4,0,0,0
"Luke McCabe",638,"HW","CW","1",11,7,9,20,0,0,0,4,6,0,1,2,0,1,0,5,15,0,0,5,1,0,0
"Luke McPharlin",677,"HW","CW","1",2,2,1,3,1,0,0,0,0,1,0,2,0,1,0,2,2,1,1,3,0,0,0
"Jade Rawlings",654,"HW","CW","1",8,6,5,13,0,0,0,1,3,0,1,0,1,1,0,7,6,2,0,4,0,0,0
"Shaun Rehn",16,"HW","CW","1",9,5,11,20,0,0,16,1,4,0,2,2,1,4,1,10,10,1,0,3,0,0,0
"Anthony Rock",674,"HW","CW","1",3,1,1,4,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0
"Joel Smith",672,"HW","CW","1",19,5,2,21,0,1,0,0,7,5,2,2,0,0,3,11,10,2,0,1,4,0,0
"Rayden Tallis",631,"HW","CW","1",13,8,2,15,0,0,0,1,1,3,2,2,1,2,0,4,12,0,1,4,2,0,0
"Nathan Thompson",662,"HW","CW","1",8,7,1,9,1,1,4,0,1,3,1,1,1,2,0,5,4,3,2,1,0,0,0
"Tony Woods",644,"HW","CW","1",9,7,7,16,0,0,0,1,0,3,3,2,0,0,0,3,13,1,0,3,1,0,0
"Nathan Buckley",217,"CW","HW","1",21,10,2,23,0,4,1,4,2,7,3,1,1,0,0,6,18,0,0,1,1,0,0
"Scott Burns",211,"CW","HW","1",11,7,11,22,0,0,0,2,1,5,4,1,0,1,0,8,14,0,0,1,0,0,0
"Josh Fraser",285,"CW","HW","1",13,8,5,18,2,0,11,1,0,4,6,1,5,1,0,11,9,1,1,0,0,0,0
"Glenn Freeborn",273,"CW","HW","1",7,5,9,16,1,0,0,1,0,3,1,0,0,0,0,9,7,0,1,1,2,0,0
"Ben Johnson",286,"CW","HW","1",8,3,8,16,0,1,0,1,2,5,1,3,0,1,0,2,15,0,0,0,1,0,0
"Tyson Lane",274,"CW","HW","1",4,3,4,8,0,1,0,0,0,2,1,3,0,0,0,5,3,0,1,0,0,0,0
"Paul Licuria",275,"CW","HW","1",9,4,8,17,0,0,0,1,3,1,0,1,1,2,0,6,11,0,0,0,1,0,0
"Tarkyn Lockyer",279,"CW","HW","1",19,8,6,25,1,0,0,3,2,6,3,1,3,1,0,7,18,0,0,2,1,0,0
"Ryan Lonie",294,"CW","HW","1",9,2,3,12,0,0,0,0,4,1,0,2,2,0,0,7,4,1,0,0,1,0,0
"Steven McKee",289,"CW","HW","1",5,0,5,10,0,0,7,3,0,4,4,2,3,0,0,7,2,0,0,2,1,0,0
"Jarrod Molloy",295,"CW","HW","1",15,9,5,20,3,1,0,1,0,5,0,1,2,1,0,9,12,3,3,0,0,0,0
"Shane OBree",287,"CW","HW","1",15,6,9,24,0,0,0,0,3,4,1,3,1,2,0,7,17,0,1,2,0,0,0
"Simon Prestigiacomo",249,"CW","HW","1",8,3,7,15,0,0,0,0,3,2,1,2,1,1,0,4,11,0,0,1,0,0,0
"Mark Richardson",221,"CW","HW","1",5,1,1,6,0,0,3,2,2,0,0,1,3,2,0,3,2,0,0,0,0,0,0
"Chad Rintoul",48,"CW","HW","1",13,6,8,21,0,0,0,1,3,3,2,1,1,2,0,6,15,1,0,3,2,0,0
"Anthony Rocca",251,"CW","HW","1",3,1,3,6,1,1,1,0,0,1,0,2,1,2,0,4,3,0,0,2,0,0,0
"Heath Scotland",280,"CW","HW","1",2,0,5,7,0,0,0,0,0,1,1,1,0,0,0,5,2,0,0,2,0,0,0
"Rhyce Shaw",291,"CW","HW","1",5,2,2,7,0,0,0,0,1,1,1,1,1,2,0,0,7,0,0,0,2,0,0
"Carl Steinfort",296,"CW","HW","1",9,3,6,15,0,0,0,2,0,3,4,0,2,1,0,6,9,1,0,1,0,0,0
"Chris Tarrant",264,"CW","HW","1",17,8,1,18,2,1,0,0,0,7,0,0,2,0,0,6,12,0,4,1,1,0,0
"Andrew Ukovic",288,"CW","HW","1",9,4,2,11,1,3,0,1,0,3,1,1,0,1,0,2,9,0,0,1,2,0,0
"Shane Wakelin",297,"CW","HW","1",8,4,3,11,0,0,0,1,2,0,0,1,3,2,0,1,9,0,0,3,0,0,0
"Matthew Allan",153,"CA","FR","1",8,6,6,14,0,0,33,0,0,2,2,3,1,0,0,3,11,0,0,0,0,0,0
"Brett Backwell",190,"CA","FR","1",8,1,4,12,2,0,0,0,1,2,1,0,0,0,0,6,6,0,1,0,1,0,0
"Simon Beaumont",160,"CA","FR","1",8,3,2,10,0,0,0,0,3,0,1,0,1,1,0,3,7,0,0,0,0,0,0
"Craig Bradley",151,"CA","FR","1",21,4,10,31,1,0,0,0,3,8,5,2,0,1,2,15,17,0,0,1,2,0,0
"Scott Camporeale",143,"CA","FR","1",23,3,11,34,0,0,0,0,4,5,5,2,2,0,0,14,19,1,0,1,1,0,0
"Heath Culpitt",195,"CA","FR","1",6,1,7,13,0,0,0,1,0,4,2,2,0,0,0,6,8,0,0,0,0,0,0
"Brendan Fevola",196,"CA","FR","1",4,0,1,5,1,0,0,1,0,2,0,0,2,0,0,2,2,0,0,0,0,0,0
"Simon Fletcher",193,"CA","FR","1",10,6,12,22,0,0,0,4,1,1,2,0,0,0,0,10,11,3,0,3,0,0,0
"Scott Freeborn",200,"CA","FR","1",11,3,8,19,0,1,0,3,1,2,5,2,1,0,0,8,8,0,0,0,0,0,0
"Trent Hotton",197,"CA","FR","1",4,2,7,11,2,0,3,0,0,1,4,0,1,0,0,8,3,1,1,1,0,0,0
"Ryan Houlihan",201,"CA","FR","1",14,6,7,21,2,1,0,2,1,4,2,3,0,1,0,9,13,2,1,0,0,0,0
"Darren Hulme",179,"CA","FR","1",1,0,5,6,1,0,0,2,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0
"Anthony Koutoufides",144,"CA","FR","1",18,6,10,28,2,1,0,5,1,6,5,3,1,2,0,14,14,2,3,0,0,0,0
"Matthew Lappin",191,"CA","FR","1",10,6,4,14,3,1,0,4,1,3,2,0,1,4,0,9,8,1,2,1,1,0,0
"Glenn Manton",161,"CA","FR","1",5,2,4,9,0,0,0,1,5,0,1,1,2,1,0,5,3,0,0,0,0,0,0
"Kris Massie",187,"CA","FR","1",3,1,4,7,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0,1,1,0,0
"Andrew McKay",140,"CA","FR","1",8,3,5,13,0,0,0,0,6,0,1,2,1,1,0,3,8,1,0,1,1,0,0
"Mark Porter",180,"CA","FR","1",3,0,1,4,0,0,10,0,1,1,2,0,0,1,0,3,1,0,0,0,0,0,0
"Brett Ratten",135,"CA","FR","1",22,7,16,38,1,2,0,2,2,8,12,3,1,3,0,18,21,0,1,1,0,0,0
"Dean Rice",158,"CA","FR","1",6,1,5,11,0,1,0,2,0,0,0,3,0,0,0,4,8,1,0,0,0,0,0
"Stephen Silvagni",136,"CA","FR","1",10,7,4,14,1,0,0,0,1,0,0,2,1,0,0,9,6,2,2,0,0,0,0
"Lance Whitnall",173,"CA","FR","1",5,4,6,11,2,0,0,3,0,1,4,0,1,0,0,6,5,1,1,1,0,0,0
"Daniel Bandy",510,"FR","CA","1",6,4,9,15,0,0,7,0,2,3,0,2,0,2,0,6,9,1,0,2,1,0,0
"Peter Bell",486,"FR","CA","1",3,0,3,6,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,1,0,0,0
"Heath Black",520,"FR","CA","1",15,5,3,18,2,0,0,4,5,2,3,0,2,0,3,6,11,0,1,0,3,0,0
"Brad Bootsma",545,"FR","CA","1",19,7,8,27,1,0,0,1,0,12,2,3,0,1,0,7,19,1,0,2,0,0,0
"Leigh Brown",539,"FR","CA","1",11,3,6,17,0,0,0,2,4,0,1,1,1,1,0,7,8,0,0,1,1,0,0
"Matthew Carr",548,"FR","CA","1",15,4,4,19,0,0,0,0,4,1,2,3,0,1,0,7,12,0,0,0,2,0,0
"Troy Cook",540,"FR","CA","1",15,3,11,26,2,0,0,0,2,4,2,2,1,0,1,15,10,1,0,0,2,0,0
"Adrian Fletcher",101,"FR","CA","1",14,8,17,31,0,0,0,2,0,2,5,4,2,1,0,19,13,2,0,1,0,0,0
"Antoni Grover",534,"FR","CA","1",13,3,1,14,0,0,0,3,4,0,0,2,0,2,0,9,7,1,1,1,0,0,0
"Paul Hasleby",542,"FR","CA","1",14,4,15,29,1,1,0,1,0,4,5,4,0,0,0,19,7,1,0,0,0,0,0
"Anthony Jones",497,"FR","CA","1",18,8,4,22,0,0,0,0,5,1,0,3,0,0,0,7,15,1,0,0,1,0,0
"Steven Koops",517,"FR","CA","1",8,3,2,10,2,1,0,1,0,4,0,3,1,4,0,3,6,0,1,0,0,0,0
"Justin Longmuir",535,"FR","CA","1",6,1,3,9,0,0,16,1,0,1,5,0,2,2,0,9,1,1,0,2,0,0,0
"Shaun McManus",504,"FR","CA","1",16,5,4,20,1,0,0,1,1,4,2,2,3,1,0,8,11,0,0,0,2,0,0
"Tony Modra",14,"FR","CA","1",8,6,0,8,5,1,0,0,0,2,0,3,0,0,0,4,4,2,4,2,0,0,0
"Jason Norrish",475,"FR","CA","1",3,1,6,9,0,0,0,0,0,1,2,1,0,1,0,7,2,0,0,1,0,0,0
"Shane Parker",501,"FR","CA","1",7,1,8,15,0,0,0,0,1,1,1,1,1,1,0,10,4,0,0,1,0,0,0
"Matthew Pavlich",544,"FR","CA","1",9,5,5,14,2,2,1,3,0,4,0,1,1,0,0,6,7,1,1,0,0,0,0
"Daniel Schell",547,"FR","CA","1",1,0,1,2,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Luke Toia",518,"FR","CA","1",4,1,2,6,1,0,0,1,0,3,1,0,1,0,0,4,2,0,0,2,0,0,0
"James Walker",531,"FR","CA","1",4,2,6,10,0,0,0,0,1,2,1,4,0,0,0,5,5,0,0,3,0,0,0
"Dion Woods",549,"FR","CA","1",3,0,3,6,1,0,1,1,0,2,1,0,0,0,0,3,2,0,0,2,0,0,0
"Steven Baker",967,"SK","WB","1",3,3,2,5,0,0,0,5,0,1,1,0,0,0,0,1,4,0,0,4,0,0,0
"Caydn Beetham",973,"SK","WB","1",10,4,4,14,1,0,0,0,0,4,5,1,0,0,0,8,7,0,1,1,0,0,0
"Jason Blake",974,"SK","WB","1",1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0
"Nathan Burke",919,"SK","WB","1",17,4,7,24,2,0,0,5,3,3,4,1,3,0,0,12,13,0,1,2,4,0,0
"Craig Callaghan",508,"SK","WB","1",19,5,7,26,1,0,0,6,1,8,6,3,0,3,1,12,14,0,1,0,0,0,0
"Mathew Capuano",774,"SK","WB","1",5,3,0,5,1,0,10,1,1,1,1,1,0,1,0,2,3,1,1,0,0,0,0
"Tony Delaney",483,"SK","WB","1",7,5,2,9,0,0,0,5,0,3,1,1,0,0,0,2,7,0,1,1,2,0,0
"Peter Everitt",922,"SK","WB","1",13,9,0,13,5,5,18,0,0,2,0,1,1,2,3,6,7,4,8,1,0,0,0
"Mark Gale",509,"SK","WB","1",4,1,3,7,0,1,0,0,1,0,1,1,0,1,0,3,4,0,0,0,0,0,0
"Barry Hall",953,"SK","WB","1",5,2,1,6,0,0,0,1,2,0,0,0,1,1,0,3,3,0,0,1,0,0,0
"Aaron Hamill",171,"SK","WB","1",10,6,3,13,0,3,0,2,0,5,1,1,1,0,0,7,6,2,3,0,0,0,0
"Robert Harvey",930,"SK","WB","1",22,8,11,33,1,1,0,3,3,9,6,4,2,0,2,13,21,1,1,2,0,0,0
"Lenny Hayes",966,"SK","WB","1",6,1,3,9,2,0,0,1,0,2,2,0,1,1,0,8,3,1,1,0,0,0,0
"Max Hudghton",955,"SK","WB","1",4,4,2,6,0,1,0,1,1,0,0,1,0,0,0,4,3,1,1,4,0,0,0
"Stewart Loewe",927,"SK","WB","1",9,6,5,14,1,0,14,1,1,1,1,1,1,3,0,6,8,1,2,1,0,0,0
"Brett Moyle",972,"SK","WB","1",9,5,7,16,0,0,0,2,2,3,2,1,0,1,0,5,12,0,0,0,0,0,0
"Justin Peckett",921,"SK","WB","1",7,4,1,8,0,0,0,1,0,1,0,0,0,0,0,2,5,0,0,2,1,0,0
"Justin Plapp",900,"SK","WB","1",14,9,1,15,0,0,0,0,4,2,0,2,1,0,0,7,7,3,0,1,0,0,0
"Robert Powell",889,"SK","WB","1",12,6,3,15,0,0,0,1,0,7,1,4,0,1,0,4,11,0,0,2,1,0,0
"Andrew Thompson",957,"SK","WB","1",7,3,4,11,0,0,0,1,1,1,2,0,0,0,0,3,8,0,0,1,0,0,0
"Jason Traianidis",949,"SK","WB","1",8,4,3,11,2,1,0,0,1,2,1,0,0,0,0,4,7,1,2,0,0,0,0
"Brett Voss",975,"SK","WB","1",10,5,5,15,0,0,0,1,1,3,1,1,1,1,0,8,8,0,0,1,0,0,0
"Trent Bartlett",127,"WB","SK","1",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Nathan Brown",452,"WB","SK","1",5,2,2,7,0,1,0,2,0,4,0,0,1,1,0,1,6,0,0,1,0,0,0
"Simon Cox",441,"WB","SK","1",8,6,3,11,0,0,0,1,4,0,0,1,0,0,0,1,9,0,0,0,0,0,0
"Matthew Croft",414,"WB","SK","1",6,3,2,8,0,0,0,0,2,0,4,1,1,0,0,2,4,0,0,0,0,0,0
"Todd Curley",447,"WB","SK","1",11,4,1,12,0,0,0,2,4,2,1,0,0,0,0,2,9,0,0,2,1,0,0
"Luke Darcy",436,"WB","SK","1",10,7,9,19,1,1,17,1,2,3,3,1,1,2,0,12,7,4,0,1,0,0,0
"Paul Dimattina",443,"WB","SK","1",9,4,6,15,2,0,0,3,2,2,0,1,1,0,0,7,9,0,2,2,1,0,0
"Nathan Eagleton",465,"WB","SK","1",9,4,3,12,0,1,0,2,2,6,1,1,0,1,0,4,9,0,0,1,0,0,0
"Craig Ellis",444,"WB","SK","1",10,1,2,12,0,0,0,0,5,0,1,3,4,1,0,8,2,1,0,0,1,0,0
"Simon Garlick",459,"WB","SK","1",6,2,1,7,1,0,0,2,0,3,1,0,0,0,0,2,6,0,1,0,0,0,0
"Chris Grant",422,"WB","SK","1",8,4,4,12,4,2,0,5,0,2,2,2,1,1,0,9,4,1,4,0,0,0,0
"Ben Harrison",163,"WB","SK","1",8,1,4,12,0,0,0,2,1,1,0,0,0,1,0,5,8,0,0,0,0,0,0
"Paul Hudson",451,"WB","SK","1",2,1,5,7,0,0,0,2,0,2,0,2,1,0,0,7,1,0,0,0,0,0,0
"Kingsley Hunter",464,"WB","SK","1",6,3,0,6,4,1,0,1,0,1,0,0,2,1,0,4,1,2,2,0,0,0,0
"Brad Johnson",421,"WB","SK","1",16,7,1,17,3,1,0,1,3,6,2,1,0,0,0,8,10,2,1,1,2,0,0
"Tony Liberatore",426,"WB","SK","1",9,0,9,18,0,0,0,4,2,1,4,4,1,1,0,9,8,0,0,3,0,0,0
"Robert Murphy",468,"WB","SK","1",6,2,2,8,1,0,0,0,1,2,0,1,0,0,0,6,2,0,0,0,0,0,0
"Luke Penny",469,"WB","SK","1",1,0,1,2,0,0,3,1,0,0,2,0,1,0,0,3,0,0,0,2,0,0,0
"Matthew Robbins",463,"WB","SK","1",6,2,3,9,0,0,0,1,4,0,0,0,0,2,0,2,7,0,0,1,0,0,0
"Jose Romero",423,"WB","SK","1",15,8,8,23,0,1,0,2,1,4,6,2,1,0,0,8,15,0,0,0,0,0,0
"Rohan Smith",429,"WB","SK","1",11,6,6,17,0,0,0,1,4,5,3,3,0,0,0,6,10,0,0,1,1,0,0
"Scott West",418,"WB","SK","1",3,0,9,12,0,0,0,4,0,1,2,1,0,0,0,7,4,0,0,0,0,0,0
"Cain Ackland",854,"PA","BL","1",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Peter Burgoyne",824,"PA","BL","1",6,1,7,13,0,1,0,2,0,3,1,0,2,4,0,8,6,0,0,0,0,0,0
"Josh Carr",851,"PA","BL","1",15,5,5,20,0,1,0,3,4,3,3,1,2,1,0,9,12,0,0,2,3,0,0
"Che Cockatoo-Collins",328,"PA","BL","1",11,6,5,16,3,1,0,1,1,4,0,0,2,0,0,8,8,1,2,2,0,0,0
"Chad Cornes",847,"PA","BL","1",7,2,4,11,1,1,0,0,0,1,1,1,2,0,0,7,4,1,1,1,0,0,0
"Stuart Dew",838,"PA","BL","1",6,0,5,11,1,0,0,0,2,3,0,1,0,1,0,3,7,0,0,1,2,0,0
"Fabian Francis",817,"PA","BL","1",14,2,3,17,2,1,0,1,1,6,0,0,1,0,0,3,12,0,1,1,5,0,0
"Josh Francou",819,"PA","BL","1",17,2,7,24,0,1,0,4,3,2,9,3,0,1,1,8,16,0,0,2,0,0,0
"Brent Guerra",852,"PA","BL","1",12,6,2,14,3,0,0,1,3,2,0,1,0,0,0,4,10,2,1,0,0,0,0
"Roger James",835,"PA","BL","1",6,4,7,13,0,0,0,2,1,2,5,0,1,0,0,8,5,0,0,0,0,0,0
"Adam Kingsley",825,"PA","BL","1",6,4,3,9,0,0,0,0,2,0,2,2,0,0,0,3,6,0,0,4,0,0,0
"Bowen Lockwood",830,"PA","BL","1",4,1,2,6,1,0,1,0,0,2,0,1,0,0,0,2,4,0,0,0,0,0,0
"Darren Mead",827,"PA","BL","1",11,7,2,13,1,0,3,1,1,0,2,1,0,0,0,3,9,0,1,0,0,0,0
"Brett Montgomery",454,"PA","BL","1",2,1,3,5,0,1,0,1,1,0,0,0,0,1,0,4,1,0,1,1,0,0,0
"Stephen Paxman",379,"PA","BL","1",12,3,4,16,0,0,0,0,3,1,1,0,1,0,0,11,5,1,1,0,0,0,0
"Jared Poulton",845,"PA","BL","1",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Matthew Primus",407,"PA","BL","1",7,3,7,14,0,1,24,0,2,4,7,0,2,2,0,10,4,0,0,0,1,0,0
"Jarrad Schofield",846,"PA","BL","1",20,7,5,25,1,1,0,0,2,3,8,0,1,0,3,11,15,0,1,1,1,0,0
"Nick Stevens",842,"PA","BL","1",15,4,10,25,0,1,0,2,0,7,3,2,1,0,0,7,18,0,0,0,0,0,0
"Darryl Wakelin",855,"PA","BL","1",2,2,4,6,0,0,0,1,1,0,1,0,0,1,0,4,2,2,0,0,0,0,0
"Gavin Wanganeen",303,"PA","BL","1",3,1,5,8,1,2,0,3,0,0,0,1,0,1,0,5,3,0,1,1,0,0,0
"Michael Wilson",820,"PA","BL","1",8,3,4,12,0,0,0,0,1,3,3,0,1,1,0,7,4,0,0,1,0,0,0
"Jason Akermanis",119,"BL","PA","1",13,4,10,23,0,1,0,2,0,4,6,3,2,2,2,14,10,0,0,0,1,0,0
"Marcus Ashcroft",110,"BL","PA","1",14,11,10,24,1,0,0,1,2,4,3,0,0,0,0,4,20,0,0,1,2,0,0
"Simon Black",1083,"BL","PA","1",16,4,2,18,1,0,0,3,0,10,1,1,0,1,0,5,14,1,1,0,0,0,0
"Craig Bolton",1090,"BL","PA","1",6,1,1,7,0,1,0,0,0,2,1,0,1,0,0,2,5,0,0,0,0,0,0
"Daniel Bradshaw",134,"BL","PA","1",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Jonathan Brown",1092,"BL","PA","1",9,4,7,16,2,0,0,1,1,2,2,1,0,2,0,6,10,1,1,1,0,0,0
"Damian Cupido",1096,"BL","PA","1",9,4,4,13,4,2,0,0,0,0,0,2,1,0,0,7,6,0,4,2,0,0,0
"Shaun Hart",111,"BL","PA","1",10,7,4,14,0,0,0,1,0,1,1,1,0,1,0,6,8,2,1,1,0,0,0
