"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Chris Newman",1150,"RI","CA","1",6,1,1,7,0,0,0,1,2,3,0,2,2,1,0,3,4,0,0,3,0,0,65
"Alex Rance",11733,"RI","CA","1",9,4,9,18,0,0,0,0,5,1,1,0,1,0,0,5,14,0,0,12,1,0,96
"Jack Riewoldt",11576,"RI","CA","1",13,8,4,17,4,0,0,0,0,4,0,6,0,2,0,7,9,3,3,0,0,1,98
"Nick Vlastuin",12174,"RI","CA","1",9,6,12,21,0,0,0,7,2,2,0,1,1,0,0,8,11,2,0,3,0,0,83
"Tom Bell",12115,"CA","RI","1",11,4,14,25,1,1,0,7,0,4,1,3,0,0,0,10,16,0,1,3,0,2,89
"Andrew Carrazzo",4056,"CA","RI","1",9,2,9,18,0,0,0,2,0,3,6,2,1,2,0,9,10,0,0,1,0,0,76
"Patrick Cripps",12261,"CA","RI","1",4,3,10,14,0,0,1,3,2,1,1,0,0,0,0,5,9,1,0,0,0,0,76
"Ed Curnow",11883,"CA","RI","1",6,4,13,19,0,0,0,5,2,0,2,2,1,1,0,10,10,1,0,2,0,0,89
"Sam Docherty",12170,"CA","RI","1",15,8,8,23,0,0,0,5,5,2,2,0,2,0,0,10,13,0,0,4,1,1,95
"Andrejs Everitt",11591,"CA","RI","1",14,8,4,18,0,1,0,2,5,4,1,2,0,1,0,3,14,0,1,3,0,0,95
"Bryce Gibbs",11535,"CA","RI","1",15,4,11,26,1,1,0,4,3,3,4,6,0,2,1,9,17,1,1,0,1,0,73
"Lachie Henderson",11637,"CA","RI","1",9,6,1,10,0,2,0,2,0,4,0,2,0,1,0,4,7,1,0,3,0,1,91
"Kristian Jaksch",12227,"CA","RI","1",5,5,0,5,1,0,0,1,1,3,0,4,0,4,0,1,4,1,1,6,0,0,88
"Michael Jamison",11610,"CA","RI","1",4,2,4,8,0,0,0,1,1,1,0,1,0,0,0,3,5,0,0,6,0,0,96
"Liam Jones",11866,"CA","RI","1",4,1,2,6,2,1,0,4,0,1,0,1,1,0,0,4,1,1,1,0,0,0,84
"Chris Judd",1122,"CA","RI","1",16,5,5,21,0,0,0,6,3,7,6,3,2,2,0,11,10,0,1,1,1,4,79
"Troy Menzel",12189,"CA","RI","1",12,3,5,17,2,1,0,3,0,1,1,3,1,0,0,7,10,0,1,0,1,0,83
"Marc Murphy",4148,"CA","RI","1",9,2,12,21,0,0,0,2,1,2,4,3,2,0,0,9,12,0,0,0,0,0,81
"Sam Rowe",12157,"CA","RI","1",6,3,3,9,2,0,5,2,1,0,1,1,1,0,0,4,5,0,1,6,0,0,87
"Kade Simpson",1456,"CA","RI","1",13,8,8,21,1,0,0,2,2,1,0,1,4,0,0,5,17,0,0,0,2,0,73
"Clem Smith",12316,"CA","RI","1",7,4,4,11,0,0,0,0,0,3,0,3,0,1,0,3,7,0,0,0,1,0,73
"Dale Thomas",4152,"CA","RI","1",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"Zach Tuohy",11973,"CA","RI","1",6,5,3,9,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,1,0,0,92
"Simon White",11826,"CA","RI","1",8,2,6,14,0,1,0,3,0,2,3,0,1,0,0,7,7,0,1,3,0,0,85
"Cameron Wood",4085,"CA","RI","1",8,2,3,11,0,1,28,1,2,2,6,4,1,3,0,7,4,1,1,3,0,0,89
"Chris Yarran",11750,"CA","RI","1",14,3,4,18,0,0,0,2,4,2,0,4,2,3,0,5,12,0,1,0,3,1,86
"Angus Brayshaw",12322,"ME","GC","1",7,2,2,9,0,0,0,9,0,4,0,0,2,0,0,4,7,1,1,0,0,1,62
"Daniel Cross",1153,"ME","GC","1",15,8,9,24,0,0,0,4,3,4,3,4,0,3,0,11,14,2,0,2,0,1,89
"Lynden Dunn",4166,"ME","GC","1",11,6,5,16,0,0,0,3,1,2,0,1,0,0,0,5,11,0,0,5,0,1,95
"Sam Frost",12119,"ME","GC","1",3,2,8,11,0,2,4,5,0,1,3,2,0,2,0,7,4,0,0,1,0,0,82
"Colin Garland",11560,"ME","GC","1",9,4,6,15,1,0,0,3,2,0,1,0,1,0,0,6,10,0,0,3,0,0,90
"Jeff Garlett",11711,"ME","GC","1",14,3,6,20,2,4,0,6,0,5,3,2,2,0,0,12,7,1,2,1,2,1,91
"Jesse Hogan",12321,"ME","GC","1",9,7,6,15,2,0,0,0,0,4,1,0,1,0,0,9,6,4,2,0,0,0,86
"Jeremy Howe",11967,"ME","GC","1",12,6,9,21,0,0,0,3,3,2,0,0,3,0,0,8,13,1,0,2,1,0,88
"Mark Jamar",1425,"ME","GC","1",5,2,0,5,1,1,29,1,0,0,1,1,2,0,0,5,1,1,1,2,0,0,83
"Neville Jetta",11723,"ME","GC","1",7,6,5,12,0,0,0,3,2,0,1,1,0,0,0,3,8,0,0,2,0,0,91
"Nathan Jones",2447,"ME","GC","1",14,3,11,25,1,0,0,6,2,5,2,4,1,0,3,8,16,0,0,0,0,0,90
"Jay Kennedy Harris",12245,"ME","GC","1",8,4,5,13,0,0,0,1,0,2,0,1,1,0,0,5,7,0,0,0,0,2,81
"Dean Kent",12184,"ME","GC","1",8,1,2,10,0,0,0,2,1,4,3,2,2,0,0,5,6,0,0,0,0,0,66
"Heritier Lumumba",4134,"ME","GC","1",9,3,3,12,1,0,0,0,1,2,0,2,0,2,0,4,9,0,0,3,0,1,92
"Tom McDonald",12009,"ME","GC","1",18,12,8,26,0,1,0,4,7,1,1,2,2,0,0,9,16,2,0,6,0,0,93
"Ben Newton",12275,"ME","GC","1",11,6,5,16,2,1,0,6,2,2,1,2,1,1,0,6,10,0,0,0,0,0,70
"Christian Salem",12272,"ME","GC","1",10,2,3,13,1,0,0,2,1,1,0,3,1,1,0,5,8,1,0,5,0,0,90
"Jimmy Toumpas",12149,"ME","GC","1",2,0,4,6,0,0,0,0,0,1,0,2,0,0,0,4,2,0,0,0,0,0,27
"Dom Tyson",12032,"ME","GC","1",11,4,9,20,2,0,0,2,2,3,6,2,0,1,0,11,8,0,0,1,0,0,83
"Aaron Vandenberg",12323,"ME","GC","1",11,4,6,17,1,2,0,1,3,2,2,0,0,0,0,9,8,2,2,2,0,1,83
"Jack Viney",12147,"ME","GC","1",16,6,8,24,0,0,1,4,1,5,6,6,1,5,2,8,16,0,0,1,0,1,85
"Jack Watts",11765,"ME","GC","1",11,7,6,17,3,1,0,1,0,2,0,4,1,1,0,6,11,1,3,1,0,1,86
"Gary Ablett",1105,"GC","ME","1",12,1,7,19,2,0,0,0,2,3,5,4,2,2,0,16,4,1,0,1,0,2,94
"Harley Bennell",11916,"GC","ME","1",11,3,10,21,1,0,1,1,1,4,4,0,0,0,0,10,9,0,3,2,1,0,95
"Greg Broughton",11736,"GC","ME","1",3,2,8,11,0,0,0,3,1,0,2,1,0,1,0,7,5,0,0,2,0,0,77
"Sam Day",11947,"GC","ME","1",4,3,0,4,2,1,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,65
"Jarrod Garlett",5488,"GC","ME","1",3,1,2,5,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,32
"Daniel Gorringe",11924,"GC","ME","1",5,3,7,12,1,0,4,5,0,1,3,1,2,0,0,5,8,0,2,0,0,1,77
"Mitch Hallahan",12271,"GC","ME","1",9,3,7,16,0,1,0,5,2,3,5,5,0,2,0,9,8,0,0,0,0,0,70
"Jarrod Harbrow",11555,"GC","ME","1",9,6,7,16,1,0,0,4,2,3,2,2,1,0,0,6,10,0,0,1,0,0,93
"Kade Kolodjashnij",12256,"GC","ME","1",7,3,6,13,0,0,0,0,1,1,0,2,1,2,0,4,9,0,0,2,0,0,96
"Nick Malceski",4117,"GC","ME","1",16,6,2,18,0,0,0,3,3,4,0,2,1,1,0,2,13,0,0,2,1,0,90
"Jack Martin",12236,"GC","ME","1",7,7,4,11,0,1,1,4,0,3,0,2,0,0,0,6,5,3,3,0,0,1,76
"Steven May",11940,"GC","ME","1",10,5,7,17,0,0,0,1,4,2,2,1,0,0,0,6,10,1,0,10,1,1,92
"Trent McKenzie",11912,"GC","ME","1",9,3,6,15,0,0,0,2,3,0,0,7,2,1,0,9,7,0,0,1,0,0,82
"Touk Miller",12331,"GC","ME","1",5,2,1,6,1,1,0,4,0,0,0,2,1,1,0,2,4,0,1,0,0,0,73
"Dion Prestia",11917,"GC","ME","1",19,3,10,29,0,2,0,4,2,6,8,5,3,2,1,16,12,0,2,5,0,0,79
"Michael Rischitelli",4047,"GC","ME","1",16,6,5,21,2,1,1,2,1,2,5,1,0,0,0,8,13,0,1,3,0,0,81
"Adam Saad",12330,"GC","ME","1",8,4,5,13,1,0,0,4,4,2,1,4,0,2,0,6,9,1,1,4,2,1,85
"Alex Sexton",12080,"GC","ME","1",8,6,0,8,1,1,0,3,0,3,0,3,0,3,0,0,8,0,0,2,1,1,90
"Matt Shaw",11931,"GC","ME","1",13,5,3,16,0,0,0,0,1,3,0,3,1,1,0,5,11,1,0,0,0,0,92
"Zac Smith",11909,"GC","ME","1",5,4,1,6,0,0,37,1,2,0,1,3,1,2,0,4,3,1,1,1,0,0,84
"David Swallow",11919,"GC","ME","1",11,1,5,16,1,0,1,6,2,4,5,2,1,1,0,9,7,0,0,0,0,0,85
"Rory Thompson",11992,"GC","ME","1",7,3,1,8,0,0,0,1,1,2,0,0,0,0,0,0,7,0,0,9,0,0,92
"Craig Bird",11635,"SY","ES","1",11,3,9,20,2,0,0,3,0,3,3,4,2,2,0,9,11,0,1,2,0,0,89
"Harry Cunningham",12015,"SY","ES","1",5,3,12,17,0,0,0,3,0,0,2,1,0,0,0,8,9,1,1,0,0,1,85
"Lance Franklin",4065,"SY","ES","1",9,1,3,12,3,1,0,4,1,4,2,7,3,5,0,8,8,0,0,4,0,1,93
"Adam Goodes",1012,"SY","ES","1",4,2,5,9,0,1,0,4,0,2,0,1,0,1,0,2,9,0,0,1,0,0,56
"Heath Grundy",1401,"SY","ES","1",6,2,11,17,0,0,0,2,2,3,1,2,0,0,0,6,8,0,0,8,0,0,93
"Dan Hannebery",11783,"SY","ES","1",12,1,14,26,0,0,0,8,0,6,8,1,3,1,0,14,12,0,0,0,0,1,87
"Isaac Heeney",12326,"SY","ES","1",13,3,4,17,1,2,0,7,0,7,2,2,0,0,0,8,8,1,0,0,0,0,78
"Kieren Jack",11546,"SY","ES","1",17,5,12,29,1,2,0,3,2,6,6,3,0,2,2,12,16,0,0,1,0,0,81
"Lewis Jetta",11804,"SY","ES","1",12,2,3,15,0,0,0,3,2,3,2,3,0,1,0,5,8,0,0,0,0,1,85
"Josh Kennedy",11672,"SY","ES","1",10,1,20,30,0,0,0,6,1,2,9,3,3,2,0,24,8,0,0,2,0,0,90
"Jeremy Laidler",11778,"SY","ES","1",11,1,11,22,1,0,2,0,2,4,0,0,2,0,0,10,14,0,1,2,0,0,80
"Jake Lloyd",12268,"SY","ES","1",10,4,3,13,0,0,0,0,1,3,0,4,0,1,0,4,8,0,0,0,0,0,36
"Luke Parker",11953,"SY","ES","1",17,1,18,35,0,0,1,6,1,3,10,7,2,2,0,17,15,0,0,0,0,0,63
"Mike Pyke",11747,"SY","ES","1",5,0,0,5,0,0,37,5,0,2,3,3,2,3,0,2,1,0,0,3,0,0,89
"Dane Rampe",12140,"SY","ES","1",8,5,10,18,0,0,0,6,3,1,1,3,1,2,0,7,12,0,0,4,2,0,85
"Sam Reid",11880,"SY","ES","1",3,3,6,9,0,0,4,1,1,1,0,0,0,0,0,4,5,0,0,2,0,0,88
"Ted Richards",1119,"SY","ES","1",7,2,1,8,0,0,0,1,4,0,0,1,1,0,0,2,5,1,0,12,0,0,94
"Gary Rohan",11842,"SY","ES","1",9,4,6,15,0,1,0,0,4,2,0,3,0,2,0,7,8,0,0,4,0,0,81
"Rhyce Shaw",291,"SY","ES","1",13,2,4,17,0,0,0,2,3,2,1,5,0,1,0,5,10,0,0,2,0,0,84
"Nick Smith",11653,"SY","ES","1",10,1,4,14,0,0,0,2,3,3,1,1,2,0,0,6,7,0,0,2,0,1,95
"Kurt Tippett",11633,"SY","ES","1",6,3,4,10,2,2,22,3,1,0,0,2,2,0,1,10,0,3,2,3,0,1,85
"Dean Towers",12297,"SY","ES","1",6,1,10,16,0,0,0,2,1,3,2,1,1,0,0,6,10,0,0,0,0,1,84
"Patrick Ambrose",12239,"ES","SY","1",3,3,8,11,0,0,2,11,0,2,1,2,0,2,0,4,7,0,0,0,0,1,72
"Mark Baguley",12107,"ES","SY","1",9,4,2,11,0,0,0,5,1,4,0,3,1,2,0,0,10,0,0,4,0,0,92
"Tom Bellchambers",11675,"ES","SY","1",3,2,5,8,0,1,37,0,0,0,3,1,2,1,0,3,5,0,0,4,0,0,89
"Jake Carlisle",11871,"ES","SY","1",4,1,0,4,0,0,0,1,0,2,0,2,0,1,0,2,1,0,0,3,0,0,90
"Paul Chapman",614,"ES","SY","1",12,4,6,18,0,0,0,3,1,4,3,2,1,0,0,9,9,0,1,1,0,2,86
"Travis Colyer",11821,"ES","SY","1",13,0,6,19,1,1,0,2,0,3,4,3,1,0,0,9,7,0,0,0,1,0,87
"Adam Cooney",3940,"ES","SY","1",9,1,4,13,3,1,0,2,0,1,3,2,2,2,0,8,5,0,0,1,0,0,83
"Joe Daniher",12199,"ES","SY","1",4,2,5,9,1,0,0,4,0,3,2,5,0,3,0,4,5,0,1,3,0,0,73
"Dustin Fletcher",304,"ES","SY","1",15,3,4,19,0,0,0,0,5,0,0,0,0,0,0,5,10,0,0,8,0,0,91
"Martin Gleeson",12240,"ES","SY","1",9,2,5,14,0,0,0,2,4,2,0,0,2,0,0,9,4,0,0,1,0,0,71
"Brendon Goddard",1443,"ES","SY","1",10,2,11,21,1,1,0,1,3,0,3,2,3,0,0,10,11,0,0,0,0,0,86
"Dyson Heppell",11896,"ES","SY","1",19,5,7,26,1,0,4,3,1,7,6,2,3,0,0,12,13,1,0,1,0,1,82
"Michael Hibberd",11938,"ES","SY","1",13,3,5,18,0,0,0,1,3,0,1,2,0,0,0,4,13,0,0,2,0,0,85
"Cale Hooker",11702,"ES","SY","1",13,7,6,19,0,1,1,0,7,2,0,0,1,0,0,8,11,0,0,9,0,0,98
"Ben Howlett",11797,"ES","SY","1",10,1,9,19,0,0,0,12,1,3,7,2,3,1,3,11,6,0,0,1,1,1,82
"Michael Hurley",11715,"ES","SY","1",16,5,3,19,0,0,0,1,7,1,0,4,2,2,0,9,9,0,0,7,0,0,94
"Jake Melksham",11820,"ES","SY","1",16,4,4,20,1,1,0,9,2,4,6,11,2,6,0,10,9,0,0,1,1,1,92
"Zach Merrett",12241,"ES","SY","1",11,2,6,17,0,0,0,5,1,2,2,1,2,0,0,6,11,0,0,2,0,0,79
"David Myers",11663,"ES","SY","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
"Brent Stanton",3939,"ES","SY","1",10,3,2,12,0,0,0,5,5,2,0,5,0,2,0,3,6,1,0,0,0,0,92
"Jobe Watson",1461,"ES","SY","1",9,3,13,22,1,0,4,6,1,2,10,3,0,1,0,14,9,0,0,1,0,0,84
"David Zaharakis",11729,"ES","SY","1",8,3,11,19,0,0,0,4,3,0,6,4,0,1,0,10,9,0,0,1,0,0,86
"Jed Adcock",3976,"BL","CW","1",10,4,7,17,1,0,0,3,1,1,1,1,1,0,0,9,8,0,0,0,0,0,86
"James Aish",12250,"BL","CW","1",7,1,6,13,0,0,0,2,2,2,0,3,0,1,0,4,8,0,0,1,0,1,80
"Claye Beams",11893,"BL","CW","1",17,3,5,22,0,1,0,1,1,9,1,1,0,0,0,7,15,0,0,2,0,1,79
"Dayne Beams",11728,"BL","CW","1",7,2,26,33,0,0,0,2,1,4,9,4,2,2,0,19,14,0,0,2,0,1,82
"Rohan Bewick",11895,"BL","CW","1",9,3,4,13,0,0,0,2,1,0,0,4,0,1,0,2,11,1,0,0,1,0,86
"Allen Christensen",11920,"BL","CW","1",14,7,3,17,2,0,0,5,0,1,3,1,2,1,0,5,11,1,1,1,0,0,70
"Justin Clarke",12176,"BL","CW","1",7,4,6,13,0,0,0,1,2,1,0,4,1,2,0,8,5,0,0,10,0,0,97
"Josh Green",11960,"BL","CW","1",10,5,4,14,2,3,0,3,0,3,0,0,2,0,0,7,7,1,3,0,0,1,93
"Ryan Lester",11894,"BL","CW","1",7,5,4,11,0,0,0,0,2,1,0,3,0,2,0,2,9,0,1,2,0,0,91
"Matthew Leuenberger",11593,"BL","CW","1",6,2,4,10,1,0,25,3,0,1,0,0,1,0,0,7,4,0,2,2,0,1,85
"Stefan Martin",11684,"BL","CW","1",8,4,4,12,0,0,21,6,2,4,5,6,1,1,0,5,7,1,0,3,0,1,91
"Sam Mayes",12162,"BL","CW","1",4,3,0,4,0,0,0,3,1,0,0,2,0,0,0,0,3,0,0,0,0,0,38
"Jaden McGrath",12329,"BL","CW","1",7,5,7,14,0,0,0,2,1,0,1,2,1,0,0,6,8,0,0,2,0,0,81
"Daniel McStay",12291,"BL","CW","1",4,3,5,9,1,1,0,1,0,0,0,1,2,0,0,5,4,1,1,1,0,0,91
"Daniel Merrett",4072,"BL","CW","1",10,4,5,15,0,0,0,1,8,0,1,2,0,1,0,7,8,1,0,9,0,0,93
"Marco Paparone",12169,"BL","CW","1",12,6,5,17,0,0,0,4,3,0,0,2,1,0,0,7,8,2,0,4,0,0,87
"Jack Redden",11780,"BL","CW","1",11,4,9,20,0,0,1,5,1,2,6,2,3,2,0,10,13,0,0,2,0,0,84
"Daniel Rich",11725,"BL","CW","1",18,3,11,29,2,0,0,4,7,6,6,5,1,1,3,11,15,0,0,5,0,0,83
"Mitch Robinson",11710,"BL","CW","1",10,4,10,20,0,1,0,7,3,2,2,1,0,0,0,7,13,0,1,1,0,0,83
"Tom Rockliff",11787,"BL","CW","1",13,6,5,18,0,0,0,3,2,5,3,2,0,0,0,4,14,0,0,1,0,0,50
"Lewis Taylor",12252,"BL","CW","1",8,3,11,19,1,0,0,5,1,2,3,4,1,1,0,10,10,0,0,0,0,0,91
"Dayne Zorko",12076,"BL","CW","1",16,6,8,24,1,0,0,5,3,5,3,4,2,2,0,10,16,0,0,3,0,2,79
"Taylor Adams",12066,"CW","BL","1",13,3,18,31,0,0,0,2,2,7,8,6,0,3,0,16,15,0,1,1,0,0,84
"Jarryd Blair",11855,"CW","BL","1",14,1,7,21,2,0,0,7,1,4,4,2,3,0,0,10,11,0,1,1,0,0,86
"Nathan Brown",11627,"CW","BL","1",2,0,8,10,0,0,1,3,3,0,1,2,0,1,0,6,5,0,0,10,0,0,88
"Travis Cloke",4086,"CW","BL","1",13,3,4,17,2,2,0,0,0,5,0,6,4,2,0,9,8,2,2,3,0,1,92
"Jack Crisp",12061,"CW","BL","1",7,1,5,12,1,1,0,5,0,2,2,0,2,0,0,6,8,0,1,4,0,1,83
"Jordan de Goey",12318,"CW","BL","1",2,1,3,5,0,0,0,1,1,1,1,3,0,2,0,2,3,0,0,0,0,0,32
"Jamie Elliott",12083,"CW","BL","1",11,8,5,16,1,1,0,6,0,3,0,2,1,1,0,8,8,3,2,1,0,0,87
"Alex Fasolo",11977,"CW","BL","1",7,4,4,11,1,1,0,3,0,3,0,1,1,0,0,6,6,1,2,2,0,2,87
"Jack Frost",12145,"CW","BL","1",1,1,5,6,0,0,0,3,0,0,0,1,0,1,0,3,3,0,0,6,0,0,89
"Tyson Goldsack",11568,"CW","BL","1",5,3,6,11,0,0,0,7,1,3,0,2,0,0,0,5,6,1,1,2,0,0,84
"Brodie Grundy",12217,"CW","BL","1",6,0,7,13,0,0,31,3,2,1,5,4,1,3,0,10,5,0,0,0,0,0,87
"Tom Langdon",12233,"CW","BL","1",12,2,7,19,0,1,0,3,3,5,0,2,1,0,0,6,11,0,0,7,0,0,83
"Adam Oxley",12202,"CW","BL","1",5,1,3,8,0,0,0,1,0,2,1,3,0,1,0,3,5,0,0,0,0,0,57
"Scott Pendlebury",4182,"CW","BL","1",16,4,9,25,0,0,2,5,0,8,5,1,4,0,1,12,14,0,0,1,0,1,87
"Jackson Ramsay",12308,"CW","BL","1",4,1,11,15,0,0,0,2,3,1,3,3,0,2,0,9,6,0,0,1,0,0,83
"Steele Sidebottom",11751,"CW","BL","1",12,2,7,19,2,0,0,5,0,3,5,0,0,0,2,11,7,1,1,0,1,2,55
"Ben Sinclair",11996,"CW","BL","1",9,2,7,16,0,0,0,3,5,2,1,1,0,0,0,5,8,0,1,3,1,0,85
"Dane Swan",1460,"CW","BL","1",22,0,9,31,0,1,0,5,2,3,3,6,0,0,0,17,14,0,0,2,0,1,79
"Alan Toovey",11553,"CW","BL","1",12,4,2,14,0,0,0,6,5,1,0,2,0,0,0,3,10,0,0,3,0,0,93
"Travis Varcoe",11549,"CW","BL","1",10,2,6,16,1,1,0,1,1,4,1,1,0,0,0,3,12,0,1,0,0,2,84
"Jesse White",11657,"CW","BL","1",7,7,10,17,2,3,2,0,1,1,1,3,0,3,0,7,9,3,4,4,0,0,92
"Marley Williams",12084,"CW","BL","1",7,2,6,13,0,0,0,6,3,1,2,3,0,2,0,8,5,1,0,2,0,0,86
"Mitch Brown",11550,"WC","WB","1",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,11
"Sam Butler",3983,"WC","WB","1",11,6,7,18,0,0,0,3,3,2,0,2,2,1,0,5,11,0,0,3,0,0,93
"Jamie Cripps",11937,"WC","WB","1",12,5,7,19,5,0,0,2,2,3,1,1,0,0,0,3,14,0,2,0,0,0,80
"Andrew Gaff",11904,"WC","WB","1",11,3,12,23,1,0,0,4,2,4,1,0,2,0,0,5,19,0,1,2,0,0,94
"Shannon Hurn",4162,"WC","WB","1",17,3,5,22,0,0,0,5,5,3,1,4,0,1,0,4,16,0,0,1,0,1,92
"Josh Kennedy",4169,"WC","WB","1",9,5,5,14,2,2,0,1,0,1,1,2,0,1,0,7,8,0,2,1,0,1,97
"Tom Lamb",12327,"WC","WB","1",5,4,5,10,1,0,0,2,3,1,1,1,1,0,0,3,7,0,0,2,0,0,68
"Mark LeCras",4114,"WC","WB","1",7,8,11,18,1,0,0,1,1,1,2,3,0,1,0,4,14,0,3,0,0,5,88
"Scott Lycett",11994,"WC","WB","1",4,4,5,9,1,0,7,4,0,2,1,2,0,2,0,4,5,1,1,2,3,1,81
"Chris Masten",11638,"WC","WB","1",12,7,17,29,0,0,0,2,0,2,2,2,0,1,0,10,19,0,1,0,0,2,91
"Patrick McGinnity",11779,"WC","WB","1",3,0,3,6,0,0,0,5,0,1,0,2,1,0,0,3,3,0,0,0,0,1,79
"Jeremy McGovern",12273,"WC","WB","1",16,12,10,26,0,0,0,2,4,2,1,2,2,0,2,15,11,5,0,9,0,1,91
"Nic Naitanui",11768,"WC","WB","1",4,0,11,15,1,0,38,2,0,2,3,3,4,0,0,14,2,0,0,4,0,0,80
"Jackson Nelson",12328,"WC","WB","1",6,2,3,9,0,0,0,5,4,0,0,2,1,0,0,1,8,0,0,3,0,0,77
"Matt Priddis",4186,"WC","WB","1",7,0,21,28,0,0,0,5,1,1,8,5,2,4,0,14,14,0,0,0,1,0,91
"Matt Rosa",4133,"WC","WB","1",14,9,13,27,0,1,2,4,0,2,1,0,0,0,0,8,19,0,0,0,0,0,92
"Scott Selwood",11644,"WC","WB","1",8,2,11,19,0,0,0,12,2,1,3,0,1,0,0,6,13,0,0,3,0,0,84
"Dom Sheed",12253,"WC","WB","1",8,1,9,17,0,0,0,0,2,3,0,5,1,2,0,7,9,0,0,0,0,0,73
"Brad Sheppard",11843,"WC","WB","1",6,3,9,15,0,0,0,3,2,1,1,2,1,2,0,5,8,0,0,3,3,0,85
"Luke Shuey",11805,"WC","WB","1",9,3,15,24,2,0,0,7,0,8,6,4,1,2,0,10,14,0,0,1,0,0,76
"Sharrod Wellingham",11654,"WC","WB","1",9,6,4,13,0,0,0,4,4,0,0,0,0,0,0,3,9,1,0,0,4,0,84
"Elliot Yeo",12087,"WC","WB","1",10,5,7,17,0,0,0,3,6,0,0,3,0,3,0,6,11,0,0,7,2,0,93
"Marcus Bontempelli",12269,"WB","WC","1",12,1,10,22,1,0,2,10,0,6,6,3,0,1,3,15,6,1,0,0,3,0,86
"Matthew Boyd",1450,"WB","WC","1",18,8,15,33,0,0,0,1,2,2,3,3,1,0,0,12,19,0,0,1,0,0,83
"Tom Boyd",12270,"WB","WC","1",7,2,4,11,1,1,4,3,0,3,1,2,0,2,0,2,9,1,1,2,0,0,90
"Stewart Crameri",11872,"WB","WC","1",7,6,15,22,0,2,0,1,2,0,0,1,0,1,0,8,13,1,1,2,0,0,85
"Luke Dahlhaus",11974,"WB","WC","1",13,5,9,22,1,1,0,9,0,5,3,1,1,1,0,9,13,0,2,1,0,0,84
