"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Jamie Cripps",11937,"WC","FR","4",14,10,7,21,0,1,0,0,2,6,0,3,0,1,0,3,18,0,1,1,1,2,85
"Jack Darling",11905,"WC","FR","4",9,2,4,13,3,2,0,4,0,2,1,1,2,0,0,9,2,0,1,4,0,0,95
"Liam Duggan",12334,"WC","FR","4",14,7,3,17,0,0,0,4,3,1,0,2,0,1,0,5,12,0,0,1,0,0,88
"Andrew Gaff",11904,"WC","FR","4",23,9,12,35,0,0,0,4,4,2,4,7,1,1,0,8,28,0,0,0,0,1,86
"Tom Hickey",12003,"WC","FR","4",7,0,6,13,0,0,21,2,1,1,7,5,0,2,0,7,4,0,0,4,0,0,63
"Shannon Hurn",4162,"WC","FR","4",26,8,6,32,0,0,0,3,6,1,0,5,1,1,3,10,11,3,0,3,2,0,88
"Mark Hutchings",12187,"WC","FR","4",6,5,7,13,0,0,0,1,0,1,1,2,0,1,0,4,9,0,0,0,0,0,85
"Josh Kennedy",4169,"WC","FR","4",10,6,2,12,3,1,0,2,0,0,1,2,1,0,0,7,6,2,4,2,0,1,72
"Chris Masten",11638,"WC","FR","4",11,7,5,16,0,0,0,2,1,3,0,2,0,0,0,3,12,0,0,0,0,0,87
"Jeremy McGovern",12273,"WC","FR","4",13,9,3,16,0,0,0,0,4,1,0,2,0,0,0,3,12,1,0,4,0,0,82
"Jack Petruccelle",12623,"WC","FR","4",6,2,1,7,2,0,0,1,0,1,0,4,0,3,0,2,5,0,0,0,0,0,72
"Jack Redden",11780,"WC","FR","4",20,10,13,33,0,0,0,4,2,4,4,3,1,2,0,14,21,0,0,4,0,0,76
"Josh Rotham",12709,"WC","FR","4",13,7,4,17,0,0,0,1,3,2,0,0,0,0,0,2,15,1,0,8,0,1,82
"Liam Ryan",12600,"WC","FR","4",5,3,2,7,1,1,0,2,0,4,1,1,0,0,0,2,5,0,1,0,1,1,78
"Dom Sheed",12253,"WC","FR","4",7,4,10,17,0,0,0,3,0,1,6,2,0,0,0,8,9,0,0,0,0,0,81
"Brad Sheppard",11843,"WC","FR","4",17,14,10,27,0,0,0,0,3,1,0,0,0,0,0,5,21,0,0,4,0,0,93
"Luke Shuey",11805,"WC","FR","4",15,5,9,24,0,0,0,4,2,4,6,5,1,2,0,12,12,0,0,0,0,0,79
"Nathan Vardy",11955,"WC","FR","4",7,2,3,10,0,0,20,3,0,5,2,3,1,2,0,4,6,0,0,3,0,0,81
"Elliot Yeo",12087,"WC","FR","4",17,7,13,30,0,0,0,2,3,8,4,4,2,1,0,14,18,0,0,2,1,0,78
"Andrew Brayshaw",12589,"FR","WC","4",10,1,12,22,0,0,0,2,0,6,4,5,2,0,0,14,10,0,0,0,0,0,69
"Adam Cerra",12603,"FR","WC","4",9,5,4,13,0,1,0,0,3,1,0,2,1,0,0,4,9,0,0,1,1,0,89
"Travis Colyer",11821,"FR","WC","4",6,2,7,13,0,0,0,2,0,1,0,3,0,0,0,7,6,0,0,1,0,0,67
"Reece Conca",11888,"FR","WC","4",17,3,3,20,0,0,0,5,4,3,2,8,1,3,0,5,10,0,0,1,0,0,89
"Taylin Duman",12615,"FR","WC","4",4,3,3,7,0,0,0,2,1,0,0,1,0,1,0,4,4,0,0,4,0,0,80
"Joel Hamling",12359,"FR","WC","4",2,1,1,3,0,0,0,1,2,0,0,0,1,0,0,2,1,0,0,1,0,0,34
"Bradley Hill",12060,"FR","WC","4",14,4,4,18,0,1,0,2,1,5,0,0,0,0,0,2,15,0,0,0,1,2,89
"Jesse Hogan",12321,"FR","WC","4",7,8,6,13,1,0,0,1,0,3,0,2,0,0,0,5,7,1,1,1,0,0,91
"Ethan Hughes",12395,"FR","WC","4",7,5,4,11,0,0,0,4,1,2,0,3,2,3,0,5,6,2,0,5,0,0,87
"Ed Langdon",12393,"FR","WC","4",17,5,10,27,0,0,0,1,3,4,0,3,0,1,0,7,18,0,0,1,0,0,93
"Rory Lobb",12282,"FR","WC","4",14,5,3,17,0,1,23,1,3,1,1,2,3,1,1,10,8,2,0,5,0,0,84
"Brandon Matera",11915,"FR","WC","4",10,4,6,16,0,1,0,1,1,2,0,0,0,0,0,7,9,0,0,0,0,1,78
"Cam McCarthy",12315,"FR","WC","4",4,2,6,10,2,0,0,3,0,1,0,2,1,0,0,8,3,0,1,0,0,1,86
"David Mundy",4088,"FR","WC","4",23,4,13,36,0,0,0,4,6,4,10,4,2,0,2,23,15,1,0,2,0,0,86
"Alex Pearce",12352,"FR","WC","4",7,4,7,14,0,0,0,1,3,1,1,0,1,0,0,7,6,1,0,5,0,0,100
"Luke Ryan",12542,"FR","WC","4",11,5,8,19,0,0,0,2,4,0,0,1,0,1,0,9,7,0,0,5,0,0,90
"Lachie Schultz",12700,"FR","WC","4",6,2,2,8,0,1,0,2,1,1,0,1,1,0,0,3,5,0,1,2,0,0,76
"Sam Switkowski",12672,"FR","WC","4",6,0,6,12,0,0,0,6,0,2,2,1,0,0,0,6,6,0,0,1,0,0,69
"Matthew Taberner",12205,"FR","WC","4",17,8,3,20,2,3,1,5,1,2,1,4,1,1,0,8,10,3,4,1,0,0,91
"Darcy Tucker",12426,"FR","WC","4",5,4,10,15,0,0,0,0,0,2,4,1,1,0,0,6,9,0,0,0,0,0,79
"Michael Walters",11763,"FR","WC","4",11,3,6,17,2,1,0,8,2,3,2,2,1,1,0,6,11,0,1,3,0,0,84
"Nathan Wilson",12024,"FR","WC","4",12,3,2,14,0,0,0,1,4,2,0,0,1,0,0,3,9,0,0,2,1,0,89
"Paul Ahern",12642,"NM","AD","4",11,2,4,15,0,1,0,3,0,6,3,3,0,0,0,6,8,0,0,1,0,0,63
"Jed Anderson",12154,"NM","AD","4",6,1,13,19,0,0,0,6,1,1,7,5,1,0,0,13,8,0,0,0,0,0,70
"Shaun Atley",11902,"NM","AD","4",18,8,4,22,0,0,0,0,0,3,0,0,0,0,0,7,16,0,0,2,0,1,86
"Ben Brown",12289,"NM","AD","4",9,4,6,15,4,2,2,1,0,2,1,2,3,1,1,8,6,1,3,0,0,0,100
"Ben Cunnington",11835,"NM","AD","4",7,2,14,21,1,1,0,2,1,2,2,0,0,0,0,12,9,1,1,0,0,0,80
"Luke Davies-Uniacke",12590,"NM","AD","4",10,4,7,17,0,0,0,2,0,3,2,2,0,1,0,5,13,0,0,0,2,0,76
"Trent Dumont",12343,"NM","AD","4",17,12,5,22,0,0,0,2,1,2,2,0,2,0,0,3,18,0,0,2,0,0,87
"Todd Goldstein",11686,"NM","AD","4",7,2,15,22,0,2,24,3,1,3,2,4,4,2,0,9,12,0,0,4,0,0,90
"Aaron Hall",12041,"NM","AD","4",13,4,8,21,0,0,0,2,1,5,2,5,1,1,0,8,13,0,0,1,0,1,72
"Shaun Higgins",4180,"NM","AD","4",15,7,15,30,1,1,0,3,2,2,5,7,2,3,3,8,20,0,1,0,1,0,83
"Jamie Macmillan",11862,"NM","AD","4",9,4,6,15,0,0,0,3,3,1,0,3,3,1,0,5,12,0,0,8,0,0,91
"Luke McDonald",12246,"NM","AD","4",4,3,8,12,0,0,0,0,0,2,0,1,0,0,0,3,8,0,1,2,0,0,80
"Jasper Pittard",11885,"NM","AD","4",18,14,3,21,0,0,0,1,3,1,0,2,0,0,0,5,17,2,0,6,0,0,85
"Jared Polec",11927,"NM","AD","4",18,8,8,26,0,1,0,1,1,4,2,4,1,2,2,5,24,0,0,2,0,1,87
"Jy Simpkin",12502,"NM","AD","4",10,8,9,19,0,1,0,1,2,2,0,3,0,1,0,2,16,0,3,1,0,0,66
"Robbie Tarrant",11859,"NM","AD","4",15,14,5,20,0,0,0,1,6,0,0,1,0,1,0,3,17,0,0,5,0,0,90
"Tarryn Thomas",12707,"NM","AD","4",5,2,3,8,0,1,0,4,0,1,0,0,0,0,0,1,8,0,0,1,0,0,73
"Scott Thompson",11636,"NM","AD","4",14,9,3,17,0,0,0,2,4,2,0,2,2,1,0,6,8,2,0,3,0,0,90
"Kayne Turner",12304,"NM","AD","4",9,3,2,11,0,1,0,7,0,3,0,0,2,0,0,6,6,1,0,0,0,0,83
"Mason Wood",12312,"NM","AD","4",10,5,8,18,0,2,0,2,0,8,2,4,2,1,0,10,11,0,2,5,0,0,86
"Jack Ziebell",11724,"NM","AD","4",11,3,4,15,2,2,0,1,0,2,0,2,2,1,0,10,5,0,2,0,0,0,92
"Cameron Zurhaar",12557,"NM","AD","4",3,1,5,8,1,0,3,4,0,2,1,3,0,2,0,2,5,0,0,2,0,0,69
"Rory Atkins",12381,"AD","NM","4",17,6,4,21,0,0,0,1,4,2,1,2,0,0,0,4,16,0,0,1,1,0,87
"Eddie Betts",4060,"AD","NM","4",10,3,1,11,3,2,0,2,2,0,0,4,0,1,0,6,5,1,3,0,0,0,89
"Brad Crouch",12156,"AD","NM","4",7,2,17,24,1,0,0,4,0,3,1,1,0,0,0,4,18,0,0,0,0,0,65
"Matt Crouch",12258,"AD","NM","4",15,6,14,29,0,0,0,3,2,2,2,2,1,0,0,12,16,0,0,0,0,0,86
"Cam Ellis-Yolmen",12283,"AD","NM","4",6,3,9,15,0,0,0,3,0,2,2,4,1,2,0,9,8,0,0,4,0,0,78
"Kyle Hartigan",6623,"AD","NM","4",3,2,1,4,0,0,0,1,0,0,0,2,0,1,0,0,4,0,0,2,0,0,93
"Josh Jenkins",12074,"AD","NM","4",11,5,2,13,1,3,7,0,1,2,1,4,0,2,0,3,10,0,2,2,0,1,88
"Chayce Jones",12691,"AD","NM","4",1,1,2,3,0,1,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,16
"Alex Keath",12560,"AD","NM","4",16,14,4,20,0,0,0,1,5,0,0,5,1,3,0,8,13,2,0,7,0,0,87
"Jake Kelly",12335,"AD","NM","4",11,5,4,15,0,0,0,2,3,0,0,0,0,0,0,5,11,0,0,2,0,0,85
"Riley Knight",12375,"AD","NM","4",8,4,7,15,0,0,0,4,0,2,2,1,1,0,0,5,10,0,2,2,0,0,79
"Rory Laird",12165,"AD","NM","4",16,9,15,31,0,0,0,2,7,0,0,2,2,0,0,7,23,0,0,1,1,0,93
"Tom Lynch",11865,"AD","NM","4",12,5,8,20,0,1,0,3,0,4,0,4,2,1,0,8,11,0,0,1,0,0,89
"David Mackay",11634,"AD","NM","4",11,5,6,17,0,0,0,2,4,5,1,3,0,1,0,5,12,0,0,2,0,1,85
"Wayne Milera",12405,"AD","NM","4",12,8,6,18,1,0,0,2,3,0,1,2,0,0,0,1,14,0,0,6,1,0,86
"Lachlan Murphy",12585,"AD","NM","4",7,1,3,10,0,1,0,2,0,0,0,4,1,1,0,6,6,1,0,1,0,0,80
"Reilly OBrien",12473,"AD","NM","4",10,6,6,16,0,0,14,5,2,2,3,5,2,4,0,9,10,1,0,0,0,0,80
"Myles Poholke",12614,"AD","NM","4",6,6,9,15,0,1,0,2,0,1,2,1,0,0,0,5,10,0,1,1,0,1,82
"Rory Sloane",11792,"AD","NM","4",8,3,8,16,1,1,0,7,3,2,3,3,2,3,0,7,12,0,1,1,0,1,85
"Brodie Smith",11891,"AD","NM","4",13,5,5,18,0,0,0,3,7,3,0,2,0,1,0,7,10,0,0,1,0,0,90
"Daniel Talia",11989,"AD","NM","4",7,7,6,13,0,0,0,0,2,0,0,3,1,3,0,4,10,1,0,6,0,0,90
"Taylor Walker",11713,"AD","NM","4",6,3,5,11,1,0,0,3,0,5,0,2,3,1,0,4,9,1,0,2,0,2,89
"Ben Ainsworth",12498,"GC","CA","4",11,4,8,19,1,0,0,4,0,6,4,4,1,0,0,5,14,0,1,0,0,0,73
"Charlie Ballard",12625,"GC","CA","4",10,5,6,16,0,0,0,2,2,1,0,4,0,1,0,4,9,1,0,1,0,0,86
"Jack Bowes",12499,"GC","CA","4",9,5,10,19,1,0,0,3,0,3,3,2,0,0,0,8,12,0,1,3,1,1,88
"Chris Burgess",12705,"GC","CA","4",3,2,3,6,0,0,0,3,1,0,0,3,0,2,0,3,2,1,0,4,0,0,93
"Sam Collins",12444,"GC","CA","4",8,5,4,12,0,0,0,2,3,0,0,2,2,0,0,6,6,2,0,11,0,0,98
"Brayden Fiorini",12481,"GC","CA","4",21,6,9,30,0,2,0,4,3,4,2,7,0,1,0,7,23,0,0,2,1,1,80
"Pearce Hanley",11704,"GC","CA","4",9,3,5,14,0,0,0,3,3,3,0,1,2,0,0,6,5,0,0,3,0,0,85
"Jarrod Harbrow",11555,"GC","CA","4",15,5,1,16,0,0,0,5,2,1,1,2,0,0,0,7,7,2,0,3,1,0,94
"Nick Holman",12307,"GC","CA","4",10,4,8,18,2,0,0,3,2,1,2,4,2,1,0,9,8,0,1,1,0,0,79
"Jack Hombsch",12021,"GC","CA","4",3,2,2,5,0,0,0,0,2,0,0,1,0,0,0,2,3,0,0,6,0,0,89
"Jesse Joyce",12449,"GC","CA","4",8,5,4,12,0,0,0,3,2,1,0,0,1,0,0,2,10,0,0,3,0,0,70
"Jack Lukosius",12704,"GC","CA","4",3,1,3,6,0,0,0,6,0,3,0,1,0,0,0,3,3,0,0,0,0,0,69
"Darcy Macpherson",12438,"GC","CA","4",10,6,9,19,0,0,0,9,1,4,3,3,2,1,0,10,8,0,2,2,0,1,87
"Jack Martin",12236,"GC","CA","4",8,2,14,22,0,1,0,2,0,1,4,4,1,3,0,16,8,0,0,1,0,0,89
"Anthony Miles",12059,"GC","CA","4",13,5,7,20,0,0,0,2,1,3,4,3,0,1,0,8,13,0,0,3,0,0,74
"Touk Miller",12331,"GC","CA","4",18,6,13,31,0,0,0,13,5,6,6,7,1,2,2,13,17,0,0,1,0,0,86
"Jordan Murdoch",12099,"GC","CA","4",13,5,3,16,0,2,0,0,6,2,2,1,2,0,0,6,9,1,0,2,0,0,77
"Wil Powell",12652,"GC","CA","4",2,1,2,4,0,1,0,1,1,1,1,2,0,0,0,1,3,0,0,2,0,0,34
"Alex Sexton",12080,"GC","CA","4",11,8,2,13,2,2,0,1,0,6,0,3,1,1,0,3,10,1,1,0,0,0,89
"David Swallow",11919,"GC","CA","4",15,8,15,30,0,1,0,1,2,4,4,2,1,0,0,14,17,1,0,0,0,1,84
"Jarrod Witts",12177,"GC","CA","4",9,3,4,13,1,0,44,7,1,3,3,4,3,0,1,4,9,0,0,1,0,0,86
"Peter Wright",12366,"GC","CA","4",6,5,3,9,1,1,3,0,0,1,1,2,1,0,0,5,5,1,2,4,0,1,90
"Levi Casboult",12114,"CA","GC","4",6,4,1,7,0,0,10,0,0,0,1,1,1,0,0,2,5,1,0,4,0,0,74
"Patrick Cripps",12261,"CA","GC","4",15,8,15,30,2,0,0,12,1,4,8,2,4,0,3,19,11,5,1,1,0,0,92
"Charlie Curnow",12421,"CA","GC","4",15,9,2,17,1,0,0,4,1,2,0,3,0,1,0,4,11,0,1,0,1,0,94
"Ed Curnow",11883,"CA","GC","4",12,5,7,19,0,1,0,5,3,1,0,5,0,0,0,6,13,0,0,1,0,0,90
"Paddy Dow",12582,"CA","GC","4",7,3,13,20,0,1,0,3,0,4,6,2,0,0,0,12,10,0,1,2,1,0,77
"Zac Fisher",12520,"CA","GC","4",11,3,9,20,1,1,0,4,0,1,2,2,0,0,0,12,7,0,0,0,0,0,82
"Michael Gibbons",12685,"CA","GC","4",12,3,4,16,0,3,0,1,0,2,1,5,1,4,0,6,9,0,0,2,0,2,71
"Liam Jones",11866,"CA","GC","4",11,5,0,11,0,0,0,6,5,1,0,2,1,2,0,5,6,2,0,8,0,0,96
"Matthew Lobbe",11836,"CA","GC","4",4,0,4,8,0,0,23,6,1,0,0,7,0,3,0,5,3,0,0,2,0,0,84
"Caleb Marchbank",12369,"CA","GC","4",10,6,3,13,0,0,0,3,2,0,0,1,2,0,0,4,9,1,1,8,0,0,78
"Mitch McGovern",12404,"CA","GC","4",4,4,2,6,3,0,0,0,0,1,0,2,0,1,0,3,5,2,3,0,0,1,65
"Harry McKay",12566,"CA","GC","4",5,5,3,8,0,1,0,0,0,1,0,4,0,2,0,4,4,2,2,1,0,0,79
"Marc Murphy",4148,"CA","GC","4",24,15,5,29,0,0,0,2,5,7,3,0,0,0,0,8,21,0,0,0,1,1,89
"Nic Newman",12508,"CA","GC","4",15,9,4,19,0,0,0,2,3,2,0,4,0,1,0,5,15,2,0,3,0,0,81
"Lochie OBrien",12611,"CA","GC","4",10,6,0,10,0,0,0,3,2,2,0,4,0,1,0,4,5,1,0,0,0,0,59
"Sam Petrevski-Seton",12487,"CA","GC","4",6,2,12,18,0,0,0,7,0,1,4,2,0,1,0,8,9,0,0,0,0,1,79
"Lachie Plowman",12142,"CA","GC","4",13,9,1,14,0,0,0,4,3,0,0,1,1,0,0,3,11,0,0,6,0,0,93
"Will Setterfield",12567,"CA","GC","4",14,8,2,16,0,1,0,2,0,6,2,6,0,3,0,3,13,0,0,0,1,1,80
"Kade Simpson",1456,"CA","GC","4",15,8,7,22,0,0,0,4,6,1,0,1,0,0,0,5,13,0,0,4,0,0,71
"Dale Thomas",4152,"CA","GC","4",16,10,4,20,0,0,0,3,4,2,0,2,1,1,0,5,12,1,0,3,1,0,77
"Sam Walsh",12684,"CA","GC","4",14,6,14,28,1,0,0,6,2,5,7,1,1,0,0,13,15,1,0,0,0,1,82
"Jacob Weitering",12402,"CA","GC","4",18,7,2,20,0,0,0,2,7,3,1,2,1,0,0,9,10,2,0,9,0,0,95
"Luke Breust",11954,"HW","SK","4",4,2,12,16,1,0,0,6,0,3,1,2,0,1,0,8,10,1,0,0,0,1,88
"Jonathon Ceglar",12210,"HW","SK","4",1,3,8,9,0,0,24,4,3,0,1,4,0,2,0,7,3,2,0,1,0,0,86
"James Cousins",12539,"HW","SK","4",14,1,10,24,0,1,0,2,0,9,5,3,0,1,0,9,18,0,0,0,0,1,70
"James Frawley",11575,"HW","SK","4",3,4,2,5,0,0,0,1,1,0,0,2,0,2,0,1,4,0,0,4,0,0,31
"Jack Gunston",11845,"HW","SK","4",9,5,5,14,0,2,1,1,2,5,0,1,0,0,0,6,7,1,1,3,0,0,95
"Blake Hardwick",12469,"HW","SK","4",10,2,9,19,0,0,0,3,5,1,1,1,2,0,0,6,12,0,0,2,0,0,90
"Ricky Henderson",11832,"HW","SK","4",15,9,10,25,2,0,0,2,0,3,4,5,0,3,0,8,19,0,1,1,0,0,90
"Daniel Howe",12360,"HW","SK","4",11,4,12,23,0,0,0,4,2,1,4,3,1,2,0,11,13,0,0,1,0,0,72
"Jarman Impey",12237,"HW","SK","4",10,4,5,15,0,0,0,0,1,3,0,0,2,0,0,4,11,0,0,3,0,0,89
"Ben McEvoy",11682,"HW","SK","4",4,4,7,11,0,0,40,3,1,3,1,2,1,0,0,7,4,2,1,3,0,1,90
"David Mirra",12613,"HW","SK","4",13,8,7,20,0,0,0,3,7,1,0,2,2,1,0,7,13,0,0,1,0,0,95
"Harry Morrison",12579,"HW","SK","4",10,1,8,18,0,0,0,4,0,4,4,3,2,1,0,8,10,0,0,1,0,0,83
"Conor Nash",12670,"HW","SK","4",4,1,5,9,1,1,0,1,0,1,0,1,0,1,0,7,3,1,1,5,0,0,78
"Paul Puopolo",11942,"HW","SK","4",6,3,7,13,1,1,0,5,0,1,2,1,2,0,0,10,3,1,2,2,0,1,84
"Jarryd Roughead",4078,"HW","SK","4",10,6,4,14,2,1,0,3,0,3,2,3,1,1,0,5,9,3,2,0,0,1,80
"Jack Scrimshaw",12565,"HW","SK","4",12,8,11,23,0,0,0,0,2,1,0,4,0,1,0,11,15,3,0,8,0,0,79
"Tom Scully",11802,"HW","SK","4",11,3,15,26,2,0,0,4,0,5,2,1,1,1,2,7,20,0,2,0,1,0,90
"James Sicily",12332,"HW","SK","4",23,10,5,28,0,0,0,1,10,2,0,4,1,1,0,11,14,3,0,4,0,0,97
"Isaac Smith",11941,"HW","SK","4",17,2,5,22,0,0,0,1,3,1,5,3,0,0,0,8,10,0,0,0,0,0,87
"Ben Stratton",11824,"HW","SK","4",3,3,2,5,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60
"Chad Wingard",12047,"HW","SK","4",5,0,6,11,1,0,0,4,0,1,1,2,0,0,0,5,7,0,0,0,0,1,85
"James Worpel",12619,"HW","SK","4",15,4,10,25,0,1,0,4,2,5,7,2,1,1,0,11,12,0,0,2,2,0,81
"Blake Acres",12276,"SK","HW","4",14,7,12,26,1,0,2,1,1,6,1,2,0,2,0,6,18,2,2,3,0,2,75
"Josh Battle",12558,"SK","HW","4",11,7,5,16,0,0,0,2,6,1,0,3,0,0,0,4,10,1,0,0,0,0,87
"Jack Billings",12249,"SK","HW","4",17,6,17,34,0,1,0,5,6,3,4,3,0,0,0,10,23,2,0,0,0,0,91
"Nathan Brown",11627,"SK","HW","4",3,2,2,5,0,0,0,1,1,0,0,1,2,0,0,3,3,0,0,13,0,0,85
"Josh Bruce",12065,"SK","HW","4",5,5,2,7,1,0,0,2,0,2,0,4,2,3,0,5,4,2,2,2,0,1,91
"Hunter Clark",12591,"SK","HW","4",6,4,8,14,0,0,0,2,2,1,4,1,0,1,0,5,10,0,0,1,0,0,71
"Jade Gresham",12415,"SK","HW","4",15,1,11,26,0,0,0,2,0,5,5,4,0,1,0,12,13,0,0,0,3,0,81
"Dean Kent",12184,"SK","HW","4",6,4,2,8,0,0,0,1,1,2,0,3,0,1,0,4,5,1,1,1,0,0,74
"Ben Long",12521,"SK","HW","4",7,3,4,11,2,0,0,4,0,1,0,4,1,1,0,8,2,1,1,0,1,0,89
"Jack Lonie",12324,"SK","HW","4",12,1,5,17,3,5,0,5,0,1,1,2,5,0,0,7,11,0,1,2,0,0,88
"Rowan Marshall",12564,"SK","HW","4",8,3,9,17,1,1,28,1,0,3,7,2,1,1,1,9,8,1,2,0,0,1,83
"Daniel McKenzie",12350,"SK","HW","4",3,1,1,4,0,0,0,3,1,0,0,0,0,0,0,2,3,0,0,5,0,0,33
"Tim Membrey",12300,"SK","HW","4",5,3,4,9,0,1,0,3,0,4,0,0,0,0,0,4,5,0,0,0,0,0,96
"Jack Newnes",12050,"SK","HW","4",18,7,8,26,1,1,0,2,6,3,5,2,1,1,0,7,20,0,1,3,0,1,86
"Matthew Parker",12702,"SK","HW","4",3,0,2,5,0,1,0,4,0,1,2,1,3,1,0,5,1,0,0,0,0,0,66
"Ben Paton",12671,"SK","HW","4",9,3,6,15,0,0,0,1,1,1,0,3,0,0,0,3,11,0,0,4,0,1,85
"Sebastian Ross",12132,"SK","HW","4",21,2,18,39,1,0,0,4,3,6,6,3,1,0,3,13,27,0,0,3,4,0,80
"Shane Savage",11793,"SK","HW","4",14,3,13,27,0,0,0,3,5,2,1,2,1,0,0,6,20,0,0,2,0,0,86
"Jack Sinclair",12325,"SK","HW","4",11,2,11,22,0,1,0,6,2,2,8,2,0,1,0,11,11,0,0,1,0,0,76
"Jack Steele",12368,"SK","HW","4",8,3,19,27,0,0,0,7,1,5,7,3,2,2,0,16,12,0,0,2,0,1,92
"Jimmy Webster",12188,"SK","HW","4",7,4,7,14,0,0,0,2,3,0,1,0,0,0,0,6,9,0,0,3,0,0,87
"Callum Wilkie",12703,"SK","HW","4",12,3,9,21,0,0,0,3,3,2,1,2,0,1,0,10,12,0,0,6,0,0,98
"Harris Andrews",12340,"BL","CW","5",7,5,4,11,0,0,0,0,0,3,0,1,1,0,0,5,6,1,0,7,0,0,62
"Jarrod Berry",12519,"BL","CW","5",11,4,13,24,1,0,0,1,2,2,1,0,3,0,0,6,18,0,1,1,0,1,84
"Charlie Cameron",12277,"BL","CW","5",8,4,6,14,0,1,0,2,0,1,0,2,1,0,0,4,10,0,2,1,1,0,90
"Allen Christensen",11920,"BL","CW","5",11,6,4,15,1,0,0,2,3,3,2,4,1,2,0,5,10,1,0,0,0,1,74
"Darcy Gardiner",12267,"BL","CW","5",11,7,4,15,0,0,0,2,3,0,0,1,1,1,0,5,11,0,0,6,0,0,95
"Eric Hipwood",12454,"BL","CW","5",9,5,0,9,1,2,0,3,0,2,0,5,0,2,0,2,7,1,2,2,0,0,86
"Luke Hodge",1134,"BL","CW","5",11,9,7,18,0,0,0,5,2,0,0,3,1,2,0,3,12,0,0,2,0,0,83
"Jarryd Lyons",12067,"BL","CW","5",5,0,8,13,0,1,0,2,0,3,2,2,0,1,0,7,6,0,0,1,0,0,75
"Stefan Martin",11684,"BL","CW","5",7,2,6,13,1,0,13,1,1,3,6,3,2,3,0,8,5,0,1,2,0,0,89
"Rhys Mathieson",12443,"BL","CW","5",5,2,6,11,0,0,0,1,0,3,0,4,0,3,0,5,6,0,0,0,0,0,63
"Lincoln McCarthy",12090,"BL","CW","5",7,2,5,12,0,0,0,1,0,4,2,5,0,3,0,5,8,0,1,0,1,0,87
"Hugh McCluggage",12518,"BL","CW","5",18,6,3,21,2,1,0,1,3,3,1,0,0,0,0,6,13,0,0,0,2,0,80
"Oscar McInerney",12617,"BL","CW","5",2,3,3,5,0,0,5,2,1,0,1,1,1,1,0,4,1,2,0,5,0,0,78
"Daniel McStay",12291,"BL","CW","5",4,3,2,6,0,1,0,1,0,1,0,1,0,0,0,3,3,1,1,0,0,0,85
"Lachie Neale",12055,"BL","CW","5",8,4,16,24,0,1,0,2,1,2,7,1,2,1,0,15,9,0,1,0,0,0,88
"Cam Rayner",12592,"BL","CW","5",7,3,5,12,2,1,0,2,0,2,0,2,1,1,0,4,8,0,0,1,0,0,81
"Daniel Rich",11725,"BL","CW","5",19,9,5,24,0,0,0,1,8,3,2,4,1,2,0,5,14,0,0,1,0,0,82
"Nick Robertson",12264,"BL","CW","5",10,6,8,18,0,0,0,2,3,1,1,2,1,1,0,3,15,0,0,2,0,0,81
"Mitch Robinson",11710,"BL","CW","5",9,5,9,18,0,0,0,5,2,3,0,4,2,1,0,7,12,0,0,1,0,0,82
"Josh Walker",12109,"BL","CW","5",12,12,5,17,0,0,0,2,2,0,0,1,1,0,0,6,13,3,0,2,0,0,93
"Alex Witherden",12546,"BL","CW","5",20,8,5,25,0,0,0,2,8,0,1,3,4,0,0,4,16,0,0,2,0,0,76
"Dayne Zorko",12076,"BL","CW","5",11,3,6,17,0,1,0,10,3,3,4,4,3,2,0,9,7,1,1,1,0,2,86
"Taylor Adams",12066,"CW","BL","5",11,2,11,22,0,0,0,1,2,7,5,3,0,3,0,6,17,0,0,2,1,1,78
"James Aish",12250,"CW","BL","5",3,2,2,5,0,0,0,0,0,2,0,0,1,0,0,3,2,1,0,0,0,0,39
"Dayne Beams",11728,"CW","BL","5",12,3,14,26,1,0,0,3,2,3,8,0,4,0,0,12,14,0,0,0,0,0,74
"Callum Brown",12545,"CW","BL","5",10,6,4,14,2,1,0,3,1,5,0,1,1,1,0,4,10,1,2,0,0,0,76
"Mason Cox",12428,"CW","BL","5",5,6,4,9,2,0,5,0,0,1,1,4,1,2,0,6,5,2,3,5,0,0,88
"Jack Crisp",12061,"CW","BL","5",19,9,8,27,0,0,0,0,3,6,1,2,3,0,1,8,20,0,0,3,1,0,85
"Jordan de Goey",12318,"CW","BL","5",13,6,6,19,3,1,0,2,0,3,1,8,0,6,0,7,12,2,3,0,2,2,79
"Jamie Elliott",12083,"CW","BL","5",8,5,4,12,2,2,0,0,0,2,1,1,2,1,0,3,9,0,4,1,1,2,79
"Brodie Grundy",12217,"CW","BL","5",4,2,8,12,0,0,31,4,0,3,1,2,3,2,0,7,6,1,0,0,0,0,88
"Jeremy Howe",11967,"CW","BL","5",6,2,3,9,0,0,0,3,2,0,0,0,1,0,0,2,6,0,0,2,0,0,89
