"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Justin Koschitzke",977,"SK","ME","1",10,9,2,12,2,0,1,1,0,4,0,1,1,0,0,5,7,2,1,1,0,1,59
"Matt Maguire",1136,"SK","ME","1",5,2,5,10,0,0,0,1,2,2,0,2,0,1,0,3,7,0,0,1,0,0,94
"Andrew McQualter",4104,"SK","ME","1",5,1,0,5,1,1,0,1,0,0,1,2,0,0,0,2,3,0,1,0,0,0,53
"Stephen Milne",978,"SK","ME","1",10,5,3,13,0,2,0,1,0,3,0,6,0,1,0,4,10,0,3,0,1,1,98
"Leigh Montagna",1137,"SK","ME","1",17,5,7,24,0,2,0,7,1,7,2,4,1,1,3,9,15,0,1,2,9,0,80
"Michael Rix",4188,"SK","ME","1",1,3,4,5,0,0,7,1,1,1,0,2,0,1,0,2,3,0,0,3,0,0,59
"Andrew Thompson",957,"SK","ME","1",2,2,11,13,0,0,0,6,0,0,1,1,0,0,0,5,7,1,1,1,0,0,66
"Glenn Archer",777,"NM","CW","1",3,1,1,4,0,0,0,0,0,0,0,4,0,2,0,1,3,0,0,2,0,0,88
"Leigh Brown",539,"NM","CW","1",5,4,8,13,1,0,2,1,1,2,0,2,1,0,0,9,4,2,1,2,0,2,100
"Matt Campbell",11543,"NM","CW","1",2,0,1,3,0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,48
"Michael Firrito",1457,"NM","CW","1",4,2,7,11,0,0,0,0,3,1,0,1,0,1,0,6,4,0,0,1,1,0,100
"Shannon Grant",794,"NM","CW","1",15,5,4,19,2,2,0,1,0,5,0,1,0,0,0,3,16,0,1,0,0,2,91
"David Hale",1445,"NM","CW","1",7,5,2,9,1,1,13,1,1,2,2,1,2,0,0,6,3,2,3,3,0,0,76
"Lachlan Hansen",11542,"NM","CW","1",4,1,2,6,0,0,0,1,0,3,0,2,1,1,0,2,5,0,0,3,0,0,63
"Daniel Harris",805,"NM","CW","1",4,2,9,13,0,1,0,3,1,1,6,1,1,0,0,8,5,0,0,2,0,1,67
"Brent Harvey",788,"NM","CW","1",10,7,13,23,3,1,0,1,2,3,1,1,1,1,1,11,11,1,3,1,1,0,84
"Corey Jones",808,"NM","CW","1",11,4,9,20,2,2,0,3,0,3,0,0,1,0,0,7,11,0,2,0,0,1,91
"Hamish McIntosh",4087,"NM","CW","1",15,5,3,18,0,0,14,2,1,5,4,3,0,1,0,5,12,0,0,2,0,0,69
"Drew Petrie",806,"NM","CW","1",8,4,3,11,0,0,0,1,3,1,0,3,0,1,0,2,6,0,0,13,0,0,100
"Daniel Pratt",3982,"NM","CW","1",10,5,7,17,0,0,0,1,3,2,0,6,1,3,0,10,9,1,0,1,0,0,90
"Brady Rawlings",799,"NM","CW","1",6,1,6,12,0,0,0,3,0,4,2,2,0,0,0,3,9,0,0,0,0,0,84
"Matt Riggio",11541,"NM","CW","1",5,1,4,9,0,0,0,0,0,0,3,2,1,0,0,3,4,0,0,2,0,0,81
"Adam Simpson",780,"NM","CW","1",14,1,15,29,0,1,1,5,1,7,4,4,0,2,3,12,16,0,1,3,0,1,78
"Jess Sinclair",523,"NM","CW","1",9,4,12,21,0,1,0,0,1,3,2,5,2,4,0,9,14,1,0,3,0,1,86
"Andrew Swallow",4176,"NM","CW","1",4,0,6,10,0,0,0,2,2,2,4,2,2,1,0,5,5,0,0,1,0,0,65
"Lindsay Thomas",11540,"NM","CW","1",8,3,3,11,0,5,0,3,0,1,1,0,2,0,0,4,6,0,2,3,0,1,81
"David Trotter",4135,"NM","CW","1",6,3,5,11,1,0,0,4,3,2,0,3,0,0,0,1,10,0,0,2,4,0,78
"Shannon Watt",797,"NM","CW","1",6,3,7,13,0,0,0,4,3,1,0,0,2,0,0,4,8,1,0,2,0,0,96
"Daniel Wells",1427,"NM","CW","1",9,1,3,12,0,2,0,1,1,4,1,1,2,1,0,4,7,0,0,1,2,0,83
"Scott Burns",211,"CW","NM","1",8,4,10,18,1,0,0,6,2,2,5,0,2,0,0,11,7,0,0,0,0,0,62
"James Clement",299,"CW","NM","1",17,12,6,23,1,0,0,2,6,0,1,1,1,0,0,11,12,5,1,0,2,0,94
"Travis Cloke",4086,"CW","NM","1",9,6,1,10,1,0,1,0,0,2,0,3,1,0,0,4,7,1,0,0,0,1,91
"Leon Davis",284,"CW","NM","1",6,2,2,8,1,0,0,5,0,2,2,2,0,0,0,4,4,0,1,1,0,1,94
"Josh Fraser",285,"CW","NM","1",7,3,8,15,0,0,13,1,2,2,1,4,0,1,0,8,8,1,0,0,0,1,72
"Ben Johnson",286,"CW","NM","1",10,2,5,15,1,0,0,1,2,4,3,2,1,2,0,5,8,0,0,0,0,0,85
"Paul Licuria",275,"CW","NM","1",7,3,11,18,1,2,0,3,0,2,2,5,1,1,0,6,12,0,0,0,0,2,88
"Tarkyn Lockyer",279,"CW","NM","1",13,6,6,19,1,0,0,3,2,2,0,2,1,0,0,6,10,0,0,2,2,0,75
"Ryan Lonie",294,"CW","NM","1",10,3,6,16,0,0,0,2,2,3,0,2,0,1,0,0,16,0,0,0,2,0,95
"Heritier Lumumba",4134,"CW","NM","1",5,1,6,11,0,0,0,3,3,1,0,1,1,0,0,6,5,0,0,4,1,0,98
"Nick Maxwell",3980,"CW","NM","1",8,6,1,9,1,1,0,3,2,1,1,4,0,2,0,3,5,1,2,4,0,0,74
"Paul Medhurst",1109,"CW","NM","1",11,7,1,12,2,2,0,4,0,6,0,5,2,1,0,3,9,0,3,0,0,0,72
"Shane OBree",287,"CW","NM","1",11,8,7,18,0,0,0,3,1,3,2,2,0,1,0,5,13,0,1,1,0,1,70
"Scott Pendlebury",4182,"CW","NM","1",10,7,8,18,1,0,1,3,1,1,1,5,2,1,0,6,13,0,1,5,0,0,64
"Simon Prestigiacomo",249,"CW","NM","1",6,3,3,9,0,0,2,1,3,0,1,2,0,0,0,3,6,1,0,7,0,0,100
"Guy Richards",3936,"CW","NM","1",3,3,4,7,0,0,8,0,0,3,0,2,0,1,0,1,6,0,0,3,0,1,32
"Anthony Rocca",251,"CW","NM","1",8,7,2,10,0,1,2,1,0,4,0,0,1,0,0,6,4,4,3,1,0,0,91
"Heath Shaw",4132,"CW","NM","1",22,12,5,27,0,1,1,5,2,1,1,13,1,5,2,6,21,2,0,4,0,0,100
"Rhyce Shaw",291,"CW","NM","1",14,7,5,19,0,0,0,2,2,5,0,2,2,1,0,4,14,0,0,0,2,0,91
"Dane Swan",1460,"CW","NM","1",12,6,9,21,0,0,0,3,5,0,1,1,1,0,0,4,17,1,0,0,0,1,79
"Dale Thomas",4152,"CW","NM","1",14,7,6,20,1,0,0,3,0,2,3,1,1,1,0,7,12,0,0,3,4,0,72
"Shane Wakelin",297,"CW","NM","1",10,6,1,11,0,0,2,0,6,1,1,2,0,1,0,1,9,0,0,11,0,0,100
"Dean Brogan",856,"PA","FR","1",6,4,13,19,0,0,14,1,1,0,8,4,1,3,0,14,6,1,0,1,1,1,80
"Shaun Burgoyne",1126,"PA","FR","1",10,2,3,13,0,0,0,5,2,3,2,3,0,2,0,5,7,0,0,3,3,0,89
"Domenic Cassisi",1193,"PA","FR","1",8,3,6,14,0,0,0,5,3,2,3,2,2,1,0,7,8,0,0,1,0,1,100
"Troy Chaplin",3962,"PA","FR","1",6,5,3,9,0,0,0,1,2,0,0,0,0,0,0,3,5,1,0,3,0,0,79
"Adam Cockshell",11544,"PA","FR","1",5,5,4,9,1,1,1,2,0,3,0,4,1,0,0,4,5,1,1,0,0,0,68
"Chad Cornes",847,"PA","FR","1",10,6,4,14,0,0,0,3,3,2,0,0,0,0,0,3,11,0,0,6,0,0,94
"Kane Cornes",857,"PA","FR","1",15,7,6,21,0,0,0,6,3,6,2,5,1,3,0,5,17,0,0,1,1,2,92
"Brett Ebert",3955,"PA","FR","1",9,6,3,12,3,1,0,4,0,3,0,3,2,1,0,8,3,3,4,2,0,0,100
"Nathan Krakouer",11545,"PA","FR","1",7,3,3,10,1,0,0,1,1,1,0,2,2,1,0,4,6,1,1,1,2,0,75
"Brendon Lade",822,"PA","FR","1",11,6,3,14,2,0,13,1,3,4,1,0,1,0,0,3,11,0,0,0,1,1,95
"Tom Logan",4071,"PA","FR","1",6,5,7,13,0,1,0,1,0,4,0,0,0,0,0,2,10,0,0,4,0,1,61
"Nathan Lonie",681,"PA","FR","1",15,3,5,20,0,0,0,3,1,4,1,1,1,0,0,2,16,0,0,0,2,2,72
"Daniel Motlop",814,"PA","FR","1",5,1,1,6,3,0,0,1,0,2,2,1,3,0,0,4,2,0,0,0,0,0,34
"Danyle Pearce",4137,"PA","FR","1",14,6,8,22,1,1,0,1,1,7,3,2,0,0,0,7,15,0,2,2,2,2,79
"Michael Pettigrew",3945,"PA","FR","1",9,4,4,13,1,0,0,3,2,1,2,7,1,3,0,7,5,0,1,4,0,0,93
"David Rodan",1104,"PA","FR","1",11,5,5,16,3,0,0,5,1,2,4,4,2,2,0,9,7,1,2,1,3,0,78
"Steven Salopek",1428,"PA","FR","1",17,11,7,24,0,0,0,3,3,3,1,1,4,0,0,7,20,1,0,1,6,1,90
"Jacob Surjan",3946,"PA","FR","1",8,2,3,11,1,0,0,1,3,2,2,4,1,1,2,5,6,1,1,2,0,0,88
"Toby Thurstans",1429,"PA","FR","1",5,6,9,14,0,0,0,1,0,1,0,2,2,0,0,6,6,1,0,3,0,0,92
"Darryl Wakelin",855,"PA","FR","1",7,4,2,9,0,0,0,1,0,0,0,3,1,1,0,4,6,1,0,4,0,0,74
"Damon White",3979,"PA","FR","1",13,8,1,14,3,0,0,0,0,5,1,3,1,2,3,7,7,3,1,1,1,1,87
"Michael Wilson",820,"PA","FR","1",10,4,10,20,0,0,0,4,3,1,6,4,2,2,0,10,10,0,0,2,2,1,79
"Peter Bell",486,"FR","PA","1",5,3,2,7,0,0,0,0,0,3,1,1,2,0,0,3,5,0,0,0,0,1,41
"Andrew Browne",1147,"FR","PA","1",8,2,7,15,0,1,0,1,1,3,0,1,1,0,0,6,9,0,0,0,0,1,79
"Josh Carr",851,"FR","PA","1",14,5,12,26,1,0,0,7,1,0,5,3,2,1,0,9,16,0,0,0,0,0,91
"Ryan Crowley",4115,"FR","PA","1",7,3,6,13,1,0,0,2,1,3,2,4,1,3,0,6,8,0,0,0,5,1,88
"Steven Dodd",4055,"FR","PA","1",12,3,8,20,0,0,1,1,7,1,0,2,2,2,0,3,16,0,0,6,1,0,97
"Paul Duffield",4163,"FR","PA","1",11,6,11,22,2,0,0,2,1,2,3,7,0,4,0,8,14,0,1,3,0,0,78
"Antoni Grover",534,"FR","PA","1",9,4,9,18,0,0,0,3,6,2,1,1,0,0,0,5,12,0,0,4,2,0,85
"Paul Hasleby",542,"FR","PA","1",14,4,9,23,1,1,1,3,1,6,4,2,3,0,0,12,11,0,0,0,0,2,79
"Roger Hayden",1205,"FR","PA","1",8,6,9,17,1,0,0,4,3,2,0,4,1,3,0,5,13,0,0,1,2,1,83
"Des Headland",1089,"FR","PA","1",15,5,9,24,0,1,0,0,1,6,4,0,1,0,0,7,18,0,0,1,1,1,78
"Justin Longmuir",535,"FR","PA","1",4,2,7,11,0,0,5,2,0,2,2,0,1,0,0,7,5,0,0,0,0,1,58
"Shaun McManus",504,"FR","PA","1",12,9,16,28,0,0,0,3,1,6,4,4,1,2,0,10,19,1,0,1,4,0,84
"Luke McPharlin",677,"FR","PA","1",7,6,11,18,0,0,4,2,4,0,1,2,1,2,0,11,9,1,0,4,0,0,86
"David Mundy",4088,"FR","PA","1",7,4,4,11,0,0,0,2,1,0,2,4,0,1,0,4,6,1,0,2,0,0,76
"Ryan Murphy",4043,"FR","PA","1",1,1,3,4,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,1,0,0,79
"Shane Parker",501,"FR","PA","1",4,2,5,9,0,0,0,0,2,0,0,2,0,2,0,1,6,0,0,1,0,0,100
"Matthew Pavlich",544,"FR","PA","1",14,12,4,18,5,2,0,0,0,5,0,5,0,2,1,7,10,3,7,0,0,1,98
"Brett Peake",4122,"FR","PA","1",7,6,8,15,0,0,0,0,1,2,0,3,0,1,0,3,11,0,0,0,4,0,74
"Aaron Sandilands",1421,"FR","PA","1",13,8,8,21,1,0,26,1,2,2,4,4,4,1,0,9,12,0,0,0,0,0,82
"Dean Solomon",352,"FR","PA","1",8,1,4,12,2,2,0,6,0,1,1,1,3,0,0,5,7,0,1,1,0,1,84
"Chris Tarrant",264,"FR","PA","1",5,4,2,7,2,0,0,4,0,0,0,4,0,2,0,3,4,1,1,2,0,0,92
"James Walker",531,"FR","PA","1",11,3,3,14,0,0,0,1,0,4,0,2,0,1,0,2,14,0,0,3,0,1,88
"Chance Bateman",675,"HW","BL","1",16,8,7,23,0,1,0,3,1,4,3,5,4,2,0,10,16,0,0,3,0,1,83
"Grant Birchall",4149,"HW","BL","1",11,8,6,17,0,0,0,5,4,3,0,0,1,0,0,1,16,0,0,2,2,0,84
"Tim Boyle",4121,"HW","BL","1",7,2,4,11,2,2,0,2,0,2,1,0,0,0,0,3,7,0,1,0,0,0,100
"Robert Campbell",1133,"HW","BL","1",1,1,3,4,0,0,9,1,0,1,0,1,0,1,0,1,3,0,0,0,0,0,38
"Tim Clarke",679,"HW","BL","1",10,4,8,18,1,0,0,0,1,2,1,2,1,1,0,5,11,0,1,1,0,0,92
"Trent Croad",660,"HW","BL","1",14,9,7,21,0,0,0,1,2,2,1,3,2,3,0,6,15,0,0,4,0,0,100
"Xavier Ellis",11539,"HW","BL","1",8,4,5,13,0,0,0,0,0,1,0,2,0,1,0,2,11,0,0,0,0,0,63
"Lance Franklin",4065,"HW","BL","1",10,5,5,15,3,1,0,1,1,1,0,7,1,2,0,6,10,1,2,1,0,0,95
"Stephen Gilham",4136,"HW","BL","1",10,11,9,19,0,0,0,0,2,0,0,0,1,0,0,3,17,0,0,3,0,1,100
"Brent Guerra",852,"HW","BL","1",13,6,5,18,0,1,0,2,3,4,0,3,1,2,0,3,14,0,0,1,0,0,78
"Luke Hodge",1134,"HW","BL","1",12,6,8,20,0,0,0,2,4,0,1,7,1,5,0,5,15,0,0,1,0,0,83
"Danny Jacobs",359,"HW","BL","1",22,20,11,33,0,0,0,0,7,1,0,2,2,0,0,7,25,1,0,2,0,0,100
"Rick Ladson",1447,"HW","BL","1",7,5,4,11,0,0,0,2,1,1,0,1,1,0,0,4,8,0,0,1,0,0,77
"Jordan Lewis",4077,"HW","BL","1",17,7,11,28,0,0,0,0,4,3,3,3,3,1,0,12,16,2,0,1,0,0,85
"Ben McGlynn",4184,"HW","BL","1",11,8,1,12,0,0,0,1,1,5,1,1,1,0,0,1,11,0,0,1,0,0,59
"Sam Mitchell",1135,"HW","BL","1",8,4,9,17,0,0,0,4,0,3,4,4,3,1,0,8,9,0,0,0,1,0,87
"Michael Osborne",684,"HW","BL","1",10,6,6,16,0,0,0,1,4,1,0,4,0,1,0,2,14,0,0,2,1,1,68
"Jarryd Roughead",4078,"HW","BL","1",2,2,4,6,0,1,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,1,95
"Brad Sewell",3959,"HW","BL","1",5,3,13,18,0,0,0,7,1,2,2,1,3,1,0,9,10,0,1,1,0,1,77
"Simon Taylor",4079,"HW","BL","1",4,3,5,9,0,0,10,5,2,0,0,4,0,2,0,3,6,0,0,3,0,0,62
"Mark Williams",1117,"HW","BL","1",2,0,2,4,0,1,0,1,0,0,0,2,0,1,0,0,4,0,0,0,0,0,93
"Clinton Young",4131,"HW","BL","1",19,12,11,30,0,0,0,4,3,5,2,6,2,1,0,4,27,0,0,0,2,0,81
"Jed Adcock",3976,"BL","HW","1",16,8,9,25,0,0,0,1,4,3,0,2,2,0,0,6,18,0,0,0,0,0,100
"Colm Begley",3390,"BL","HW","1",8,3,6,14,0,0,0,4,1,1,1,3,1,1,0,2,11,0,0,3,0,0,100
"Simon Black",1083,"BL","HW","1",21,7,18,39,0,1,0,2,2,6,6,6,2,4,3,15,23,0,1,1,0,1,90
"Jared Brennan",1438,"BL","HW","1",21,14,6,27,0,0,0,3,5,2,2,2,2,1,2,8,19,0,0,8,2,0,100
"Jonathan Brown",1092,"BL","HW","1",4,2,4,8,1,0,0,0,0,0,0,6,3,3,0,7,2,1,1,1,0,1,100
"Robert Copeland",1099,"BL","HW","1",9,6,8,17,0,0,0,1,2,2,0,3,1,1,0,5,13,0,0,4,0,0,77
"Ben Fixter",1022,"BL","HW","1",11,6,9,20,0,1,0,2,0,4,3,3,1,2,0,7,12,1,0,1,0,1,77
"Scott Harding",4147,"BL","HW","1",7,2,7,14,0,0,0,1,3,2,3,1,1,0,0,5,9,0,0,1,1,0,66
"Chris Johnson",385,"BL","HW","1",9,8,5,14,0,0,0,0,0,5,0,6,0,1,0,1,13,0,2,1,0,1,84
"Nigel Lappin",100,"BL","HW","1",13,6,8,21,1,0,0,1,4,2,1,2,2,1,0,3,19,0,0,0,1,1,46
"Beau McDonald",1086,"BL","HW","1",1,0,3,4,0,0,9,2,0,0,1,2,0,1,0,1,3,0,0,0,0,0,44
"Ashley McGrath",1100,"BL","HW","1",6,4,1,7,3,1,0,2,0,1,1,4,0,1,0,2,5,1,4,0,0,0,76
"Daniel Merrett",4072,"BL","HW","1",3,3,5,8,0,0,0,0,1,0,0,3,0,1,0,2,7,0,0,9,0,0,100
"Matthew Moody",4092,"BL","HW","1",9,7,6,15,0,4,0,1,1,3,0,3,0,1,0,4,11,0,3,1,0,0,58
"Tim Notting",1087,"BL","HW","1",13,6,7,20,1,1,0,2,1,5,1,1,1,1,0,3,17,0,0,1,0,1,83
"Joel Patfull",4179,"BL","HW","1",6,2,6,12,0,1,0,4,0,4,0,3,1,2,0,7,5,1,1,1,0,0,88
"Luke Power",1084,"BL","HW","1",10,6,21,31,0,1,0,0,5,4,1,3,1,2,1,6,24,0,0,2,2,1,88
"Michael Rischitelli",4047,"BL","HW","1",9,7,11,20,1,0,0,1,0,1,3,2,0,1,0,4,16,1,0,6,0,0,88
"Jason Roe",4170,"BL","HW","1",12,6,5,17,0,0,0,0,3,0,0,1,4,1,0,7,13,0,0,10,1,0,100
"Justin Sherman",4082,"BL","HW","1",4,1,12,16,1,0,0,2,0,2,2,0,0,0,0,4,11,0,0,0,0,0,88
"Cheynee Stiller",4156,"BL","HW","1",9,6,16,25,1,0,0,3,1,5,0,5,2,2,0,6,20,0,0,4,0,0,90
"Cameron Wood",4085,"BL","HW","1",3,4,3,6,0,0,15,3,0,1,1,0,1,0,0,1,5,0,0,1,0,0,56
"Luke Ablett",1175,"SY","WC","1",11,6,8,19,0,0,0,3,1,1,3,2,1,1,0,6,12,0,0,1,0,0,59
"Leo Barry",1003,"SY","WC","1",9,9,6,15,0,0,0,2,4,1,0,0,1,0,0,2,14,0,0,2,1,0,100
"Craig Bolton",1090,"SY","WC","1",17,8,2,19,0,0,1,1,3,0,1,1,0,1,0,6,13,1,0,4,4,0,100
"Jude Bolton",1013,"SY","WC","1",7,5,3,10,0,1,0,1,0,3,1,1,1,0,0,5,5,2,2,0,0,0,84
"Amon Buchanan",1158,"SY","WC","1",8,6,10,18,0,1,0,4,2,3,2,1,0,0,0,2,18,0,0,1,3,1,75
"Nick Davis",272,"SY","WC","1",5,4,1,6,2,0,0,2,1,0,0,1,0,0,0,2,4,0,1,0,0,0,59
"Sean Dempster",4073,"SY","WC","1",7,4,3,10,1,0,0,1,1,3,0,0,1,0,0,2,7,0,0,3,0,0,90
"Peter Everitt",922,"SY","WC","1",8,3,1,9,1,2,15,0,1,1,4,2,2,1,0,5,4,0,1,3,0,0,64
"Nic Fosdike",1018,"SY","WC","1",10,4,2,12,0,0,0,9,1,6,4,3,1,2,0,8,6,0,0,3,0,0,83
"Adam Goodes",1012,"SY","WC","1",6,2,4,10,1,0,1,2,0,3,2,6,0,3,0,6,5,0,0,2,0,1,92
"Barry Hall",953,"SY","WC","1",9,8,7,16,1,2,0,0,0,1,0,4,2,2,0,6,12,0,2,2,0,0,93
"Darren Jolly",753,"SY","WC","1",4,3,3,7,0,1,24,2,0,1,2,3,2,3,0,4,3,1,1,5,0,0,63
"Tadhg Kennelly",1025,"SY","WC","1",17,13,9,26,0,0,0,1,2,4,0,4,0,1,1,3,22,0,0,3,0,0,91
"Brett Kirk",1015,"SY","WC","1",19,3,10,29,1,0,0,8,2,3,6,6,3,3,0,13,15,0,0,1,0,0,93
"Nick Malceski",4117,"SY","WC","1",14,6,4,18,0,0,0,1,0,8,1,2,0,1,0,4,13,0,1,2,1,0,87
"Ben Mathews",1009,"SY","WC","1",6,3,3,9,0,0,0,2,0,1,0,1,1,1,0,3,6,0,0,1,0,0,92
"Jarrad McVeigh",3950,"SY","WC","1",13,5,2,15,0,2,0,6,1,2,4,4,2,4,0,4,11,0,1,1,0,1,84
"Ryan OKeefe",1024,"SY","WC","1",15,5,7,22,0,1,0,4,1,8,4,2,3,2,0,9,12,0,0,2,4,0,83
"Michael OLoughlin",1000,"SY","WC","1",5,3,1,6,1,0,0,0,0,1,0,3,0,1,0,3,3,1,1,1,0,1,84
"Simon Phillips",4198,"SY","WC","1",3,0,1,4,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,56
"Ted Richards",1119,"SY","WC","1",12,6,8,20,0,0,0,0,2,3,0,3,0,3,0,8,12,0,0,7,1,0,100
"Luke Vogels",4097,"SY","WC","1",4,2,2,6,1,0,0,1,0,2,0,0,0,0,0,2,4,1,1,0,0,0,68
"Steven Armstrong",1118,"WC","SY","1",7,4,2,9,0,0,0,4,1,1,1,1,0,0,0,3,6,0,1,0,0,1,76
"Michael Braun",1058,"WC","SY","1",8,3,8,16,1,0,0,3,3,1,0,1,1,0,0,3,14,0,0,2,0,0,89
"Mitch Brown",11550,"WC","SY","1",9,7,5,14,0,1,0,0,0,2,0,0,2,0,0,3,11,0,0,3,1,1,69
"Daniel Chick",649,"WC","SY","1",3,3,5,8,1,0,0,5,2,0,0,4,0,1,0,3,5,0,1,5,0,0,89
"Darren Glass",1068,"WC","SY","1",3,4,11,14,0,0,0,1,1,0,0,0,0,0,0,3,10,1,0,8,0,0,97
"Jaymie Graham",4074,"WC","SY","1",5,2,0,5,0,0,1,0,2,2,0,0,1,0,0,2,3,0,0,3,0,1,66
