"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Nathan Buckley",217,"CW","RI","1",27,8,4,31,1,0,0,3,6,4,8,2,2,0,0,14,16,1,0,3,2,0,100
"Scott Burns",211,"CW","RI","1",4,4,5,9,0,0,0,1,1,1,2,3,1,1,0,3,6,0,0,1,0,0,62
"James Clement",299,"CW","RI","1",11,5,6,17,0,0,0,1,9,1,0,1,2,0,0,7,9,0,0,4,0,0,100
"Jason Cloke",1121,"CW","RI","1",3,3,4,7,0,0,3,0,1,1,0,0,0,0,0,4,3,0,0,3,0,1,67
"Richard Cole",1103,"CW","RI","1",9,1,5,14,0,0,0,4,2,2,0,4,1,1,0,3,11,0,0,1,1,0,95
"Leon Davis",284,"CW","RI","1",5,2,0,5,1,0,0,1,0,2,1,1,0,1,0,1,4,0,0,1,0,0,68
"Alan Didak",301,"CW","RI","1",12,5,2,14,2,4,0,1,0,3,2,1,1,0,0,6,7,2,2,0,1,1,100
"Josh Fraser",285,"CW","RI","1",9,1,2,11,0,0,10,2,0,1,3,1,4,0,0,7,3,0,0,0,0,2,100
"Brodie Holland",298,"CW","RI","1",8,3,5,13,0,1,0,2,1,4,3,4,0,0,0,6,7,1,0,2,0,2,80
"Ben Johnson",286,"CW","RI","1",10,3,4,14,1,1,0,0,6,1,4,1,1,1,0,4,10,0,1,1,1,0,100
"Paul Licuria",275,"CW","RI","1",16,11,10,26,0,0,0,8,3,4,4,4,1,2,0,9,17,0,0,3,0,1,100
"Matthew Lokan",1419,"CW","RI","1",4,3,2,6,0,0,0,0,2,0,1,0,1,0,0,3,3,0,0,1,2,0,90
"Ryan Lonie",294,"CW","RI","1",7,3,2,9,0,0,0,0,4,1,0,1,0,1,0,2,6,0,0,1,4,0,86
"Steven McKee",289,"CW","RI","1",7,5,2,9,0,0,8,3,0,2,1,6,2,3,0,4,5,0,0,5,0,0,86
"Shane OBree",287,"CW","RI","1",3,3,0,3,0,0,0,1,1,1,0,1,0,1,0,0,3,0,0,3,0,0,48
"Simon Prestigiacomo",249,"CW","RI","1",4,3,4,8,0,0,0,3,1,0,0,0,1,0,0,5,3,0,0,12,0,0,100
"Rhyce Shaw",291,"CW","RI","1",8,2,4,12,0,0,0,0,1,0,1,4,0,0,0,6,6,0,0,2,0,0,70
"Chris Tarrant",264,"CW","RI","1",7,7,4,11,1,2,1,1,0,4,0,2,2,1,0,6,5,2,1,0,0,0,100
"Shane Wakelin",297,"CW","RI","1",7,5,3,10,0,0,0,0,3,0,1,0,2,0,0,6,5,0,0,8,0,0,99
"Tristen Walker",1420,"CW","RI","1",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
"Andrew Williams",1063,"CW","RI","1",3,2,1,4,0,0,0,1,0,2,0,0,0,0,0,2,3,0,0,0,0,0,73
"Shane Woewodin",725,"CW","RI","1",13,6,6,19,2,1,0,1,2,4,0,4,0,0,0,5,15,0,1,0,1,0,70
"Jordan Bannister",368,"CA","FR","1",6,3,9,15,0,0,0,3,1,0,4,0,1,0,0,13,4,1,0,2,1,1,89
"Scott Camporeale",143,"CA","FR","1",13,1,6,19,1,0,0,2,0,5,1,1,2,1,0,5,14,0,0,0,0,2,100
"David Clarke",607,"CA","FR","1",13,3,4,17,0,0,0,1,2,4,4,2,1,2,0,7,10,0,0,2,3,0,76
"Adrian De Luca",3933,"CA","FR","1",1,3,6,7,0,0,2,2,0,0,0,0,0,0,0,3,4,0,0,1,0,0,63
"Brendan Fevola",196,"CA","FR","1",8,5,2,10,3,3,0,1,0,2,0,4,1,3,0,5,5,2,3,0,0,0,93
"Brad Fisher",1433,"CA","FR","1",5,0,1,6,0,0,0,1,0,3,1,2,0,2,0,2,4,0,0,0,0,0,55
"Barnaby French",844,"CA","FR","1",6,5,7,13,0,0,10,0,0,3,4,1,2,0,0,7,6,1,0,3,0,0,78
"Daniel Harford",648,"CA","FR","1",4,1,2,6,0,0,0,1,0,3,1,0,1,0,0,4,3,1,0,3,0,0,63
"Ryan Houlihan",201,"CA","FR","1",22,3,4,26,0,1,0,1,10,2,1,5,0,1,0,11,7,0,1,1,11,0,100
"Darren Hulme",179,"CA","FR","1",3,1,3,6,0,0,0,0,0,1,2,1,0,0,0,6,1,1,0,2,1,0,68
"Brett Johnson",676,"CA","FR","1",6,2,3,9,0,0,0,4,0,1,3,2,0,2,0,4,4,0,0,1,0,1,63
"Stephen Kenna",3934,"CA","FR","1",7,0,1,8,1,1,0,1,0,1,0,4,2,1,0,5,3,0,0,0,2,0,74
"Matthew Lappin",191,"CA","FR","1",13,3,9,22,1,2,0,3,3,3,1,1,1,0,0,11,11,0,2,0,1,0,100
"Digby Morrell",810,"CA","FR","1",5,2,0,5,1,0,1,2,0,4,1,2,1,0,0,1,4,0,0,1,0,0,69
"Karl Norman",1454,"CA","FR","1",11,2,3,14,0,0,0,1,5,2,0,1,0,0,0,5,7,0,0,3,1,0,97
"Ian Prendergast",207,"CA","FR","1",7,1,6,13,0,0,1,2,2,2,3,4,3,2,0,9,3,0,0,2,0,0,64
"Heath Scotland",280,"CA","FR","1",11,5,5,16,1,1,0,4,2,0,2,2,1,0,0,9,7,0,0,0,0,0,100
"Trent Sporn",1120,"CA","FR","1",10,2,7,17,0,0,2,3,1,1,3,2,0,1,0,12,5,1,0,2,0,0,100
"David Teague",812,"CA","FR","1",8,7,2,10,0,0,0,1,5,0,0,4,0,0,0,1,9,0,0,7,0,0,97
"Bret Thornton",1152,"CA","FR","1",7,4,6,13,0,0,0,0,5,0,0,0,0,0,0,4,9,0,0,3,0,0,100
"Lance Whitnall",173,"CA","FR","1",11,7,3,14,0,1,0,2,0,1,1,1,0,0,0,3,11,1,0,1,0,0,100
"Simon Wiggins",206,"CA","FR","1",3,3,3,6,0,0,0,1,0,1,0,3,0,1,0,2,4,0,0,1,1,0,50
"Peter Bell",486,"FR","CA","1",20,3,18,38,2,2,0,2,5,5,10,5,2,2,3,18,16,0,1,1,2,1,100
"Andrew Browne",1147,"FR","CA","1",7,3,1,8,1,1,0,3,0,1,1,1,0,1,0,2,6,0,2,0,1,0,69
"Matthew Carr",548,"FR","CA","1",10,3,8,18,1,0,1,0,5,1,0,7,0,1,0,3,14,0,1,0,1,0,100
"Ryley Dunn",3941,"FR","CA","1",3,0,3,6,0,0,0,4,0,3,0,1,1,0,0,4,3,0,0,1,0,1,40
"Jeff Farmer",703,"FR","CA","1",10,2,4,14,3,2,0,1,0,3,2,4,2,3,0,10,5,1,1,0,0,1,77
"Daniel Gilmore",3942,"FR","CA","1",9,3,3,12,0,0,0,1,2,0,1,1,1,0,0,4,8,0,0,2,0,0,72
"Robert Haddrill",552,"FR","CA","1",5,3,5,10,0,0,0,0,2,0,0,1,1,1,0,4,6,2,0,5,0,0,87
"Paul Hasleby",542,"FR","CA","1",19,7,14,33,1,3,0,5,3,6,2,5,3,1,0,14,20,0,1,1,4,2,96
"Roger Hayden",1205,"FR","CA","1",9,5,4,13,0,0,0,0,3,1,0,0,1,0,0,5,7,1,0,3,0,0,96
"Des Headland",1089,"FR","CA","1",7,2,3,10,0,1,0,4,0,3,2,3,1,0,0,7,5,0,0,2,0,1,56
"Justin Longmuir",535,"FR","CA","1",4,3,4,8,0,0,7,3,0,3,0,1,0,1,0,1,7,0,0,5,0,1,81
"Shaun McManus",504,"FR","CA","1",15,4,11,26,0,0,0,3,1,5,1,0,0,0,0,5,19,0,0,2,0,0,84
"Luke McPharlin",677,"FR","CA","1",14,12,4,18,0,0,0,1,3,0,0,0,0,0,0,5,12,2,0,3,2,0,92
"Paul Medhurst",1109,"FR","CA","1",9,8,1,10,4,2,0,0,0,0,0,1,0,0,0,2,8,1,7,1,0,0,96
"Shane Parker",501,"FR","CA","1",6,3,2,8,0,0,0,0,2,0,0,0,0,0,0,1,7,0,0,5,0,0,90
"Matthew Pavlich",544,"FR","CA","1",17,2,9,26,1,2,1,5,0,5,7,4,0,1,0,15,10,1,0,1,0,0,100
"Aaron Sandilands",1421,"FR","CA","1",8,6,4,12,0,0,33,0,0,3,2,4,1,3,1,3,8,1,0,4,0,0,80
"Byron Schammer",1422,"FR","CA","1",10,6,8,18,2,1,0,3,2,3,2,1,1,1,2,5,13,0,1,2,1,0,66
"Troy Simmonds",743,"FR","CA","1",4,5,6,10,0,0,0,3,0,3,0,3,1,1,0,5,6,2,1,1,0,1,93
"James Walker",531,"FR","CA","1",9,7,8,17,0,0,0,2,2,4,2,0,0,0,0,5,12,0,0,5,0,0,96
"Clive Waterhouse",515,"FR","CA","1",5,5,3,8,0,1,0,1,0,2,0,2,0,0,0,5,3,3,1,1,0,0,68
"Dion Woods",549,"FR","CA","1",10,6,2,12,0,0,0,1,2,5,0,3,1,0,0,3,9,0,0,6,1,1,58
"John Barker",387,"HW","ME","1",4,2,1,5,0,0,0,0,0,2,0,1,1,1,0,3,1,1,0,1,0,0,59
"Simon Beaumont",160,"HW","ME","1",12,5,9,21,0,0,0,0,1,1,5,3,2,1,0,11,12,1,0,4,1,0,100
"Campbell Brown",1156,"HW","ME","1",7,5,2,9,2,0,0,2,0,4,1,0,0,0,0,3,5,2,2,0,0,2,82
"Robert Campbell",1133,"HW","ME","1",3,2,1,4,0,0,15,0,1,1,0,2,0,1,0,1,3,0,0,1,0,0,39
"Tim Clarke",679,"HW","ME","1",6,7,13,19,0,1,0,2,1,0,2,3,1,0,0,6,13,0,0,1,0,1,100
"Adrian Cox",670,"HW","ME","1",3,1,1,4,1,1,0,0,0,1,1,1,0,1,0,1,3,0,1,0,0,0,45
"Shane Crawford",633,"HW","ME","1",14,3,18,32,1,1,0,5,0,8,7,1,2,0,2,14,18,0,0,3,1,0,100
"Trent Croad",660,"HW","ME","1",5,3,6,11,0,0,0,0,3,2,2,2,0,1,0,4,7,1,0,2,1,0,83
"Ben Dixon",658,"HW","ME","1",5,4,1,6,1,2,0,0,0,1,0,0,0,0,0,1,5,1,3,1,0,0,64
"Peter Everitt",922,"HW","ME","1",6,4,4,10,2,1,29,3,1,0,2,1,0,0,0,5,5,2,2,3,0,0,70
"Mark Graham",628,"HW","ME","1",13,3,6,19,1,0,1,2,6,0,0,3,1,0,0,8,12,0,0,4,0,0,100
"Luke Hodge",1134,"HW","ME","1",7,3,3,10,0,1,0,3,0,3,0,4,2,2,0,6,5,1,0,2,0,0,70
"Danny Jacobs",359,"HW","ME","1",12,9,9,21,1,0,0,0,5,0,0,2,0,0,0,8,12,2,1,5,1,0,100
"Angelo Lekkas",655,"HW","ME","1",12,2,5,17,0,1,0,5,0,5,4,6,0,2,0,9,7,0,0,2,1,1,100
"Nathan Lonie",681,"HW","ME","1",10,1,3,13,0,0,0,2,4,5,0,2,0,1,0,3,10,0,0,5,1,0,100
"Luke McCabe",638,"HW","ME","1",9,4,9,18,0,0,0,3,3,0,0,3,1,2,0,7,9,0,0,4,0,0,100
"Sam Mitchell",1135,"HW","ME","1",14,3,19,33,0,0,0,3,3,6,13,4,1,2,0,19,13,0,0,1,0,1,93
"Nick Ries",1129,"HW","ME","1",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
"Joel Smith",672,"HW","ME","1",15,5,7,22,0,0,0,0,11,2,2,3,0,0,0,4,15,0,0,0,5,0,100
"Nathan Thompson",662,"HW","ME","1",9,6,1,10,3,4,0,2,0,1,0,0,1,0,0,4,6,3,6,1,0,0,100
"Richard Vandenberg",667,"HW","ME","1",22,4,3,25,1,0,0,2,4,11,4,2,2,0,3,6,20,0,1,5,2,0,91
"Mark Williams",1117,"HW","ME","1",6,4,5,11,4,1,0,2,0,1,0,1,1,1,0,8,3,2,4,0,0,0,100
"Clint Bizzell",589,"ME","HW","1",10,3,4,14,0,0,0,1,12,0,0,4,2,0,0,10,5,0,0,2,1,0,75
"Nathan Brown",737,"ME","HW","1",11,2,4,15,0,0,0,2,1,0,1,2,1,0,0,5,9,0,0,1,1,0,100
"Aaron Davey",3943,"ME","HW","1",10,3,3,13,1,2,0,4,0,0,0,1,1,0,0,5,7,0,1,2,0,1,85
"Simon Godfrey",751,"ME","HW","1",8,4,4,12,2,2,0,1,2,2,1,2,0,1,0,7,5,0,2,1,0,0,85
"Brad Green",748,"ME","HW","1",8,2,5,13,2,0,0,1,0,3,1,2,0,1,0,9,4,2,2,1,0,1,97
"Chris Heffernan",347,"ME","HW","1",5,3,1,6,0,0,1,0,0,1,1,2,2,0,0,3,3,0,0,0,0,0,47
"Ben Holland",913,"ME","HW","1",1,1,1,2,1,0,3,2,0,0,0,1,0,0,0,1,1,0,1,2,0,0,70
"Travis Johnstone",732,"ME","HW","1",7,3,8,15,1,0,0,3,5,2,0,3,0,0,0,7,9,0,0,0,2,0,75
"Darren Jolly",753,"ME","HW","1",2,1,2,4,0,0,11,1,0,1,2,1,1,0,0,3,1,1,0,0,0,0,50
"James McDonald",730,"ME","HW","1",9,1,5,14,0,0,0,5,0,5,8,5,1,2,0,11,3,0,0,0,0,0,60
"Brad Miller",1149,"ME","HW","1",7,7,7,14,1,2,0,1,0,4,0,2,0,0,0,4,10,0,2,1,0,0,100
"David Neitz",689,"ME","HW","1",4,2,3,7,0,0,0,1,0,1,0,5,1,2,0,5,3,2,2,3,0,1,89
"Alistair Nicholson",728,"ME","HW","1",1,0,1,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,5,0,0,83
"Jared Rivers",2309,"ME","HW","1",6,4,6,12,0,0,0,2,1,0,0,2,1,1,0,8,4,3,0,2,0,0,100
"Russell Robertson",731,"ME","HW","1",12,7,7,19,0,0,0,0,0,7,0,2,0,0,0,6,13,0,0,0,1,0,100
"Scott Thompson",755,"ME","HW","1",10,3,3,13,0,0,0,1,0,7,3,3,0,2,0,9,5,1,0,0,0,0,59
"Daniel Ward",740,"ME","HW","1",7,1,2,9,0,0,0,3,3,2,1,1,0,1,0,3,6,0,0,2,0,0,100
"Paul Wheatley",749,"ME","HW","1",13,9,5,18,1,0,1,5,3,5,0,4,1,1,0,6,12,1,1,2,0,0,78
"Matthew Whelan",750,"ME","HW","1",9,4,5,14,1,0,0,1,1,1,2,6,1,3,0,7,8,1,0,2,1,0,92
"Jeff White",502,"ME","HW","1",9,6,6,15,0,1,15,1,1,3,0,0,1,0,0,5,10,1,1,1,0,0,77
"Luke Williams",746,"ME","HW","1",2,2,1,3,0,0,0,1,1,0,0,2,0,0,0,1,2,1,0,0,0,0,82
"Adem Yze",714,"ME","HW","1",25,5,7,32,0,2,0,1,4,9,4,6,2,0,1,15,16,2,1,2,3,0,94
"Steven Baker",967,"SK","GE","1",8,5,6,14,0,0,0,6,2,0,1,2,1,0,0,5,9,0,0,1,0,0,80
"Luke Ball",1430,"SK","GE","1",12,4,5,17,0,0,0,5,0,5,5,6,1,1,0,9,8,1,0,1,0,2,69
"Heath Black",520,"SK","GE","1",8,4,4,12,0,0,0,2,1,2,1,2,0,2,0,3,9,0,0,1,3,1,76
"Jason Blake",974,"SK","GE","1",7,6,5,12,0,2,11,4,0,3,3,5,2,2,0,5,7,1,2,3,0,1,55
"Xavier Clarke",1127,"SK","GE","1",4,1,2,6,0,0,0,2,0,3,0,0,0,0,0,3,2,1,0,1,0,0,66
"Nick Dal Santo",1132,"SK","GE","1",12,6,6,18,0,0,2,4,5,5,5,1,2,0,0,8,9,1,1,2,0,0,83
"Fraser Gehrig",976,"SK","GE","1",10,8,1,11,7,2,0,0,0,1,0,2,0,0,2,6,5,3,6,1,0,0,100
"Brendon Goddard",1443,"SK","GE","1",8,3,8,16,0,0,0,2,3,2,3,1,0,1,0,10,7,0,0,2,0,1,68
"Aaron Hamill",171,"SK","GE","1",11,6,2,13,3,1,1,3,0,3,1,1,1,0,0,6,7,0,3,1,0,1,100
"Robert Harvey",930,"SK","GE","1",7,6,6,13,0,0,0,1,1,2,1,5,0,1,0,3,11,0,0,3,0,0,70
"Lenny Hayes",966,"SK","GE","1",9,5,7,16,0,0,0,7,0,2,1,2,1,2,0,4,14,0,2,0,0,0,91
"Austinn Jones",929,"SK","GE","1",20,7,7,27,1,0,0,1,4,6,1,2,1,1,3,6,22,0,0,0,6,0,87
"Trent Knobel",1094,"SK","GE","1",1,0,3,4,0,0,20,2,1,0,2,0,0,0,0,4,0,0,0,5,0,1,40
"Justin Koschitzke",977,"SK","GE","1",8,4,1,9,0,0,5,2,4,0,0,3,1,2,0,2,7,0,0,4,0,0,81
"Matt Maguire",1136,"SK","GE","1",9,7,3,12,0,0,2,2,3,2,0,5,0,3,0,6,6,4,0,2,0,0,100
"Stephen Milne",978,"SK","GE","1",4,1,1,5,4,0,0,3,0,1,0,2,0,1,0,4,3,0,1,0,1,0,95
"Justin Peckett",921,"SK","GE","1",10,4,5,15,0,0,0,2,0,4,0,1,0,0,0,1,14,1,0,1,1,1,91
"Luke Penny",469,"SK","GE","1",11,5,5,16,0,0,0,0,6,2,0,2,1,1,0,7,9,0,0,2,1,0,100
"Stephen Powell",456,"SK","GE","1",9,6,14,23,0,1,0,4,1,2,6,1,2,1,0,15,8,0,0,2,1,1,82
"Nick Riewoldt",981,"SK","GE","1",12,9,1,13,3,2,1,4,0,3,0,2,0,1,0,5,8,5,6,2,0,0,86
"Andrew Thompson",957,"SK","GE","1",15,8,11,26,1,0,0,3,0,8,3,1,0,0,1,7,19,0,1,2,1,1,80
"Brett Voss",975,"SK","GE","1",8,3,5,13,0,0,0,2,3,2,0,1,1,1,0,5,7,0,0,5,0,0,100
"Jimmy Bartel",1106,"GE","SK","1",9,4,5,14,0,0,0,4,0,4,5,3,0,1,0,6,7,0,0,0,0,0,70
"Paul Chambers",1131,"GE","SK","1",5,3,3,8,0,0,9,2,0,2,2,3,2,1,0,5,3,1,0,2,0,0,55
"Paul Chapman",614,"GE","SK","1",9,5,5,14,0,1,0,2,2,2,1,2,2,2,0,7,7,0,1,2,0,1,80
"Joel Corey",616,"GE","SK","1",12,1,8,20,1,0,1,4,4,4,4,1,0,0,0,7,11,0,0,2,0,0,93
"Corey Enright",621,"GE","SK","1",8,5,9,17,0,0,0,5,4,2,3,3,1,0,0,7,10,0,0,0,0,0,88
"Ben Graham",556,"GE","SK","1",5,1,1,6,1,0,1,1,0,2,2,0,2,0,0,5,1,1,0,1,0,0,73
"Tom Harley",608,"GE","SK","1",4,3,5,9,0,0,0,2,0,1,0,4,1,1,0,7,3,2,0,2,0,0,95
"David Haynes",1071,"GE","SK","1",11,2,1,12,0,0,0,3,2,4,1,2,3,0,0,7,7,1,0,1,0,0,95
"Josh Hunt",624,"GE","SK","1",8,4,4,12,0,0,0,1,1,4,1,1,0,1,0,3,7,0,0,1,0,0,79
"James Kelly",1141,"GE","SK","1",12,5,6,18,1,0,0,2,2,4,1,2,0,1,0,6,11,0,0,4,0,2,81
"Kent Kingsley",623,"GE","SK","1",4,2,0,4,2,0,0,0,0,1,0,1,1,1,0,1,3,0,1,0,0,1,93
"Cameron Ling",617,"GE","SK","1",14,9,6,20,0,0,0,8,3,0,5,4,2,0,0,8,13,0,0,0,2,0,100
"Matthew McCarthy",1423,"GE","SK","1",2,0,3,5,0,1,4,0,0,1,0,3,1,1,0,5,0,0,0,0,0,0,58
"Darren Milburn",590,"GE","SK","1",5,5,3,8,0,1,1,1,0,1,0,0,1,0,0,4,4,1,2,2,1,2,80
"Cameron Mooney",615,"GE","SK","1",7,2,8,15,0,1,0,0,4,0,0,1,1,0,0,7,8,0,0,6,0,0,93
"Henry Playfair",2303,"GE","SK","1",5,4,1,6,2,0,6,1,0,1,1,2,1,0,0,2,4,1,2,0,0,0,61
"James Rahilly",599,"GE","SK","1",6,2,4,10,0,0,0,1,3,0,1,3,1,0,0,3,7,0,0,2,0,0,100
"Peter Riccardi",560,"GE","SK","1",8,7,3,11,1,1,0,3,1,3,1,2,0,0,0,2,9,0,1,0,0,0,88
"Max Rooke",1124,"GE","SK","1",3,3,0,3,0,1,0,0,0,0,0,3,0,2,0,0,3,0,1,1,0,0,80
"Brenton Sanderson",562,"GE","SK","1",7,3,0,7,0,0,0,1,3,1,1,2,0,2,0,3,3,2,0,1,0,0,67
"Matthew Scarlett",604,"GE","SK","1",13,8,4,17,1,0,0,0,8,2,0,2,1,1,0,4,11,1,0,4,0,0,100
"David Spriggs",611,"GE","SK","1",13,7,4,17,0,1,0,1,2,4,1,2,0,0,0,6,11,3,0,1,0,0,71
"Luke Ablett",1175,"SY","BL","1",10,6,4,14,0,0,0,0,1,3,1,1,0,1,0,3,11,1,0,0,0,1,52
"Jason Ball",1020,"SY","BL","1",3,2,2,5,0,1,7,2,1,0,2,1,0,1,0,3,2,1,1,4,0,0,51
"Leo Barry",1003,"SY","BL","1",10,7,9,19,0,0,0,2,4,1,1,3,1,0,0,8,11,2,0,4,1,0,100
"Paul Bevan",3949,"SY","BL","1",8,6,4,12,0,0,0,1,3,2,2,2,0,1,0,3,9,0,0,2,0,0,100
"Craig Bolton",1090,"SY","BL","1",5,2,3,8,0,0,0,1,9,0,0,1,1,1,0,4,5,0,0,4,0,0,100
"Jude Bolton",1013,"SY","BL","1",8,6,10,18,1,0,1,2,1,2,1,3,1,1,0,4,14,0,1,0,0,1,88
"Jared Crouch",1011,"SY","BL","1",10,4,6,16,1,1,0,1,1,4,2,2,2,1,0,8,8,0,0,0,1,0,100
"Nick Davis",272,"SY","BL","1",6,4,3,9,4,0,0,0,0,0,1,0,0,0,0,5,4,2,3,0,0,0,41
"Nic Fosdike",1018,"SY","BL","1",11,4,8,19,0,0,0,0,3,4,2,3,0,1,0,4,15,0,0,3,3,0,77
"Adam Goodes",1012,"SY","BL","1",15,12,9,24,1,1,9,2,2,3,6,1,2,1,1,9,15,1,1,4,1,0,88
"Barry Hall",953,"SY","BL","1",8,7,5,13,1,2,1,0,0,3,1,3,1,3,0,6,7,2,2,0,0,2,100
"Heath James",1014,"SY","BL","1",8,5,4,12,0,0,0,1,2,0,1,1,1,0,0,3,9,0,0,7,2,0,100
"Brett Kirk",1015,"SY","BL","1",10,4,11,21,0,1,0,5,0,1,2,1,2,0,0,6,15,0,0,1,0,0,100
"Ben Mathews",1009,"SY","BL","1",5,1,9,14,0,0,0,2,0,0,3,2,0,0,0,6,7,0,0,0,0,0,56
"Stuart Maxfield",867,"SY","BL","1",14,7,4,18,0,0,0,3,1,6,0,2,1,0,0,3,16,0,0,1,0,0,83
"Jarrad McVeigh",3950,"SY","BL","1",8,0,4,12,1,0,0,2,0,4,3,0,1,0,0,6,6,0,0,0,0,1,61
"Ryan OKeefe",1024,"SY","BL","1",11,8,4,15,0,1,0,1,0,3,1,5,0,1,0,5,10,1,2,1,0,0,89
"Michael OLoughlin",1000,"SY","BL","1",11,4,0,11,1,1,0,1,0,5,1,0,3,0,0,5,4,1,2,1,1,1,85
"Mark Powell",1448,"SY","BL","1",2,1,5,7,0,0,0,1,0,2,1,0,0,0,0,3,4,0,0,0,0,2,54
"Lewis Roberts-Thomson",1453,"SY","BL","1",4,3,5,9,0,0,1,1,1,2,0,0,0,0,0,1,7,1,0,0,0,0,82
"Jason Saddington",1010,"SY","BL","1",4,3,9,13,0,0,0,1,1,0,2,0,1,0,0,6,7,1,0,2,0,0,100
"Paul Williams",215,"SY","BL","1",20,10,7,27,1,2,0,0,4,8,2,1,2,0,3,8,19,1,0,0,3,0,94
"Jason Akermanis",119,"BL","SY","1",12,6,2,14,1,1,0,4,1,5,1,2,1,2,0,3,10,1,0,1,0,2,100
"Simon Black",1083,"BL","SY","1",13,2,14,27,1,0,0,3,2,7,5,2,0,0,2,11,16,0,0,0,0,0,100
"Daniel Bradshaw",134,"BL","SY","1",2,3,3,5,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,2,0,0,100
"Jared Brennan",1438,"BL","SY","1",3,1,0,3,1,1,0,2,0,1,0,2,0,1,0,0,3,0,1,1,0,0,55
"Blake Caracella",343,"BL","SY","1",9,4,8,17,1,0,0,0,1,4,3,1,0,0,0,7,10,1,0,0,0,0,83
"Jamie Charman",1098,"BL","SY","1",3,1,4,7,0,0,14,1,1,2,1,2,1,2,0,5,2,0,0,1,0,0,65
"Robert Copeland",1099,"BL","SY","1",1,0,1,2,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,43
