"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Cameron Bruce",747,"ME","RI","1",8,2,5,13,1,3,0,1,0,3,0,4,1,2,0,8,6,0,1,1,0,0,0
"Scott Chisholm",480,"ME","RI","1",2,0,6,8,0,0,0,0,0,1,3,2,0,1,0,6,2,0,0,1,0,0,0
"James Cook",156,"ME","RI","1",5,5,0,5,2,2,0,0,0,0,0,1,0,1,0,3,2,3,4,1,0,0,0
"Jeff Farmer",703,"ME","RI","1",7,3,5,12,2,1,0,3,0,1,3,2,3,3,0,7,8,1,2,0,0,0,0
"Steven Febey",690,"ME","RI","1",17,3,3,20,2,1,0,0,4,4,0,1,2,0,0,4,15,0,0,0,0,0,0
"Brent Grgic",729,"ME","RI","1",4,1,1,5,1,0,0,0,0,3,0,1,0,0,0,1,3,0,0,0,0,0,0
"Anthony Ingerson",25,"ME","RI","1",9,4,1,10,0,0,1,0,4,1,0,1,3,0,0,4,1,3,0,2,0,0,0
"Travis Johnstone",732,"ME","RI","1",10,3,5,15,2,0,0,1,0,7,2,4,0,0,0,7,8,1,1,0,2,0,0
"Andrew Leoncelli",724,"ME","RI","1",7,1,5,12,0,0,1,2,3,3,1,1,1,3,0,5,7,0,0,1,0,0,0
"Anthony McDonald",727,"ME","RI","1",12,3,7,19,0,0,0,2,0,8,5,0,4,2,0,6,18,0,0,0,6,0,0
"James McDonald",730,"ME","RI","1",12,4,2,14,0,0,0,2,2,4,0,4,0,3,0,6,7,1,0,0,2,0,0
"David Neitz",689,"ME","RI","1",3,3,2,5,0,0,0,0,1,1,0,3,2,1,0,4,3,1,0,0,0,0,0
"Alistair Nicholson",728,"ME","RI","1",4,4,5,9,0,0,2,1,2,0,2,1,0,0,0,3,5,1,0,0,0,0,0
"Stephen Powell",456,"ME","RI","1",15,1,9,24,0,1,0,2,3,7,5,2,1,3,0,9,14,0,0,3,1,0,0
"Guy Rigoni",734,"ME","RI","1",14,3,6,20,0,0,0,1,1,4,3,3,1,1,0,7,13,0,0,1,1,0,0
"Russell Robertson",731,"ME","RI","1",6,2,1,7,1,0,0,0,0,3,1,0,0,1,0,5,2,0,1,0,1,0,0
"David Schwarz",713,"ME","RI","1",11,3,3,14,0,4,3,4,0,5,2,1,3,4,0,7,7,0,0,3,1,0,0
"Troy Simmonds",743,"ME","RI","1",3,1,3,6,0,0,2,0,2,0,1,0,0,2,0,4,2,0,0,0,0,0,0
"Peter Walsh",744,"ME","RI","1",3,1,5,8,0,0,0,1,2,1,0,2,0,4,0,4,5,0,0,0,0,0,0
"Jeff White",502,"ME","RI","1",9,6,8,17,0,0,24,5,1,2,3,2,5,2,0,10,6,3,0,2,0,0,0
"Shane Woewodin",725,"ME","RI","1",8,2,4,12,0,0,0,3,4,2,3,1,1,0,0,6,4,0,0,0,0,0,0
"Adem Yze",714,"ME","RI","1",14,4,3,17,2,0,0,0,2,2,3,3,0,3,0,7,7,0,1,2,2,0,0
"Joel Bowden",890,"RI","ME","1",9,2,6,15,1,1,0,0,1,4,1,3,1,2,0,6,9,1,0,2,0,0,0
"Leon Cameron",425,"RI","ME","1",14,1,3,17,0,0,0,1,9,0,1,0,2,0,0,3,11,0,0,1,4,0,0
"Wayne Campbell",869,"RI","ME","1",22,7,7,29,0,0,0,1,6,4,3,2,3,3,0,9,19,0,0,0,0,0,0
"Nick Daffy",873,"RI","ME","1",19,3,5,24,0,0,0,4,2,7,10,3,2,1,0,11,11,0,0,0,2,0,0
"Marc Dragicevic",903,"RI","ME","1",5,1,1,6,2,0,0,1,0,2,0,1,2,0,0,4,2,1,1,0,0,0,0
"Brendon Gale",868,"RI","ME","1",8,4,3,11,0,0,22,3,1,2,2,0,2,2,2,5,6,1,0,4,0,0,0
"Darren Gaspar",886,"RI","ME","1",14,7,5,19,0,0,1,1,6,2,0,2,2,4,1,11,10,0,0,2,0,0,0
"Ben Harrison",163,"RI","ME","1",8,2,2,10,0,1,0,1,1,2,0,1,2,0,0,5,3,0,0,0,2,0,0
"Ben Holland",913,"RI","ME","1",11,5,3,14,3,1,1,3,0,3,1,1,3,1,0,10,3,3,1,3,1,0,0
"Aaron James",237,"RI","ME","1",3,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0
"Andrew Kellaway",899,"RI","ME","1",7,4,3,10,0,0,0,2,2,0,1,3,2,3,0,5,5,1,0,1,0,0,0
"Duncan Kellaway",861,"RI","ME","1",10,3,9,19,1,0,0,5,1,2,8,1,1,1,0,9,10,0,0,3,0,0,0
"Clinton King",269,"RI","ME","1",7,1,4,11,0,0,0,4,1,3,1,0,2,0,0,4,7,0,0,0,0,0,0
"Matthew Knights",865,"RI","ME","1",15,3,8,23,1,0,0,2,0,3,6,3,3,2,3,10,11,0,0,1,0,0,0
"Mark Merenda",866,"RI","ME","1",2,0,0,2,0,1,0,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0
"Brad Ottens",897,"RI","ME","1",7,4,5,12,0,0,10,1,1,2,2,2,1,1,0,8,4,1,1,3,0,0,0
"Matthew Richardson",870,"RI","ME","1",11,6,0,11,3,0,0,0,0,6,0,1,1,1,0,6,5,3,1,1,0,0,0
"Matthew Rogers",864,"RI","ME","1",9,3,1,10,1,2,0,1,1,2,2,1,2,3,0,3,7,0,0,3,0,0,0
"John Rombotis",399,"RI","ME","1",0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
"Clay Sampson",55,"RI","ME","1",5,0,0,5,1,0,0,1,0,2,0,0,2,0,0,3,1,0,0,0,0,0,0
"Greg Tivendale",901,"RI","ME","1",4,0,2,6,0,2,0,2,2,1,1,0,2,1,0,6,0,0,0,0,0,0,0
"Jason Torney",883,"RI","ME","1",12,6,4,16,1,1,0,1,4,2,0,0,1,0,0,5,11,0,0,2,0,0,0
"Matthew Bode",90,"PA","ES","1",7,3,2,9,0,3,0,2,0,3,3,1,0,2,0,1,8,0,1,0,0,0,0
"Peter Burgoyne",824,"PA","ES","1",9,4,10,19,1,0,0,0,0,2,3,2,0,2,0,6,11,1,1,1,0,0,0
"Che Cockatoo-Collins",328,"PA","ES","1",9,9,3,12,1,1,0,2,2,2,0,2,0,2,0,6,6,3,4,1,0,0,0
"Chad Cornes",847,"PA","ES","1",5,3,3,8,0,0,0,0,0,4,0,3,1,0,0,4,5,0,0,1,0,0,0
"Stephen Daniels",834,"PA","ES","1",9,2,2,11,0,0,0,1,3,1,0,3,1,2,0,5,6,0,0,2,0,0,0
"Fabian Francis",817,"PA","ES","1",3,1,5,8,0,0,0,1,2,1,0,1,0,1,0,2,6,0,0,1,0,0,0
"Josh Francou",819,"PA","ES","1",15,3,18,33,1,0,0,3,2,2,12,3,1,1,0,13,20,0,1,0,1,0,0
"Barnaby French",844,"PA","ES","1",7,5,3,10,0,0,5,1,3,3,1,2,0,0,0,1,10,0,0,2,0,0,0
"Roger James",835,"PA","ES","1",16,10,12,28,0,1,0,1,3,5,5,4,1,2,0,6,22,1,0,0,0,0,0
"Adam Kingsley",825,"PA","ES","1",16,2,3,19,0,1,0,2,1,3,3,3,3,1,0,6,14,0,0,2,0,0,0
"Brendon Lade",822,"PA","ES","1",3,3,3,6,0,1,11,0,1,1,0,2,0,0,0,3,4,0,1,0,1,0,0
"Brayden Lyle",818,"PA","ES","1",9,5,4,13,0,0,0,0,3,3,1,2,0,0,0,2,12,0,0,0,0,0,0
"Darren Mead",827,"PA","ES","1",6,5,7,13,0,0,0,2,1,0,0,2,1,4,0,8,5,2,1,0,0,0,0
"Brett Montgomery",454,"PA","ES","1",9,3,7,16,0,2,1,2,1,3,1,2,1,0,0,6,11,0,1,3,1,0,0
"Danny Morton",400,"PA","ES","1",14,4,10,24,2,1,0,2,1,5,1,1,2,0,0,6,18,1,0,1,1,0,0
"Stephen Paxman",379,"PA","ES","1",8,3,2,10,1,0,0,1,2,0,1,3,1,1,0,4,5,1,0,0,0,0,0
"Matthew Primus",407,"PA","ES","1",2,3,7,9,0,0,11,2,0,0,5,2,0,3,0,5,5,0,0,2,0,0,0
"Nathan Steinberner",839,"PA","ES","1",8,4,8,16,0,0,0,0,2,2,2,1,0,1,0,3,13,0,0,1,0,0,0
"Nick Stevens",842,"PA","ES","1",10,6,5,15,0,0,0,0,0,3,1,4,0,2,0,7,8,0,0,1,1,0,0
"Warren Tredrea",831,"PA","ES","1",6,3,2,8,1,1,1,1,0,3,0,2,2,1,0,3,7,0,1,0,0,0,0
"Gavin Wanganeen",303,"PA","ES","1",19,6,8,27,1,0,0,1,4,2,0,6,1,3,0,13,13,1,0,0,5,0,0
"Michael Wilson",820,"PA","ES","1",4,3,10,14,0,0,0,0,3,0,1,6,0,5,0,3,11,0,0,2,5,0,0
"Steven Alessio",307,"ES","PA","1",4,3,3,7,0,1,9,4,0,0,2,3,1,2,0,2,5,0,2,0,0,0,0
"Paul Barnard",340,"ES","PA","1",5,2,3,8,1,2,0,1,1,2,0,3,1,1,0,0,7,0,1,2,0,0,0
"John Barnes",360,"ES","PA","1",11,9,8,19,0,0,16,1,0,7,1,4,2,0,0,4,14,1,0,2,1,0,0
"Darren Bewick",311,"ES","PA","1",8,2,5,13,3,1,0,3,0,1,0,2,1,1,0,7,6,0,2,1,0,0,0
"Justin Blumfield",341,"ES","PA","1",9,3,7,16,0,1,0,2,0,7,3,2,4,0,0,6,9,0,1,1,0,0,0
"Blake Caracella",343,"ES","PA","1",9,4,9,18,0,0,1,0,2,5,2,3,0,0,0,6,12,0,0,0,1,0,0
"Sean Denham",319,"ES","PA","1",14,2,5,19,0,0,0,4,0,6,6,2,3,2,0,7,11,0,0,3,1,0,0
"Dustin Fletcher",304,"ES","PA","1",10,1,6,16,1,0,1,0,3,2,0,1,2,2,0,9,5,1,1,2,0,0,0
"Damien Hardwick",324,"ES","PA","1",16,2,8,24,0,0,0,3,3,2,0,0,1,1,0,9,15,0,0,1,1,0,0
"Chris Heffernan",347,"ES","PA","1",11,3,8,19,1,0,0,1,5,1,0,2,0,2,0,6,13,2,0,4,2,0,0
"James Hird",312,"ES","PA","1",14,6,5,19,4,1,0,2,1,5,3,0,2,0,1,10,8,2,2,0,0,0,0
"Jason Johnson",346,"ES","PA","1",17,3,4,21,2,2,0,0,2,4,4,3,4,0,3,12,10,1,2,0,0,0,0
"Mark Johnson",354,"ES","PA","1",13,7,9,22,0,0,0,2,4,6,0,2,2,0,0,6,16,0,0,2,2,0,0
"Matthew Lloyd",336,"ES","PA","1",11,6,0,11,7,2,0,2,0,1,0,1,5,1,2,7,6,2,5,2,0,0,0
"Michael Long",313,"ES","PA","1",9,1,9,18,2,0,0,2,1,3,1,1,2,1,0,7,10,0,0,3,0,0,0
"Mark Mercuri",310,"ES","PA","1",7,2,10,17,0,1,0,5,1,2,2,0,1,0,0,5,11,0,1,0,3,0,0
"Joe Misiti",316,"ES","PA","1",11,7,18,29,1,0,0,2,2,3,2,4,0,1,0,7,21,1,0,4,1,0,0
"Adam Ramanauskas",358,"ES","PA","1",4,2,3,7,0,0,0,1,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0
"Dean Rioli",356,"ES","PA","1",2,1,3,5,2,0,0,0,0,0,1,1,0,0,0,1,4,0,1,0,0,0,0
"Dean Solomon",352,"ES","PA","1",7,4,2,9,0,0,0,1,3,1,0,2,1,0,0,4,5,1,0,2,0,0,0
"Dean Wallis",333,"ES","PA","1",7,6,8,15,0,0,0,2,3,1,0,1,0,1,0,4,11,1,0,2,0,0,0
"Sean Wellman",10,"ES","PA","1",14,3,3,17,0,0,0,0,2,7,0,4,0,0,0,5,12,0,0,1,0,0,0
"Winston Abraham",485,"NM","WC","1",8,3,3,11,2,0,0,1,0,4,0,0,1,2,0,6,5,0,0,2,0,0,0
"Glenn Archer",777,"NM","WC","1",14,7,3,17,0,0,0,1,6,0,0,3,1,2,0,8,7,1,0,1,3,0,0
"Peter Bell",486,"NM","WC","1",15,3,10,25,1,2,0,2,1,5,8,1,4,2,0,16,12,0,0,2,0,0,0
"John Blakey",762,"NM","WC","1",10,4,8,18,1,1,0,0,3,4,1,0,0,1,0,8,10,2,1,2,1,0,0
"Matthew Burton",489,"NM","WC","1",1,1,2,3,1,0,14,0,0,0,1,0,0,1,0,2,1,1,1,1,0,0,0
"David Calthorpe",329,"NM","WC","1",7,0,5,12,2,0,0,1,0,0,1,1,0,0,0,9,3,0,0,1,0,0,0
"Mathew Capuano",774,"NM","WC","1",6,2,0,6,0,0,8,0,1,1,1,1,1,0,0,4,1,1,0,0,0,0,0
"Wayne Carey",766,"NM","WC","1",9,6,2,11,2,2,0,1,0,3,0,0,4,0,0,6,6,1,0,1,2,0,0
"Shane Clayton",408,"NM","WC","1",10,3,5,15,2,3,0,0,0,3,0,2,1,1,0,7,8,0,2,1,0,0,0
"Shannon Grant",794,"NM","WC","1",11,8,13,24,0,0,0,1,7,3,2,3,1,3,0,7,20,0,0,3,0,0,0
"Brent Harvey",788,"NM","WC","1",18,3,8,26,0,2,0,1,0,12,4,1,1,1,0,9,17,0,1,3,2,0,0
"Evan Hewitt",86,"NM","WC","1",5,5,2,7,3,0,0,0,1,0,1,1,1,1,0,5,3,2,3,1,0,0,0
"David King",759,"NM","WC","1",16,4,4,20,0,2,0,2,4,4,2,1,2,2,0,4,13,1,0,1,3,0,0
"Adam Lange",798,"NM","WC","1",8,1,4,12,1,0,0,0,3,1,2,1,2,0,0,8,5,1,0,1,0,0,0
"Jason McCartney",11,"NM","WC","1",5,2,2,7,0,0,3,0,1,0,1,0,1,0,0,4,5,0,0,0,0,0,0
"Corey McKernan",775,"NM","WC","1",8,6,6,14,1,1,6,0,1,4,1,1,2,3,0,8,5,1,0,1,2,0,0
"Shannon Motlop",800,"NM","WC","1",8,1,3,11,0,0,0,0,2,4,1,2,1,1,0,7,5,0,0,0,2,0,0
"Ryan Pagan",801,"NM","WC","1",9,2,2,11,0,0,0,2,0,1,2,1,0,1,0,2,10,0,0,0,0,0,0
"Byron Pickett",791,"NM","WC","1",14,3,3,17,0,1,0,1,8,3,1,3,0,0,0,7,9,2,1,3,3,0,0
"Robert Scott",768,"NM","WC","1",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Adam Simpson",780,"NM","WC","1",13,3,5,18,0,1,2,5,2,3,4,0,2,0,0,6,12,0,0,1,0,0,0
"Anthony Stevens",772,"NM","WC","1",9,3,9,18,0,0,0,1,1,0,3,4,2,1,0,11,7,0,0,4,0,0,0
"Drew Banfield",1031,"WC","NM","1",10,2,9,19,0,0,0,0,0,3,4,1,1,1,0,6,14,0,0,0,0,0,0
"Michael Braun",1058,"WC","NM","1",6,2,3,9,0,1,0,2,0,3,0,0,2,1,0,2,8,0,1,0,0,0,0
"Ben Cousins",1051,"WC","NM","1",22,5,11,33,0,0,0,1,7,8,6,4,1,2,2,8,25,0,0,0,7,0,0
"Scott Cummings",315,"WC","NM","1",5,5,1,6,5,0,0,1,0,0,0,0,0,3,0,1,5,0,5,1,0,0,0
"Andrew Embley",1065,"WC","NM","1",2,4,2,4,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0
"Chad Fletcher",1067,"WC","NM","1",10,1,9,19,1,0,0,0,0,6,4,3,0,1,0,8,9,0,0,5,0,0,0
"Michael Gardiner",1056,"WC","NM","1",5,4,3,8,1,0,18,0,0,3,0,2,2,0,0,3,6,0,0,0,0,0,0
"Fraser Gehrig",976,"WC","NM","1",13,8,8,21,4,0,1,0,2,5,1,2,2,2,3,10,11,3,2,0,0,0,0
"Glen Jakovich",1038,"WC","NM","1",12,2,5,17,0,0,0,2,4,2,0,0,0,3,0,8,9,0,0,1,0,0,0
"Dean Kemp",1028,"WC","NM","1",23,11,9,32,0,1,0,2,2,7,8,3,1,2,0,14,20,0,0,1,2,0,0
"Peter Matera",1040,"WC","NM","1",26,9,4,30,3,1,0,2,4,5,3,1,2,2,1,11,16,2,3,3,1,0,0
"Phillip Matera",1052,"WC","NM","1",15,6,2,17,6,3,0,2,0,3,0,2,1,1,0,7,9,0,6,0,0,0,0
"Ashley McIntosh",1034,"WC","NM","1",6,1,4,10,0,0,0,0,1,0,0,2,1,2,0,7,3,1,0,2,0,0,0
"Guy McKenna",1032,"WC","NM","1",5,2,16,21,0,0,0,1,3,1,0,2,0,1,0,6,14,0,0,2,1,0,0
"Daniel Metropolis",550,"WC","NM","1",6,3,3,9,0,0,0,1,4,0,0,1,0,1,0,4,5,1,0,2,0,0,0
"Chad Morrison",1050,"WC","NM","1",14,3,5,19,0,0,0,1,2,3,1,4,3,0,0,8,10,1,0,0,1,0,0
"Phillip Read",1060,"WC","NM","1",8,1,6,14,0,1,0,3,1,6,2,4,3,2,0,9,5,0,0,0,0,0,0
"Chad Rintoul",48,"WC","NM","1",10,5,6,16,1,0,0,1,0,4,0,1,2,2,0,8,9,1,0,1,3,0,0
"Ryan Turnbull",1043,"WC","NM","1",5,2,7,12,1,0,10,0,0,0,2,0,0,1,0,8,5,1,1,0,0,0,0
"Mitchell White",620,"WC","NM","1",6,1,3,9,2,1,0,1,0,2,2,1,1,0,0,5,2,0,1,1,0,0,0
"Andrew Williams",1063,"WC","NM","1",2,3,3,5,0,0,2,0,0,1,0,1,0,1,0,2,3,0,0,0,0,0,0
"David Wirrpanda",1053,"WC","NM","1",10,3,1,11,0,0,0,1,4,4,2,0,0,0,0,4,7,1,0,1,1,0,0
"Mark Bickley",12,"AD","WB","1",16,3,3,19,1,1,0,4,1,8,4,1,2,1,0,10,9,0,0,3,0,0,0
"Brett Burton",68,"AD","WB","1",8,3,2,10,0,0,0,0,0,3,0,0,2,2,0,3,7,0,0,1,0,0,0
"James Byrne",77,"AD","WB","1",5,1,1,6,0,1,0,1,0,3,0,1,1,0,0,2,4,0,0,0,0,0,0
"Matthew Clarke",78,"AD","WB","1",1,1,3,4,0,0,11,2,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
"Andrew Crowell",79,"AD","WB","1",4,3,4,8,0,0,0,1,1,0,0,1,0,0,0,3,4,0,0,1,0,0,0
"Andrew Eccles",61,"AD","WB","1",10,4,7,17,0,0,2,0,1,4,2,3,1,0,0,4,12,0,0,0,2,0,0
"Tyson Edwards",34,"AD","WB","1",17,0,4,21,1,1,0,1,5,2,0,1,3,2,0,11,9,0,0,1,0,0,0
"Shane Ellen",35,"AD","WB","1",10,4,2,12,0,0,0,0,2,2,1,0,1,0,0,4,8,0,0,1,0,0,0
"Simon Goodwin",51,"AD","WB","1",10,3,8,18,0,0,0,0,8,1,0,1,1,1,0,7,11,1,0,2,1,0,0
"Ben Hart",22,"AD","WB","1",7,2,2,9,0,1,0,0,3,1,0,1,1,1,0,4,7,0,0,1,2,0,0
"Brett James",46,"AD","WB","1",8,6,16,24,1,2,0,2,1,3,6,2,1,1,0,14,11,0,1,2,0,0,0
"Darren Jarman",36,"AD","WB","1",8,2,6,14,2,2,0,4,1,3,1,2,1,1,0,9,6,0,1,1,0,0,0
"Kym Koster",39,"AD","WB","1",4,2,2,6,0,0,0,1,2,1,1,1,1,0,0,4,3,0,0,1,3,0,0
"Ken McGregor",73,"AD","WB","1",6,3,1,7,2,3,0,2,0,1,0,1,2,0,0,4,3,1,3,0,0,0,0
"Andrew McLeod",30,"AD","WB","1",10,2,3,13,3,0,1,0,1,5,4,1,1,3,0,8,5,0,0,2,0,0,0
"Shaun Rehn",16,"AD","WB","1",6,3,2,8,0,0,6,2,0,3,4,0,2,4,0,5,3,1,0,0,0,0,0
"Mark Ricciuto",4,"AD","WB","1",12,5,11,23,0,2,1,3,1,6,6,3,1,4,0,11,14,0,0,3,0,0,0
"Matthew Robran",23,"AD","WB","1",4,2,2,6,1,0,0,1,0,2,0,0,0,1,0,3,3,0,1,2,0,0,0
"Nigel Smart",5,"AD","WB","1",8,3,9,17,1,0,0,0,4,4,2,1,0,1,0,6,11,0,0,0,0,0,0
"James Thiessen",60,"AD","WB","1",1,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Peter Vardy",44,"AD","WB","1",2,2,4,6,1,0,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,0,0
"Scott Welsh",80,"AD","WB","1",9,5,2,11,2,3,0,0,0,2,0,1,0,1,0,3,8,1,3,1,0,0,0
"Mark Alvey",460,"WB","AD","1",3,0,0,3,0,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0
"Trent Bartlett",127,"WB","AD","1",4,1,2,6,0,0,0,0,0,1,1,1,1,1,0,3,3,0,0,1,0,0,0
"Nathan Brown",452,"WB","AD","1",19,10,14,33,0,1,0,0,6,4,2,1,1,1,0,10,22,1,0,1,1,0,0
"Simon Cox",441,"WB","AD","1",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Matthew Croft",414,"WB","AD","1",4,3,2,6,1,0,0,2,0,0,0,2,0,1,0,2,4,0,1,1,0,0,0
"Todd Curley",447,"WB","AD","1",11,6,3,14,0,0,0,1,4,0,0,1,2,0,0,4,8,1,0,1,0,0,0
"Luke Darcy",436,"WB","AD","1",11,7,3,14,0,1,6,0,0,6,3,2,2,3,0,9,5,4,2,0,0,0,0
"Nathan Eagleton",465,"WB","AD","1",12,1,2,14,1,2,0,3,1,6,2,1,1,3,0,8,5,0,0,1,1,0,0
"Simon Garlick",459,"WB","AD","1",6,0,4,10,2,0,0,0,0,0,1,1,1,0,0,2,8,0,0,0,1,0,0
"Chris Grant",422,"WB","AD","1",16,13,5,21,5,4,0,0,1,3,1,0,2,1,1,12,8,5,11,1,0,0,0
"Paul Hudson",451,"WB","AD","1",12,7,3,15,2,2,0,1,0,6,1,1,0,2,0,4,12,0,2,1,1,0,0
"Kingsley Hunter",464,"WB","AD","1",9,2,2,11,0,0,0,0,6,0,0,0,1,2,0,7,3,2,0,5,1,0,0
"Brad Johnson",421,"WB","AD","1",12,4,7,19,2,1,0,3,0,3,1,2,2,1,0,6,11,0,1,1,1,0,0
"Steven Kolyniuk",428,"WB","AD","1",11,3,1,12,2,2,0,2,0,1,0,0,1,0,0,5,7,1,3,0,0,0,0
"Steven Kretiuk",419,"WB","AD","1",6,7,9,15,0,0,0,0,6,1,1,2,0,1,0,4,11,1,0,2,0,0,0
"Tony Liberatore",426,"WB","AD","1",9,2,20,29,0,0,0,3,2,7,8,1,2,1,2,17,13,0,0,2,0,0,0
"Jim Plunkett",205,"WB","AD","1",8,3,4,12,0,0,0,1,4,1,1,0,0,0,0,2,10,0,0,0,0,0,0
"Jose Romero",423,"WB","AD","1",10,5,15,25,1,0,0,1,2,4,8,2,2,0,0,9,21,0,0,0,2,0,0
"Rohan Smith",429,"WB","AD","1",16,8,8,24,2,1,0,1,1,7,1,1,1,0,0,4,20,1,1,0,1,0,0
"Daniel Southern",431,"WB","AD","1",5,2,2,7,0,0,0,2,0,2,0,0,0,0,0,2,5,0,1,0,0,0,0
"Scott West",418,"WB","AD","1",23,4,10,33,1,0,0,4,3,6,3,4,4,2,3,12,20,0,1,0,0,0,0
"Scott Wynd",424,"WB","AD","1",4,1,4,8,0,0,5,0,0,1,8,3,0,2,0,9,1,0,0,1,0,0,0
"Daniel Bandy",510,"FR","GE","1",9,3,8,17,0,0,1,1,3,3,0,2,4,0,0,4,12,0,0,1,0,0,0
"Leigh Brown",539,"FR","GE","1",12,3,0,12,0,0,0,1,4,1,0,0,2,2,0,4,5,0,0,1,0,0,0
"Troy Cook",540,"FR","GE","1",8,2,4,12,0,0,0,3,2,2,1,3,0,1,0,2,10,0,0,2,0,0,0
"Brad Dodd",526,"FR","GE","1",8,1,4,12,2,1,0,4,0,4,1,2,0,0,0,3,10,0,1,1,0,0,0
"Brendon Fewster",541,"FR","GE","1",7,4,6,13,0,1,5,1,0,4,2,4,0,1,0,8,6,0,0,0,0,0,0
"Adrian Fletcher",101,"FR","GE","1",14,5,19,33,0,0,0,3,3,4,12,1,4,1,1,20,15,2,0,4,0,0,0
"Mark Gale",509,"FR","GE","1",13,5,7,20,1,0,0,0,3,7,1,4,0,1,0,5,14,0,0,0,0,0,0
"Antoni Grover",534,"FR","GE","1",5,2,5,10,0,0,0,1,1,1,0,0,1,2,0,3,6,0,0,0,0,0,0
"Paul Hasleby",542,"FR","GE","1",16,2,14,30,1,2,0,2,2,4,7,6,2,2,0,10,19,0,1,2,0,0,0
"Dale Kickett",477,"FR","GE","1",11,7,3,14,1,0,0,3,2,0,1,3,2,2,0,1,11,1,0,2,0,0,0
"Steven Koops",517,"FR","GE","1",4,2,3,7,1,1,0,2,0,1,1,0,0,3,0,5,4,1,0,0,0,0,0
"Justin Longmuir",535,"FR","GE","1",2,1,7,9,0,0,7,0,0,2,2,1,0,1,0,4,5,0,0,1,0,0,0
"Troy Longmuir",543,"FR","GE","1",3,0,4,7,0,1,0,1,0,1,1,0,1,0,0,4,3,0,0,0,0,0,0
"Shaun McManus",504,"FR","GE","1",3,3,6,9,0,0,0,2,0,1,2,2,0,1,0,5,5,0,0,0,0,0,0
"Clem Michael",527,"FR","GE","1",5,3,11,16,0,0,13,2,0,0,9,2,2,0,0,13,3,1,0,2,0,0,0
"Tony Modra",14,"FR","GE","1",8,3,0,8,5,1,0,0,0,0,0,1,1,0,0,5,3,2,3,0,0,0,0
"Jason Norrish",475,"FR","GE","1",8,2,10,18,0,0,0,2,4,1,1,4,2,1,0,11,6,0,0,0,1,0,0
"Shane Parker",501,"FR","GE","1",8,2,5,13,1,0,0,2,2,2,0,1,0,0,0,6,7,0,0,1,0,0,0
"Ashley Prescott",532,"FR","GE","1",14,4,7,21,0,1,0,0,1,6,1,6,0,3,0,7,16,0,0,0,0,0,0
"Jess Sinclair",523,"FR","GE","1",17,5,5,22,2,0,0,0,0,5,2,2,0,1,0,5,17,0,1,5,1,0,0
"James Walker",531,"FR","GE","1",12,3,6,18,0,0,0,1,9,1,0,1,2,0,0,6,9,0,0,0,0,0,0
"Clive Waterhouse",515,"FR","GE","1",9,5,7,16,2,1,0,1,0,5,0,3,1,4,0,5,10,0,2,0,0,0,0
"Clint Bizzell",589,"GE","FR","1",2,2,6,8,0,0,1,1,3,1,0,1,1,0,2,3,5,0,0,0,0,0,0
"Ronnie Burns",585,"GE","FR","1",7,2,9,16,2,1,0,0,0,7,1,2,0,2,0,14,2,1,0,2,1,0,0
"Ben Graham",556,"GE","FR","1",10,6,1,11,1,0,0,1,5,1,0,1,1,1,0,5,7,1,1,0,0,0,0
"Derek Hall",576,"GE","FR","1",8,6,5,13,2,1,0,1,0,2,0,1,1,0,0,5,9,1,2,0,0,0,0
"Tom Harley",608,"GE","FR","1",5,1,3,8,0,0,0,1,1,0,1,2,1,1,0,5,4,0,0,0,0,0,0
"Garry Hocking",577,"GE","FR","1",10,3,9,19,1,0,0,1,0,2,5,1,2,1,0,9,10,0,0,0,0,0,0
"Adam Houlihan",593,"GE","FR","1",9,4,2,11,0,1,0,1,0,6,0,0,1,0,0,5,7,0,1,1,0,0,0
"Glenn Kilpatrick",588,"GE","FR","1",12,1,8,20,0,0,0,3,0,3,5,1,1,2,0,7,12,0,0,2,0,0,0
"Steven King",587,"GE","FR","1",10,2,4,14,1,0,10,0,0,4,2,1,2,2,0,9,4,2,0,3,0,0,0
"Paul Lynch",570,"GE","FR","1",7,2,0,7,4,1,0,0,0,0,0,1,0,1,0,0,5,0,2,0,0,0,0
