"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Paul Bower",3281,"CA","RI","1",5,4,7,12,0,0,0,0,0,1,1,0,0,0,0,2,10,0,0,2,0,0,96
"Cameron Cloke",3971,"CA","RI","1",12,10,4,16,0,1,3,0,0,2,1,1,1,1,0,4,12,1,0,2,0,0,94
"Brendan Fevola",196,"CA","RI","1",6,3,4,10,2,1,0,5,0,3,0,4,2,1,0,4,5,1,1,2,0,1,87
"Jeff Garlett",11711,"CA","RI","1",8,5,2,10,1,1,0,2,0,4,1,1,0,0,0,1,9,0,1,2,0,0,71
"Bryce Gibbs",11535,"CA","RI","1",24,6,6,30,0,1,0,1,2,6,7,3,3,0,3,12,17,2,0,1,0,1,85
"Richard Hadley",1097,"CA","RI","1",8,6,14,22,1,0,0,12,2,2,6,3,2,0,0,10,13,0,0,1,0,0,74
"Ryan Houlihan",201,"CA","RI","1",12,3,17,29,0,0,0,6,0,5,2,6,0,3,0,7,22,0,0,2,1,3,84
"Sam Jacobs",11708,"CA","RI","1",2,4,6,8,0,0,20,3,2,0,1,4,1,4,0,2,6,0,0,3,0,0,55
"Michael Jamison",11610,"CA","RI","1",3,3,0,3,0,0,0,3,0,1,0,1,0,0,0,0,3,0,0,2,2,0,96
"Chris Johnson",4109,"CA","RI","1",8,2,8,16,0,0,0,2,1,2,0,2,0,1,0,5,11,0,0,4,0,1,85
"Aaron Joseph",11709,"CA","RI","1",7,4,3,10,0,0,0,4,1,1,0,0,1,0,0,3,8,1,0,3,2,0,88
"Chris Judd",1122,"CA","RI","1",15,1,8,23,2,1,0,6,0,5,7,0,0,0,0,12,8,0,0,1,0,0,88
"Matthew Kreuzer",11645,"CA","RI","1",5,6,11,16,1,1,21,4,1,2,1,3,1,0,0,4,12,2,1,3,0,2,59
"Marc Murphy",4148,"CA","RI","1",16,4,12,28,2,0,0,6,1,3,5,0,2,0,1,12,17,0,0,3,5,1,86
"Mitch Robinson",11710,"CA","RI","1",7,4,6,13,3,0,0,6,0,4,1,0,3,0,0,8,6,0,0,3,0,0,79
"Jordan Russell",4126,"CA","RI","1",10,7,7,17,1,0,0,3,2,2,1,2,0,0,0,4,13,0,1,1,0,0,87
"Heath Scotland",280,"CA","RI","1",11,3,18,29,0,0,0,2,1,7,2,3,0,1,0,8,23,0,0,2,0,1,80
"Kade Simpson",1456,"CA","RI","1",21,7,6,27,0,2,0,3,4,6,3,6,3,1,0,9,18,1,0,2,3,0,81
"Bret Thornton",1152,"CA","RI","1",12,10,7,19,0,0,0,1,3,0,1,2,0,1,0,4,14,0,0,3,6,0,100
"Jarrad Waite",1418,"CA","RI","1",13,4,3,16,3,0,0,1,3,4,0,1,0,0,0,3,12,0,0,4,2,1,76
"Simon Wiggins",206,"CA","RI","1",12,10,9,21,2,3,0,8,0,1,2,2,3,1,0,10,11,2,2,0,0,0,76
"Chance Bateman",675,"HW","GE","1",16,10,8,24,1,0,0,6,0,5,1,1,0,1,0,4,20,0,1,1,1,3,85
"Grant Birchall",4149,"HW","GE","1",12,6,17,29,0,0,0,1,7,0,1,2,0,2,0,3,24,0,0,0,4,0,85
"Campbell Brown",1156,"HW","GE","1",1,2,5,6,0,0,0,0,1,0,0,2,0,1,0,3,3,0,0,3,0,0,92
"Stuart Dew",838,"HW","GE","1",10,2,3,13,2,0,0,4,1,3,2,2,1,1,0,7,4,2,0,0,0,1,91
"Lance Franklin",4065,"HW","GE","1",12,8,1,13,5,2,2,5,0,2,0,5,0,3,0,6,7,4,7,1,0,0,100
"Brent Guerra",852,"HW","GE","1",13,5,10,23,0,1,0,2,3,4,0,4,0,2,0,2,19,0,0,5,0,1,76
"Luke Hodge",1134,"HW","GE","1",11,2,9,20,0,0,0,5,3,1,1,6,2,1,0,4,15,0,0,5,0,0,94
"Sam Mitchell",1135,"HW","GE","1",19,7,15,34,0,0,0,1,5,4,3,4,5,2,2,10,25,1,0,1,0,2,100
"Tom Murphy",4142,"HW","GE","1",2,1,7,9,0,0,0,3,1,0,0,1,1,0,0,2,7,0,0,2,0,0,100
"Michael Osborne",684,"HW","GE","1",3,3,1,4,2,0,0,1,0,1,0,0,0,0,0,1,3,1,2,0,0,0,24
"Brent Renouf",11679,"HW","GE","1",1,1,6,7,0,0,8,3,0,0,2,3,3,3,0,5,2,0,0,0,0,0,52
"Cyril Rioli",11632,"HW","GE","1",6,6,4,10,1,0,0,5,0,4,0,2,4,1,0,5,7,0,2,1,2,1,88
"Jarryd Roughead",4078,"HW","GE","1",8,6,2,10,4,1,0,0,0,2,1,1,2,1,0,6,4,2,4,1,0,0,100
"Ryan Schoenmakers",11720,"HW","GE","1",1,1,4,5,0,0,1,1,0,1,1,3,1,2,0,2,3,0,0,0,0,0,76
"Brad Sewell",3959,"HW","GE","1",7,1,13,20,0,0,0,10,0,5,8,3,4,2,0,11,9,0,0,1,0,1,90
"Cameron Stokes",11631,"HW","GE","1",4,2,5,9,1,1,0,1,0,1,1,3,0,2,0,2,6,0,1,3,0,0,76
"Matt Suckling",11718,"HW","GE","1",5,2,9,14,0,0,0,0,1,1,0,1,0,1,0,3,12,0,0,2,0,0,66
"Simon Taylor",4079,"HW","GE","1",0,1,9,9,0,0,12,3,1,0,2,5,2,4,0,3,5,0,0,2,0,0,53
"Travis Tuck",11609,"HW","GE","1",10,7,21,31,0,0,6,3,2,3,5,2,2,1,0,14,18,0,0,0,1,2,94
"Brendan Whitecross",11719,"HW","GE","1",5,6,5,10,0,0,0,2,5,1,0,0,0,0,0,0,11,0,0,3,0,0,86
"Mark Williams",1117,"HW","GE","1",7,3,3,10,0,1,0,2,0,3,1,5,0,4,0,2,8,0,1,2,0,2,94
"Clinton Young",4131,"HW","GE","1",10,6,8,18,0,1,1,4,1,6,1,2,2,1,0,5,16,0,0,1,1,1,77
"Gary Ablett",1105,"GE","HW","1",15,4,20,35,1,2,0,5,2,4,5,2,1,1,3,13,21,0,0,0,2,0,91
"Jimmy Bartel",1106,"GE","HW","1",16,8,12,28,0,0,0,5,4,3,2,6,1,3,0,7,21,0,0,3,0,0,90
"Mark Blake",4128,"GE","HW","1",3,1,7,10,1,0,16,0,0,0,3,1,3,1,0,5,5,0,1,2,0,0,46
"Paul Chapman",614,"GE","HW","1",13,7,17,30,1,0,0,3,1,6,3,1,0,0,0,5,24,1,0,1,1,1,81
"Joel Corey",616,"GE","HW","1",19,3,9,28,0,0,0,5,4,5,3,4,4,2,0,9,19,0,0,0,1,1,89
"Corey Enright",621,"GE","HW","1",10,6,8,18,1,0,0,3,2,2,1,1,2,1,0,5,14,0,1,1,0,2,96
"Ryan Gamble",2125,"GE","HW","1",7,6,5,12,2,2,0,1,0,0,0,1,0,0,0,1,11,0,3,1,0,0,78
"Steve Johnson",1140,"GE","HW","1",19,9,8,27,2,3,0,2,1,6,2,2,1,0,0,9,18,0,2,1,1,2,87
"James Kelly",1141,"GE","HW","1",7,4,9,16,0,0,0,3,2,3,3,1,1,0,0,5,11,0,0,3,0,0,94
"Cameron Ling",617,"GE","HW","1",7,4,18,25,0,0,0,1,0,4,2,5,0,5,0,5,20,0,0,1,0,1,96
"Tom Lonergan",4110,"GE","HW","1",3,2,5,8,1,1,0,4,1,1,0,4,0,2,0,4,4,1,2,4,0,1,78
"Andrew Mackie",3958,"GE","HW","1",9,3,5,14,1,0,0,3,0,2,0,4,3,2,0,3,12,0,0,3,0,0,98
"Darren Milburn",590,"GE","HW","1",11,5,4,15,0,0,0,2,3,1,1,1,0,0,0,2,13,0,0,3,0,0,82
"Cameron Mooney",615,"GE","HW","1",9,7,4,13,2,2,0,1,0,4,0,1,1,0,0,5,8,1,5,1,0,1,86
"Brad Ottens",897,"GE","HW","1",8,9,14,22,0,3,22,4,0,2,4,1,7,1,1,14,9,1,1,1,0,1,71
"Max Rooke",1124,"GE","HW","1",10,8,5,15,2,0,0,2,0,3,1,1,1,1,0,4,11,0,1,0,0,1,78
"Matthew Scarlett",604,"GE","HW","1",5,4,5,10,0,0,0,0,1,0,1,2,0,1,0,3,6,0,0,6,1,0,77
"Joel Selwood",11538,"GE","HW","1",15,5,10,25,0,2,0,5,2,3,3,8,5,6,0,9,18,0,0,2,0,1,72
"Mathew Stokes",4181,"GE","HW","1",6,3,7,13,0,2,0,3,0,1,1,0,3,0,0,7,8,0,0,0,0,0,81
"Harry Taylor",11643,"GE","HW","1",9,7,6,15,0,0,1,0,4,0,1,4,0,1,0,3,12,0,0,6,1,0,96
"Travis Varcoe",11549,"GE","HW","1",4,3,5,9,1,1,0,4,1,0,0,1,1,1,0,4,5,0,2,0,0,2,70
"David Wojcinski",609,"GE","HW","1",3,1,7,10,0,0,0,0,2,0,0,2,1,1,0,5,5,0,0,1,1,0,62
"Nathan Bock",3968,"AD","CW","1",15,5,7,22,1,0,0,1,3,3,0,0,1,0,0,4,17,0,0,2,5,0,94
"Myke Cook",11712,"AD","CW","1",4,3,7,11,0,1,0,3,1,2,1,1,0,1,0,3,8,1,1,0,0,0,71
"Patrick Dangerfield",11700,"AD","CW","1",6,4,9,15,1,1,0,3,2,2,3,1,1,0,0,6,9,1,0,0,0,0,68
"Michael Doughty",85,"AD","CW","1",5,8,11,16,0,0,0,2,2,1,1,1,1,0,0,3,14,0,0,1,0,0,80
"Richard Douglas",2381,"AD","CW","1",7,4,7,14,1,0,0,0,0,2,2,2,1,1,0,6,7,1,1,1,2,2,71
"Tyson Edwards",34,"AD","CW","1",20,10,8,28,0,2,2,4,4,6,1,0,1,0,2,2,26,0,1,3,5,1,89
"Simon Goodwin",51,"AD","CW","1",9,6,20,29,0,0,0,1,2,2,4,0,1,0,0,8,19,0,0,1,0,0,86
"Trent Hentschel",1434,"AD","CW","1",8,4,3,11,0,0,0,1,0,2,0,0,0,0,0,2,9,0,0,1,0,2,92
"Chris Knights",4125,"AD","CW","1",11,4,15,26,1,1,1,3,1,7,2,3,1,2,0,7,20,0,0,1,1,0,76
"David Mackay",11634,"AD","CW","1",6,3,11,17,0,0,0,3,1,3,2,1,0,1,0,6,11,0,0,1,3,0,85
"Ivan Maric",4165,"AD","CW","1",2,3,9,11,0,1,21,1,0,0,1,1,0,1,0,3,7,0,1,1,0,0,71
"Andrew McLeod",30,"AD","CW","1",25,5,5,30,0,1,0,2,7,5,1,3,0,0,0,4,25,0,1,0,4,1,92
"Andy Otten",11678,"AD","CW","1",7,6,12,19,0,0,0,1,2,2,0,1,2,0,0,5,13,1,0,4,2,0,94
"Jared Petrenko",11714,"AD","CW","1",8,4,7,15,1,0,0,3,2,2,1,3,1,1,0,6,9,0,1,2,1,1,79
"Jason Porplyzia",4158,"AD","CW","1",7,2,10,17,2,0,0,2,0,2,1,2,1,0,0,9,8,1,1,3,0,0,84
"Brent Reilly",1204,"AD","CW","1",6,2,11,17,0,0,0,4,1,1,3,3,1,2,0,6,11,0,0,0,2,0,84
"Ben Rutten",2305,"AD","CW","1",4,5,10,14,0,0,0,1,1,0,0,0,0,0,0,5,9,0,0,8,2,0,96
"Scott Stevens",1112,"AD","CW","1",9,6,2,11,3,1,1,0,1,1,1,0,1,0,0,6,4,3,2,1,0,1,93
"Kurt Tippett",11633,"AD","CW","1",4,1,5,9,0,2,9,1,1,0,3,6,1,4,0,6,4,0,1,0,0,0,61
"Nathan van Berlo",4075,"AD","CW","1",10,7,11,21,2,0,0,3,0,2,0,3,2,1,0,6,15,1,0,0,1,0,87
"Bernie Vince",4151,"AD","CW","1",17,11,16,33,0,1,0,3,0,6,4,5,2,0,3,7,26,0,0,0,0,0,85
"Taylor Walker",11713,"AD","CW","1",4,3,1,5,1,0,0,2,0,0,0,0,0,0,0,1,4,1,2,0,0,0,62
"John Anthony",11646,"CW","AD","1",7,7,2,9,2,1,0,2,0,4,0,2,0,0,0,5,4,3,4,2,0,1,88
"Nathan Brown",11627,"CW","AD","1",4,5,9,13,0,0,0,4,1,1,0,1,0,0,0,3,10,0,0,4,1,0,93
"Chris Bryan",4116,"CW","AD","1",4,1,2,6,0,0,16,2,1,0,1,3,0,2,0,2,3,0,0,1,0,0,59
"Martin Clarke",11585,"CW","AD","1",13,7,7,20,2,0,0,2,3,1,2,4,1,1,0,5,15,0,3,1,0,0,90
"Travis Cloke",4086,"CW","AD","1",10,6,1,11,2,0,1,2,0,2,2,4,1,1,0,4,7,0,1,0,0,0,90
"Shannon Cox",11551,"CW","AD","1",17,5,8,25,0,0,1,3,6,1,0,2,0,0,0,2,20,0,0,4,2,0,94
"Leon Davis",284,"CW","AD","1",18,6,3,21,1,1,0,4,5,3,4,4,1,2,0,9,12,0,0,1,2,0,76
"Alan Didak",301,"CW","AD","1",15,8,7,22,0,0,0,1,1,3,2,5,1,0,0,7,16,1,1,1,0,1,89
"Josh Fraser",285,"CW","AD","1",9,7,7,16,0,0,19,1,0,1,4,2,2,0,0,6,8,1,0,2,0,0,69
"Tyson Goldsack",11568,"CW","AD","1",5,3,3,8,0,0,0,3,2,0,0,2,0,1,0,3,5,1,0,2,0,0,88
"Ben Johnson",286,"CW","AD","1",13,5,10,23,0,2,0,1,3,4,1,2,0,1,0,4,19,0,0,2,1,0,81
"Tarkyn Lockyer",279,"CW","AD","1",12,12,9,21,0,0,0,1,2,5,2,1,0,0,0,3,18,0,0,1,1,2,85
"Heritier Lumumba",4134,"CW","AD","1",9,4,8,17,0,0,0,5,5,1,1,3,2,2,0,8,11,0,0,2,2,0,100
"Nick Maxwell",3980,"CW","AD","1",5,2,7,12,2,0,2,8,1,0,1,2,0,1,0,5,7,0,1,1,0,0,81
"Paul Medhurst",1109,"CW","AD","1",12,5,5,17,2,0,0,3,0,2,0,3,0,1,0,1,15,0,1,0,0,0,71
"Shane OBree",287,"CW","AD","1",10,7,18,28,0,0,0,8,1,0,5,3,1,1,0,10,17,0,0,1,3,0,62
"Scott Pendlebury",4182,"CW","AD","1",14,9,15,29,1,1,0,3,3,3,7,0,1,0,0,8,19,0,2,1,0,1,66
"Simon Prestigiacomo",249,"CW","AD","1",5,3,0,5,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,10,0,0,100
"Ben Reid",11589,"CW","AD","1",5,3,5,10,0,0,0,1,0,4,0,1,0,0,0,5,5,0,0,0,0,0,70
"Dane Swan",1460,"CW","AD","1",16,7,12,28,1,0,0,5,2,4,6,5,2,2,1,8,19,0,0,2,0,1,81
"Dale Thomas",4152,"CW","AD","1",12,5,9,21,0,0,1,4,1,4,2,5,1,2,0,6,17,0,2,4,2,3,79
"Alan Toovey",11553,"CW","AD","1",9,0,6,15,0,0,1,4,0,2,1,5,1,1,0,6,9,0,0,1,0,0,87
"Mitch Brown",11550,"WC","BL","1",1,3,6,7,0,0,0,2,1,1,1,0,0,0,0,1,6,0,0,4,0,0,92
"Sam Butler",3983,"WC","BL","1",5,2,4,9,0,0,0,3,1,2,1,1,0,1,0,3,6,0,0,1,0,0,68
"Dean Cox",1079,"WC","BL","1",14,1,9,23,1,0,26,1,3,2,7,4,3,1,0,13,9,0,0,2,0,3,78
"Brad Ebert",11639,"WC","BL","1",3,1,4,7,0,1,0,1,1,1,1,0,1,0,0,2,5,0,0,3,0,0,59
"Andrew Embley",1065,"WC","BL","1",12,3,3,15,0,0,0,3,6,2,0,2,1,0,0,5,12,0,0,1,2,1,65
"Chad Fletcher",1067,"WC","BL","1",18,11,16,34,0,0,0,1,4,6,6,9,0,3,0,9,25,0,0,0,4,1,75
"Darren Glass",1068,"WC","BL","1",1,2,6,7,0,0,0,2,4,0,0,1,0,1,0,4,2,1,0,10,0,0,91
"Ashley Hansen",3985,"WC","BL","1",12,9,7,19,3,1,0,1,0,2,0,3,0,3,0,6,12,2,3,2,0,2,87
"Shannon Hurn",4162,"WC","BL","1",11,4,5,16,1,0,0,1,4,5,0,3,0,1,0,3,13,1,0,3,2,0,94
"Daniel Kerr",1077,"WC","BL","1",8,0,9,17,1,1,0,0,1,3,3,6,5,4,0,11,7,0,0,1,5,0,91
"Mark LeCras",4114,"WC","BL","1",11,7,3,14,6,1,0,1,0,0,0,1,1,1,1,7,7,2,5,0,0,0,98
"Quinten Lynch",1160,"WC","BL","1",13,9,3,16,1,1,3,0,0,7,1,4,0,1,0,3,13,0,1,2,0,0,91
"Eric Mackenzie",11596,"WC","BL","1",4,1,2,6,0,0,0,0,2,1,0,2,2,1,0,4,2,0,0,10,1,0,93
"Chris Masten",11638,"WC","BL","1",8,3,11,19,0,1,0,1,1,4,0,3,0,2,0,7,12,0,0,1,1,0,77
"Mark Nicoski",3970,"WC","BL","1",10,3,4,14,0,0,0,1,7,3,1,3,1,3,0,5,8,0,0,3,1,0,93
"Matt Priddis",4186,"WC","BL","1",16,1,13,29,0,1,0,2,2,7,12,5,2,2,0,19,11,0,0,1,1,0,77
"Matt Rosa",4133,"WC","BL","1",6,2,12,18,0,0,0,1,2,2,1,3,0,2,0,8,12,0,1,2,0,2,71
"Mark Seaby",3963,"WC","BL","1",4,2,5,9,0,0,7,1,1,2,1,1,1,1,0,3,5,0,0,4,0,0,62
"Matthew Spangher",11650,"WC","BL","1",4,5,7,11,0,0,0,2,1,1,0,1,1,1,0,2,9,0,0,5,0,0,79
"Brent Staker",2304,"WC","BL","1",8,1,4,12,0,1,0,2,0,2,2,2,1,2,0,6,6,0,0,0,0,1,65
"Tyson Stenglein",75,"WC","BL","1",6,3,8,14,0,0,0,5,0,1,2,1,2,0,0,6,7,0,0,2,0,0,100
"David Wirrpanda",1053,"WC","BL","1",16,3,5,21,0,0,0,1,6,1,0,3,0,0,0,11,7,1,0,3,0,0,96
"Jed Adcock",3976,"BL","WC","1",7,6,11,18,0,1,0,3,3,0,0,1,1,0,0,2,16,0,0,5,1,0,74
"Daniel Bradshaw",134,"BL","WC","1",8,7,5,13,3,0,0,0,0,2,0,3,0,1,0,6,6,3,3,0,0,0,100
"Jonathan Brown",1092,"BL","WC","1",11,7,4,15,3,3,0,0,0,2,1,3,2,1,0,8,7,1,5,2,0,0,94
"Jamie Charman",1098,"BL","WC","1",8,2,3,11,0,0,10,1,0,4,2,2,1,1,0,3,7,0,0,0,0,0,54
"Mitch Clark",4146,"BL","WC","1",14,9,4,18,0,1,2,0,3,2,1,4,1,2,0,4,15,1,0,2,0,0,75
"Tom Collier",11683,"BL","WC","1",6,3,4,10,0,0,0,2,1,0,0,0,1,0,0,2,9,0,0,1,0,0,75
"Bradd Dalziell",11687,"BL","WC","1",13,10,15,28,0,0,0,3,3,4,1,1,1,0,0,6,22,0,0,1,1,0,82
"Josh Drummond",4106,"BL","WC","1",12,4,3,15,0,0,0,3,2,2,0,1,1,1,0,6,9,1,0,6,0,1,89
"Scott Harding",4147,"BL","WC","1",5,3,4,9,0,0,0,3,1,3,1,2,1,0,0,2,8,0,0,1,2,0,61
"Rhan Hooper",4154,"BL","WC","1",13,5,5,18,4,0,0,5,0,3,0,2,2,0,0,8,9,0,0,1,0,0,76
"Travis Johnstone",732,"BL","WC","1",22,7,15,37,2,0,0,4,3,9,3,4,4,3,2,12,25,0,1,0,2,1,82
"Matthew Leuenberger",11593,"BL","WC","1",5,2,8,13,0,1,14,4,0,4,1,3,1,3,0,4,9,0,0,0,0,0,50
"Joel Macdonald",3984,"BL","WC","1",18,11,10,28,0,0,0,5,3,4,0,1,2,0,0,7,22,1,0,2,5,0,97
"Ashley McGrath",1100,"BL","WC","1",9,5,8,17,1,0,0,2,4,2,0,2,2,1,0,7,11,0,0,5,3,0,88
"Daniel Merrett",4072,"BL","WC","1",9,7,7,16,0,0,0,2,2,0,2,2,0,1,0,4,11,0,0,13,0,0,100
"Joel Patfull",4179,"BL","WC","1",9,10,12,21,0,0,0,0,5,0,0,0,2,0,0,6,15,1,0,3,0,0,96
"Luke Power",1084,"BL","WC","1",18,6,17,35,0,0,0,6,5,4,13,2,3,0,3,20,14,0,0,2,0,2,90
"Daniel Rich",11725,"BL","WC","1",14,4,7,21,0,1,0,4,0,8,2,2,1,1,0,6,15,1,0,1,1,2,65
"Michael Rischitelli",4047,"BL","WC","1",9,4,10,19,1,1,0,7,0,3,3,1,2,1,0,7,12,0,1,1,0,1,86
"Troy Selwood",4063,"BL","WC","1",3,3,12,15,0,0,0,7,1,0,3,3,1,3,0,9,7,0,0,0,0,1,90
"Justin Sherman",4082,"BL","WC","1",14,5,9,23,0,1,0,3,1,4,0,1,0,1,0,4,20,0,0,1,1,0,88
"Cheynee Stiller",4156,"BL","WC","1",10,4,10,20,0,0,0,3,3,3,2,0,1,0,0,5,14,0,0,1,0,1,88
"Steven Baker",967,"SK","SY","1",8,6,8,16,0,0,0,5,1,0,1,1,1,0,0,2,14,0,0,1,0,0,77
"Luke Ball",1430,"SK","SY","1",8,2,17,25,0,0,0,9,1,0,6,1,1,0,0,15,9,0,0,0,0,0,79
"Jason Blake",974,"SK","SY","1",11,6,10,21,0,0,0,2,4,1,1,2,0,0,0,3,18,0,0,4,2,0,100
"Raphael Clarke",4046,"SK","SY","1",8,5,6,14,0,0,0,2,0,1,0,0,0,0,0,4,10,0,1,2,2,0,44
"Nick Dal Santo",1132,"SK","SY","1",18,3,9,27,2,0,1,5,2,5,5,2,4,1,0,14,16,1,0,3,4,1,92
"Zac Dawson",4141,"SK","SY","1",3,3,5,8,0,0,0,1,1,0,0,2,0,0,0,3,5,1,0,7,0,0,100
"Sam Fisher",3975,"SK","SY","1",14,8,5,19,0,0,0,1,4,3,0,1,1,1,0,5,13,0,0,6,0,0,100
"Michael Gardiner",1056,"SK","SY","1",6,5,9,15,2,2,17,0,0,2,3,2,2,0,0,6,9,0,2,1,0,1,61
"Jarryn Geary",11630,"SK","SY","1",8,5,3,11,0,0,0,6,2,3,0,3,1,3,0,3,9,1,0,2,3,0,77
"Sam Gilbert",4178,"SK","SY","1",16,9,4,20,0,0,0,3,7,2,1,3,1,2,1,6,15,2,0,1,1,1,91
"Brendon Goddard",1443,"SK","SY","1",12,3,14,26,1,1,2,4,2,3,7,3,1,0,3,12,14,0,0,2,0,0,94
"Jason Gram",1462,"SK","SY","1",13,4,3,16,1,2,0,5,2,8,2,3,2,3,0,5,10,1,1,2,0,0,91
"James Gwilt",4143,"SK","SY","1",6,4,6,12,0,0,0,2,1,0,0,3,0,0,0,3,9,0,0,3,0,0,86
"Clinton Jones",11554,"SK","SY","1",4,1,8,12,0,0,0,5,1,1,2,0,0,0,0,7,4,0,0,1,0,0,81
"Steven King",587,"SK","SY","1",8,7,5,13,0,0,11,1,1,1,1,2,1,1,0,4,8,0,0,0,0,0,51
"Justin Koschitzke",977,"SK","SY","1",12,11,3,15,2,0,0,2,0,3,0,0,1,0,2,6,9,3,2,1,0,0,95
"Andrew McQualter",4104,"SK","SY","1",5,2,8,13,1,0,0,3,0,2,2,2,1,0,0,6,6,1,0,4,0,0,76
"Stephen Milne",978,"SK","SY","1",9,5,2,11,3,1,0,3,0,3,1,2,1,1,0,4,7,0,4,0,0,0,93
"Leigh Montagna",1137,"SK","SY","1",15,5,8,23,0,0,0,5,2,4,3,6,2,3,0,10,13,0,0,5,1,0,85
"Farren Ray",3974,"SK","SY","1",12,6,11,23,0,0,1,6,2,4,1,1,2,1,0,7,17,1,0,2,2,0,78
"Nick Riewoldt",981,"SK","SY","1",5,1,4,9,0,1,3,2,0,1,0,3,1,0,0,5,4,1,1,2,0,0,74
"Adam Schneider",1432,"SK","SY","1",10,7,5,15,0,1,0,2,0,2,0,2,1,0,0,5,10,2,0,4,0,0,77
"Ed Barlow",11617,"SY","SK","1",4,3,7,11,0,0,0,0,2,0,1,2,0,1,0,2,9,0,0,0,0,0,71
"Paul Bevan",3949,"SY","SK","1",7,3,12,19,1,0,0,3,2,3,1,1,1,0,0,4,15,0,0,2,0,1,90
"Craig Bird",11635,"SY","SK","1",15,5,11,26,0,0,0,1,2,2,4,3,0,0,0,8,18,1,0,0,0,1,68
"Craig Bolton",1090,"SY","SK","1",11,3,5,16,0,0,0,2,4,2,0,3,0,2,0,3,13,0,0,5,0,0,92
"Jude Bolton",1013,"SY","SK","1",11,2,7,18,0,0,0,6,0,3,3,2,4,1,0,9,8,0,0,1,1,1,88
