"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Taylor Walker",11713,"AD","ES","1",9,4,5,14,3,1,0,1,0,5,0,3,2,2,0,9,3,1,3,1,0,1,97
"Matthew Wright",11929,"AD","ES","1",14,7,10,24,0,0,0,5,3,4,6,2,2,1,0,11,12,0,0,0,0,0,86
"Mark Baguley",12107,"ES","AD","1",6,4,1,7,0,0,0,3,2,0,0,3,1,3,0,1,5,0,0,1,0,0,90
"Tom Bellchambers",11675,"ES","AD","1",5,2,3,8,1,1,26,1,0,2,4,4,1,3,0,5,3,1,1,2,0,0,83
"Jake Carlisle",11871,"ES","AD","1",9,9,4,13,0,0,0,3,3,0,0,2,0,1,0,2,11,1,0,7,0,0,96
"Stewart Crameri",11872,"ES","AD","1",3,2,1,4,1,1,0,2,0,0,0,1,0,1,0,5,1,2,1,2,0,0,60
"Alwyn Davey",11537,"ES","AD","1",3,0,9,12,3,0,0,3,0,0,0,1,1,0,0,7,6,0,0,1,1,0,79
"Courtenay Dempsey",4173,"ES","AD","1",15,7,5,20,1,0,0,5,2,2,3,1,1,1,0,7,12,0,1,1,3,0,90
"Dustin Fletcher",304,"ES","AD","1",16,5,0,16,0,0,0,2,7,1,1,2,0,1,0,4,10,0,0,8,0,0,100
"Brendon Goddard",1443,"ES","AD","1",13,7,1,14,1,0,0,2,3,1,1,2,1,2,0,6,6,2,0,0,2,0,84
"Dyson Heppell",11896,"ES","AD","1",14,3,9,23,0,0,0,2,1,4,4,4,2,1,0,10,14,0,0,0,0,2,81
"Michael Hibberd",11938,"ES","AD","1",12,5,5,17,1,0,0,1,1,6,1,3,1,2,0,6,11,1,0,4,2,0,92
"Heath Hocking",11616,"ES","AD","1",11,4,2,13,1,0,0,10,1,5,5,1,3,0,1,6,7,0,0,0,0,0,89
"Cale Hooker",11702,"ES","AD","1",10,7,6,16,0,0,0,1,5,1,0,4,1,2,0,9,8,1,0,9,0,0,100
"Ben Howlett",11797,"ES","AD","1",16,5,9,25,4,1,0,6,2,6,3,2,3,2,3,9,16,1,1,0,0,1,83
"Michael Hurley",11715,"ES","AD","1",9,4,6,15,0,2,0,1,0,4,1,3,3,1,0,7,8,1,2,1,0,0,89
"Nick Kommer",12138,"ES","AD","1",9,1,7,16,1,1,0,2,0,4,1,2,4,1,0,10,6,0,1,0,1,0,76
"Jake Melksham",11820,"ES","AD","1",8,2,9,17,1,0,0,5,0,4,3,1,0,1,0,4,12,0,0,3,0,1,72
"Jackson Merrett",12136,"ES","AD","1",8,4,8,16,0,0,0,3,0,3,0,3,1,0,0,11,6,0,0,1,0,3,77
"David Myers",11663,"ES","AD","1",12,2,10,22,1,0,0,3,1,5,3,1,1,0,0,9,12,0,0,1,0,1,78
"Paddy Ryder",4144,"ES","AD","1",2,1,2,4,0,0,11,5,1,1,1,0,1,0,0,3,1,0,0,1,0,0,81
"Brent Stanton",3939,"ES","AD","1",17,5,9,26,1,0,0,6,0,6,6,1,1,0,0,11,15,0,0,0,1,0,88
"Jobe Watson",1461,"ES","AD","1",23,3,11,34,1,1,0,3,1,7,7,3,0,2,2,13,19,0,0,0,1,0,85
"David Zaharakis",11729,"ES","AD","1",3,0,3,6,0,1,0,4,2,0,0,0,0,0,0,0,6,0,0,0,0,0,26
"Dean Cox",1079,"WC","FR","1",8,3,6,14,0,1,36,0,3,0,4,2,3,1,0,9,4,2,0,1,0,0,92
"Jamie Cripps",11937,"WC","FR","1",8,3,3,11,2,0,0,6,2,1,0,0,1,0,0,7,4,1,1,0,0,0,90
"Jack Darling",11905,"WC","FR","1",8,4,3,11,0,2,0,3,0,2,0,0,1,0,0,5,7,0,1,6,0,0,86
"Andrew Embley",1065,"WC","FR","1",8,1,2,10,0,1,0,2,1,1,1,2,1,0,0,4,4,1,1,0,0,0,27
"Andrew Gaff",11904,"WC","FR","1",12,2,5,17,0,1,0,2,2,3,3,2,2,0,0,6,10,0,0,2,0,1,86
"Darren Glass",1068,"WC","FR","1",3,3,4,7,0,0,0,2,1,0,1,1,0,1,0,6,2,1,0,6,0,0,85
"Ashton Hams",11831,"WC","FR","1",12,3,1,13,2,1,0,5,0,4,2,2,3,1,0,7,6,1,1,0,0,2,86
"Josh Hill",11602,"WC","FR","1",5,5,3,8,2,0,0,2,0,2,1,0,0,0,0,6,4,1,2,2,0,0,86
"Shannon Hurn",4162,"WC","FR","1",18,1,0,18,0,0,0,6,6,4,1,3,1,0,0,7,11,0,0,3,1,0,93
"Josh Kennedy",4169,"WC","FR","1",11,8,8,19,2,0,0,4,1,6,0,5,1,1,0,14,5,5,1,0,0,0,89
"Mark LeCras",4114,"WC","FR","1",10,0,4,14,2,2,0,8,3,2,3,2,1,1,0,6,8,0,0,1,1,0,63
"Scott Lycett",11994,"WC","FR","1",2,0,1,3,0,0,9,2,0,0,0,2,0,2,0,1,2,0,0,2,0,0,82
"Eric Mackenzie",11596,"WC","FR","1",3,1,1,4,0,0,0,3,1,0,1,2,0,2,0,2,2,0,0,6,0,0,54
"Chris Masten",11638,"WC","FR","1",11,3,8,19,1,0,0,4,3,2,2,1,0,1,0,4,15,0,0,0,0,1,92
"Matt Priddis",4186,"WC","FR","1",10,5,18,28,0,0,0,7,1,1,6,6,1,4,0,17,11,1,1,0,0,1,88
"Will Schofield",11605,"WC","FR","1",5,2,4,9,0,0,2,7,1,1,2,1,2,1,0,7,2,1,0,5,1,0,97
"Adam Selwood",2310,"WC","FR","1",5,1,4,9,0,0,0,2,3,1,0,3,0,1,0,3,5,0,0,2,0,0,87
"Scott Selwood",11644,"WC","FR","1",7,1,9,16,0,2,0,6,2,1,6,2,3,0,0,10,7,0,0,4,3,0,79
"Brad Sheppard",11843,"WC","FR","1",5,2,5,10,0,0,0,1,0,2,3,0,1,0,0,8,3,0,0,2,0,0,80
"Luke Shuey",11805,"WC","FR","1",6,0,6,12,0,0,0,6,2,2,6,2,1,1,0,8,4,0,0,1,3,0,85
"Ashley Smith",11858,"WC","FR","1",4,1,7,11,0,0,0,1,1,0,0,3,0,2,0,6,6,0,0,2,0,0,88
"Beau Waters",3960,"WC","FR","1",18,9,8,26,0,0,0,4,7,3,1,5,3,1,0,10,17,2,0,6,2,0,86
"Hayden Ballantyne",11770,"FR","WC","1",5,3,2,7,1,0,0,4,0,2,0,0,0,0,0,5,3,1,1,1,0,0,70
"Michael Barlow",11809,"FR","WC","1",14,4,13,27,1,1,2,9,1,3,6,1,1,0,2,14,12,0,0,0,0,1,89
"Kepler Bradley",3937,"FR","WC","1",8,3,5,13,2,0,10,0,0,2,0,4,1,3,0,6,8,0,0,3,0,1,81
"Ryan Crowley",4115,"FR","WC","1",6,2,6,12,1,0,1,3,0,3,3,1,1,1,0,6,6,0,1,2,0,0,89
"Zac Dawson",4141,"FR","WC","1",3,1,4,7,0,0,0,2,1,1,0,3,0,3,0,2,4,0,0,6,0,0,100
"Matt de Boer",11746,"FR","WC","1",7,4,5,12,1,0,0,1,0,4,1,2,1,1,0,5,6,0,1,0,0,0,88
"Paul Duffield",4163,"FR","WC","1",14,6,2,16,0,1,0,2,3,4,0,2,0,2,0,5,6,1,1,4,0,0,97
"Nat Fyfe",11834,"FR","WC","1",14,6,7,21,0,0,0,2,1,8,4,2,1,1,1,13,11,1,0,1,0,0,80
"Jonathon Griffin",11534,"FR","WC","1",4,4,8,12,0,0,20,5,2,1,0,4,0,1,0,7,7,2,0,7,0,0,77
"Stephen Hill",11716,"FR","WC","1",17,3,9,26,0,1,0,4,2,7,5,1,1,0,0,8,18,0,0,4,2,1,83
"Michael Johnson",4083,"FR","WC","1",7,5,3,10,0,0,0,2,1,0,0,1,0,1,0,2,7,0,0,5,1,0,96
"Chris Mayne",11642,"FR","WC","1",12,8,7,19,2,0,0,4,0,2,0,0,2,0,0,7,12,1,3,3,0,1,88
"Luke McPharlin",677,"FR","WC","1",5,3,4,9,0,0,0,3,2,1,0,1,1,1,0,5,5,0,0,4,0,0,94
"David Mundy",4088,"FR","WC","1",15,4,12,27,0,1,0,10,0,6,7,4,1,2,3,14,13,1,0,0,0,1,74
"Tendai Mzungu",11956,"FR","WC","1",5,5,8,13,0,1,1,3,1,0,0,3,0,2,0,6,8,1,1,1,3,0,83
"Matthew Pavlich",544,"FR","WC","1",8,3,6,14,0,3,1,2,0,4,0,2,1,0,0,5,10,0,1,4,0,1,82
"Clancee Pearce",11764,"FR","WC","1",11,5,6,17,0,0,0,3,2,4,0,1,0,0,0,3,14,0,0,1,1,0,95
"Danyle Pearce",4137,"FR","WC","1",13,2,10,23,2,1,0,5,3,4,6,3,1,0,0,15,9,0,0,2,0,0,73
"Lee Spurr",12069,"FR","WC","1",11,6,2,13,0,0,0,3,3,0,0,2,2,2,0,7,9,1,0,3,0,0,100
"Nick Suban",11717,"FR","WC","1",13,4,6,19,3,0,0,5,1,3,4,3,5,3,0,12,6,0,1,0,0,0,71
"Cam Sutcliffe",12104,"FR","WC","1",1,1,1,2,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,12
"Michael Walters",11763,"FR","WC","1",13,5,3,16,3,2,0,1,0,2,0,3,1,1,0,5,11,1,1,1,1,2,78
"Jake Batchelor",11889,"RI","CA","1",10,5,2,12,0,0,0,3,5,1,0,1,0,0,0,3,8,2,0,3,0,0,83
"Troy Chaplin",3962,"RI","CA","1",4,2,6,10,0,0,0,1,1,1,1,0,0,0,0,6,5,1,0,2,0,0,70
"Reece Conca",11888,"RI","CA","1",12,1,7,19,1,0,0,2,0,3,3,3,1,1,0,10,8,0,0,1,0,0,80
"Trent Cotchin",11666,"RI","CA","1",22,3,11,33,0,1,0,2,3,6,7,5,1,2,3,16,15,0,0,1,2,2,83
"Brett Deledio",4068,"RI","CA","1",10,3,7,17,3,1,0,2,1,6,3,2,1,1,1,9,9,2,0,2,7,0,86
"Shane Edwards",11557,"RI","CA","1",9,0,10,19,0,2,1,1,0,6,5,1,0,1,0,11,7,0,0,0,0,1,88
"Brandon Ellis",12034,"RI","CA","1",6,1,2,8,0,0,0,0,0,1,0,2,0,1,0,3,7,0,0,4,0,0,63
"Ben Griffiths",11850,"RI","CA","1",3,3,3,6,0,0,0,2,2,0,0,1,0,0,0,2,4,1,0,6,0,0,97
"Shaun Grigg",11594,"RI","CA","1",17,8,6,23,0,0,0,2,2,7,1,2,0,1,0,5,17,1,0,0,2,0,80
"Bachar Houli",11566,"RI","CA","1",7,4,6,13,1,1,0,0,3,3,0,1,2,0,0,4,10,1,0,2,0,0,90
"Daniel Jackson",4044,"RI","CA","1",15,6,9,24,1,0,0,4,0,5,4,3,1,2,0,10,14,0,0,0,1,1,80
"Jake King",11558,"RI","CA","1",6,1,1,7,2,0,0,2,0,2,0,2,2,1,0,3,4,0,1,2,0,2,86
"Ivan Maric",4165,"RI","CA","1",6,3,10,16,0,0,30,3,0,0,6,2,0,2,0,12,5,1,0,3,0,0,92
"Dustin Martin",11794,"RI","CA","1",12,1,9,21,1,2,0,3,1,2,2,4,1,0,0,11,10,0,0,0,0,1,83
"Luke McGuane",4172,"RI","CA","1",6,3,6,12,2,1,0,4,0,2,0,2,1,2,0,9,3,1,2,3,0,0,99
"Steven Morris",12033,"RI","CA","1",4,1,3,7,0,0,0,1,0,1,0,0,1,0,0,3,4,0,0,0,0,0,91
"Robin Nahas",11734,"RI","CA","1",2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,17
"Chris Newman",1150,"RI","CA","1",9,4,7,16,0,0,0,1,2,0,0,1,1,0,0,6,9,0,0,1,0,0,75
"Alex Rance",11733,"RI","CA","1",13,7,6,19,0,0,0,3,11,1,0,4,4,2,0,6,14,1,0,9,0,0,90
"Jack Riewoldt",11576,"RI","CA","1",11,1,4,15,0,4,0,1,0,5,1,1,3,1,0,10,4,1,0,3,0,1,96
"Shane Tuck",4041,"RI","CA","1",18,3,9,27,0,3,0,0,3,5,8,1,1,0,0,15,13,1,0,1,0,0,85
"Ty Vickery",11767,"RI","CA","1",10,9,5,15,3,1,6,3,1,2,0,4,0,1,0,4,10,1,5,1,0,0,88
"Dennis Armfield",11673,"CA","RI","1",10,2,7,17,0,1,0,1,1,3,3,2,0,0,0,5,11,0,1,0,0,0,82
"Eddie Betts",4060,"CA","RI","1",10,0,9,19,2,0,0,2,0,5,2,4,2,2,0,12,7,0,0,2,0,0,88
"Josh Bootsma",12071,"CA","RI","1",4,3,5,9,0,0,0,2,3,1,0,1,2,1,0,7,3,0,0,7,0,0,93
"Andrew Carrazzo",4056,"CA","RI","1",6,2,18,24,0,1,0,6,3,1,3,3,2,2,0,9,16,0,0,0,0,0,75
"Levi Casboult",12114,"CA","RI","1",2,1,2,4,0,0,5,1,0,1,0,4,0,3,0,2,2,0,1,2,0,0,79
"Nick Duigan",11882,"CA","RI","1",7,4,3,10,0,0,0,2,2,1,1,6,1,4,0,5,7,0,0,5,0,0,96
"Jeff Garlett",11711,"CA","RI","1",8,2,4,12,2,0,0,2,1,3,4,2,1,0,0,6,6,0,1,1,1,1,84
"Bryce Gibbs",11535,"CA","RI","1",23,4,11,34,2,1,0,4,5,7,6,2,1,0,0,16,18,1,1,0,1,0,82
"Shaun Hampson",11619,"CA","RI","1",7,8,6,13,1,2,8,0,0,0,1,2,0,0,0,8,6,4,6,6,0,1,91
"Lachie Henderson",11637,"CA","RI","1",8,3,2,10,0,0,0,5,5,0,0,3,0,2,0,5,4,1,0,3,0,0,100
"Michael Jamison",11610,"CA","RI","1",6,2,4,10,0,0,0,4,2,2,0,2,2,1,0,8,3,1,0,8,0,1,100
"Aaron Joseph",11709,"CA","RI","1",2,1,5,7,0,0,0,2,0,0,0,0,0,0,0,4,4,0,0,2,0,0,45
"Chris Judd",1122,"CA","RI","1",13,3,14,27,2,1,0,1,1,7,4,3,1,1,2,12,15,0,1,0,1,1,76
"Matthew Kreuzer",11645,"CA","RI","1",13,6,5,18,2,2,20,4,1,3,1,3,0,1,0,9,9,3,3,1,0,0,89
"Kane Lucas",11819,"CA","RI","1",3,3,16,19,0,0,0,0,0,0,1,3,0,1,0,9,9,0,0,1,2,0,80
"Brock McLean",3986,"CA","RI","1",8,5,8,16,0,0,0,2,0,3,2,1,0,0,0,6,11,1,0,1,0,2,76
"Marc Murphy",4148,"CA","RI","1",14,6,5,19,2,0,0,5,0,4,2,1,1,0,0,8,10,1,1,2,0,1,81
"Mitch Robinson",11710,"CA","RI","1",3,1,3,6,0,1,0,1,0,0,0,1,1,1,0,2,4,0,0,0,0,0,29
"Kade Simpson",1456,"CA","RI","1",13,4,9,22,0,2,0,1,1,5,2,2,2,0,0,6,16,0,1,2,0,2,84
"Zach Tuohy",11973,"CA","RI","1",7,2,2,9,0,0,0,2,2,1,0,1,1,0,0,3,6,0,0,3,1,0,94
"Andrew Walker",3969,"CA","RI","1",20,3,6,26,0,0,0,2,5,6,1,0,1,0,0,7,17,0,0,9,0,0,100
"Chris Yarran",11750,"CA","RI","1",11,2,5,16,1,3,1,0,1,5,0,3,0,1,0,6,10,0,0,0,1,0,76
"Jed Adcock",3976,"BL","WB","1",8,2,4,12,0,0,0,5,3,1,0,1,2,1,0,4,7,0,0,0,0,0,92
"Claye Beams",11893,"BL","WB","1",6,3,3,9,1,0,0,2,0,3,0,1,0,0,0,1,8,0,1,0,0,0,37
"Rohan Bewick",11895,"BL","WB","1",10,0,2,12,0,1,2,3,0,5,3,2,1,2,0,9,3,0,0,1,0,1,80
"Jonathan Brown",1092,"BL","WB","1",6,3,5,11,1,1,0,1,0,3,0,5,2,4,0,6,5,1,2,0,0,0,89
"Aaron Cornelius",11758,"BL","WB","1",6,4,4,10,1,3,0,1,0,1,0,3,1,1,0,6,4,1,2,2,0,0,81
"Mitch Golby",11976,"BL","WB","1",9,4,13,22,0,0,0,2,2,2,1,2,1,1,0,7,12,1,0,4,0,0,95
"Josh Green",11960,"BL","WB","1",9,0,6,15,0,1,0,6,2,3,4,1,0,0,0,11,4,0,0,0,0,1,81
"Pearce Hanley",11704,"BL","WB","1",14,3,8,22,0,0,0,5,3,4,0,5,0,0,0,5,18,0,1,3,5,0,84
"Patrick Karnezis",11979,"BL","WB","1",7,5,12,19,0,1,0,2,1,3,0,2,0,1,0,7,12,0,1,1,0,0,80
"Billy Longer",12051,"BL","WB","1",2,1,5,7,0,0,21,3,0,2,2,3,2,3,0,5,2,1,0,3,0,0,79
"Matt Maguire",1136,"BL","WB","1",3,2,2,5,0,0,0,2,3,0,0,1,1,1,0,3,2,1,0,5,0,0,46
"Stefan Martin",11684,"BL","WB","1",5,2,4,9,1,1,9,1,0,2,0,2,1,1,0,6,3,1,2,3,0,1,82
"Ashley McGrath",1100,"BL","WB","1",4,2,4,8,0,1,0,3,1,0,1,0,1,0,0,3,5,0,1,1,1,0,91
"Daniel Merrett",4072,"BL","WB","1",12,6,6,18,0,0,0,2,8,0,0,3,2,1,0,7,11,0,0,7,1,0,98
"Brent Moloney",1465,"BL","WB","1",13,5,10,23,1,0,0,5,0,7,8,3,2,2,0,13,10,1,0,0,2,0,82
"Joel Patfull",4179,"BL","WB","1",6,3,6,12,0,0,0,4,3,0,0,2,2,2,0,4,8,0,0,9,0,0,94
"James Polkinghorne",11658,"BL","WB","1",4,1,2,6,0,1,1,1,1,0,0,2,0,0,0,2,4,0,0,0,0,0,85
"Jack Redden",11780,"BL","WB","1",5,1,10,15,1,1,0,10,0,1,3,6,1,2,0,7,8,0,0,1,0,0,88
"Daniel Rich",11725,"BL","WB","1",5,1,3,8,1,1,0,3,0,4,3,0,3,0,0,6,4,0,0,0,0,2,81
"Tom Rockliff",11787,"BL","WB","1",15,4,18,33,0,0,1,5,2,4,4,1,0,0,0,7,25,0,0,1,0,0,82
"Elliot Yeo",12087,"BL","WB","1",9,1,7,16,0,0,0,3,3,0,1,3,1,1,0,10,5,0,0,6,1,0,92
"Dayne Zorko",12076,"BL","WB","1",10,1,2,12,0,2,0,4,1,2,4,2,3,2,0,7,5,0,1,3,0,0,80
"Adam Cooney",3940,"WB","BL","1",16,8,5,21,1,0,0,3,3,0,1,3,1,1,0,5,17,0,1,2,0,0,83
"Ayce Cordy",12006,"WB","BL","1",6,2,2,8,2,0,4,3,0,0,0,3,1,2,0,5,3,1,1,0,0,0,82
"Daniel Cross",1153,"WB","BL","1",14,7,9,23,0,0,0,4,3,0,2,1,2,0,0,9,14,0,0,5,0,1,84
"Luke Dahlhaus",11974,"WB","BL","1",11,4,5,16,2,0,0,3,0,1,3,3,1,1,0,6,10,0,1,2,0,3,80
"Tory Dickson",12043,"WB","BL","1",12,6,6,18,2,0,0,8,0,6,1,3,3,2,0,10,8,1,1,0,0,1,82
"Daniel Giansiracusa",473,"WB","BL","1",13,9,5,18,3,0,0,1,0,3,2,0,3,0,0,3,14,0,3,1,0,3,83
"Brett Goodes",12139,"WB","BL","1",14,7,10,24,0,0,0,2,6,2,0,0,0,0,1,6,14,1,0,2,1,0,89
"Ryan Griffen",4080,"WB","BL","1",18,7,9,27,2,1,0,6,0,6,3,4,2,2,0,11,19,1,1,4,0,0,81
"Shaun Higgins",4180,"WB","BL","1",18,8,4,22,3,3,0,3,0,10,1,5,2,2,0,4,18,0,1,2,0,0,84
"Jason Johannisen",12122,"WB","BL","1",11,3,3,14,1,1,0,4,1,2,2,1,0,1,0,6,9,0,0,3,1,0,77
"Liam Jones",11866,"WB","BL","1",3,2,4,7,1,2,0,3,0,0,0,1,2,1,0,6,3,0,1,3,0,0,88
"Tom Liberatore",11898,"WB","BL","1",15,5,13,28,0,0,0,9,1,6,11,2,1,1,3,16,11,0,0,1,0,0,86
"Nick Lower",1780,"WB","BL","1",11,2,2,13,0,1,0,3,0,5,3,3,0,2,0,5,8,0,0,3,0,1,83
"Will Minson",2332,"WB","BL","1",9,5,9,18,0,0,34,2,2,3,5,4,2,4,0,14,5,4,1,2,0,2,93
"Dale Morris",4084,"WB","BL","1",9,7,3,12,0,0,0,4,2,0,0,1,1,1,0,7,5,2,0,8,0,0,95
"Robert Murphy",468,"WB","BL","1",13,6,3,16,2,1,0,2,0,5,0,0,0,0,2,3,13,0,2,3,0,2,87
"Liam Picken",11731,"WB","BL","1",15,10,3,18,0,0,0,1,5,1,0,2,1,1,0,4,15,0,0,5,2,0,91
"Jordan Roughead",11833,"WB","BL","1",8,7,3,11,0,0,0,1,4,0,0,4,0,3,0,3,7,1,0,8,0,0,92
"Clay Smith",12042,"WB","BL","1",2,0,6,8,0,0,1,3,1,1,2,1,0,1,0,2,6,0,0,0,1,0,24
"Koby Stevens",11852,"WB","BL","1",7,3,10,17,0,0,0,1,0,2,2,1,2,0,0,5,15,0,0,0,0,0,63
"Mitch Wallis",11934,"WB","BL","1",9,1,15,24,0,0,0,4,2,1,4,1,1,1,0,12,12,0,0,2,0,0,81
"Tom Young",12005,"WB","BL","1",11,7,6,17,0,0,0,1,5,1,0,0,0,0,0,4,13,0,0,2,1,0,92
"Tony Armstrong",11807,"SY","GW","1",4,3,2,6,0,0,0,0,2,0,0,2,0,1,0,2,4,0,0,1,0,0,16
"Jude Bolton",1013,"SY","GW","1",5,1,9,14,2,1,0,2,0,2,2,3,3,3,0,8,6,0,1,1,0,0,79
"Adam Goodes",1012,"SY","GW","1",10,4,12,22,2,1,0,1,0,4,2,4,3,0,0,11,12,1,0,2,1,2,92
"Heath Grundy",1401,"SY","GW","1",13,6,8,21,0,0,0,1,4,0,0,1,0,0,0,8,13,2,0,6,1,0,100
"Dan Hannebery",11783,"SY","GW","1",12,3,11,23,0,1,0,3,0,2,2,4,1,1,0,9,15,0,0,1,0,1,82
"Kieren Jack",11546,"SY","GW","1",15,2,10,25,3,0,0,5,2,2,3,2,1,1,1,9,15,0,2,2,0,0,81
"Lewis Jetta",11804,"SY","GW","1",5,1,3,8,0,0,0,5,0,2,1,1,0,0,0,2,6,0,0,0,0,1,87
"Josh Kennedy",11672,"SY","GW","1",12,0,16,28,1,0,0,3,3,2,6,0,1,0,3,24,5,0,0,0,0,1,81
"Nick Malceski",4117,"SY","GW","1",17,3,3,20,0,0,0,2,8,2,1,2,0,1,0,5,15,0,0,2,1,0,88
"Martin Mattner",1191,"SY","GW","1",7,3,3,10,0,0,0,4,2,0,1,0,1,0,0,3,6,0,0,5,0,0,74
"Ben McGlynn",4184,"SY","GW","1",8,3,5,13,2,1,0,6,0,2,2,3,1,0,0,7,7,0,0,1,1,1,80
"Jarrad McVeigh",3950,"SY","GW","1",9,4,9,18,1,0,0,5,3,0,2,3,0,2,0,11,7,1,1,0,0,0,88
"Shane Mumford",11656,"SY","GW","1",11,7,5,16,1,3,25,3,0,5,4,6,3,4,2,13,3,6,2,8,0,1,99
"Ryan OKeefe",1024,"SY","GW","1",19,6,8,27,0,1,0,6,0,5,6,3,3,1,0,14,13,0,0,0,0,0,87
"Luke Parker",11953,"SY","GW","1",14,3,6,20,0,0,0,6,2,6,5,3,1,1,0,9,11,1,0,1,0,0,67
"Mike Pyke",11747,"SY","GW","1",6,3,5,11,2,0,24,2,0,1,1,3,1,3,0,9,2,3,1,3,0,0,93
"Dane Rampe",12140,"SY","GW","1",5,0,2,7,0,0,0,3,1,2,1,1,1,0,0,3,4,0,0,0,0,1,59
"Sam Reid",11880,"SY","GW","1",7,3,4,11,2,0,0,2,0,4,1,2,1,1,0,4,8,2,1,1,1,0,91
"Ted Richards",1119,"SY","GW","1",4,6,13,17,0,0,0,0,1,2,0,2,0,0,0,9,10,0,0,8,0,0,100
"Lewis Roberts-Thomson",1453,"SY","GW","1",7,1,3,10,0,0,0,3,3,0,0,1,1,1,0,1,7,0,0,7,0,0,86
"Rhyce Shaw",291,"SY","GW","1",13,4,8,21,0,0,0,2,4,3,2,5,2,2,0,10,10,0,0,2,2,0,88
"Nick Smith",11653,"SY","GW","1",4,4,9,13,0,0,0,5,1,2,0,0,1,0,0,5,8,1,0,0,0,0,83
"Taylor Adams",12066,"GW","SY","1",2,1,3,5,0,0,0,0,1,1,1,2,0,1,0,1,4,0,0,0,0,0,23
"Dean Brogan",856,"GW","SY","1",8,2,5,13,0,1,22,2,0,3,5,3,2,2,0,12,3,1,0,5,0,0,85
"Tomas Bugg",12016,"GW","SY","1",9,7,9,18,0,0,0,3,4,0,0,1,1,1,0,4,14,0,0,1,0,0,85
"Jeremy Cameron",12017,"GW","SY","1",6,3,4,10,1,1,0,3,0,1,0,2,1,1,0,3,7,0,1,0,0,0,89
"Stephen Coniglio",12028,"GW","SY","1",14,2,8,22,0,0,0,5,0,2,4,0,0,0,0,13,9,0,0,1,0,1,87
