"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Stephen Coniglio",12028,"GW","SY","1",6,3,11,17,0,0,0,1,3,1,3,1,0,0,0,7,11,1,0,0,0,0,81
"Chad Cornes",847,"GW","SY","1",17,8,7,24,0,0,0,6,5,1,1,6,1,1,0,8,16,2,0,7,0,0,91
"Phil Davis",11825,"GW","SY","1",12,5,5,17,0,0,0,0,4,1,0,4,1,0,0,5,11,0,1,8,0,1,93
"Israel Folau",12018,"GW","SY","1",1,1,2,3,0,0,7,1,0,0,2,0,1,0,0,4,0,1,0,3,0,0,82
"Jonathan Giles",12019,"GW","SY","1",6,3,6,12,1,0,26,2,2,0,2,1,1,1,0,7,7,1,1,3,0,0,93
"Toby Greene",12025,"GW","SY","1",12,3,15,27,0,0,0,5,2,5,5,3,4,0,0,15,13,1,0,1,0,0,87
"Curtly Hampton",12020,"GW","SY","1",14,7,3,17,0,3,0,1,2,1,1,2,1,0,0,5,10,0,2,1,1,1,87
"Jack Hombsch",12021,"GW","SY","1",9,8,9,18,0,0,0,1,0,1,0,2,1,1,0,4,14,0,0,5,0,0,96
"Will Hoskin-Elliott",12026,"GW","SY","1",12,4,4,16,1,0,0,2,3,4,2,0,0,0,0,5,9,0,0,2,0,0,82
"Adam Kennedy",12031,"GW","SY","1",17,11,11,28,0,1,0,2,5,0,0,4,1,0,0,8,21,1,1,4,1,0,85
"James McDonald",730,"GW","SY","1",9,6,14,23,1,0,0,6,2,0,3,3,1,2,0,8,15,0,2,1,0,0,80
"Tim Mohr",12030,"GW","SY","1",9,7,7,16,0,0,0,3,6,0,0,0,0,0,0,3,11,1,0,6,1,0,96
"Rhys Palmer",11641,"GW","SY","1",13,4,12,25,0,0,1,7,3,4,6,3,3,3,0,10,15,0,0,3,0,0,88
"Dylan Shiel",12022,"GW","SY","1",4,1,7,11,0,0,0,3,1,1,2,3,1,2,0,3,8,0,0,2,0,0,53
"Devon Smith",12029,"GW","SY","1",8,3,7,15,0,2,0,5,2,3,0,1,0,0,0,5,8,0,1,0,0,1,83
"Adam Tomlinson",12027,"GW","SY","1",9,5,4,13,0,0,0,1,2,0,2,3,0,0,0,6,7,1,1,4,0,0,80
"Jacob Townsend",12023,"GW","SY","1",6,2,3,9,0,0,0,4,2,0,1,3,2,2,0,4,5,1,0,0,0,0,79
"Dom Tyson",12032,"GW","SY","1",2,1,8,10,0,0,0,0,0,0,2,3,0,0,0,6,4,0,0,1,0,0,27
"Callan Ward",11677,"GW","SY","1",17,3,5,22,1,0,3,7,3,3,6,2,3,1,0,12,9,0,0,1,0,0,87
"Nathan Wilson",12024,"GW","SY","1",7,1,2,9,1,0,0,1,0,3,0,4,1,1,0,3,4,0,0,0,0,0,76
"Reece Conca",11888,"RI","CA","1",6,2,2,8,0,0,0,3,1,1,0,3,1,2,0,4,3,0,0,1,0,0,37
"Trent Cotchin",11666,"RI","CA","1",17,1,10,27,2,0,1,8,2,5,7,1,1,0,0,11,15,0,0,0,0,0,85
"Brett Deledio",4068,"RI","CA","1",11,5,10,21,0,0,1,7,1,4,1,4,0,2,0,7,14,0,0,1,2,1,84
"Shane Edwards",11557,"RI","CA","1",6,0,6,12,0,1,0,4,0,4,4,1,1,0,0,8,4,0,0,2,1,1,84
"Brandon Ellis",12034,"RI","CA","1",6,2,3,9,0,0,0,2,3,0,0,0,0,0,0,1,7,0,0,3,1,0,69
"Nathan Foley",4112,"RI","CA","1",14,3,11,25,0,0,0,4,5,4,4,6,0,1,0,14,13,0,0,0,0,2,73
"Shaun Grigg",11594,"RI","CA","1",14,2,6,20,2,0,0,0,3,3,1,2,0,1,0,5,15,0,2,2,0,0,87
"Dylan Grimes",11879,"RI","CA","1",9,2,2,11,0,0,0,2,4,0,0,3,3,1,0,5,5,0,0,6,1,0,91
"Bachar Houli",11566,"RI","CA","1",9,5,11,20,0,0,0,1,2,2,1,2,1,0,0,5,14,0,0,2,0,0,85
"Daniel Jackson",4044,"RI","CA","1",11,4,6,17,0,0,0,1,0,4,4,1,1,0,0,4,12,0,0,0,0,0,85
"Addam Maric",11689,"RI","CA","1",6,2,6,12,0,1,0,2,0,3,0,2,0,0,0,5,7,0,1,0,2,1,91
"Ivan Maric",4165,"RI","CA","1",8,5,10,18,0,0,25,0,0,2,5,1,2,0,0,9,8,1,0,2,0,1,82
"Dustin Martin",11794,"RI","CA","1",11,2,5,16,2,1,1,4,1,4,3,1,3,1,0,8,8,0,2,0,1,0,89
"Brad Miller",1149,"RI","CA","1",4,5,5,9,0,1,1,3,0,1,0,2,0,2,0,4,5,2,2,2,0,0,88
"Steven Morris",12033,"RI","CA","1",1,1,8,9,0,0,0,2,1,0,0,1,0,1,0,1,7,0,0,5,0,0,79
"Robin Nahas",11734,"RI","CA","1",6,1,2,8,1,1,0,5,1,2,0,2,0,1,0,3,5,0,1,1,0,0,84
"Chris Newman",1150,"RI","CA","1",9,3,5,14,0,0,0,5,4,2,1,3,0,1,0,3,9,0,0,1,0,0,82
"Jayden Post",11775,"RI","CA","1",5,3,4,9,0,0,0,1,4,1,0,4,1,2,0,5,5,1,0,6,0,0,100
"Alex Rance",11733,"RI","CA","1",11,3,10,21,0,0,0,1,9,0,1,1,4,0,0,13,8,0,0,5,0,0,98
"Jack Riewoldt",11576,"RI","CA","1",11,3,5,16,4,3,0,5,0,2,0,3,1,3,0,11,4,2,2,2,0,0,96
"Shane Tuck",4041,"RI","CA","1",1,3,14,15,0,0,0,2,1,0,0,2,2,1,0,7,9,0,0,0,0,0,49
"Ty Vickery",11767,"RI","CA","1",2,1,1,3,1,0,9,3,0,1,0,1,1,1,0,3,3,0,0,5,0,0,83
"Dennis Armfield",11673,"CA","RI","1",15,6,4,19,2,0,0,2,1,6,2,2,1,0,0,6,12,0,1,0,1,1,87
"Eddie Betts",4060,"CA","RI","1",8,2,5,13,2,3,0,0,0,2,1,4,0,4,0,5,6,0,2,0,0,2,84
"Paul Bower",3281,"CA","RI","1",11,6,1,12,0,0,0,1,3,0,0,0,1,0,0,4,7,1,0,11,1,0,95
"Andrew Carrazzo",4056,"CA","RI","1",16,4,15,31,0,0,0,5,0,4,7,6,2,2,0,17,15,0,0,2,0,0,87
"Ed Curnow",11883,"CA","RI","1",7,4,11,18,0,1,0,6,1,5,3,2,2,2,0,14,9,1,1,3,0,0,76
"Jeff Garlett",11711,"CA","RI","1",8,3,3,11,1,2,0,2,0,2,0,2,1,0,0,6,6,0,0,4,0,3,89
"Bryce Gibbs",11535,"CA","RI","1",13,10,9,22,0,0,0,4,2,3,0,1,1,0,0,3,19,1,0,4,2,1,95
"Shaun Hampson",11619,"CA","RI","1",7,4,4,11,3,1,10,3,0,1,0,3,2,3,0,7,4,3,4,5,0,1,79
"Lachie Henderson",11637,"CA","RI","1",12,6,4,16,0,0,0,0,3,1,1,3,1,1,0,7,9,1,0,6,1,0,96
"Chris Judd",1122,"CA","RI","1",8,3,18,26,0,0,0,6,0,4,6,4,0,0,0,12,14,0,0,0,0,0,81
"Matthew Kreuzer",11645,"CA","RI","1",8,5,8,16,1,0,15,5,3,5,4,2,0,0,3,8,7,2,1,6,0,0,82
"Jeremy Laidler",11778,"CA","RI","1",9,5,7,16,0,0,0,2,4,0,1,3,1,1,0,8,8,0,0,11,0,0,80
"Kane Lucas",11819,"CA","RI","1",2,1,3,5,2,0,0,3,0,0,0,0,0,0,0,3,2,0,1,0,0,0,19
"Marc Murphy",4148,"CA","RI","1",12,5,20,32,1,1,0,4,2,4,7,3,2,0,1,12,20,0,1,2,0,0,83
"Mitch Robinson",11710,"CA","RI","1",14,5,3,17,1,2,1,3,1,8,0,3,1,1,0,2,15,0,1,0,0,1,77
"Jordan Russell",4126,"CA","RI","1",3,3,2,5,0,0,0,1,1,0,0,1,0,1,0,1,4,0,0,1,0,0,73
"Heath Scotland",280,"CA","RI","1",10,4,9,19,0,0,0,5,1,3,2,1,2,1,0,7,13,0,0,3,0,0,85
"Kade Simpson",1456,"CA","RI","1",18,6,7,25,1,0,0,3,1,7,2,2,0,1,0,7,18,0,1,3,2,2,85
"Bret Thornton",1152,"CA","RI","1",10,7,5,15,1,3,0,1,0,1,0,2,2,1,0,5,10,1,3,1,0,0,88
"Zach Tuohy",11973,"CA","RI","1",6,3,7,13,0,0,0,4,3,1,0,2,0,0,0,4,9,0,0,2,0,0,87
"Jarrad Waite",1418,"CA","RI","1",9,8,2,11,1,1,0,1,1,2,0,3,0,2,0,3,8,3,2,3,0,0,83
"Chris Yarran",11750,"CA","RI","1",13,3,9,22,2,0,0,3,4,4,3,5,1,2,2,10,12,0,0,3,4,0,88
"Chance Bateman",675,"HW","CW","1",7,2,4,11,0,0,0,1,1,0,2,1,2,1,0,5,6,0,0,1,0,0,88
"Grant Birchall",4149,"HW","CW","1",21,9,7,28,1,0,0,2,5,2,0,3,0,0,0,5,22,0,0,1,1,0,80
"Jarrad Boumann",12038,"HW","CW","1",3,1,4,7,0,0,0,0,3,1,0,1,1,1,0,1,5,0,0,2,0,0,53
"Luke Breust",11954,"HW","CW","1",5,2,9,14,0,1,0,5,1,2,0,1,2,1,0,7,8,0,0,1,0,0,79
"Shaun Burgoyne",1126,"HW","CW","1",9,3,4,13,1,1,0,4,3,5,3,1,1,1,0,6,7,0,0,5,1,0,83
"Lance Franklin",4065,"HW","CW","1",13,6,8,21,5,3,1,6,0,6,0,4,2,1,3,10,13,2,3,4,0,2,91
"Josh Gibson",4145,"HW","CW","1",6,4,7,13,0,0,0,4,0,0,1,2,0,2,0,6,7,1,0,11,0,0,95
"Brent Guerra",852,"HW","CW","1",13,5,7,20,0,2,0,4,6,2,0,1,1,1,0,4,13,0,0,1,1,2,82
"Jack Gunston",11845,"HW","CW","1",4,4,3,7,1,1,0,1,0,2,0,0,0,0,0,1,5,1,1,0,0,2,37
"David Hale",1445,"HW","CW","1",7,6,9,16,0,1,18,0,1,3,0,3,1,3,0,7,11,0,0,5,0,1,84
"Jordan Lewis",4077,"HW","CW","1",12,7,5,17,2,1,2,4,0,3,2,4,0,3,0,4,14,1,1,1,0,0,85
"Broc McCauley",11921,"HW","CW","1",4,4,10,14,1,0,21,1,2,0,4,1,1,0,0,10,3,2,2,3,0,0,79
"Sam Mitchell",1135,"HW","CW","1",16,6,16,32,0,2,0,8,2,3,11,2,1,1,2,19,14,0,0,1,0,1,91
"Michael Osborne",684,"HW","CW","1",10,5,7,17,1,1,0,1,0,2,1,0,1,0,0,5,12,0,2,2,1,3,85
"Cyril Rioli",11632,"HW","CW","1",9,4,7,16,2,0,0,4,0,3,3,1,1,1,0,14,4,1,1,3,1,2,84
"Shane Savage",11793,"HW","CW","1",7,3,8,15,2,1,0,1,0,1,1,2,0,0,0,6,8,1,1,1,0,0,82
"Ryan Schoenmakers",11720,"HW","CW","1",5,3,2,7,0,0,0,1,1,0,0,1,0,1,0,3,4,0,0,7,0,0,97
"Brad Sewell",3959,"HW","CW","1",12,2,14,26,0,1,0,7,1,6,3,1,1,1,1,9,17,0,0,0,0,0,85
"Isaac Smith",11941,"HW","CW","1",13,1,4,17,2,0,0,5,4,6,3,1,0,0,0,4,12,1,1,0,2,0,90
"Ben Stratton",11824,"HW","CW","1",5,1,6,11,0,0,0,5,1,0,0,3,0,2,0,4,6,0,0,4,1,0,89
"Matt Suckling",11718,"HW","CW","1",14,7,12,26,0,0,0,5,4,6,0,3,1,1,0,5,19,0,0,2,1,1,78
"Brendan Whitecross",11719,"HW","CW","1",11,3,10,21,2,0,0,6,0,4,3,4,0,1,0,8,17,0,1,2,0,0,80
"Luke Ball",1430,"CW","HW","1",13,4,8,21,0,0,0,10,2,4,5,2,3,0,0,12,9,0,0,0,0,1,76
"Jarryd Blair",11855,"CW","HW","1",10,2,10,20,3,2,0,5,0,3,3,1,0,0,0,9,11,0,1,1,1,0,80
"Martin Clarke",11585,"CW","HW","1",10,4,3,13,0,0,0,4,2,3,0,3,0,1,0,3,9,0,0,1,0,1,91
"Travis Cloke",4086,"CW","HW","1",15,7,3,18,2,3,0,2,0,3,0,4,1,1,0,13,4,6,4,1,0,1,96
"Chris Dawes",11696,"CW","HW","1",9,5,3,12,0,2,3,3,0,4,0,3,4,2,0,8,5,1,1,1,0,1,98
"Alex Fasolo",11977,"CW","HW","1",9,3,3,12,2,2,0,3,0,5,0,0,1,0,0,6,6,1,1,0,1,1,79
"Tyson Goldsack",11568,"CW","HW","1",8,4,5,13,0,0,0,0,1,4,1,1,1,0,0,5,8,0,0,4,0,1,82
"Darren Jolly",753,"CW","HW","1",6,3,9,15,2,1,28,3,2,3,2,3,2,2,0,10,7,1,2,3,0,0,94
"Lachlan Keeffe",11991,"CW","HW","1",1,1,3,4,0,0,0,3,0,0,0,1,1,1,0,4,1,0,0,5,0,0,81
"Heritier Lumumba",4134,"CW","HW","1",6,4,8,14,0,0,0,2,6,0,0,3,1,3,0,5,10,0,0,0,0,0,96
"Jackson Paine",12037,"CW","HW","1",3,3,3,6,1,1,0,2,0,1,0,0,1,0,0,3,3,1,1,0,0,1,82
"Scott Pendlebury",4182,"CW","HW","1",14,5,19,33,2,1,0,6,2,4,13,2,3,1,0,21,12,2,1,2,0,0,83
"Ben Reid",11589,"CW","HW","1",7,5,4,11,0,0,0,1,3,1,0,3,0,1,0,7,6,2,0,4,0,0,93
"Luke Rounds",11990,"CW","HW","1",7,4,3,10,0,2,0,3,0,2,0,1,0,0,0,1,9,0,0,0,0,1,81
"Paul Seedsman",12035,"CW","HW","1",1,2,4,5,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,0,0,0,32
"Heath Shaw",4132,"CW","HW","1",13,3,3,16,1,0,0,1,7,0,0,3,1,3,0,7,6,1,0,2,4,0,92
"Steele Sidebottom",11751,"CW","HW","1",14,5,9,23,0,3,0,2,1,1,6,2,1,0,0,9,11,0,2,0,1,0,84
"Ben Sinclair",11996,"CW","HW","1",9,1,2,11,0,0,0,4,0,5,0,2,2,0,0,5,8,0,0,1,1,0,79
"Dane Swan",1460,"CW","HW","1",21,3,10,31,1,0,0,1,4,10,3,1,0,0,0,5,25,0,0,0,1,1,80
"Dale Thomas",4152,"CW","HW","1",12,6,7,19,2,0,0,4,2,4,5,1,0,1,0,9,8,1,1,1,3,2,85
"Alan Toovey",11553,"CW","HW","1",9,2,4,13,0,0,0,7,4,0,1,1,1,0,0,8,6,0,0,4,0,0,88
"Peter Yagmoor",12036,"CW","HW","1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"Rohan Bail",11790,"ME","BL","1",5,0,7,12,0,0,0,6,1,2,0,3,2,1,0,9,4,0,0,1,0,1,86
"Clint Bartram",4150,"ME","BL","1",8,3,7,15,0,0,0,1,1,1,0,2,0,1,0,4,11,1,0,1,0,0,96
"Matthew Bate",4160,"ME","BL","1",6,2,4,10,0,1,0,0,0,2,2,3,0,1,0,5,5,0,0,0,0,0,22
"Sam Blease",11988,"ME","BL","1",3,1,2,5,0,3,0,0,0,1,0,0,1,0,0,3,2,0,0,1,1,0,60
"Mitch Clark",4146,"ME","BL","1",9,4,1,10,2,1,0,2,0,2,0,3,1,1,0,6,4,1,1,3,2,0,94
"Aaron Davey",3943,"ME","BL","1",6,0,5,11,1,1,0,5,0,1,2,3,2,2,0,8,3,0,0,0,0,1,80
"James Frawley",11575,"ME","BL","1",13,4,4,17,0,0,0,2,6,2,0,3,1,1,0,6,6,1,0,6,1,0,100
"Colin Garland",11560,"ME","BL","1",12,3,0,12,0,0,0,2,1,3,1,1,1,1,0,6,7,0,0,3,0,0,94
"Brad Green",748,"ME","BL","1",11,5,3,14,1,0,0,1,0,6,0,0,0,0,0,7,6,1,0,2,0,0,94
"Jack Grimes",11707,"ME","BL","1",11,3,4,15,0,0,0,4,4,1,0,1,0,0,0,5,6,0,0,0,0,0,90
"Jeremy Howe",11967,"ME","BL","1",8,5,2,10,2,1,0,2,1,0,1,5,1,4,0,4,6,1,2,1,0,0,95
"Mark Jamar",1425,"ME","BL","1",6,3,6,12,0,1,27,4,0,1,1,2,2,1,0,9,3,2,0,3,0,1,79
"Nathan Jones",2447,"ME","BL","1",13,4,7,20,0,1,0,4,0,3,4,4,0,0,0,9,11,1,0,0,2,0,79
"Joel Macdonald",3984,"ME","BL","1",13,3,6,19,0,0,0,2,3,4,2,3,1,1,0,9,9,1,0,3,1,1,96
"James Magner",12040,"ME","BL","1",13,4,10,23,2,0,0,4,2,3,4,4,4,0,2,10,12,0,0,3,0,0,62
"Stefan Martin",11684,"ME","BL","1",5,5,3,8,1,0,11,4,0,4,1,1,1,1,0,5,2,3,1,2,0,0,77
"Jordie McKenzie",11785,"ME","BL","1",12,1,4,16,0,0,0,6,3,4,2,1,4,1,0,10,6,0,0,0,0,0,71
"Brent Moloney",1465,"ME","BL","1",7,0,6,13,0,0,0,2,1,3,5,0,0,0,0,9,4,0,0,4,0,0,82
"Jared Rivers",2309,"ME","BL","1",3,2,4,7,0,0,0,3,3,0,0,2,0,1,0,7,1,1,0,5,0,0,100
"Jack Trengove",11803,"ME","BL","1",11,6,6,17,1,1,0,8,3,2,3,1,3,0,0,9,8,2,1,0,0,1,80
"Josh Tynan",12039,"ME","BL","1",11,2,3,14,0,0,0,1,2,3,4,3,0,1,0,8,7,0,0,2,0,0,77
"Jack Watts",11765,"ME","BL","1",12,5,6,18,1,0,0,3,3,0,2,1,0,1,0,4,13,0,0,0,1,0,86
"Jed Adcock",3976,"BL","ME","1",18,9,11,29,1,0,0,4,2,9,0,2,3,1,0,7,22,0,1,6,0,1,86
"Todd Banfield",11806,"BL","ME","1",8,2,2,10,3,1,0,2,0,3,1,1,1,0,0,5,6,0,1,3,0,0,80
"Claye Beams",11893,"BL","ME","1",12,1,13,25,0,0,0,5,2,5,5,4,0,1,0,9,16,0,0,2,0,0,77
"Rohan Bewick",11895,"BL","ME","1",5,5,6,11,0,0,0,2,1,3,1,2,0,1,0,4,7,1,0,1,1,1,58
"Simon Black",1083,"BL","ME","1",17,3,13,30,0,0,0,10,4,4,9,1,2,0,3,13,18,0,0,2,2,2,75
"Mitch Golby",11976,"BL","ME","1",12,8,8,20,0,0,0,1,5,0,1,2,0,1,0,6,15,0,0,6,1,0,89
"Pearce Hanley",11704,"BL","ME","1",17,9,6,23,2,0,0,6,1,2,2,4,0,2,0,4,17,1,1,2,1,0,86
"Ben Hudson",3956,"BL","ME","1",5,1,12,17,0,0,19,3,1,0,5,2,1,1,0,15,2,1,0,5,0,0,81
"Ryan Lester",11894,"BL","ME","1",9,3,3,12,0,2,0,2,0,4,1,1,0,1,0,3,7,0,0,1,0,0,79
"Matthew Leuenberger",11593,"BL","ME","1",3,2,6,9,1,0,22,3,2,1,2,1,0,1,0,6,4,2,1,2,0,3,85
"Matt Maguire",1136,"BL","ME","1",11,9,3,14,0,0,0,2,3,1,0,0,1,0,0,2,12,0,0,11,0,0,97
"Ashley McGrath",1100,"BL","ME","1",9,3,3,12,1,1,0,3,1,6,1,4,0,3,0,2,10,0,0,0,2,0,93
"Niall McKeever",11984,"BL","ME","1",13,7,5,18,0,0,0,0,3,0,0,2,1,1,1,6,11,2,0,9,0,0,96
"Daniel Merrett",4072,"BL","ME","1",11,5,5,16,2,1,0,4,0,4,0,4,2,2,0,7,9,1,2,5,0,0,99
"Joel Patfull",4179,"BL","ME","1",6,4,10,16,0,0,0,2,1,0,0,1,3,1,0,11,7,0,0,13,0,0,98
"Jared Polec",11927,"BL","ME","1",8,6,10,18,0,0,1,0,1,1,2,1,0,0,0,6,13,1,0,0,0,0,82
"James Polkinghorne",11658,"BL","ME","1",11,4,5,16,3,1,0,7,1,2,6,3,1,2,0,10,7,0,1,1,0,1,79
"Jack Redden",11780,"BL","ME","1",7,4,11,18,0,1,0,7,1,3,5,3,1,1,0,7,11,0,1,1,0,0,84
"Daniel Rich",11725,"BL","ME","1",13,1,11,24,0,1,0,2,2,4,3,4,1,3,0,9,17,0,0,1,0,1,79
"Tom Rockliff",11787,"BL","ME","1",16,10,7,23,3,5,0,5,0,3,2,3,1,2,0,12,12,6,6,4,0,1,86
"Sam Sheldon",11749,"BL","ME","1",4,1,1,5,1,1,0,2,0,0,0,2,1,0,0,2,2,0,1,0,0,0,24
"Cheynee Stiller",4156,"BL","ME","1",11,10,8,19,0,0,0,4,2,1,0,1,0,0,0,4,15,1,0,3,0,0,85
"Ian Callinan",11985,"AD","GC","1",14,5,4,18,2,5,0,5,0,2,1,4,0,1,0,9,9,0,3,0,0,0,84
"Patrick Dangerfield",11700,"AD","GC","1",13,3,12,25,2,0,0,2,0,6,9,4,0,1,0,14,11,0,1,1,1,0,92
"Michael Doughty",85,"AD","GC","1",5,4,12,17,0,0,0,3,1,2,0,0,2,0,0,8,8,0,0,2,0,0,81
"Richard Douglas",2381,"AD","GC","1",14,6,5,19,1,3,0,7,1,5,0,3,2,0,0,6,16,0,1,5,0,2,83
"Ricky Henderson",11832,"AD","GC","1",5,1,3,8,0,0,0,1,0,1,0,1,0,0,0,2,5,0,0,1,0,1,36
"Sam Jacobs",11708,"AD","GC","1",9,5,9,18,0,0,28,3,0,2,1,3,1,1,0,6,12,0,0,4,0,0,87
"Graham Johncock",1115,"AD","GC","1",16,7,2,18,0,0,0,2,8,1,0,2,1,1,0,1,14,0,0,3,0,0,88
"Tom Lynch",11865,"AD","GC","1",7,2,0,7,1,2,0,1,0,5,1,3,2,1,0,3,4,1,1,0,0,0,42
"David Mackay",11634,"AD","GC","1",9,3,12,21,0,0,1,5,0,1,2,1,1,1,0,7,14,0,1,0,0,1,86
"Andy Otten",11678,"AD","GC","1",10,7,7,17,0,0,0,4,3,2,0,2,0,0,0,3,14,0,0,5,0,1,89
"Jared Petrenko",11714,"AD","GC","1",6,4,7,13,0,1,0,4,0,3,2,2,0,1,0,6,6,1,0,0,0,3,79
"Jason Porplyzia",4158,"AD","GC","1",8,2,9,17,1,0,0,1,0,1,2,1,0,0,0,11,7,1,0,3,0,0,87
"Brent Reilly",1204,"AD","GC","1",14,6,9,23,0,0,0,4,2,5,2,1,0,1,0,10,12,1,0,2,0,0,87
"Ben Rutten",2305,"AD","GC","1",6,7,4,10,0,0,0,1,0,0,0,2,0,1,0,1,10,0,0,3,0,0,84
"Rory Sloane",11792,"AD","GC","1",18,6,6,24,1,1,0,9,0,11,5,3,1,1,0,9,16,0,0,2,0,0,86
"Brodie Smith",11891,"AD","GC","1",11,5,8,19,0,0,0,5,3,1,0,0,0,0,0,4,13,0,0,1,0,1,84
"Daniel Talia",11989,"AD","GC","1",6,5,9,15,0,0,0,2,2,1,0,2,0,1,0,9,6,2,0,4,0,0,94
"Scott Thompson",755,"AD","GC","1",25,6,14,39,0,1,0,3,6,4,6,2,1,0,2,12,26,0,1,0,0,2,84
"Kurt Tippett",11633,"AD","GC","1",13,7,6,19,4,3,13,1,0,5,1,1,1,1,0,9,10,3,3,3,0,1,90
"Nathan van Berlo",4075,"AD","GC","1",15,7,7,22,2,0,0,5,0,6,3,3,2,2,0,8,13,0,2,2,0,0,84
"Bernie Vince",4151,"AD","GC","1",18,3,4,22,0,1,0,3,2,5,4,3,1,0,0,9,12,0,0,0,0,2,84
"Taylor Walker",11713,"AD","GC","1",10,8,5,15,5,2,0,2,0,4,0,4,0,2,1,5,11,1,3,1,0,1,90
"Gary Ablett",1105,"GC","AD","1",23,3,19,42,2,0,0,3,5,6,7,6,2,2,3,16,27,0,0,2,1,1,92
"Harley Bennell",11916,"GC","AD","1",12,6,10,22,2,1,0,0,2,4,3,4,0,1,0,9,14,1,1,0,1,1,89
"Jared Brennan",1438,"GC","AD","1",20,6,7,27,0,0,1,3,10,3,0,6,2,1,0,8,20,1,0,8,2,0,92
"Campbell Brown",1156,"GC","AD","1",10,6,5,15,2,0,0,1,0,5,0,1,0,1,0,4,10,2,2,0,0,1,98
"Josh Caddy",12010,"GC","AD","1",12,7,4,16,1,0,0,2,1,4,3,4,1,1,0,8,8,2,1,2,0,0,74
