"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Alex Rance",11733,"RI","CA","1",8,4,11,19,0,0,0,1,3,0,0,2,1,1,0,8,12,0,0,7,0,0,100
"Jack Riewoldt",11576,"RI","CA","1",11,6,0,11,6,1,1,4,0,0,0,0,1,0,2,8,3,4,6,1,0,0,100
"Ty Vickery",11767,"RI","CA","1",6,3,4,10,1,0,7,1,0,0,2,4,2,2,0,6,4,1,0,1,0,1,83
"Matt White",4185,"RI","CA","1",5,3,4,9,1,0,0,6,1,2,2,3,1,1,0,5,4,0,0,0,0,1,93
"Dennis Armfield",11673,"CA","RI","1",6,2,2,8,1,0,0,3,1,2,0,1,0,1,0,3,6,0,0,2,0,0,75
"Eddie Betts",4060,"CA","RI","1",10,4,7,17,3,3,0,4,0,1,2,2,2,1,0,10,7,0,2,0,0,3,91
"Andrew Carrazzo",4056,"CA","RI","1",17,7,7,24,1,0,0,5,2,4,0,4,1,1,0,7,17,0,1,0,0,0,83
"Ed Curnow",11883,"CA","RI","1",13,5,11,24,1,0,0,7,3,2,5,1,0,1,0,8,16,0,1,2,0,0,77
"Nick Duigan",11882,"CA","RI","1",8,4,5,13,0,0,0,2,1,2,0,1,0,1,0,3,10,0,0,4,0,0,89
"Jeff Garlett",11711,"CA","RI","1",7,2,2,9,2,1,0,4,0,1,0,1,0,1,0,5,4,1,2,2,0,0,90
"Bryce Gibbs",11535,"CA","RI","1",25,12,4,29,1,0,0,6,0,9,4,2,1,1,1,5,23,0,1,0,0,3,76
"Shaun Hampson",11619,"CA","RI","1",6,5,1,7,1,2,12,1,0,1,1,4,0,3,0,4,3,3,3,1,0,0,90
"Chris Judd",1122,"CA","RI","1",13,3,12,25,1,1,0,6,2,5,10,5,3,3,0,14,10,0,1,2,0,0,81
"Jeremy Laidler",11778,"CA","RI","1",7,4,6,13,0,0,0,5,1,0,0,0,3,0,0,7,7,0,0,8,0,0,86
"Kane Lucas",11819,"CA","RI","1",4,3,3,7,0,0,0,3,0,2,1,0,0,0,0,3,4,0,0,1,0,0,47
"Marc Murphy",4148,"CA","RI","1",19,5,12,31,1,1,0,7,2,8,8,5,2,2,3,16,15,0,1,0,2,0,83
"Mitch Robinson",11710,"CA","RI","1",19,8,10,29,0,1,1,5,0,9,6,6,1,2,0,15,15,1,0,1,0,0,81
"Jordan Russell",4126,"CA","RI","1",12,7,10,22,0,0,0,1,2,1,2,1,1,1,0,7,15,0,0,1,0,0,85
"Heath Scotland",280,"CA","RI","1",10,7,14,24,0,1,0,1,0,5,2,2,1,2,0,6,18,0,0,5,0,0,85
"Kade Simpson",1456,"CA","RI","1",16,9,12,28,0,1,0,8,1,7,2,2,2,1,0,5,24,0,0,2,0,1,88
"Bret Thornton",1152,"CA","RI","1",12,4,2,14,0,0,0,0,2,1,0,1,0,1,0,3,11,1,0,3,1,0,100
"Jarrad Waite",1418,"CA","RI","1",1,1,3,4,0,1,0,1,0,1,1,1,0,1,0,2,2,0,1,0,0,0,35
"Andrew Walker",3969,"CA","RI","1",12,5,4,16,2,3,0,2,0,4,0,4,0,2,0,5,8,0,2,1,0,1,86
"Robert Warnock",11565,"CA","RI","1",3,3,14,17,0,1,30,6,0,2,5,1,4,1,0,14,3,2,1,1,0,0,88
"Simon White",11826,"CA","RI","1",6,3,2,8,0,0,0,1,3,1,0,1,0,1,0,3,3,1,0,3,0,1,94
"Chris Yarran",11750,"CA","RI","1",4,0,0,4,0,0,0,2,1,1,0,1,1,0,0,3,3,0,0,1,0,0,92
"David Armitage",11570,"SK","GE","1",9,5,2,11,0,1,0,5,2,3,1,3,1,1,0,3,9,0,0,0,0,0,73
"Steven Baker",967,"SK","GE","1",5,2,3,8,0,0,0,2,1,0,3,1,1,0,0,5,3,0,0,5,0,0,80
"Jason Blake",974,"SK","GE","1",6,6,2,8,0,1,6,7,0,0,0,4,1,3,0,1,7,0,0,4,0,0,89
"Raphael Clarke",4046,"SK","GE","1",9,6,4,13,1,0,0,3,3,3,0,0,1,0,0,4,10,0,0,4,0,0,72
"Nick Dal Santo",1132,"SK","GE","1",17,5,13,30,0,2,2,4,4,3,4,2,0,0,3,11,16,0,0,0,1,1,82
"Zac Dawson",4141,"SK","GE","1",2,4,9,11,0,0,0,1,0,1,0,1,1,1,0,8,3,2,0,8,0,0,94
"Sean Dempster",4073,"SK","GE","1",5,4,4,9,0,0,0,2,1,2,1,2,0,2,0,3,6,1,0,5,0,0,84
"Sam Fisher",3975,"SK","GE","1",10,3,7,17,0,0,0,2,2,1,0,1,0,0,0,5,12,1,0,2,0,0,100
"Ryan Gamble",2125,"SK","GE","1",7,2,2,9,1,0,0,4,0,7,0,5,1,3,0,4,5,0,0,1,0,0,81
"Sam Gilbert",4178,"SK","GE","1",9,6,6,15,0,0,0,5,3,3,1,3,2,0,0,7,8,1,0,7,2,0,94
"Brendon Goddard",1443,"SK","GE","1",15,6,7,22,1,0,0,6,2,2,1,4,1,4,0,9,10,0,1,3,0,0,90
"Jason Gram",1462,"SK","GE","1",20,7,3,23,0,2,0,4,3,5,1,2,1,0,0,3,18,0,0,2,0,0,61
"James Gwilt",4143,"SK","GE","1",10,5,5,15,0,0,0,4,7,1,0,2,2,2,0,3,13,0,0,1,2,0,97
"Lenny Hayes",966,"SK","GE","1",17,2,12,29,1,0,2,5,6,2,5,3,4,2,0,14,16,0,0,1,0,1,79
"Clinton Jones",11554,"SK","GE","1",8,3,7,15,0,1,0,4,3,0,4,2,2,0,0,8,8,0,0,2,0,0,94
"Ben McEvoy",11682,"SK","GE","1",6,6,4,10,1,0,15,4,0,2,1,1,0,1,0,6,4,2,1,7,0,0,86
"Andrew McQualter",4104,"SK","GE","1",4,4,4,8,0,0,0,4,1,1,1,2,0,0,0,2,6,0,0,0,0,0,61
"Stephen Milne",978,"SK","GE","1",5,1,3,8,0,1,0,3,0,2,0,2,0,2,0,5,4,0,0,3,0,0,91
"Leigh Montagna",1137,"SK","GE","1",21,2,7,28,0,0,0,6,3,5,5,5,1,3,0,9,16,0,0,1,1,1,86
"Brett Peake",4122,"SK","GE","1",8,4,3,11,0,0,0,0,2,3,1,2,1,0,0,3,9,0,0,0,0,0,28
"Farren Ray",3974,"SK","GE","1",13,3,5,18,0,0,3,1,2,4,1,5,3,4,0,7,11,0,0,2,0,0,82
"Nick Riewoldt",981,"SK","GE","1",10,6,6,16,1,1,1,2,0,2,1,2,2,0,1,10,6,4,2,3,0,0,95
"Jimmy Bartel",1106,"GE","SK","1",14,8,13,27,1,0,2,3,3,2,6,0,2,0,0,12,15,1,0,2,0,0,92
"Joel Corey",616,"GE","SK","1",14,6,11,25,1,0,0,5,3,7,1,5,1,2,0,8,19,0,1,2,1,0,92
"Mitch Duncan",11798,"GE","SK","1",10,5,8,18,2,0,0,1,1,1,3,6,1,1,0,8,10,2,1,3,0,0,81
"Corey Enright",621,"GE","SK","1",20,10,11,31,0,0,1,2,3,5,0,1,3,0,0,9,19,0,0,3,1,0,88
"Cameron Guthrie",11884,"GE","SK","1",5,2,8,13,0,0,0,2,1,2,0,4,0,2,0,4,9,0,0,1,0,0,74
"Tom Hawkins",11548,"GE","SK","1",3,2,7,10,0,0,7,1,0,0,2,0,1,0,0,5,7,0,0,1,0,0,75
"Josh Hunt",624,"GE","SK","1",12,8,6,18,0,0,0,2,1,2,0,2,0,0,0,2,14,0,0,2,0,0,77
"Taylor Hunt",11851,"GE","SK","1",8,3,9,17,0,0,0,4,2,4,1,3,2,2,0,3,15,0,0,2,0,0,89
"Steve Johnson",1140,"GE","SK","1",14,2,12,26,0,1,1,2,3,2,5,6,4,3,0,15,12,0,0,4,0,1,91
"James Kelly",1141,"GE","SK","1",11,0,15,26,0,0,0,7,3,4,7,2,2,1,0,11,15,0,0,4,0,0,84
"Tom Lonergan",4110,"GE","SK","1",9,8,5,14,0,0,0,2,3,1,0,2,0,2,0,5,9,1,0,3,0,0,90
"Andrew Mackie",3958,"GE","SK","1",13,3,8,21,0,0,0,4,4,1,0,2,0,0,0,5,19,1,0,6,1,0,80
"Daniel Menzel",11873,"GE","SK","1",4,1,7,11,0,0,0,3,1,0,1,2,0,1,0,3,8,0,0,1,0,0,92
"Darren Milburn",590,"GE","SK","1",8,1,6,14,1,0,0,2,1,1,0,4,0,3,0,3,10,0,0,0,0,0,57
"Cameron Mooney",615,"GE","SK","1",9,6,5,14,0,1,0,0,0,2,0,5,1,1,0,9,5,2,2,2,0,1,96
"Brad Ottens",897,"GE","SK","1",5,2,11,16,0,1,25,3,0,2,2,2,3,1,0,11,4,2,1,4,0,0,82
"Matthew Scarlett",604,"GE","SK","1",15,8,12,27,0,0,0,0,5,2,1,3,3,1,0,11,18,1,0,3,1,0,92
"Joel Selwood",11538,"GE","SK","1",2,2,5,7,0,0,0,1,0,0,1,0,1,0,0,2,6,0,0,1,0,0,17
"Mathew Stokes",4181,"GE","SK","1",5,6,18,23,0,0,0,0,1,2,3,3,0,2,0,8,15,0,1,0,0,0,95
"Harry Taylor",11643,"GE","SK","1",16,10,10,26,0,1,0,3,3,5,0,2,4,0,0,12,15,3,0,10,0,0,92
"Travis Varcoe",11549,"GE","SK","1",8,4,13,21,0,1,0,1,1,2,0,4,0,2,0,4,16,0,1,1,0,0,83
"David Wojcinski",609,"GE","SK","1",14,6,9,23,1,1,0,1,1,7,0,2,0,1,2,8,14,0,0,0,3,0,80
"Travis Boak",11583,"PA","CW","1",11,2,8,19,1,0,0,5,1,5,5,4,1,2,0,10,10,0,0,1,2,1,79
"Matthew Broadbent",11782,"PA","CW","1",14,4,5,19,0,0,0,0,1,4,4,4,0,1,0,10,8,0,0,2,0,1,77
"Dean Brogan",856,"PA","CW","1",6,2,8,14,0,0,29,3,0,2,3,3,3,2,0,11,4,0,0,4,0,0,85
"Alipate Carlile",4200,"PA","CW","1",12,4,4,16,0,0,0,2,6,0,0,7,1,2,0,5,9,2,0,6,0,0,96
"Domenic Cassisi",1193,"PA","CW","1",14,1,5,19,1,2,1,6,3,2,4,4,2,3,0,12,8,0,1,3,0,0,76
"Troy Chaplin",3962,"PA","CW","1",6,4,8,14,0,0,0,5,6,0,1,2,1,0,0,8,5,0,0,5,0,0,96
"Kane Cornes",857,"PA","CW","1",12,1,16,28,0,0,0,7,3,2,2,5,0,1,0,10,18,0,0,1,0,0,93
"Robbie Gray",11578,"PA","CW","1",12,4,8,20,0,0,0,6,0,8,3,5,2,1,0,6,11,0,0,1,1,1,72
"Cameron Hitchcock",11815,"PA","CW","1",9,7,4,13,0,1,0,1,0,2,0,4,1,2,0,3,12,0,1,0,1,0,52
"Jarrad Irons",11886,"PA","CW","1",9,3,4,13,2,2,0,3,0,3,0,0,1,0,0,6,7,1,2,0,0,0,82
"Tom Logan",4071,"PA","CW","1",2,2,8,10,0,0,0,3,1,0,0,3,1,1,0,5,5,0,0,4,0,0,98
"Cameron OShea",11887,"PA","CW","1",9,5,4,13,0,0,1,3,5,2,0,1,0,0,0,4,10,0,0,5,0,0,86
"Danyle Pearce",4137,"PA","CW","1",11,3,7,18,0,0,1,3,1,4,2,4,0,1,0,10,11,0,0,3,4,1,93
"Jasper Pittard",11885,"PA","CW","1",10,3,2,12,0,0,0,2,7,1,0,2,1,0,0,3,9,0,0,1,0,1,87
"David Rodan",1104,"PA","CW","1",4,0,6,10,0,0,0,3,2,3,2,1,0,1,0,5,6,0,0,1,1,0,75
"Steven Salopek",1428,"PA","CW","1",14,3,7,21,0,0,0,3,2,4,1,2,0,0,0,5,15,1,0,2,0,1,82
"Jay Schulz",1451,"PA","CW","1",1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,35
"Daniel Stewart",11827,"PA","CW","1",5,4,2,7,0,1,1,0,0,1,0,3,0,2,0,1,6,0,2,1,0,0,94
"Paul Stewart",11626,"PA","CW","1",10,6,4,14,0,0,0,5,2,3,1,2,1,1,0,3,11,0,0,2,0,0,81
"Matt Thomas",4193,"PA","CW","1",7,6,20,27,3,0,0,7,0,2,3,5,1,0,0,12,16,1,1,3,0,0,77
"Jackson Trengove",11812,"PA","CW","1",5,2,6,11,0,0,0,1,2,0,0,5,1,3,0,4,8,0,0,9,0,0,90
"Justin Westhoff",11579,"PA","CW","1",9,4,3,12,4,0,2,0,2,2,0,4,3,2,0,7,7,1,2,5,1,0,92
"Luke Ball",1430,"CW","PA","1",8,2,12,20,0,0,0,13,2,3,6,0,4,0,0,11,10,0,0,1,0,1,79
"Dayne Beams",11728,"CW","PA","1",12,5,7,19,2,0,0,6,0,4,2,2,0,0,0,8,10,0,0,2,0,0,83
"Jarryd Blair",11855,"CW","PA","1",8,4,14,22,3,0,0,5,1,1,4,0,0,0,0,8,16,1,3,1,1,1,82
"Leigh Brown",539,"CW","PA","1",6,3,8,14,1,1,10,3,0,2,3,3,2,2,0,6,6,1,2,5,0,1,75
"Simon Buckley",11595,"CW","PA","1",11,1,3,14,2,0,0,0,2,3,2,1,0,0,0,5,7,0,0,2,2,0,94
"Travis Cloke",4086,"CW","PA","1",8,5,6,14,2,1,0,6,0,3,1,6,2,2,0,8,7,3,3,2,0,0,90
"Chris Dawes",11696,"CW","PA","1",10,6,10,20,4,3,0,5,0,3,0,3,4,0,0,11,9,2,2,2,0,0,89
"Alan Didak",301,"CW","PA","1",11,3,4,15,1,1,0,3,0,6,2,3,1,1,0,3,11,0,0,1,0,1,82
"Ben Johnson",286,"CW","PA","1",22,6,11,33,2,0,0,1,10,8,1,4,0,1,1,9,22,0,0,2,1,3,92
"Darren Jolly",753,"CW","PA","1",4,3,7,11,1,0,26,3,1,0,2,5,1,3,0,5,5,1,0,3,0,0,79
"Andrew Krakouer",915,"CW","PA","1",14,5,5,19,1,1,0,5,0,5,2,1,2,0,0,9,8,0,1,1,0,0,76
"Heritier Lumumba",4134,"CW","PA","1",12,4,6,18,1,0,0,1,5,2,0,4,0,1,0,5,11,1,0,6,2,0,94
"Brent Macaffer",11743,"CW","PA","1",5,1,1,6,1,0,0,0,0,2,1,1,0,0,0,3,3,0,0,0,0,0,11
"Scott Pendlebury",4182,"CW","PA","1",22,6,10,32,0,0,1,4,2,7,5,4,3,1,3,14,16,2,0,3,0,2,82
"Ben Reid",11589,"CW","PA","1",5,4,4,9,0,0,0,2,3,0,0,0,0,0,0,1,8,0,0,5,0,0,95
"Heath Shaw",4132,"CW","PA","1",14,7,4,18,0,0,0,3,6,2,0,3,1,3,0,3,13,2,0,1,7,1,91
"Steele Sidebottom",11751,"CW","PA","1",7,3,7,14,0,0,0,2,0,0,5,4,0,2,0,9,7,1,0,2,1,1,68
"Dane Swan",1460,"CW","PA","1",23,3,11,34,3,1,0,5,3,9,8,5,1,1,2,16,16,0,0,2,1,0,86
"Chris Tarrant",264,"CW","PA","1",5,5,9,14,0,0,0,1,2,2,1,1,1,1,0,4,9,0,0,5,1,1,97
"Dale Thomas",4152,"CW","PA","1",14,5,11,25,0,0,0,2,1,5,2,5,1,1,0,6,21,0,0,0,5,0,89
"Alan Toovey",11553,"CW","PA","1",5,0,5,10,0,0,0,8,0,1,0,0,3,0,0,6,5,0,0,2,1,0,89
"Sharrod Wellingham",11654,"CW","PA","1",8,3,9,17,0,0,0,5,0,2,2,2,0,1,0,10,7,1,0,2,0,1,75
"Chance Bateman",675,"HW","AD","1",8,7,9,17,1,0,0,1,1,4,1,3,0,2,0,2,15,0,1,0,0,0,83
"Grant Birchall",4149,"HW","AD","1",7,3,8,15,0,0,0,3,1,3,1,1,0,0,0,2,11,0,0,0,0,0,78
"Cameron Bruce",747,"HW","AD","1",7,3,7,14,0,1,0,4,3,1,2,4,0,1,0,8,6,1,0,5,0,0,97
"Shaun Burgoyne",1126,"HW","AD","1",10,3,13,23,3,0,0,2,0,1,3,3,1,1,0,9,13,1,1,1,0,0,70
"Lance Franklin",4065,"HW","AD","1",12,6,3,15,2,6,0,2,0,2,0,5,1,5,0,7,8,1,4,0,0,0,98
"Josh Gibson",4145,"HW","AD","1",8,4,6,14,0,0,1,3,7,0,0,1,3,0,0,9,6,1,0,11,0,0,100
"Stephen Gilham",4136,"HW","AD","1",5,2,4,9,0,0,0,2,5,0,0,1,0,1,0,3,6,0,0,1,0,0,85
"David Hale",1445,"HW","AD","1",4,6,7,11,0,0,12,1,1,0,1,4,2,3,0,5,7,1,1,1,0,1,73
"Rick Ladson",1447,"HW","AD","1",13,2,11,24,0,0,0,5,0,4,3,1,1,0,0,10,14,0,0,1,0,0,83
"Jordan Lewis",4077,"HW","AD","1",6,4,6,12,0,0,0,3,0,2,2,2,0,1,0,5,9,0,0,4,0,1,93
"Sam Mitchell",1135,"HW","AD","1",18,4,20,38,0,0,0,5,2,5,5,3,0,1,0,12,26,0,0,1,0,0,93
"Michael Osborne",684,"HW","AD","1",5,2,6,11,1,0,0,3,0,0,0,2,1,0,0,4,8,0,1,2,0,0,85
"Brent Renouf",11679,"HW","AD","1",3,4,7,10,0,0,23,1,0,1,4,8,1,5,0,6,5,1,1,1,0,0,81
"Cyril Rioli",11632,"HW","AD","1",15,7,7,22,0,2,0,5,4,3,5,1,1,1,2,13,10,1,1,2,0,2,83
"Jarryd Roughead",4078,"HW","AD","1",8,4,3,11,2,1,0,2,0,2,1,2,0,1,0,5,5,1,3,3,0,0,98
"Shane Savage",11793,"HW","AD","1",14,2,3,17,1,0,0,3,1,7,3,3,1,1,0,4,13,0,0,0,0,2,80
"Brad Sewell",3959,"HW","AD","1",9,1,16,25,0,0,0,6,0,3,4,2,1,1,0,14,12,0,0,0,0,0,62
"Liam Shiels",11760,"HW","AD","1",11,4,10,21,0,0,0,2,1,4,2,1,2,0,0,7,14,0,0,3,0,1,76
"Ben Stratton",11824,"HW","AD","1",4,3,10,14,0,0,0,7,3,0,0,1,1,1,0,3,11,0,0,8,0,0,100
"Matt Suckling",11718,"HW","AD","1",12,2,6,18,0,0,0,1,7,2,0,3,0,1,0,2,14,1,0,0,1,1,79
"Brendan Whitecross",11719,"HW","AD","1",3,2,4,7,0,0,0,1,0,2,0,2,0,0,0,1,6,0,0,1,0,0,25
"Clinton Young",4131,"HW","AD","1",20,9,4,24,2,1,0,0,2,8,0,4,1,0,0,4,20,0,1,2,0,1,76
"Patrick Dangerfield",11700,"AD","HW","1",12,5,5,17,3,0,1,3,1,6,3,1,0,1,3,8,8,1,1,1,0,0,83
"Phil Davis",11825,"AD","HW","1",16,8,9,25,0,0,0,2,6,0,0,3,2,1,0,7,17,0,0,6,0,0,86
"Michael Doughty",85,"AD","HW","1",8,5,5,13,0,0,0,4,3,2,1,2,1,1,0,8,7,0,0,6,1,0,94
"Richard Douglas",2381,"AD","HW","1",13,2,6,19,0,1,0,3,1,4,3,3,1,0,0,8,14,0,0,2,2,3,87
"Ricky Henderson",11832,"AD","HW","1",5,5,5,10,2,0,0,2,0,2,0,2,0,1,0,4,6,1,2,0,2,0,80
"Graham Johncock",1115,"AD","HW","1",7,1,2,9,0,0,0,2,2,2,0,0,0,0,0,2,6,0,0,2,1,0,91
"Chris Knights",4125,"AD","HW","1",10,6,5,15,2,0,0,2,0,5,0,3,1,1,0,4,11,0,1,1,0,1,89
"David Mackay",11634,"AD","HW","1",8,0,2,10,0,0,0,1,0,3,2,2,2,1,0,7,5,0,0,1,1,0,77
"Ivan Maric",4165,"AD","HW","1",8,3,4,12,0,0,15,4,0,4,3,1,5,0,0,7,5,1,0,1,0,2,70
"Shaun McKernan",11774,"AD","HW","1",10,8,5,15,1,0,13,1,1,2,3,2,2,2,0,11,5,4,0,1,0,0,80
"Andy Otten",11678,"AD","HW","1",5,5,13,18,0,0,0,2,1,1,2,3,0,0,0,11,8,1,0,1,1,0,83
"Jason Porplyzia",4158,"AD","HW","1",1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
"Brent Reilly",1204,"AD","HW","1",15,8,11,26,0,0,0,4,2,5,8,3,4,1,0,17,10,1,0,1,0,0,78
"Ben Rutten",2305,"AD","HW","1",11,9,10,21,0,0,0,0,3,1,0,0,0,0,0,5,15,2,0,6,4,0,100
"Rory Sloane",11792,"AD","HW","1",12,5,6,18,0,2,1,4,3,3,1,2,3,2,1,8,11,1,0,1,0,3,87
"Brodie Smith",11891,"AD","HW","1",9,4,5,14,0,1,0,0,0,5,0,1,0,0,0,2,12,0,0,2,2,0,79
"Scott Stevens",1112,"AD","HW","1",19,13,8,27,0,1,1,4,7,1,0,4,1,2,0,6,20,1,0,3,0,0,99
"Richard Tambling",4091,"AD","HW","1",15,9,4,19,0,0,0,3,2,2,0,2,0,0,0,2,15,1,0,1,0,1,84
"Scott Thompson",755,"AD","HW","1",10,2,15,25,0,0,0,4,2,1,6,3,2,2,0,9,14,1,0,0,0,2,91
"Nathan van Berlo",4075,"AD","HW","1",11,6,10,21,2,0,0,2,1,2,0,3,1,1,0,5,16,0,1,0,0,0,87
"Bernie Vince",4151,"AD","HW","1",16,5,6,22,1,2,0,2,3,6,4,1,1,0,0,9,13,0,1,0,0,0,75
"Taylor Walker",11713,"AD","HW","1",6,4,3,9,4,2,0,1,0,2,0,1,0,1,0,5,4,2,2,0,0,0,95
"Jed Adcock",3976,"BL","FR","1",9,2,7,16,0,0,0,2,4,3,0,3,1,1,0,6,9,0,0,4,0,0,90
"Todd Banfield",11806,"BL","FR","1",4,1,3,7,2,0,0,1,0,3,1,3,1,1,0,3,4,0,0,1,1,0,85
"Claye Beams",11893,"BL","FR","1",6,5,7,13,2,1,0,1,0,0,0,2,1,1,0,4,9,0,3,0,0,0,48
"Rohan Bewick",11895,"BL","FR","1",12,4,3,15,1,0,0,2,2,5,0,2,0,0,0,5,10,0,0,1,0,1,87
"Simon Black",1083,"BL","FR","1",16,5,11,27,0,1,0,3,1,4,9,0,3,0,0,15,11,0,0,1,1,1,80
"Jonathan Brown",1092,"BL","FR","1",6,5,1,7,3,0,0,1,0,1,0,1,1,1,0,3,5,2,4,1,0,1,64
"Amon Buchanan",1158,"BL","FR","1",3,2,5,8,0,0,1,2,0,2,1,0,1,0,0,2,6,0,0,0,0,1,39
"Mitch Clark",4146,"BL","FR","1",6,1,7,13,1,1,4,2,0,2,3,4,0,2,0,7,6,0,1,2,0,2,87
"Pearce Hanley",11704,"BL","FR","1",14,11,6,20,0,0,0,6,4,2,1,4,2,1,0,5,17,0,0,5,1,0,89
"Ryan Lester",11894,"BL","FR","1",7,6,9,16,1,1,0,0,1,1,0,2,1,0,0,8,8,1,0,0,0,1,91
"Matthew Leuenberger",11593,"BL","FR","1",8,2,6,14,0,0,30,1,1,1,5,2,4,1,0,8,6,0,0,3,0,1,86
"Ashley McGrath",1100,"BL","FR","1",11,2,1,12,0,0,0,2,5,1,1,0,1,0,0,4,5,0,0,4,0,0,94
"Daniel Merrett",4072,"BL","FR","1",12,7,7,19,0,0,0,3,3,0,0,2,1,2,2,7,9,2,0,10,0,0,100
"Jesse OBrien",11854,"BL","FR","1",8,3,3,11,1,0,0,4,0,3,2,1,0,1,0,5,6,0,0,2,0,0,93
"Joel Patfull",4179,"BL","FR","1",4,3,3,7,0,0,0,3,3,1,0,1,1,0,0,4,3,1,0,8,0,1,98
"James Polkinghorne",11658,"BL","FR","1",10,5,11,21,1,3,0,3,0,5,1,4,2,0,0,9,12,1,0,2,0,0,83
"Andrew Raines",4057,"BL","FR","1",7,3,7,14,0,0,0,1,1,5,3,6,0,3,0,8,6,0,0,1,0,1,74
"Jack Redden",11780,"BL","FR","1",9,3,11,20,0,0,0,13,4,2,3,1,2,0,0,10,10,1,0,3,0,0,95
"Daniel Rich",11725,"BL","FR","1",11,3,10,21,2,1,0,5,1,6,4,2,0,0,0,11,12,0,0,2,0,0,79
"Tom Rockliff",11787,"BL","FR","1",21,7,8,29,0,0,0,0,5,1,5,6,0,2,1,10,17,0,0,1,0,0,91
"Brent Staker",2304,"BL","FR","1",8,3,6,14,0,0,0,1,2,1,3,1,1,0,0,7,7,2,0,2,0,0,67
"Cheynee Stiller",4156,"BL","FR","1",8,5,11,19,0,0,0,3,2,1,1,4,0,2,0,4,16,0,0,1,0,0,81
"Hayden Ballantyne",11770,"FR","BL","1",7,1,6,13,1,1,0,2,1,3,3,3,0,0,0,9,5,0,0,5,0,2,82
"Kepler Bradley",3937,"FR","BL","1",6,5,2,8,1,1,2,0,1,1,2,3,0,3,0,3,6,0,2,0,0,0,83
"Greg Broughton",11736,"FR","BL","1",12,3,15,27,0,0,0,2,6,0,0,2,2,2,0,9,17,0,0,1,0,0,90
"Ryan Crowley",4115,"FR","BL","1",7,0,3,10,0,1,0,0,1,2,0,2,0,2,0,1,9,0,0,1,0,1,86
"Paul Duffield",4163,"FR","BL","1",11,4,5,16,0,0,0,1,4,3,1,2,0,1,0,2,15,0,0,2,1,0,93
