"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Craig Turley",717,"ME","GE","1",6,4,2,8,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Adem Yze",714,"ME","GE","1",8,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gary Ablett",567,"GE","ME","1",17,7,1,18,9,6,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
"John Barnes",360,"GE","ME","1",4,4,9,13,0,0,18,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Shayne Breuer",569,"GE","ME","1",7,4,1,8,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Ronnie Burns",585,"GE","ME","1",9,4,5,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leigh Colbert",557,"GE","ME","1",13,3,7,20,0,0,1,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
"Paul Couch",565,"GE","ME","1",20,7,10,30,1,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
"Ben Graham",556,"GE","ME","1",5,1,0,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Derek Hall",576,"GE","ME","1",9,8,2,11,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Garry Hocking",577,"GE","ME","1",12,3,9,21,2,0,0,4,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
"Paul Lynch",570,"GE","ME","1",5,2,5,10,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Michael Mansfield",198,"GE","ME","1",5,1,9,14,0,1,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"Tim McGrath",558,"GE","ME","1",11,1,3,14,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Martin McKinnon",6,"GE","ME","1",7,3,4,11,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"David Mensch",566,"GE","ME","1",7,7,2,9,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Liam Pickering",561,"GE","ME","1",18,4,15,33,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Peter Riccardi",560,"GE","ME","1",17,8,12,29,3,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Brenton Sanderson",562,"GE","ME","1",13,1,4,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jason Snell",586,"GE","ME","1",9,4,1,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Barry Stoneham",584,"GE","ME","1",2,1,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Grant Tanner",572,"GE","ME","1",9,6,8,17,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Leigh Tudor",579,"GE","ME","1",7,2,4,11,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Chris Bond",525,"RI","ES","1",9,2,3,12,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"David Bourke",876,"RI","ES","1",6,3,3,9,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Nathan Bower",875,"RI","ES","1",9,3,1,10,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Paul Broderick",872,"RI","ES","1",19,7,6,25,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Paul Bulluss",879,"RI","ES","1",3,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Justin Charles",877,"RI","ES","1",13,9,2,15,1,0,5,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0
"Nick Daffy",873,"RI","ES","1",14,5,1,15,1,2,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Greg Dear",871,"RI","ES","1",5,3,4,9,1,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Stuart Edwards",860,"RI","ES","1",4,1,1,5,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Brendon Gale",868,"RI","ES","1",8,6,2,10,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Michael Gale",863,"RI","ES","1",9,2,11,20,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Duncan Kellaway",861,"RI","ES","1",6,3,6,12,0,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Matthew Knights",865,"RI","ES","1",8,4,5,13,0,1,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Mark Merenda",866,"RI","ES","1",12,2,7,19,0,1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Chris Naish",840,"RI","ES","1",15,3,5,20,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mark Neeld",880,"RI","ES","1",4,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ashley Prescott",532,"RI","ES","1",8,2,3,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matthew Richardson",870,"RI","ES","1",16,10,4,20,6,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Matthew Rogers",864,"RI","ES","1",5,2,0,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Chris Sullivan",878,"RI","ES","1",2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jamie Tape",263,"RI","ES","1",17,6,5,22,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"Steven Alessio",307,"ES","RI","1",3,3,5,8,2,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Peter Berbakov",338,"ES","RI","1",5,1,4,9,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"David Calthorpe",329,"ES","RI","1",7,0,3,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Scott Cummings",315,"ES","RI","1",9,5,2,11,6,3,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Chris Daniher",306,"ES","RI","1",13,4,6,19,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Sean Denham",319,"ES","RI","1",7,0,7,14,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ben Doolan",335,"ES","RI","1",13,4,4,17,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dustin Fletcher",304,"ES","RI","1",5,4,2,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Damien Hardwick",324,"ES","RI","1",15,6,7,22,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
"Mark Harvey",321,"ES","RI","1",15,8,5,20,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Paul Hills",332,"ES","RI","1",1,0,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"James Hird",312,"ES","RI","1",9,11,7,16,1,1,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
"Michael Long",313,"ES","RI","1",7,1,4,11,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Joe Misiti",316,"ES","RI","1",21,3,9,30,1,1,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0
"Ryan OConnor",327,"ES","RI","1",7,2,10,17,2,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"Gary ODonnell",318,"ES","RI","1",8,3,13,21,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Michael Prior",337,"ES","RI","1",19,4,0,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Somerville",317,"ES","RI","1",4,4,6,10,1,0,10,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Michael Symons",309,"ES","RI","1",5,1,4,9,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mark Thompson",326,"ES","RI","1",9,5,5,14,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Gavin Wanganeen",303,"ES","RI","1",9,6,5,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Randall Bone",647,"HW","FI","1",15,8,6,21,1,0,8,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Daniel Chick",649,"HW","FI","1",2,1,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Andrew Collins",625,"HW","FI","1",8,3,5,13,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Anthony Condon",635,"HW","FI","1",16,5,5,21,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Shane Crawford",633,"HW","FI","1",15,11,12,27,0,0,1,3,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
"Paul Dear",641,"HW","FI","1",1,2,3,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jason Dunstall",632,"HW","FI","1",9,7,3,12,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shannon Gibson",261,"HW","FI","1",4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Graham",628,"HW","FI","1",14,3,5,19,1,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Daniel Harford",648,"HW","FI","1",5,2,4,9,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Paul Hudson",451,"HW","FI","1",9,5,6,15,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ray Jencke",629,"HW","FI","1",10,1,5,15,0,0,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"Darren Kappler",650,"HW","FI","1",10,1,3,13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Chris Langford",639,"HW","FI","1",7,2,1,8,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott Maginness",626,"HW","FI","1",3,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Platten",636,"HW","FI","1",18,5,9,27,0,1,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
"Darrin Pritchard",630,"HW","FI","1",13,5,9,22,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Rayden Tallis",631,"HW","FI","1",1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jason Taylor",254,"HW","FI","1",11,3,1,12,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Richard Taylor",645,"HW","FI","1",13,1,5,18,1,2,0,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
"Craig Treleven",651,"HW","FI","1",13,6,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simon Atkins",376,"FI","HW","1",8,2,13,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Jason Baldwin",377,"FI","HW","1",14,0,12,26,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Scott Bamford",405,"FI","HW","1",13,2,7,20,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"John Barker",387,"FI","HW","1",0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brad Cassidy",259,"FI","HW","1",3,0,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Trent Cummings",375,"FI","HW","1",11,5,11,22,3,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Mick Dwyer",406,"FI","HW","1",6,4,9,15,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Simon Hawking",370,"FI","HW","1",5,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jeff Hogg",381,"FI","HW","1",13,5,1,14,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Darren Holmes",393,"FI","HW","1",6,7,25,31,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Chris Johnson",385,"FI","HW","1",6,3,9,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wayne Lamb",384,"FI","HW","1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John McCarthy",382,"FI","HW","1",3,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anthony Mellington",397,"FI","HW","1",7,3,11,18,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jarrod Molloy",295,"FI","HW","1",4,3,3,7,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Danny Morton",400,"FI","HW","1",7,3,10,17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stephen Paxman",379,"FI","HW","1",5,3,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Martin Pike",373,"FI","HW","1",16,3,3,19,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Matthew Primus",407,"FI","HW","1",4,1,12,16,0,0,13,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"John Rombotis",399,"FI","HW","1",13,4,9,22,2,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Rowan Warfe",369,"FI","HW","1",5,1,12,17,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Brett Allison",770,"NM","SK","1",6,2,7,13,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Glenn Archer",777,"NM","SK","1",9,3,3,12,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Matt Armstrong",763,"NM","SK","1",10,3,4,14,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Peter Bell",486,"NM","SK","1",10,1,12,22,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"John Blakey",762,"NM","SK","1",12,5,7,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Mathew Capuano",774,"NM","SK","1",5,2,3,8,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Wayne Carey",766,"NM","SK","1",12,8,4,16,2,5,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Ian Fairley",778,"NM","SK","1",1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David King",759,"NM","SK","1",17,4,6,23,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Dani Laidley",756,"NM","SK","1",14,8,8,22,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Mick Martyn",757,"NM","SK","1",11,2,6,17,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Corey McKernan",775,"NM","SK","1",16,10,5,21,0,1,7,2,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0
"Mark Roberts",767,"NM","SK","1",7,2,0,7,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Anthony Rock",674,"NM","SK","1",14,2,7,21,2,4,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Wayne Schwass",764,"NM","SK","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robert Scott",768,"NM","SK","1",5,0,5,10,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Craig Sholl",761,"NM","SK","1",12,5,3,15,2,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"Adam Simpson",780,"NM","SK","1",10,4,8,18,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Ross Smith",758,"NM","SK","1",6,1,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anthony Stevens",772,"NM","SK","1",21,1,12,33,1,3,1,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Mark Stevens",59,"NM","SK","1",3,3,5,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Dean Anderson",923,"SK","NM","1",12,11,9,21,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Kristian Bardsley",925,"SK","NM","1",14,9,6,20,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Tony Brown",941,"SK","NM","1",10,1,3,13,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nathan Burke",919,"SK","NM","1",16,6,7,23,0,1,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
"Jayson Daniels",948,"SK","NM","1",10,4,12,22,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Robert Harvey",930,"SK","NM","1",6,4,16,22,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Austinn Jones",929,"SK","NM","1",14,6,5,19,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Stewart Loewe",927,"SK","NM","1",12,8,2,14,4,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Joe McLaren",809,"SK","NM","1",7,3,2,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Andrew McLean",950,"SK","NM","1",2,1,2,4,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Robert Neill",947,"SK","NM","1",11,8,7,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Justin Peckett",921,"SK","NM","1",11,6,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jamie Shanahan",735,"SK","NM","1",10,7,4,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David Sierakowski",924,"SK","NM","1",8,4,2,10,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Joel Smith",672,"SK","NM","1",14,9,4,18,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Steven Sziller",914,"SK","NM","1",10,3,7,17,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Jason Traianidis",949,"SK","NM","1",7,3,5,12,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Lazar Vidovic",942,"SK","NM","1",2,2,2,4,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Darryl Wakelin",855,"SK","NM","1",4,2,2,6,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Shane Wakelin",297,"SK","NM","1",5,2,2,7,0,1,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Nicky Winmar",461,"SK","NM","1",16,3,5,21,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Marcus Ashcroft",110,"BB","WB","1",12,1,6,18,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Trent Bartlett",127,"BB","WB","1",7,5,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Richard Champion",95,"BB","WB","1",10,3,4,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Matthew Clarke",78,"BB","WB","1",12,9,3,15,1,0,16,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0
"Danny Dickfos",129,"BB","WB","1",1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adrian Fletcher",101,"BB","WB","1",19,1,6,25,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Andrew Gowers",96,"BB","WB","1",8,4,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Shaun Hart",111,"BB","WB","1",15,3,8,23,5,2,0,4,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
"Troy Johnson",130,"BB","WB","1",3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Matthew Kennedy",117,"BB","WB","1",14,2,1,15,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Craig Lambert",123,"BB","WB","1",11,0,20,31,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Nigel Lappin",100,"BB","WB","1",15,4,3,18,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Alastair Lynch",104,"BB","WB","1",13,7,2,15,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Gilbert McAdam",113,"BB","WB","1",8,1,7,15,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
"Michael McLean",99,"BB","WB","1",3,2,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Craig McRae",106,"BB","WB","1",11,1,3,14,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Roger Merrett",107,"BB","WB","1",8,5,1,9,2,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Chris Scott",97,"BB","WB","1",10,2,5,15,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Dion Scott",115,"BB","WB","1",9,7,0,9,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Michael Voss",102,"BB","WB","1",23,5,10,33,2,1,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0
"Darryl White",114,"BB","WB","1",8,5,6,14,1,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Matthew Croft",414,"WB","BB","1",8,2,6,14,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Todd Curley",447,"WB","BB","1",7,2,2,9,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Luke Darcy",436,"WB","BB","1",5,2,6,11,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Chris Grant",422,"WB","BB","1",7,3,3,10,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Ilija Grgic",357,"WB","BB","1",4,2,0,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Daniel Hargraves",430,"WB","BB","1",10,6,1,11,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Mark Hunter",416,"WB","BB","1",14,4,1,15,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Brad Johnson",421,"WB","BB","1",12,3,1,13,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Nigel Kellett",420,"WB","BB","1",11,2,1,12,1,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Steven Kolyniuk",428,"WB","BB","1",11,4,5,16,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Tony Liberatore",426,"WB","BB","1",3,0,6,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michael Martin",438,"WB","BB","1",5,0,1,6,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Richard Osborne",253,"WB","BB","1",7,1,4,11,0,1,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
"Sedat Sir",415,"WB","BB","1",11,2,4,15,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Rohan Smith",429,"WB","BB","1",17,6,8,25,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Barry Standfield",47,"WB","BB","1",8,5,4,12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Scott Taylor",445,"WB","BB","1",2,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
