"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Mark Coughlan",916,"RI","WB","1",5,2,9,14,0,0,0,4,2,1,0,2,1,1,0,4,11,0,0,2,0,0,73
"Brett Deledio",4068,"RI","WB","1",13,9,9,22,2,0,0,2,3,4,2,2,1,0,0,9,13,2,1,1,4,1,92
"Nathan Foley",4112,"RI","WB","1",7,3,12,19,0,0,0,4,0,2,1,1,1,0,0,9,10,0,0,0,2,0,51
"Darren Gaspar",886,"RI","WB","1",1,3,5,6,0,0,0,2,1,0,0,1,0,1,0,3,3,1,0,3,0,0,100
"Chris Hyde",1194,"RI","WB","1",8,4,4,12,0,0,0,2,1,2,0,1,0,1,0,0,12,0,0,1,1,0,92
"Kane Johnson",43,"RI","WB","1",15,9,8,23,1,0,0,5,4,2,2,0,2,0,0,5,20,0,1,1,0,0,79
"Andrew Kellaway",899,"RI","WB","1",7,5,4,11,0,0,0,1,0,0,1,2,0,0,0,3,8,0,1,1,0,0,83
"Andrew Krakouer",915,"RI","WB","1",7,1,8,15,0,1,0,7,1,2,5,2,1,2,0,9,6,0,0,0,0,0,81
"Chris Newman",1150,"RI","WB","1",13,8,9,22,0,0,0,2,6,2,0,4,0,0,0,3,19,0,0,5,2,0,100
"Adam Pattison",4108,"RI","WB","1",1,2,4,5,0,0,2,1,1,0,2,1,1,1,0,2,3,0,0,2,0,0,42
"Kayne Pettifer",917,"RI","WB","1",10,6,5,15,0,0,0,3,0,4,1,6,2,2,0,3,12,0,0,2,0,0,75
"Andrew Raines",4057,"RI","WB","1",7,4,8,15,0,0,0,0,4,1,0,4,0,2,0,4,11,0,0,4,4,0,92
"Matthew Richardson",870,"RI","WB","1",10,9,5,15,0,1,1,1,1,2,0,6,0,3,0,6,10,1,1,3,2,0,100
"David Rodan",1104,"RI","WB","1",2,4,7,9,0,1,0,0,0,2,0,1,0,0,0,2,8,0,0,0,0,0,51
"Jay Schulz",1451,"RI","WB","1",3,1,0,3,0,1,0,1,0,1,0,1,1,1,0,2,1,0,1,1,0,0,84
"Troy Simmonds",743,"RI","WB","1",6,3,4,10,3,0,21,0,1,2,2,1,3,1,0,5,5,0,1,1,0,0,93
"Richard Tambling",4091,"RI","WB","1",2,1,2,4,0,0,0,5,0,1,1,1,0,0,0,2,2,0,0,0,0,0,56
"Greg Tivendale",901,"RI","WB","1",14,7,8,22,0,0,0,3,3,5,2,2,1,0,0,6,16,0,0,1,0,0,94
"Shane Tuck",4041,"RI","WB","1",12,6,13,25,0,0,2,4,1,3,2,2,1,0,0,7,18,0,0,1,0,0,83
"Matthew Boyd",1450,"WB","RI","1",7,3,3,10,2,0,0,4,2,3,2,2,1,1,0,5,5,1,0,0,1,0,56
"Adam Cooney",3940,"WB","RI","1",13,8,8,21,0,1,0,2,1,5,0,3,1,1,0,5,16,0,1,0,0,0,85
"Daniel Cross",1153,"WB","RI","1",16,9,13,29,2,1,0,3,3,3,4,0,1,0,0,10,18,0,1,1,0,2,82
"Nathan Eagleton",465,"WB","RI","1",17,9,1,18,4,2,0,2,1,4,1,4,0,2,0,3,14,1,4,0,3,2,80
"Daniel Giansiracusa",473,"WB","RI","1",19,11,11,30,0,0,0,2,2,6,4,2,2,1,2,10,20,0,0,2,1,1,90
"Lindsay Gilbee",471,"WB","RI","1",12,3,3,15,1,0,0,0,1,6,0,0,0,0,0,5,10,0,1,2,1,0,92
"Chris Grant",422,"WB","RI","1",8,7,7,15,0,1,0,0,1,3,1,3,1,1,0,7,8,2,0,4,1,1,81
"Ryan Griffen",4080,"WB","RI","1",10,8,10,20,1,1,1,3,2,4,0,2,1,1,0,2,19,0,1,1,10,0,81
"Mitch Hahn",467,"WB","RI","1",11,6,5,16,1,0,0,6,1,6,2,3,0,0,0,4,11,0,0,1,2,1,79
"Ryan Hargrave",1113,"WB","RI","1",13,5,3,16,0,1,0,2,3,2,2,3,1,2,0,7,8,1,1,4,1,1,95
"Brad Johnson",421,"WB","RI","1",19,11,4,23,5,1,0,1,1,4,2,4,0,0,1,5,18,0,3,1,5,1,93
"Brian Lake",1217,"WB","RI","1",5,2,8,13,0,0,0,3,5,1,0,1,2,1,0,5,6,0,0,6,1,0,100
"Jordan McMahon",1114,"WB","RI","1",17,8,0,17,0,0,0,1,7,6,0,2,1,0,0,2,13,0,0,2,9,2,93
"Will Minson",2332,"WB","RI","1",5,2,5,10,0,1,11,1,0,1,3,2,0,1,0,4,4,1,1,1,0,0,65
"Adam Morgan",1206,"WB","RI","1",3,3,3,6,2,0,0,3,0,0,0,0,1,0,0,3,3,1,2,0,0,1,77
"Dale Morris",4084,"WB","RI","1",5,3,5,10,0,0,0,7,2,0,0,0,1,0,0,5,4,1,0,0,1,0,100
"Robert Murphy",468,"WB","RI","1",9,7,4,13,2,2,0,0,1,2,0,3,2,2,0,5,9,0,2,0,1,1,83
"Sam Power",1212,"WB","RI","1",5,3,4,9,0,0,0,0,0,1,1,2,1,0,0,3,6,0,0,0,2,0,51
"Matthew Robbins",463,"WB","RI","1",6,3,4,10,3,1,0,3,0,1,1,1,0,0,0,3,6,0,3,2,0,3,100
"Wayde Skipper",1440,"WB","RI","1",6,4,4,10,1,1,13,2,2,0,2,1,2,1,0,6,5,1,1,2,1,0,52
"Rohan Smith",429,"WB","RI","1",16,9,5,21,0,0,0,0,1,6,2,3,0,0,0,3,18,0,1,1,3,2,75
"Scott West",418,"WB","RI","1",15,10,18,33,1,1,0,3,2,3,10,1,0,1,3,13,20,0,3,3,2,2,92
"Jason Akermanis",119,"BL","GE","1",13,5,5,18,1,0,0,6,2,4,1,2,4,2,0,10,7,0,2,2,0,1,100
"Simon Black",1083,"BL","GE","1",10,4,9,19,0,0,0,2,2,0,6,0,1,0,0,11,9,0,0,1,1,0,92
"Daniel Bradshaw",134,"BL","GE","1",11,9,5,16,2,0,0,2,1,2,0,2,1,1,0,6,9,3,2,2,0,0,100
"Jared Brennan",1438,"BL","GE","1",6,5,3,9,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,1,0,0,75
"Jonathan Brown",1092,"BL","GE","1",7,5,3,10,0,0,2,0,0,2,1,1,0,0,0,3,7,0,0,1,0,1,100
"Jamie Charman",1098,"BL","GE","1",8,4,5,13,0,1,20,2,1,2,5,6,4,3,0,8,6,0,1,1,0,0,61
"Mitch Clark",4146,"BL","GE","1",7,2,1,8,1,0,5,5,2,2,1,1,1,0,0,4,3,0,1,1,1,1,55
"Anthony Corrie",3952,"BL","GE","1",9,2,2,11,0,0,0,0,1,6,1,4,1,0,0,4,7,0,1,2,1,0,87
"Josh Drummond",4106,"BL","GE","1",6,3,1,7,0,0,0,1,2,2,0,1,2,0,0,3,4,0,0,1,0,0,32
"Ben Fixter",1022,"BL","GE","1",5,3,3,8,0,0,0,3,4,1,0,5,0,3,0,1,7,0,0,2,0,0,76
"Scott Harding",4147,"BL","GE","1",7,4,5,12,0,0,0,1,1,2,1,3,1,1,0,6,6,0,0,2,1,0,69
"Chris Johnson",385,"BL","GE","1",11,2,4,15,0,0,0,1,8,2,0,7,2,3,0,6,9,0,0,3,0,1,87
"Justin Leppitsch",98,"BL","GE","1",7,4,6,13,0,0,0,1,4,1,1,3,0,1,0,6,7,1,0,6,0,0,92
"Ashley McGrath",1100,"BL","GE","1",5,2,2,7,1,1,0,2,0,0,2,2,0,1,0,3,4,0,2,2,0,0,100
"Daniel Merrett",4072,"BL","GE","1",4,2,1,5,0,2,0,4,0,1,0,2,1,1,0,4,1,1,2,0,0,0,70
"Mal Michael",255,"BL","GE","1",6,5,7,13,0,0,1,5,5,0,0,1,0,0,0,5,6,1,0,8,0,0,100
"Tim Notting",1087,"BL","GE","1",4,3,9,13,0,1,0,1,0,3,0,0,0,0,0,6,7,1,0,4,2,0,81
"Luke Power",1084,"BL","GE","1",13,5,8,21,0,0,0,6,4,2,4,3,2,0,0,9,12,0,0,2,1,0,100
"Michael Rischitelli",4047,"BL","GE","1",6,2,4,10,0,0,0,1,0,3,1,1,0,0,0,2,8,0,0,0,0,0,45
"Brad Scott",657,"BL","GE","1",5,1,7,12,0,0,0,3,3,1,0,2,0,1,0,2,10,0,0,1,0,0,83
"Justin Sherman",4082,"BL","GE","1",15,6,12,27,0,0,0,1,2,4,1,4,1,2,0,9,19,0,0,0,1,0,100
"Michael Voss",102,"BL","GE","1",9,5,12,21,0,0,0,2,1,3,5,0,1,0,0,10,11,0,0,1,1,1,95
"Gary Ablett",1105,"GE","BL","1",14,3,13,27,1,4,0,3,0,5,2,2,2,0,0,14,12,0,0,3,0,0,88
"Jimmy Bartel",1106,"GE","BL","1",20,9,7,27,2,2,0,1,2,6,3,4,0,4,1,10,17,3,3,1,0,0,100
"Mark Blake",4128,"GE","BL","1",0,3,10,10,0,0,7,0,0,0,0,4,0,4,0,1,9,0,0,1,0,0,59
"Shannon Byrnes",4045,"GE","BL","1",16,10,3,19,1,1,0,2,2,7,1,2,2,1,0,8,12,1,0,1,3,2,68
"Paul Chapman",614,"GE","BL","1",16,6,7,23,3,1,0,4,0,4,4,1,3,1,3,10,11,1,3,0,0,1,98
"Joel Corey",616,"GE","BL","1",18,6,13,31,0,0,1,1,4,5,6,2,1,0,2,14,16,0,0,3,2,0,92
"Matthew Egan",4064,"GE","BL","1",6,3,6,12,0,0,0,0,1,1,1,1,0,0,0,7,4,1,0,4,0,0,91
"Corey Enright",621,"GE","BL","1",21,8,4,25,0,0,1,2,2,4,3,3,1,2,0,9,15,0,0,0,0,0,81
"Charlie Gardiner",1155,"GE","BL","1",14,9,4,18,2,1,0,1,0,3,1,2,2,0,0,6,12,1,2,0,0,2,78
"Josh Hunt",624,"GE","BL","1",7,3,9,16,0,0,0,4,4,0,2,2,1,0,0,8,8,1,0,7,0,0,95
"David Johnson",1107,"GE","BL","1",10,5,3,13,0,0,0,2,0,4,0,0,1,0,0,4,9,1,0,0,0,0,67
"Steven King",587,"GE","BL","1",4,0,8,12,0,1,11,3,1,2,1,3,1,2,0,5,8,0,0,2,0,0,41
"Cameron Ling",617,"GE","BL","1",9,3,12,21,0,0,0,6,1,4,6,3,1,1,0,10,11,0,0,1,0,0,92
"Andrew Mackie",3958,"GE","BL","1",6,2,4,10,1,1,0,6,0,2,1,3,1,2,0,3,8,0,1,1,0,1,74
"Darren Milburn",590,"GE","BL","1",17,10,10,27,2,0,0,3,3,1,1,5,1,2,0,13,14,3,2,2,1,1,90
"Cameron Mooney",615,"GE","BL","1",19,6,0,19,0,0,0,0,6,1,1,2,1,0,0,5,14,0,0,3,0,0,94
"Brad Ottens",897,"GE","BL","1",3,2,3,6,2,0,3,1,0,1,0,0,0,0,0,1,5,0,1,0,0,1,55
"Henry Playfair",2303,"GE","BL","1",5,4,3,8,2,1,0,1,0,1,0,3,0,1,0,3,5,0,1,0,0,0,82
"Max Rooke",1124,"GE","BL","1",6,5,16,22,0,0,0,3,3,3,0,4,0,1,0,7,15,1,0,2,2,0,93
"Matthew Scarlett",604,"GE","BL","1",11,3,3,14,0,0,0,0,5,0,0,1,1,1,0,4,9,0,0,3,0,0,94
"Will Slade",1213,"GE","BL","1",7,3,6,13,1,0,0,0,1,0,0,1,1,0,0,3,10,1,0,5,1,0,93
"Kane Tenace",3954,"GE","BL","1",12,2,6,18,0,0,0,1,4,5,1,0,0,0,0,5,13,0,0,0,2,1,76
"Luke Ablett",1175,"SY","ES","1",14,1,4,18,0,0,1,2,1,6,5,4,2,3,0,7,10,0,0,2,0,0,82
"Leo Barry",1003,"SY","ES","1",6,8,11,17,0,0,0,0,4,0,0,4,1,3,0,7,10,1,0,4,4,0,95
"Craig Bolton",1090,"SY","ES","1",17,9,1,18,1,1,0,4,3,2,1,3,0,1,0,5,14,0,2,1,2,1,100
"Jude Bolton",1013,"SY","ES","1",8,1,9,17,0,0,0,1,1,2,6,1,1,1,0,14,3,0,0,5,0,0,81
"Amon Buchanan",1158,"SY","ES","1",13,8,7,20,0,0,0,3,2,5,1,5,2,2,0,7,14,0,0,0,0,0,86
"Paul Chambers",1131,"SY","ES","1",0,0,3,3,0,0,8,2,0,0,1,2,1,1,0,2,1,0,0,0,0,0,30
"Jared Crouch",1011,"SY","ES","1",7,4,5,12,0,0,0,4,1,3,1,3,1,1,0,3,8,0,0,1,2,1,77
"Nick Davis",272,"SY","ES","1",11,8,8,19,0,1,0,1,0,6,1,0,1,0,0,5,14,0,2,0,1,1,85
"Sean Dempster",4073,"SY","ES","1",3,1,1,4,0,0,0,2,1,2,0,0,0,0,0,0,4,0,0,1,0,0,95
"Nic Fosdike",1018,"SY","ES","1",8,1,2,10,0,0,0,1,0,4,2,2,1,2,0,6,3,0,0,1,0,1,61
"Adam Goodes",1012,"SY","ES","1",15,8,9,24,1,0,2,3,2,2,0,3,2,1,0,8,16,1,0,3,0,0,96
"Barry Hall",953,"SY","ES","1",14,10,5,19,7,2,0,4,0,2,3,4,0,1,1,8,11,2,7,0,0,0,100
"Darren Jolly",753,"SY","ES","1",5,4,3,8,0,0,19,0,4,1,3,3,0,2,0,3,5,0,0,0,0,0,70
"Brett Kirk",1015,"SY","ES","1",10,2,7,17,0,0,0,4,0,1,4,1,1,0,0,6,11,0,0,1,0,0,86
"Ben Mathews",1009,"SY","ES","1",6,2,5,11,1,1,0,3,1,1,1,2,0,1,0,3,9,0,1,1,0,0,86
"Jarrad McVeigh",3950,"SY","ES","1",5,2,4,9,0,1,0,1,1,1,2,0,2,0,0,4,6,0,0,1,0,0,45
"Ryan OKeefe",1024,"SY","ES","1",12,8,8,20,0,0,0,1,1,8,0,3,0,1,0,8,12,2,0,0,0,0,99
"Michael OLoughlin",1000,"SY","ES","1",7,6,1,8,2,0,0,2,0,1,0,1,0,0,0,3,5,1,4,1,0,1,98
"Ted Richards",1119,"SY","ES","1",3,3,5,8,0,1,0,1,2,0,1,1,0,0,0,4,3,1,1,7,0,0,100
"Lewis Roberts-Thomson",1453,"SY","ES","1",9,4,4,13,0,0,0,0,4,1,0,1,0,1,0,0,11,0,0,6,0,0,78
"Adam Schneider",1432,"SY","ES","1",13,3,3,16,0,1,0,4,5,3,0,3,2,2,0,4,12,0,0,3,1,0,77
"Paul Williams",215,"SY","ES","1",7,0,6,13,0,1,0,1,0,4,0,2,1,0,0,4,9,0,0,2,1,1,71
"Kepler Bradley",3937,"ES","SY","1",11,6,6,17,0,0,0,0,5,0,0,0,0,0,0,7,10,0,0,6,0,0,100
"Scott Camporeale",143,"ES","SY","1",14,4,6,20,1,0,0,3,3,3,0,1,1,0,0,2,18,0,0,0,0,0,85
"Dustin Fletcher",304,"ES","SY","1",11,2,7,18,0,0,0,1,7,0,0,3,0,1,0,7,7,0,0,8,0,0,100
"Chris Heffernan",347,"ES","SY","1",10,3,9,19,1,0,0,5,1,5,3,6,1,3,0,8,11,0,0,2,0,1,68
"David Hille",365,"ES","SY","1",8,4,8,16,0,0,18,2,0,5,5,1,4,0,0,11,5,1,0,2,0,2,88
"Jason Johnson",346,"ES","SY","1",10,6,5,15,0,0,0,1,3,1,2,1,0,0,0,4,10,0,0,0,0,0,64
"Mark Johnson",354,"ES","SY","1",11,4,4,15,1,0,0,3,3,1,2,2,2,1,0,4,12,0,0,1,4,1,88
"Matthew Lloyd",336,"ES","SY","1",19,10,7,26,8,2,0,0,0,7,1,5,3,2,3,11,16,2,5,1,0,0,98
"Nathan Lovett-Murray",3938,"ES","SY","1",10,6,6,16,0,0,1,3,1,5,2,2,0,1,0,4,11,0,0,3,0,1,77
"Andrew Lovett",4076,"ES","SY","1",11,6,6,17,1,1,0,4,0,6,1,1,1,1,0,8,9,0,1,0,1,0,71
"Scott Lucas",339,"ES","SY","1",12,5,2,14,4,1,0,1,0,6,0,1,2,0,2,6,8,0,3,2,0,0,97
"Adam McPhee",551,"ES","SY","1",12,8,6,18,0,0,1,5,2,1,0,3,0,1,0,3,15,1,1,7,0,1,96
"Mark McVeigh",355,"ES","SY","1",4,0,6,10,1,0,0,1,0,0,3,2,0,1,0,6,4,0,0,1,0,0,71
"Angus Monfries",4061,"ES","SY","1",9,4,2,11,0,1,0,1,1,2,0,0,1,0,0,2,8,0,1,1,0,1,87
"Damien Peverill",364,"ES","SY","1",7,2,1,8,0,0,0,0,4,1,1,1,0,0,0,2,4,0,0,0,0,0,49
"Paddy Ryder",4144,"ES","SY","1",4,1,0,4,0,0,7,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,46
"Henry Slattery",4123,"ES","SY","1",4,6,5,9,0,0,0,3,1,0,1,2,1,1,0,5,5,1,0,4,0,0,100
"Dean Solomon",352,"ES","SY","1",8,2,10,18,0,0,0,0,4,4,2,8,0,3,0,9,9,0,0,7,0,0,93
"Brent Stanton",3939,"ES","SY","1",13,4,4,17,0,0,0,4,2,4,0,0,2,0,0,4,14,0,0,1,1,1,81
"Jobe Watson",1461,"ES","SY","1",6,3,17,23,0,0,0,6,1,1,8,2,2,0,0,13,9,0,0,0,0,0,75
"Andrew Welsh",1146,"ES","SY","1",12,8,11,23,0,0,0,2,3,2,1,4,1,2,0,4,18,0,0,5,0,0,100
"Jason Winderlich",1449,"ES","SY","1",3,2,5,8,0,0,0,4,0,0,2,2,1,1,0,4,5,0,0,1,0,0,66
"Glenn Archer",777,"NM","PA","1",16,6,2,18,1,0,0,2,3,1,1,0,2,0,0,5,14,0,0,0,0,0,68
"Leigh Brown",539,"NM","PA","1",7,3,8,15,2,0,0,0,0,2,0,2,1,2,0,3,13,2,1,2,1,0,93
"Michael Firrito",1457,"NM","PA","1",6,3,7,13,0,0,1,3,3,0,0,0,1,0,0,4,8,0,0,1,0,0,97
"Josh Gibson",4145,"NM","PA","1",6,3,6,12,0,0,0,4,3,1,0,2,1,2,0,5,7,1,0,3,1,0,86
"Shannon Grant",794,"NM","PA","1",12,8,4,16,2,2,0,1,1,7,0,0,0,0,0,3,13,1,2,0,0,0,88
"Kasey Green",1070,"NM","PA","1",5,5,6,11,0,1,0,0,1,1,0,1,0,1,0,2,9,0,1,1,0,1,82
"David Hale",1445,"NM","PA","1",2,2,2,4,0,0,4,2,0,0,2,1,2,1,0,3,2,0,1,1,0,1,63
"Leigh Harding",813,"NM","PA","1",8,4,3,11,3,0,0,2,0,2,1,3,3,0,0,8,3,3,2,0,2,1,66
"Daniel Harris",805,"NM","PA","1",14,3,7,21,0,0,0,8,3,1,9,4,5,1,0,14,8,0,0,0,0,0,75
"Brent Harvey",788,"NM","PA","1",12,2,9,21,2,0,0,5,0,4,3,1,1,0,1,9,13,0,1,1,3,0,86
"Jonathan Hay",659,"NM","PA","1",4,3,2,6,0,0,3,0,0,0,0,3,0,2,0,1,4,0,0,2,0,0,85
"Corey Jones",808,"NM","PA","1",14,6,4,18,2,2,0,1,1,7,2,0,2,0,0,7,10,2,2,0,3,1,85
"Hamish McIntosh",4087,"NM","PA","1",8,4,5,13,0,0,4,1,0,4,3,1,2,0,0,4,9,0,0,3,1,0,46
"Drew Petrie",806,"NM","PA","1",7,2,4,11,1,0,5,6,1,2,1,4,3,2,0,6,6,0,0,5,1,0,83
"Daniel Pratt",3982,"NM","PA","1",8,6,7,15,0,1,0,1,3,3,2,0,1,0,0,6,9,0,1,1,2,1,88
"Brady Rawlings",799,"NM","PA","1",10,2,10,20,1,0,0,1,2,5,3,1,1,0,0,9,11,0,0,1,0,0,91
"Adam Simpson",780,"NM","PA","1",17,6,13,30,0,0,2,2,2,4,7,4,3,1,3,11,18,1,0,5,0,1,71
"Jess Sinclair",523,"NM","PA","1",8,4,5,13,0,0,0,1,5,1,0,2,0,1,0,1,11,0,0,2,1,1,82
"Nathan Thompson",662,"NM","PA","1",8,6,2,10,1,1,0,0,0,1,0,2,0,1,0,4,6,0,3,0,0,0,93
"Cameron Thurley",4095,"NM","PA","1",9,4,1,10,0,1,0,3,0,4,0,0,2,0,0,3,6,1,2,2,0,0,82
"Shannon Watt",797,"NM","PA","1",5,2,8,13,0,0,0,0,2,1,0,0,2,0,0,8,5,0,0,2,1,1,95
"Daniel Wells",1427,"NM","PA","1",12,3,9,21,4,0,0,4,3,4,4,4,0,0,0,9,11,0,1,2,4,0,95
"Matthew Bishop",738,"PA","NM","1",4,3,4,8,0,0,0,1,4,1,0,2,0,1,0,2,5,0,0,5,1,0,100
"Dean Brogan",856,"PA","NM","1",5,5,6,11,0,0,17,2,1,0,2,5,3,3,0,7,5,2,0,6,0,0,84
"Peter Burgoyne",824,"PA","NM","1",11,2,9,20,0,0,0,1,2,0,1,7,0,4,0,3,19,0,0,2,0,0,95
"Shaun Burgoyne",1126,"PA","NM","1",11,5,19,30,1,0,1,3,7,2,3,3,1,1,0,13,17,1,1,4,2,0,100
"Domenic Cassisi",1193,"PA","NM","1",9,5,6,15,0,1,0,3,1,0,2,1,2,1,0,9,6,1,0,3,1,0,88
"Troy Chaplin",3962,"PA","NM","1",6,5,7,13,0,0,0,2,1,0,0,4,0,4,0,1,12,0,0,1,0,0,71
