"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Stuart Anderson",528,"NM","ME","1",13,3,4,17,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Glenn Archer",777,"NM","ME","1",13,5,3,16,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Peter Bell",486,"NM","ME","1",10,1,3,13,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"John Blakey",762,"NM","ME","1",12,0,3,15,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Wayne Carey",766,"NM","ME","1",6,1,1,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Brett Chandler",388,"NM","ME","1",8,0,6,14,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Darren Crocker",781,"NM","ME","1",1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jason Daniltchenko",776,"NM","ME","1",2,2,4,6,0,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Glenn Freeborn",273,"NM","ME","1",10,1,1,11,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"David King",759,"NM","ME","1",11,1,3,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Dani Laidley",756,"NM","ME","1",12,0,2,14,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"John Longmire",760,"NM","ME","1",12,5,3,15,1,1,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"Mick Martyn",757,"NM","ME","1",9,4,1,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Corey McKernan",775,"NM","ME","1",3,0,0,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Martin Pike",373,"NM","ME","1",3,1,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mark Roberts",767,"NM","ME","1",9,1,3,12,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Anthony Rock",674,"NM","ME","1",9,0,4,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robert Scott",768,"NM","ME","1",10,3,5,15,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Craig Sholl",761,"NM","ME","1",7,4,2,9,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anthony Stevens",772,"NM","ME","1",14,4,4,18,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Shane Bond",816,"PA","CW","1",6,0,5,11,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Shayne Breuer",569,"PA","CW","1",9,9,7,16,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"David Brown",15,"PA","CW","1",13,3,6,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Burgoyne",824,"PA","CW","1",6,1,2,8,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Stephen Carter",828,"PA","CW","1",7,2,1,8,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Scott Cummings",315,"PA","CW","1",5,4,2,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donald Dickie",821,"PA","CW","1",17,8,9,26,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Ian Downsborough",62,"PA","CW","1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fabian Francis",817,"PA","CW","1",14,2,6,20,2,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Josh Francou",819,"PA","CW","1",3,1,8,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Brent Heaver",164,"PA","CW","1",7,4,3,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam Heuskes",829,"PA","CW","1",9,2,8,17,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Adam Kingsley",825,"PA","CW","1",8,0,5,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brendon Lade",822,"PA","CW","1",6,1,1,7,1,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Brayden Lyle",818,"PA","CW","1",14,5,7,21,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Darren Mead",827,"PA","CW","1",5,1,4,9,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Stephen Paxman",379,"PA","CW","1",8,2,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Darryl Poole",826,"PA","CW","1",7,1,6,13,2,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Matthew Primus",407,"PA","CW","1",7,1,2,9,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Damian Squire",823,"PA","CW","1",4,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michael Wilson",820,"PA","CW","1",17,7,5,22,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Robert AhMat",239,"CW","PA","1",4,2,9,13,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"John Barnett",252,"CW","PA","1",7,1,3,10,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gavin Brown",216,"CW","PA","1",12,4,7,19,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
"Nathan Buckley",217,"CW","PA","1",23,9,4,27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Scott Burns",211,"CW","PA","1",7,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gavin Crosisca",212,"CW","PA","1",12,4,8,20,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Scott Crow",245,"CW","PA","1",10,7,6,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Curran",233,"CW","PA","1",14,2,5,19,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Alex McDonald",243,"CW","PA","1",10,2,4,14,2,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Damian Monkhorst",223,"CW","PA","1",3,1,4,7,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Richard Osborne",253,"CW","PA","1",1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stephen Patterson",224,"CW","PA","1",12,4,15,27,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simon Prestigiacomo",249,"CW","PA","1",4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mark Richardson",221,"CW","PA","1",6,5,4,10,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Anthony Rocca",251,"CW","PA","1",8,6,1,9,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Saverio Rocca",228,"CW","PA","1",7,5,0,7,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott Russell",218,"CW","PA","1",15,10,13,28,2,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"Andrew Schauble",241,"CW","PA","1",6,2,3,9,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Lee Walker",227,"CW","PA","1",3,3,5,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Shane Watson",214,"CW","PA","1",4,4,11,15,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Paul Williams",215,"CW","PA","1",21,4,9,30,4,2,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
"Nathan Brown",452,"WB","FR","1",7,3,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leon Cameron",425,"WB","FR","1",11,6,1,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simon Cox",441,"WB","FR","1",10,3,1,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Luke Darcy",436,"WB","FR","1",10,3,4,14,2,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Matthew Dent",389,"WB","FR","1",10,5,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Craig Ellis",444,"WB","FR","1",7,2,7,14,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Chris Grant",422,"WB","FR","1",8,5,7,15,1,1,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Daniel Hargraves",430,"WB","FR","1",2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Hudson",451,"WB","FR","1",13,3,7,20,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Brad Johnson",421,"WB","FR","1",21,9,3,24,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Nigel Kellett",420,"WB","FR","1",6,1,4,10,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Steven Kolyniuk",428,"WB","FR","1",15,1,3,18,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"Steven Kretiuk",419,"WB","FR","1",4,1,1,5,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tony Liberatore",426,"WB","FR","1",2,0,5,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simon Minton-Connell",453,"WB","FR","1",6,4,0,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jose Romero",423,"WB","FR","1",13,4,6,19,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Rohan Smith",429,"WB","FR","1",9,2,4,13,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jason Watts",417,"WB","FR","1",3,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Scott West",418,"WB","FR","1",14,4,11,25,0,0,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Brad Wira",446,"WB","FR","1",10,6,10,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Scott Wynd",424,"WB","FR","1",6,4,7,13,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Winston Abraham",485,"FR","WB","1",8,2,6,14,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ben Allan",481,"FR","WB","1",9,4,4,13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Daniel Bandy",510,"FR","WB","1",8,3,4,12,2,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Craig Callaghan",508,"FR","WB","1",11,1,10,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Scott Chisholm",480,"FR","WB","1",10,1,8,18,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"James Clement",299,"FR","WB","1",5,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tony Delaney",483,"FR","WB","1",15,2,6,21,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Greg Harding",514,"FR","WB","1",9,4,2,11,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Anthony Jones",497,"FR","WB","1",5,3,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dale Kickett",477,"FR","WB","1",11,2,4,15,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Quenton Leach",479,"FR","WB","1",12,2,7,19,1,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Peter Mann",478,"FR","WB","1",5,4,6,11,1,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Shaun McManus",504,"FR","WB","1",14,7,5,19,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"Gavin Mitchell",513,"FR","WB","1",5,5,5,10,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jason Norrish",475,"FR","WB","1",9,2,12,21,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Stephen OReilly",199,"FR","WB","1",7,5,2,9,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Daniel Parker",519,"FR","WB","1",5,5,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Shane Parker",501,"FR","WB","1",8,1,11,19,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Luke Toia",518,"FR","WB","1",3,2,2,5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jeff White",502,"FR","WB","1",11,9,3,14,0,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Andrew Wills",466,"FR","WB","1",17,5,5,22,3,2,0,3,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
"Mark Bayes",988,"SY","WC","1",3,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stefan Carey",1006,"SY","WC","1",3,2,4,7,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Wade Chapman",982,"SY","WC","1",4,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Shannon Corcoran",122,"SY","WC","1",11,3,2,13,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Daryn Cresswell",992,"SY","WC","1",20,6,7,27,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Kevin Dyson",694,"SY","WC","1",17,5,6,23,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Peter Filandia",1004,"SY","WC","1",9,2,5,14,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Simon Garlick",459,"SY","WC","1",8,3,3,11,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Shannon Grant",794,"SY","WC","1",12,3,4,16,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Paul Kelly",993,"SY","WC","1",20,7,13,33,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Dale Lewis",997,"SY","WC","1",15,9,6,21,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Paul Licuria",275,"SY","WC","1",6,1,6,12,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Troy Luff",998,"SY","WC","1",9,4,2,11,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Jason Mooney",606,"SY","WC","1",6,5,2,8,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Craig OBrien",928,"SY","WC","1",4,1,5,9,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"Michael OLoughlin",1000,"SY","WC","1",12,3,12,24,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mark Orchard",232,"SY","WC","1",10,1,10,20,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"Paul Roos",985,"SY","WC","1",11,1,2,13,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Brad Seymour",984,"SY","WC","1",10,8,6,16,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Greg Stafford",994,"SY","WC","1",6,0,6,12,0,0,9,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Ben Wilson",248,"SY","WC","1",7,4,7,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jason Ball",1020,"WC","SY","1",7,3,3,10,2,1,5,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Drew Banfield",1031,"WC","SY","1",15,4,11,26,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Ben Cousins",1051,"WC","SY","1",14,4,8,22,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Andrew Donnelly",1049,"WC","SY","1",5,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tony Evans",1036,"WC","SY","1",7,2,5,12,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Fraser Gehrig",976,"WC","SY","1",16,8,3,19,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Ilija Grgic",357,"WC","SY","1",6,3,8,14,0,0,10,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"Brett Heady",1027,"WC","SY","1",3,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dean Kemp",1028,"WC","SY","1",9,5,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Lewis",1039,"WC","SY","1",17,4,2,19,1,1,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"Andy Lovell",708,"WC","SY","1",0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Peter Matera",1040,"WC","SY","1",24,8,7,31,2,1,0,1,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0
"Ashley McIntosh",1034,"WC","SY","1",8,3,4,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Guy McKenna",1032,"WC","SY","1",8,4,12,20,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Daniel Metropolis",550,"WC","SY","1",7,2,4,11,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Chad Morrison",1050,"WC","SY","1",8,4,6,14,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Paul Symmons",1044,"WC","SY","1",9,5,8,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ryan Turnbull",1043,"WC","SY","1",4,1,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Waterman",1042,"WC","SY","1",16,5,5,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mitchell White",620,"WC","SY","1",5,1,5,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Josh Wooden",1055,"WC","SY","1",10,1,2,12,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Daniel Chick",649,"HW","SK","1",4,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Justin Crawford",656,"HW","SK","1",14,4,5,19,1,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Jason Dunstall",632,"HW","SK","1",5,3,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Shannon Gibson",261,"HW","SK","1",9,3,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mark Graham",628,"HW","SK","1",7,2,4,11,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"Daniel Harford",648,"HW","SK","1",15,4,6,21,3,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0
"Jon Hassall",209,"HW","SK","1",11,5,9,20,1,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Nick Holland",637,"HW","SK","1",10,5,4,14,4,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Brendan Krummel",488,"HW","SK","1",6,3,6,12,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Stephen Lawrence",634,"HW","SK","1",5,2,2,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Angelo Lekkas",655,"HW","SK","1",9,3,2,11,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Aaron Lord",574,"HW","SK","1",15,5,4,19,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"John Platten",636,"HW","SK","1",8,3,2,10,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Darrin Pritchard",630,"HW","SK","1",8,1,3,11,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jonathon Robran",361,"HW","SK","1",4,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Paul Salmon",314,"HW","SK","1",6,4,8,14,0,1,15,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Brad Scott",657,"HW","SK","1",5,0,3,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Rayden Tallis",631,"HW","SK","1",12,5,4,16,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Richard Taylor",645,"HW","SK","1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Craig Treleven",651,"HW","SK","1",9,0,4,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tony Woods",644,"HW","SK","1",7,1,4,11,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Nathan Burke",919,"SK","HW","1",21,6,4,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glen Coghlan",935,"SK","HW","1",5,4,4,9,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"Brett Cook",383,"SK","HW","1",3,2,2,5,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jason Cripps",951,"SK","HW","1",14,5,1,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jayson Daniels",948,"SK","HW","1",5,2,13,18,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"Peter Everitt",922,"SK","HW","1",7,6,3,10,1,2,9,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Troy Gray",956,"SK","HW","1",18,8,4,22,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Barry Hall",953,"SK","HW","1",2,3,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Robert Harvey",930,"SK","HW","1",13,5,19,32,1,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
"Max Hudghton",955,"SK","HW","1",3,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austinn Jones",929,"SK","HW","1",10,2,10,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stewart Loewe",927,"SK","HW","1",8,8,4,12,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Joe McLaren",809,"SK","HW","1",8,1,1,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Robert Neill",947,"SK","HW","1",6,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Justin Peckett",921,"SK","HW","1",8,4,7,15,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jamie Shanahan",735,"SK","HW","1",4,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Steven Sziller",914,"SK","HW","1",7,2,6,13,0,0,0,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
